year,rgn_id,n_cells,n_cells_tot,n_cells_cum,a_tot_km2,a_prot_km2,pct_prot,lsp_status
1913,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1914,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1915,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1916,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1917,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1918,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1919,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1920,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1921,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1922,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1923,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1924,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1925,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1926,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1927,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1928,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1929,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1930,206,0,29714,86,7428.5,21.5,0.00289425859864037,0.964752866213457
1931,206,39,29714,125,7428.5,31.25,0.00420677121895403,1.40225707298468
1932,206,0,29714,125,7428.5,31.25,0.00420677121895403,1.40225707298468
1933,206,55,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1934,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1935,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1936,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1937,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1938,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1939,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1940,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1941,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1942,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1943,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1944,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1945,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1946,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1947,206,0,29714,180,7428.5,45,0.0060577505552938,2.01925018509793
1948,206,2,29714,182,7428.5,45.5,0.00612505889479707,2.04168629826569
1949,206,0,29714,182,7428.5,45.5,0.00612505889479707,2.04168629826569
1950,206,0,29714,182,7428.5,45.5,0.00612505889479707,2.04168629826569
1951,206,0,29714,182,7428.5,45.5,0.00612505889479707,2.04168629826569
1952,206,0,29714,182,7428.5,45.5,0.00612505889479707,2.04168629826569
1953,206,18,29714,200,7428.5,50,0.00673083395032645,2.24361131677548
1954,206,6,29714,206,7428.5,51.5,0.00693275896883624,2.31091965627875
1955,206,0,29714,206,7428.5,51.5,0.00693275896883624,2.31091965627875
1956,206,0,29714,206,7428.5,51.5,0.00693275896883624,2.31091965627875
1957,206,69,29714,275,7428.5,68.75,0.00925489668169886,3.08496556056629
1958,206,0,29714,275,7428.5,68.75,0.00925489668169886,3.08496556056629
1959,206,34,29714,309,7428.5,77.25,0.0103991384532544,3.46637948441812
1960,206,8,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1961,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1962,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1963,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1964,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1965,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1966,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1967,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1968,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1969,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1970,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1971,206,0,29714,317,7428.5,79.25,0.0106683718112674,3.55612393708914
1972,206,170,29714,487,7428.5,121.75,0.0163895806690449,5.4631935563483
1973,206,0,29714,487,7428.5,121.75,0.0163895806690449,5.4631935563483
1974,206,10,29714,497,7428.5,124.25,0.0167261223665612,5.57537412218707
1975,206,0,29714,497,7428.5,124.25,0.0167261223665612,5.57537412218707
1976,206,151,29714,648,7428.5,162,0.0218079019990577,7.26930066635256
1977,206,41,29714,689,7428.5,172.25,0.0231877229588746,7.72924098629154
1978,206,33,29714,722,7428.5,180.5,0.0242983105606785,8.09943685355949
1979,206,58,29714,780,7428.5,195,0.0262502524062731,8.75008413542438
1980,206,0,29714,780,7428.5,195,0.0262502524062731,8.75008413542438
1981,206,0,29714,780,7428.5,195,0.0262502524062731,8.75008413542438
1982,206,0,29714,780,7428.5,195,0.0262502524062731,8.75008413542438
1983,206,0,29714,780,7428.5,195,0.0262502524062731,8.75008413542438
1984,206,477,29714,1257,7428.5,314.25,0.0423032913778017,14.1010971259339
1985,206,0,29714,1257,7428.5,314.25,0.0423032913778017,14.1010971259339
1986,206,0,29714,1257,7428.5,314.25,0.0423032913778017,14.1010971259339
1987,206,0,29714,1257,7428.5,314.25,0.0423032913778017,14.1010971259339
1988,206,0,29714,1257,7428.5,314.25,0.0423032913778017,14.1010971259339
1989,206,3,29714,1260,7428.5,315,0.0424042538870566,14.1347512956855
1990,206,0,29714,1260,7428.5,315,0.0424042538870566,14.1347512956855
1991,206,0,29714,1260,7428.5,315,0.0424042538870566,14.1347512956855
1992,206,8,29714,1268,7428.5,317,0.0426734872450697,14.2244957483566
1993,206,0,29714,1268,7428.5,317,0.0426734872450697,14.2244957483566
1994,206,140,29714,1408,7428.5,352,0.0473850710102982,15.7950236700994
1995,206,0,29714,1408,7428.5,352,0.0473850710102982,15.7950236700994
1996,206,0,29714,1408,7428.5,352,0.0473850710102982,15.7950236700994
1997,206,0,29714,1408,7428.5,352,0.0473850710102982,15.7950236700994
1998,206,0,29714,1408,7428.5,352,0.0473850710102982,15.7950236700994
1999,206,107,29714,1515,7428.5,378.75,0.0509860671737228,16.9953557245743
2000,206,178,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2001,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2002,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2003,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2004,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2005,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2006,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2007,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2008,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2009,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2010,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2011,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2012,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2013,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2014,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
2015,206,0,29714,1693,7428.5,423.25,0.0569765093895134,18.9921697965045
0,207,0,27936,0,6984,0,0,0
1819,207,0,27936,0,6984,0,0,0
1840,207,0,27936,0,6984,0,0,0
1848,207,0,27936,0,6984,0,0,0
1864,207,0,27936,0,6984,0,0,0
1865,207,0,27936,0,6984,0,0,0
1867,207,0,27936,0,6984,0,0,0
1872,207,0,27936,0,6984,0,0,0
1875,207,0,27936,0,6984,0,0,0
1876,207,0,27936,0,6984,0,0,0
1877,207,0,27936,0,6984,0,0,0
1878,207,0,27936,0,6984,0,0,0
1879,207,0,27936,0,6984,0,0,0
1881,207,0,27936,0,6984,0,0,0
1882,207,0,27936,0,6984,0,0,0
1883,207,0,27936,0,6984,0,0,0
1884,207,0,27936,0,6984,0,0,0
1885,207,0,27936,0,6984,0,0,0
1886,207,0,27936,0,6984,0,0,0
1887,207,0,27936,0,6984,0,0,0
1888,207,0,27936,0,6984,0,0,0
1889,207,0,27936,0,6984,0,0,0
1890,207,0,27936,0,6984,0,0,0
1891,207,0,27936,0,6984,0,0,0
1892,207,0,27936,0,6984,0,0,0
1893,207,0,27936,0,6984,0,0,0
1894,207,0,27936,0,6984,0,0,0
1895,207,0,27936,0,6984,0,0,0
1896,207,0,27936,0,6984,0,0,0
1897,207,0,27936,0,6984,0,0,0
1898,207,0,27936,0,6984,0,0,0
1899,207,0,27936,0,6984,0,0,0
1900,207,0,27936,0,6984,0,0,0
1901,207,0,27936,0,6984,0,0,0
1902,207,0,27936,0,6984,0,0,0
1903,207,0,27936,0,6984,0,0,0
1904,207,0,27936,0,6984,0,0,0
1905,207,0,27936,0,6984,0,0,0
1906,207,0,27936,0,6984,0,0,0
1907,207,0,27936,0,6984,0,0,0
1908,207,0,27936,0,6984,0,0,0
1909,207,0,27936,0,6984,0,0,0
1910,207,0,27936,0,6984,0,0,0
1911,207,0,27936,0,6984,0,0,0
1912,207,0,27936,0,6984,0,0,0
1913,207,0,27936,0,6984,0,0,0
1914,207,0,27936,0,6984,0,0,0
1915,207,0,27936,0,6984,0,0,0
1916,207,0,27936,0,6984,0,0,0
1917,207,0,27936,0,6984,0,0,0
1918,207,0,27936,0,6984,0,0,0
1919,207,0,27936,0,6984,0,0,0
1920,207,0,27936,0,6984,0,0,0
1921,207,0,27936,0,6984,0,0,0
1922,207,0,27936,0,6984,0,0,0
1923,207,0,27936,0,6984,0,0,0
1924,207,0,27936,0,6984,0,0,0
1925,207,0,27936,0,6984,0,0,0
1926,207,0,27936,0,6984,0,0,0
1927,207,0,27936,0,6984,0,0,0
1928,207,0,27936,0,6984,0,0,0
1929,207,0,27936,0,6984,0,0,0
1930,207,0,27936,0,6984,0,0,0
1931,207,0,27936,0,6984,0,0,0
1932,207,0,27936,0,6984,0,0,0
1933,207,0,27936,0,6984,0,0,0
1934,207,0,27936,0,6984,0,0,0
1935,207,0,27936,0,6984,0,0,0
1936,207,0,27936,0,6984,0,0,0
1937,207,0,27936,0,6984,0,0,0
1938,207,0,27936,0,6984,0,0,0
1939,207,0,27936,0,6984,0,0,0
1940,207,0,27936,0,6984,0,0,0
1941,207,0,27936,0,6984,0,0,0
1942,207,0,27936,0,6984,0,0,0
1943,207,0,27936,0,6984,0,0,0
1944,207,0,27936,0,6984,0,0,0
1945,207,0,27936,0,6984,0,0,0
1946,207,0,27936,0,6984,0,0,0
1947,207,0,27936,0,6984,0,0,0
1948,207,0,27936,0,6984,0,0,0
1949,207,0,27936,0,6984,0,0,0
1950,207,0,27936,0,6984,0,0,0
1951,207,0,27936,0,6984,0,0,0
1952,207,0,27936,0,6984,0,0,0
1953,207,0,27936,0,6984,0,0,0
1954,207,0,27936,0,6984,0,0,0
1955,207,0,27936,0,6984,0,0,0
1956,207,0,27936,0,6984,0,0,0
1957,207,0,27936,0,6984,0,0,0
1958,207,0,27936,0,6984,0,0,0
1959,207,0,27936,0,6984,0,0,0
1960,207,0,27936,0,6984,0,0,0
1961,207,0,27936,0,6984,0,0,0
1962,207,11,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1963,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1964,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1965,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1966,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1967,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1968,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1969,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1970,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1971,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1972,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1973,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1974,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1975,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1976,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1977,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1978,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1979,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1980,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1981,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1982,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1983,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1984,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1985,207,0,27936,11,6984,2.75,0.000393757159221077,0.131252386407026
1986,207,275,27936,286,6984,71.5,0.010237686139748,3.41256204658267
1987,207,0,27936,286,6984,71.5,0.010237686139748,3.41256204658267
1988,207,0,27936,286,6984,71.5,0.010237686139748,3.41256204658267
1989,207,0,27936,286,6984,71.5,0.010237686139748,3.41256204658267
1990,207,0,27936,286,6984,71.5,0.010237686139748,3.41256204658267
1991,207,0,27936,286,6984,71.5,0.010237686139748,3.41256204658267
1992,207,82,27936,368,6984,92,0.0131729667812142,4.3909889270714
1993,207,3,27936,371,6984,92.75,0.0132803550973654,4.42678503245514
1994,207,0,27936,371,6984,92.75,0.0132803550973654,4.42678503245514
1995,207,0,27936,371,6984,92.75,0.0132803550973654,4.42678503245514
1996,207,57,27936,428,6984,107,0.0153207331042383,5.10691103474609
1997,207,0,27936,428,6984,107,0.0153207331042383,5.10691103474609
1998,207,71,27936,499,6984,124.75,0.0178622565864834,5.9540855288278
1999,207,78,27936,577,6984,144.25,0.0206543528064147,6.88478426880489
2000,207,997,27936,1574,6984,393.5,0.0563430698739977,18.7810232913326
2001,207,163,27936,1737,6984,434.25,0.0621778350515464,20.7259450171821
2002,207,1580,27936,3317,6984,829.25,0.118735681557847,39.5785605192822
2003,207,75,27936,3392,6984,848,0.121420389461627,40.4734631538755
2004,207,1360,27936,4752,6984,1188,0.170103092783505,56.7010309278351
2005,207,0,27936,4752,6984,1188,0.170103092783505,56.7010309278351
2006,207,1311,27936,6063,6984,1515.75,0.217031786941581,72.3439289805269
2007,207,0,27936,6063,6984,1515.75,0.217031786941581,72.3439289805269
2008,207,0,27936,6063,6984,1515.75,0.217031786941581,72.3439289805269
2009,207,107,27936,6170,6984,1542.5,0.22086197021764,73.6206567392134
2010,207,0,27936,6170,6984,1542.5,0.22086197021764,73.6206567392134
2011,207,0,27936,6170,6984,1542.5,0.22086197021764,73.6206567392134
2012,207,0,27936,6170,6984,1542.5,0.22086197021764,73.6206567392134
2013,207,94,27936,6264,6984,1566,0.224226804123711,74.7422680412371
2014,207,62,27936,6326,6984,1581.5,0.226446162657503,75.4820542191676
2015,207,0,27936,6326,6984,1581.5,0.226446162657503,75.4820542191676
0,208,0,671,0,167.75,0,0,0
1819,208,0,671,0,167.75,0,0,0
1840,208,0,671,0,167.75,0,0,0
1848,208,0,671,0,167.75,0,0,0
1864,208,0,671,0,167.75,0,0,0
1865,208,0,671,0,167.75,0,0,0
1867,208,0,671,0,167.75,0,0,0
1872,208,0,671,0,167.75,0,0,0
1875,208,0,671,0,167.75,0,0,0
1876,208,0,671,0,167.75,0,0,0
1877,208,0,671,0,167.75,0,0,0
1878,208,0,671,0,167.75,0,0,0
1879,208,0,671,0,167.75,0,0,0
1881,208,0,671,0,167.75,0,0,0
1882,208,0,671,0,167.75,0,0,0
1883,208,0,671,0,167.75,0,0,0
1884,208,0,671,0,167.75,0,0,0
1885,208,0,671,0,167.75,0,0,0
1886,208,0,671,0,167.75,0,0,0
1887,208,0,671,0,167.75,0,0,0
1888,208,0,671,0,167.75,0,0,0
1889,208,0,671,0,167.75,0,0,0
1890,208,0,671,0,167.75,0,0,0
1891,208,0,671,0,167.75,0,0,0
1892,208,0,671,0,167.75,0,0,0
1893,208,0,671,0,167.75,0,0,0
1894,208,0,671,0,167.75,0,0,0
1895,208,0,671,0,167.75,0,0,0
1896,208,0,671,0,167.75,0,0,0
1897,208,0,671,0,167.75,0,0,0
1898,208,0,671,0,167.75,0,0,0
1899,208,0,671,0,167.75,0,0,0
1900,208,0,671,0,167.75,0,0,0
1901,208,0,671,0,167.75,0,0,0
1902,208,0,671,0,167.75,0,0,0
1903,208,0,671,0,167.75,0,0,0
1904,208,0,671,0,167.75,0,0,0
1905,208,0,671,0,167.75,0,0,0
1906,208,0,671,0,167.75,0,0,0
1907,208,0,671,0,167.75,0,0,0
1908,208,0,671,0,167.75,0,0,0
1909,208,0,671,0,167.75,0,0,0
1910,208,0,671,0,167.75,0,0,0
1911,208,0,671,0,167.75,0,0,0
1912,208,0,671,0,167.75,0,0,0
1913,208,0,671,0,167.75,0,0,0
1914,208,0,671,0,167.75,0,0,0
1915,208,0,671,0,167.75,0,0,0
1916,208,0,671,0,167.75,0,0,0
1917,208,0,671,0,167.75,0,0,0
1918,208,0,671,0,167.75,0,0,0
1919,208,0,671,0,167.75,0,0,0
1920,208,0,671,0,167.75,0,0,0
1921,208,0,671,0,167.75,0,0,0
1922,208,0,671,0,167.75,0,0,0
1923,208,0,671,0,167.75,0,0,0
1924,208,0,671,0,167.75,0,0,0
1925,208,0,671,0,167.75,0,0,0
1926,208,0,671,0,167.75,0,0,0
1927,208,0,671,0,167.75,0,0,0
1928,208,0,671,0,167.75,0,0,0
1929,208,0,671,0,167.75,0,0,0
1930,208,0,671,0,167.75,0,0,0
1931,208,0,671,0,167.75,0,0,0
1932,208,0,671,0,167.75,0,0,0
1933,208,0,671,0,167.75,0,0,0
1934,208,0,671,0,167.75,0,0,0
1935,208,0,671,0,167.75,0,0,0
1936,208,0,671,0,167.75,0,0,0
1937,208,0,671,0,167.75,0,0,0
1938,208,0,671,0,167.75,0,0,0
1939,208,0,671,0,167.75,0,0,0
1940,208,0,671,0,167.75,0,0,0
1941,208,0,671,0,167.75,0,0,0
1942,208,0,671,0,167.75,0,0,0
1943,208,0,671,0,167.75,0,0,0
1944,208,0,671,0,167.75,0,0,0
1945,208,0,671,0,167.75,0,0,0
1946,208,0,671,0,167.75,0,0,0
1947,208,0,671,0,167.75,0,0,0
1948,208,0,671,0,167.75,0,0,0
1949,208,0,671,0,167.75,0,0,0
1950,208,0,671,0,167.75,0,0,0
1951,208,0,671,0,167.75,0,0,0
1952,208,0,671,0,167.75,0,0,0
1953,208,0,671,0,167.75,0,0,0
1954,208,0,671,0,167.75,0,0,0
1955,208,0,671,0,167.75,0,0,0
1956,208,0,671,0,167.75,0,0,0
1957,208,0,671,0,167.75,0,0,0
1958,208,0,671,0,167.75,0,0,0
1959,208,0,671,0,167.75,0,0,0
1960,208,0,671,0,167.75,0,0,0
1961,208,0,671,0,167.75,0,0,0
1962,208,0,671,0,167.75,0,0,0
1963,208,0,671,0,167.75,0,0,0
1964,208,0,671,0,167.75,0,0,0
1965,208,0,671,0,167.75,0,0,0
1966,208,0,671,0,167.75,0,0,0
1967,208,0,671,0,167.75,0,0,0
1968,208,0,671,0,167.75,0,0,0
1969,208,0,671,0,167.75,0,0,0
1970,208,0,671,0,167.75,0,0,0
1971,208,0,671,0,167.75,0,0,0
1972,208,0,671,0,167.75,0,0,0
1973,208,0,671,0,167.75,0,0,0
1974,208,0,671,0,167.75,0,0,0
1975,208,0,671,0,167.75,0,0,0
1976,208,0,671,0,167.75,0,0,0
1977,208,0,671,0,167.75,0,0,0
1978,208,0,671,0,167.75,0,0,0
1979,208,0,671,0,167.75,0,0,0
1980,208,0,671,0,167.75,0,0,0
1981,208,0,671,0,167.75,0,0,0
1982,208,0,671,0,167.75,0,0,0
1983,208,0,671,0,167.75,0,0,0
1984,208,0,671,0,167.75,0,0,0
1985,208,0,671,0,167.75,0,0,0
1986,208,0,671,0,167.75,0,0,0
1987,208,0,671,0,167.75,0,0,0
1988,208,0,671,0,167.75,0,0,0
1989,208,0,671,0,167.75,0,0,0
1990,208,0,671,0,167.75,0,0,0
1991,208,0,671,0,167.75,0,0,0
1992,208,0,671,0,167.75,0,0,0
1993,208,0,671,0,167.75,0,0,0
1994,208,0,671,0,167.75,0,0,0
1995,208,0,671,0,167.75,0,0,0
1996,208,0,671,0,167.75,0,0,0
1997,208,0,671,0,167.75,0,0,0
1998,208,0,671,0,167.75,0,0,0
1999,208,0,671,0,167.75,0,0,0
2000,208,0,671,0,167.75,0,0,0
2001,208,0,671,0,167.75,0,0,0
2002,208,3,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2003,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2004,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2005,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2006,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2007,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2008,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2009,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2010,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2011,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2012,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2013,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2014,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
2015,208,0,671,3,167.75,0.75,0.00447093889716841,1.4903129657228
0,209,229,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1819,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1840,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1848,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1864,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1865,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1867,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1872,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1875,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1876,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1877,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1878,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1879,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1881,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1882,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1883,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1884,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1885,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1886,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1887,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1888,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1889,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1890,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1891,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1892,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1893,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1894,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1895,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1896,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1897,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1898,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1899,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1900,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1901,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1902,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1903,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1904,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1905,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1906,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1907,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1908,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1909,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1910,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1911,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1912,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1913,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1914,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1915,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1916,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1917,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1918,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1919,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1920,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1921,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1922,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1923,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1924,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1925,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1926,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1927,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1928,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1929,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1930,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1931,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1932,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1933,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1934,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1935,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1936,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1937,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1938,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1939,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1940,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
1941,209,0,83893,229,20973.25,57.25,0.00272966755271596,0.909889184238653
