"country","comname","sciname","ico_trend","ico_gl","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid","ico_rgn_id","rgn_id"
"Japan","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,210
"Kenya","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,43
"Kenya","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,43
"Kiribati","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,212
"Kiribati","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,212
"Kuwait","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,51
"Kuwait","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,51
"Madagascar","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,42,42
"Madagascar","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,42,42
"Malaysia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,206,206
"Malaysia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,206,206
"Maldives","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,39
"Maldives","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,39
"Marshall Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,11
"Marshall Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,11
"Martinique","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Martinique","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Mauritania","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,64
"Mauritania","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,64
"Mayotte","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,29
"Mayotte","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,29
"Mexico","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,135
"Mexico","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,135
"Micronesia, Federated States of","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Micronesia, Federated States of","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Mozambique","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,41
"Mozambique","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,41
"Myanmar","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,205
"Myanmar","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,205
"Netherlands Antilles","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Netherlands Antilles","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"New Caledonia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,5
"New Caledonia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,5
"New Zealand","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,162
"New Zealand","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,162
"Nicaragua","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,131
"Nicaragua","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,131
"Niue","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,154
"Niue","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,154
"Northern Mariana Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Northern Mariana Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Oman","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,48
"Oman","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,48
"Pakistan","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,53,53
"Pakistan","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,53,53
"Palau","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,8
"Palau","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,8
"Panama","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,129
"Panama","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,129
"Papua New Guinea","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,17
"Papua New Guinea","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,17
"Peru","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,138
"Peru","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,138
"Philippines","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,15
"Philippines","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,15
"Puerto Rico","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Puerto Rico","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Saint Helena","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,86
"Saint Helena","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,86
"Saint Kitts and Nevis","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,119
"Saint Kitts and Nevis","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,119
"Saint Lucia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,122
"Saint Lucia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,122
"Saint Vincent and the Grenadines","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,127
"Saint Vincent and the Grenadines","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,127
"Sao Tom_ and Principe","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Sao Tom_ and Principe","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Saudi Arabia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,50
"Saudi Arabia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,50
"Senegal","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,66
"Senegal","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,66
"Seychelles","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,31
"Seychelles","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,31
"Sierra Leone","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,96
"Sierra Leone","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,96
"Solomon Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,7
"Solomon Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,7
"Somalia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,44
"Somalia","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,44
"Sri Lanka","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,40
"Sri Lanka","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,40
"Suriname","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,168
"Suriname","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,168
"Tanzania, United Republic of","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Tanzania, United Republic of","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Thailand","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,25
"Thailand","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,25
"Timor-Leste","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Timor-Leste","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Tokelau","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,156
"Tokelau","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,156
"Tonga","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,155
"Tonga","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,155
"Trinidad and Tobago","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,126
"Trinidad and Tobago","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,126
"Turkey","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,76
"Turkey","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,76
"Turks and Caicos Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,111
"Turks and Caicos Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,111
"Tuvalu","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,19
"Tuvalu","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,19
"United Arab Emirates","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,54
"United Arab Emirates","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,54
"United States","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,163
"United States","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,163
"United States Minor Outlying Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"United States Minor Outlying Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Vanuatu","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,6
"Vanuatu","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,6
"Venezuela","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,139
"Venezuela","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,139
"Viet Nam","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Viet Nam","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Virgin Islands, British","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Virgin Islands, British","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Virgin Islands, U.S.","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,NA
"Virgin Islands, U.S.","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,NA
"Yemen","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,47
"Yemen","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,47
"Israel","Green Turtle","Chelonia mydas","decreasing",TRUE,"EX",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,79
"Israel","Green Turtle","Chelonia mydas","decreasing",TRUE,"EX",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,79
"Cayman Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EX",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,113
"Cayman Islands","Green Turtle","Chelonia mydas","decreasing",TRUE,"EX",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,113
"Mauritius","Green Turtle","Chelonia mydas","decreasing",TRUE,"EX",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,37
"Mauritius","Green Turtle","Chelonia mydas","decreasing",TRUE,"EX",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,37
"Bermuda","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",4615,"Rep-1599","Decreasing","EN","am_parent",NA,16285718,NA,108
"Bermuda","Green Turtle","Chelonia mydas","decreasing",TRUE,"EN",16285718,"Rep-1599","Increasing","LC","am_subpop",4615,NA,NA,108
"American Samoa","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,151
"Antigua and Barbuda","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,120
"Australia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,16,16
"Bahamas","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,110
"Bahrain","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,52
"Barbados","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,124
"Belize","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,164
"Brazil","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,171
"British Indian Ocean Territory","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,38
"Cambodia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,24
"China","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,209
"Colombia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,132
"Comoros","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Costa Rica","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,130
"Cuba","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,112
"Dominican Republic","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,115
"Ecuador","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,137
"Egypt","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,214
"El Salvador","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,134
"Equatorial Guinea","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,104
"Eritrea","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,45
"Fiji","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,18
"French Southern Territories (the)","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Grenada","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,125
"Guadeloupe","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Guam","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Honduras","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,133
"India","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,203
"Indonesia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,216
"Iran, Islamic Republic of","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Jamaica","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,166
"Japan","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,210
"Kenya","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,43
"Kuwait","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,51
"Madagascar","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,42,42
"Malaysia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,206,206
"Maldives","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,39
"Martinique","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Mauritius","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,37
"Mayotte","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,29
"Mexico","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,135
"Micronesia, Federated States of","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Mozambique","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,41
"Myanmar","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,205
"Netherlands Antilles","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Nicaragua","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,131
"Oman","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,48
"Palau","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,8
"Panama","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,129
"Papua New Guinea","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,17
"Philippines","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,15
"Puerto Rico","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Qatar","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,190
"Saint Kitts and Nevis","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,119
"Samoa","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,152
"Sao Tom_ and Principe","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
