"rgn_id","sciname","comname","ico_trend","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid"
182,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
182,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
182,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
182,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
182,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
182,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
183,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
183,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
183,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
183,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
183,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
183,"Eubalaena glacialis","North Atlantic Right Whale","unknown","EN",41712,"ITS-180537","Unknown","EN","iucn",NA,NA
183,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
183,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
183,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
183,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
184,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
184,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
184,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
184,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
185,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
185,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
185,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
185,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
186,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
186,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
186,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
186,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
187,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
187,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
187,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
187,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
188,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
188,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
188,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
188,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
190,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
190,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
190,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
190,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
191,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
191,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
191,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
191,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
191,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
191,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
191,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
191,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
192,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
192,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
192,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
192,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
193,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
193,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
193,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
193,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
193,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
193,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
193,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
193,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
193,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
194,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
194,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
194,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
194,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
194,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
194,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
194,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
194,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
194,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
195,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
195,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
195,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
195,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
195,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
195,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
195,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
195,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
195,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
196,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
196,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
196,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
196,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
196,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
196,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
196,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
196,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
196,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
197,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
197,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
197,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
197,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
197,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
197,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
197,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
197,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
197,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
198,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
198,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
198,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
198,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
198,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
198,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
198,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
198,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
198,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
199,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
199,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
199,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
199,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
199,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
199,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
199,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
199,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
199,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
200,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
200,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
200,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
200,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
200,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
200,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
200,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
200,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
200,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
202,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
202,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
202,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
202,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
202,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
202,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
202,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
202,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
202,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
203,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
203,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
203,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
203,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
203,"Lutrogale perspicillata","Smooth-coated Otter","decreasing","VU",12427,NA,"Decreasing","VU","iucn",NA,NA
203,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
203,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
203,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
203,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",44187,"ITS-180471","Decreasing","CR","iucn_subpop",15419,NA
203,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",15419,"ITS-180471","Decreasing","VU","iucn_parent",NA,44556
203,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
204,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
204,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
204,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
204,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
204,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
204,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
204,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
204,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",44187,"ITS-180471","Decreasing","CR","iucn_subpop",15419,NA
204,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",15419,"ITS-180471","Decreasing","VU","iucn_parent",NA,44556
204,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
205,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
205,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
205,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
205,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
205,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
205,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
205,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
205,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
205,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",44187,"ITS-180471","Decreasing","CR","iucn_subpop",15419,NA
205,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",15419,"ITS-180471","Decreasing","VU","iucn_parent",NA,44556
205,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
206,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
206,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
206,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
206,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
206,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
206,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
206,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
206,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
206,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",44187,"ITS-180471","Decreasing","CR","iucn_subpop",15419,NA
206,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",15419,"ITS-180471","Decreasing","VU","iucn_parent",NA,44556
206,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
207,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
207,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
207,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
207,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
207,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
207,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
207,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
207,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
207,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",44187,"ITS-180471","Decreasing","CR","iucn_subpop",15419,NA
207,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",15419,"ITS-180471","Decreasing","VU","iucn_parent",NA,44556
207,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
208,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
208,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
208,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
208,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
208,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
208,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
208,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
208,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
208,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",44187,"ITS-180471","Decreasing","CR","iucn_subpop",15419,NA
208,"Orcaella brevirostris","Irrawaddy Dolphin","decreasing","VU",15419,"ITS-180471","Decreasing","VU","iucn_parent",NA,44556
208,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
209,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
209,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
209,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
209,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
209,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
209,"Eschrichtius robustus","Gray Whale","stable","LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA
209,"Eschrichtius robustus","Gray Whale","stable","LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099
209,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
209,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
209,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
209,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
210,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
210,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
210,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
210,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
210,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
210,"Eschrichtius robustus","Gray Whale","stable","LC",8099,"ITS-180521","Increasing","CR","iucn_subpop",8097,NA
210,"Eschrichtius robustus","Gray Whale","stable","LC",8097,"ITS-180521","Stable","LC","iucn_parent",NA,8099
210,"Eubalaena japonica","North Pacific Right Whale","unknown","EN",41711,"ITS-612591","Unknown","EN","iucn_parent",NA,133706
210,"Eubalaena japonica","North Pacific Right Whale","unknown","EN",133706,"ITS-612591","Unknown","CR","iucn_subpop",41711,NA
210,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
210,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132832,"ITS-180530","Increasing","EN","iucn_subpop",13006,NA
210,"Megaptera novaeangliae","Humpback Whale","increasing","LC",132835,"ITS-180530","Unknown","EN","iucn_subpop",13006,NA
210,"Steno bredanensis","Rough Toothed Dolphin","unknown","EN",20738,"ITS-180417","Unknown","LC","iucn",NA,NA
212,"Balaenoptera acutorostrata","Minke whale","stable","LC",2474,"ITS-180524","Stable","LC","iucn",NA,NA
212,"Balaenoptera borealis","Sei whale","unknown","EN",2475,"ITS-180526","Unknown","EN","iucn",NA,NA
212,"Balaenoptera musculus","Blue whale","increasing","EN",2477,"ITS-180528","Increasing","EN","iucn_parent",NA,2479
212,"Balaenoptera physalus","Fin whale","unknown","EN",2478,"ITS-180527","Unknown","EN","iucn_parent",NA,16208224
212,"Balaenoptera physalus","Fin whale","unknown","EN",16208224,"ITS-180527","Decreasing","VU","iucn_subpop",2478,NA
212,"Megaptera novaeangliae","Humpback Whale","increasing","LC",13006,"ITS-180530","Increasing","LC","iucn_parent",NA,132835
