stockid,tsn,scientificname,commonname,areaid,stocklong,region,inmyersdb,myersstockid,OHI_rgn,OHI_name,FAO,check
CROAKSPPWASG5,-989,Pseudotolithus spp,Croaker,multinational-FAO-SG3,Croaker West Africa Subgroup 3,West Africa,0,NA,65,Gambia,34,
CROAKSPPWASG6,-989,Pseudotolithus spp,Croaker,multinational-FAO-SG3,Croaker West Africa Subgroup 3,West Africa,0,NA,193,Guinea Bissau,34,
CROAKSPPWASG7,-989,Pseudotolithus spp,Croaker,multinational-FAO-SG3,Croaker West Africa Subgroup 3,West Africa,0,NA,194,Guinea,34,
CROAKSPPWASG8,-989,Pseudotolithus spp,Croaker,multinational-FAO-SG3,Croaker West Africa Subgroup 3,West Africa,0,NA,96,Sierra Leone,34,
CROAKSPPWASG9,-989,Pseudotolithus spp,Croaker,multinational-FAO-SG3,Croaker West Africa Subgroup 3,West Africa,0,NA,97,Liberia,34,
GHAL4RST,172930,Reinhardtius hippoglossoides,Greenland halibut,Canada-DFO-4RST,Greenland halibut NAFO 4RST,Canada East Coast,0,NA,218,Canada,21,
GHALNEAR,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-ICES-I-II,Greenland halibut Northeast Arctic,Europe non EU,1,GHALNEAR,223,Norway,27,
GHALNEAR,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-ICES-I-II,Greenland halibut Northeast Arctic,Europe non EU,1,GHALNEAR,73,Russia,27,
GHALNEAR,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-ICES-I-II,Greenland halibut Northeast Arctic,Europe non EU,1,GHALNEAR,262,"Atlantic, Northeast",27,
GHALNEAR,172930,Reinhardtius hippoglossoides,Greenland halibut,multinational-ICES-I-II,Greenland halibut Northeast Arctic,Europe non EU,1,GHALNEAR,144,Jan Mayen,27,
GEMFISHSE,550883,Rexea solandri,common gemfish,Australia-AFMA-SE,common gemfish Southeast Australia,Australia,0,,16,Australia,81,
GEMFISHSE,550883,Rexea solandri,common gemfish,Australia-AFMA-SE,common gemfish Southeast Australia,Australia,0,,16,Australia,57,
SARDWAZAB,161813,Sardina pilchardus,Sardine,multinational-FAO-Z-AB,Sardine West Africa Zone A+B,West Africa,0,NA,267,"Atlantic, Southeast",47,http://www.fao.org/fishery/area/Area47/en
SARDWAZC,161813,Sardina pilchardus,Sardine,multinational-FAO-Z-C,Sardine West Africa Zone C,West Africa,0,NA,267,"Atlantic, Southeast",47,http://www.fao.org/fishery/area/Area47/en
SARDMEDGSA16,161813,Sardina pilchardus,Sardine,multinational-GFCM-GSA16,Sardine South of Sicily,Mediterranean-Black Sea,0,NA,178,Italy,37,
SARDMEDGSA17,161813,Sardina pilchardus,Sardine,multinational-GFCM-GSA17,Sardine Northern Adriatic Sea,Mediterranean-Black Sea,0,NA,178,Italy,37,
SARDMEDGSA17,161813,Sardina pilchardus,Sardine,multinational-GFCM-GSA17,Sardine Northern Adriatic Sea,Mediterranean-Black Sea,0,NA,187,Croatia,37,
SARDMEDGSA7,161813,Sardina pilchardus,Sardine,multinational-GFCM-GSA7,Sardine Gulf of Lions,Mediterranean-Black Sea,0,NA,179,France,37,
SARDPVIIIc-IXa,161813,Sardina pilchardus,European pilchard,multinational-ICES-VIIIc-IXa,European pilchard ICES VIIIc-IXa,European Union,1,SARDVIIIc-IXa,182,Spain ,27,
SARDPVIIIc-IXa,161813,Sardina pilchardus,European pilchard,multinational-ICES-VIIIc-IXa,European pilchard ICES VIIIc-IXa,European Union,1,SARDVIIIc-IXa,183,Portugal,27,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,100,Republic of Congo,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,101,Namibia,47,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,103,Sao Tome and Principe,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,104,Equatorial Guinea,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,106,Ghana,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,193,Guinea Bissau,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,194,Guinea,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,195,Ivory Coast,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,196,Nigeria,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,197,Cameroon,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,198,Gabon,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,199,Democratic Republic of the Congo,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,200,Angola,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,200,Angola,47,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,56,Cape Verde,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,57,Madeira,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,58,Canary Islands,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,62,Morocco,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,63,Western Sahara,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,64,Mauritania,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,65,Gambia,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,66,Senegal,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,96,Sierra Leone,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,97,Liberia,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,98,Togo,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,99,Benin,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,102,South Africa,47,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,101,Namibia,47,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,103,Sao Tome and Principe,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,104,Equatorial Guinea,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,106,Ghana,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,193,Guinea Bissau,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,194,Guinea,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,195,Ivory Coast,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,196,Nigeria,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,197,Cameroon,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,198,Gabon,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,199,Democratic Republic of the Congo,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,200,Angola,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,200,Angola,47,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,56,Cape Verde,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,57,Madeira,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,58,Canary Islands,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,62,Morocco,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,63,Western Sahara,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,64,Mauritania,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,65,Gambia,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,66,Senegal,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,96,Sierra Leone,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,97,Liberia,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,98,Togo,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,99,Benin,34,
RSARDINWA,161763,Sardinella aurita,Round sardinella,multinational-FAO-WA,Round Sardinella West Africa,West Africa,0,NA,102,South Africa,47,
SARDINWA,-990,Sardinella spp,Sardinella,multinational-FAO-WA,Sardinella West Africa,West Africa,0,NA,100,Republic of Congo,34,
PILCHPJPN,551222,Sardinops melanostictus,Japanese sardine,Japan-FAFRFJ-PJPN,South american pilchard Pacific Coast of Japan,Russia Japan,0,NA,210,Japan,61,
PILCHTSST,551222,Sardinops melanostictus,Japanese sardine,Japan-FAFRFJ-TSST,Japanese pilchard Tsushima Strait,Russia Japan,0,,210,Japan,61,
BMACKPJPN,172415,Scomber australacius,Blue mackerel,Japan-FAFRFJ-PJPN,Blue mackerel Pacific Coast of Japan,Russia Japan,0,NA,73,Russia,61,
BMACKPJPN,172415,Scomber australacius,Blue mackerel,Japan-FAFRFJ-PJPN,Blue mackerel Pacific Coast of Japan,Russia Japan,0,NA,272,Pacific Northwest,61,
BMACKPJPN,172415,Scomber australacius,Blue mackerel,Japan-FAFRFJ-PJPN,Blue mackerel Pacific Coast of Japan,Russia Japan,0,NA,210,Japan,61,
BMACKECS,172415,Scomber australasicus,Blue mackerel,Japan-FAFRFJ-ECS,Blue mackerel East China Sea,Russia Japan,0,,73,Russia,61,
BMACKECS,172415,Scomber australasicus,Blue mackerel,Japan-FAFRFJ-ECS,Blue mackerel East China Sea,Russia Japan,0,,210,Japan,61,
CMACKPJPN,172412,Scomber japonicus,Chub mackerel,Japan-FAFRFJ-PJPN,Chub mackerel Pacific Coast of Japan,Russia Japan,0,NA,73,Russia,61,
CMACKPJPN,172412,Scomber japonicus,Chub mackerel,Japan-FAFRFJ-PJPN,Chub mackerel Pacific Coast of Japan,Russia Japan,0,NA,272,Pacific Northwest,61,
CMACKPJPN,172412,Scomber japonicus,Chub mackerel,Japan-FAFRFJ-PJPN,Chub mackerel Pacific Coast of Japan,Russia Japan,0,NA,210,Japan,61,
CMACKTSST,172412,Scomber japonicus,Chub mackerel,Japan-FAFRFJ-TSST,Chub mackerel Tsushima Strait,Russia Japan,0,,210,Japan,61,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,62,Morocco,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,63,Western Sahara,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,57,Madeira,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,58,Canary Islands,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,64,Mauritania,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,66,Senegal,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,65,Gambia,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,193,Guinea Bissau,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,194,Guinea,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,96,Sierra Leone,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,97,Liberia,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,195,Ivory Coast,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,106,Ghana,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,98,Togo,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,99,Benin,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,196,Nigeria,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,104,Equatorial Guinea,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,103,San Tome and Principe,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,197,Cameroon,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,198,Gabon,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,100,Republic of Congo,34,
CMACKWA,172412,Scomber japonicus,Chub mackerel,multinational-FAO-WA,Chub Mackerel West Africa,West Africa,0,NA,200,Angola,34,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,180,UK,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,222,Sweden,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,182,Spain,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,188,Slovenia,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,183,Portugal,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,223,Norway,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,177,Netherlands,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,181,Ireland,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,143,Iceland,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,176,Germany,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,179,France,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,175,Denmark,27,
MACKNEICES,172414,Scomber scombrus,Mackerel,multinational-ICES-IIa-IIIabd-IV-Vb-VI-VII-VIIIabcde-XII-XIV-Ixa,Mackerel ICES Northeast Atlantic,European Union,1,MACKNEICES,59,Belgium,27,
SPANMACKSETO,172446,Scomberomorus niphonius,Japanese Spanish mackerel,Japan-FAFRFJ-SETO,Japanese Spanish mackerel Inland Sea of Japan,Russia Japan,0,,210,Japan,61,
REDDEEPI-II,166756,Sebastes mentella,Deepwater Redfish,multinational-ICES-I-II,Deepwater Redfish Northeast Arctic,Europe non EU,1,REDI\_II,223,Norway,27,
REDDEEPI-II,166756,Sebastes mentella,Deepwater Redfish,multinational-ICES-I-II,Deepwater Redfish Northeast Arctic,Europe non EU,1,REDI\_II,73,Russia,27,
REDDEEPI-II,166756,Sebastes mentella,Deepwater Redfish,multinational-ICES-I-II,Deepwater Redfish Northeast Arctic,Europe non EU,1,REDI\_II,262,"Atlantic, Northeast",27,
REDDEEPI-II,166756,Sebastes mentella,Deepwater Redfish,multinational-ICES-I-II,Deepwater Redfish Northeast Arctic,Europe non EU,1,REDI\_II,144,Jan Mayen,27,
GOLDREDNEAR,166781,Sebastes norvegicus,Golden Redfish,multinational-ICES-I-II,Golden Redfish Northeast Arctic,Europe non EU,0,NA,223,Norway,27,
GOLDREDNEAR,166781,Sebastes norvegicus,Golden Redfish,multinational-ICES-I-II,Golden Redfish Northeast Arctic,Europe non EU,0,NA,73,Russia,27,
GOLDREDNEAR,166781,Sebastes norvegicus,Golden Redfish,multinational-ICES-I-II,Golden Redfish Northeast Arctic,Europe non EU,0,NA,262,"Atlantic, Northeast",27,
GOLDREDNEAR,166781,Sebastes norvegicus,Golden Redfish,multinational-ICES-I-II,Golden Redfish Northeast Arctic,Europe non EU,0,NA,144,Jan Mayen,27,
CROCKWCVANISOGQCI,166734,Sebastes pinniger,Canary rockfish,Canada-DFO-WCVANI-SOG-QCI,Canary rockfish West Coast of Vancouver Island and Straight of Georgia and Queen Charlotte Islands,Canada West Coast,0,,218,Canada,67,
REDFISHSPP23K,166705,Sebastes spp,Redfish species,Canada-DFO-23K,Redfish species NAFO 23K,Canada East Coast,0,NA,218,Canada,21,
REDFISHSPP3Pn4RSTVn,166705,Sebastes spp,Redfish species,Canada-DFO-3Pn4RSTVn,Redfish species NAFO 3Pn4RSTVn,Canada East Coast,0,NA,218,Canada,21,
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,100,Republic of Congo,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,101,Namibia,47,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,103,Sao Tome and Principe,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,104,Equatorial Guinea,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,106,Ghana,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,193,Guinea Bissau,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,194,Guinea,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,195,Ivory Coast,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,196,Nigeria,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,197,Cameroon,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,198,Gabon,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,199,Democratic Republic of the Congo,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,200,Angola,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,200,Angola,47,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,56,Cape Verde,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,57,Madeira,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,58,Canary Islands,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,62,Morocco,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,63,Western Sahara,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,64,Mauritania,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,65,Gambia,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,66,Senegal,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,96,Sierra Leone,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,97,Liberia,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,98,Togo,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,99,Benin,34,range unknown
CUTTLEWA,-976,Sepia spp,Cuttlefish,multinational-FAO-WA,Cuttlefish West Africa,West Africa,0,NA,102,South Africa,47,range unknown
WAREHOUESE,172531,Seriolella brama,Blue Warehou,Australia-AFMA-ESE,Blue Warehou Eastern half of Southeast Australia,Australia,0,,16,Australia,81,
WAREHOUESE,172531,Seriolella brama,Blue Warehou,Australia-AFMA-ESE,Blue Warehou Eastern half of Southeast Australia,Australia,0,,16,Australia,71,
WAREHOUWSE,172531,Seriolella brama,Blue Warehou,Australia-AFMA-WSE,Blue Warehou Western half of Southeast Australia,Australia,0,,16,Australia,81,
SILVERFISHSE,172534,Seriolella punctata,Silverfish,Australia-AFMA-SE,Silverfish Southeast Australia,Australia,0,,16,Australia,81,
SILVERFISHSE,172534,Seriolella punctata,Silverfish,Australia-AFMA-SE,Silverfish Southeast Australia,Australia,0,,16,Australia,57,
SWHITSE,646043,Sillago flindersi,School whiting,Australia-AFMA-SE,School whiting Southeast Australia,Australia,0,,16,Australia,81,
SWHITSE,646043,Sillago flindersi,School whiting,Australia-AFMA-SE,School whiting Southeast Australia,Australia,0,,16,Australia,57,
SOLMEDGSA17,173002,Solea solea,Common sole,multinational-GFCM-GSA17,Common Sole Northern Adriatic Sea,Mediterranean-Black Sea,0,NA,178,Italy,37,
SOLMEDGSA17,173002,Solea solea,Common sole,multinational-GFCM-GSA17,Common Sole Northern Adriatic Sea,Mediterranean-Black Sea,0,NA,187,Croatia,37,
SOLEIIIa,173001,Solea vulgaris,common European sole,multinational-ICES-IIIa,common European sole ICES Kattegat and Skagerrak,European Union,1,SOLEIIIa,223,Norway,27,
SOLEIIIa,173001,Solea vulgaris,common European sole,multinational-ICES-IIIa,common European sole ICES Kattegat and Skagerrak,European Union,1,SOLEIIIa,222,Sweden,27,
SOLENS,173001,Solea vulgaris,common European sole,multinational-ICES-IV,common European sole North Sea,European Union,1,SOLENS,223,Norway,27,
SOLENS,173001,Solea vulgaris,common European sole,multinational-ICES-IV,common European sole North Sea,European Union,1,SOLENS,180,United Kingdom,27,
SOLENS,173001,Solea vulgaris,common European sole,multinational-ICES-IV,common European sole North Sea,European Union,1,SOLENS,175,Denmark,27,
SOLENS,173001,Solea vulgaris,common European sole,multinational-ICES-IV,common European sole North Sea,European Union,1,SOLENS,176,Germany,27,
SOLENS,173001,Solea vulgaris,common European sole,multinational-ICES-IV,common European sole North Sea,European Union,1,SOLENS,177,Netherlands,27,
