TaxonKey,TaxonName,CommonName,TargetGrpNum,Description
609168,Bathylagus longirostris,Longsnout blacksmelt,7,Small Bathypelagics (<30 cm)
609170,Leptochilichthys pinguis,Vaillants smooth-head,7,Small Bathypelagics (<30 cm)
609171,Alepocephalus agassizii,Agassiz slickhead,11,Medium Bathydemersals (30 - 90 cm)
609172,Alepocephalus australis,Small scaled brown slickhead,11,Medium Bathydemersals (30 - 90 cm)
609174,Asquamiceps caeruleus,Asquamiceps caeruleus,8,Medium Bathypelagics (30 - 90 cm)
609182,Hucho perryi,Japanese huchen,15,Large Benthopelagics (>=90 cm)
609183,Gigantura chuni,Gigantura,7,Small Bathypelagics (<30 cm)
609194,Tor putitora,Putitor mahseer,15,Large Benthopelagics (>=90 cm)
609199,Cottunculus microps,Polar sculpin,10,Small Bathydemersals (<30 cm)
609216,Acanthocepola indica,Acanthocepola indica,14,Medium Benthopelagics (30 - 90 cm)
609223,Tilapia margaritacea,Tilapia margaritacea,13,Small Benthopelagics (<30 cm)
609232,Acropoma hanedai,Acropoma hanedai,13,Small Benthopelagics (<30 cm)
609400,Gymnocephalus baloni,Danube ruffe,13,Small Benthopelagics (<30 cm)
609402,Percarina demidoffii,Percarina,13,Small Benthopelagics (<30 cm)
609462,Leuroglossus schmidti,Northern smoothtongue,7,Small Bathypelagics (<30 cm)
609464,Galaxiella munda,Mud minnow,13,Small Benthopelagics (<30 cm)
609484,Chiloglanis deckenii,Chiloglanis deckenii,13,Small Benthopelagics (<30 cm)
609485,Chiloglanis angolensis,Chiloglanis angolensis,13,Small Benthopelagics (<30 cm)
609486,Chiloglanis anoterus,Pennant-tailed suckermouth,13,Small Benthopelagics (<30 cm)
609487,Chiloglanis batesii,Chiloglanis batesii,13,Small Benthopelagics (<30 cm)
609488,Chiloglanis benuensis,Chiloglanis benuensis,13,Small Benthopelagics (<30 cm)
609489,Chiloglanis cameronensis,Chiloglanis cameronensis,13,Small Benthopelagics (<30 cm)
609490,Chiloglanis carnosus,Chiloglanis carnosus,13,Small Benthopelagics (<30 cm)
609491,Chiloglanis congicus,Chiloglanis congicus,13,Small Benthopelagics (<30 cm)
609492,Chiloglanis disneyi,Chiloglanis disneyi,13,Small Benthopelagics (<30 cm)
609493,Chiloglanis elisabethianus,Chiloglanis elisabethianus,13,Small Benthopelagics (<30 cm)
609494,Chiloglanis emarginatus,Phongolo suckermouth,13,Small Benthopelagics (<30 cm)
609495,Chiloglanis fasciatus,Okavango suckermouth,13,Small Benthopelagics (<30 cm)
609496,Chiloglanis lufirae,Chiloglanis lufirae,13,Small Benthopelagics (<30 cm)
609497,Chiloglanis lukugae,Chiloglanis lukugae,13,Small Benthopelagics (<30 cm)
609498,Chiloglanis macropterus,Chiloglanis macropterus,13,Small Benthopelagics (<30 cm)
609499,Chiloglanis marlieri,Chiloglanis marlieri,13,Small Benthopelagics (<30 cm)
609501,Chiloglanis microps,Chiloglanis microps,13,Small Benthopelagics (<30 cm)
609502,Chiloglanis modjensis,Chiloglanis modjensis,13,Small Benthopelagics (<30 cm)
609503,Chiloglanis niloticus,Chiloglanis niloticus,13,Small Benthopelagics (<30 cm)
609504,Chiloglanis paratus,Sawfin suckermouth,13,Small Benthopelagics (<30 cm)
609505,Chiloglanis pojeri,Chiloglanis pojeri,13,Small Benthopelagics (<30 cm)
609506,Chiloglanis polyodon,Chiloglanis polyodon,13,Small Benthopelagics (<30 cm)
609507,Chiloglanis pretoriae,Shortspine suckermouth,13,Small Benthopelagics (<30 cm)
609508,Chiloglanis sardinhai,Chiloglanis sardinhai,13,Small Benthopelagics (<30 cm)
609509,Chiloglanis somereni,Chiloglanis somereni,13,Small Benthopelagics (<30 cm)
609510,Chiloglanis swierstrai,Lowveld suckermouth,13,Small Benthopelagics (<30 cm)
609511,Chiloglanis voltae,Chiloglanis voltae,13,Small Benthopelagics (<30 cm)
609517,Synodontis membranaceus,Synodontis membranaceus,14,Medium Benthopelagics (30 - 90 cm)
609528,Acheilognathus longipinnis,Deepbody bitterling,13,Small Benthopelagics (<30 cm)
609529,Synodontis clarias,Synodontis clarias,14,Medium Benthopelagics (30 - 90 cm)
609531,Synodontis acanthomias,Synodontis acanthomias,14,Medium Benthopelagics (30 - 90 cm)
609533,Synodontis afrofischeri,Fischers victoria squeaker,13,Small Benthopelagics (<30 cm)
609534,Synodontis alberti,Bigeye squeaker,13,Small Benthopelagics (<30 cm)
609535,Synodontis albolineatus,Synodontis albolineatus,13,Small Benthopelagics (<30 cm)
609536,Synodontis angelicus,Angel squeaker,14,Medium Benthopelagics (30 - 90 cm)
609537,Synodontis ansorgii,Synodontis ansorgii,13,Small Benthopelagics (<30 cm)
609539,Barbus brevipinnis,Shortfin barb,13,Small Benthopelagics (<30 cm)
609540,Barbus capensis,Clanwilliam yellowfish,15,Large Benthopelagics (>=90 cm)
609541,Synodontis aterrimus,Synodontis aterrimus,13,Small Benthopelagics (<30 cm)
609542,Synodontis arnoulti,Synodontis arnoulti,13,Small Benthopelagics (<30 cm)
609543,Synodontis batesii,Synodontis batesii,13,Small Benthopelagics (<30 cm)
609544,Synodontis brichardi,Synodontis brichardi,13,Small Benthopelagics (<30 cm)
609545,Synodontis budgetti,Synodontis budgetti,14,Medium Benthopelagics (30 - 90 cm)
609546,Synodontis camelopardalis,Synodontis camelopardalis,13,Small Benthopelagics (<30 cm)
609547,Synodontis caudalis,Synodontis caudalis,13,Small Benthopelagics (<30 cm)
609548,Synodontis caudovittatus,Synodontis caudovittatus,14,Medium Benthopelagics (30 - 90 cm)
609549,Synodontis centralis,Synodontis centralis,13,Small Benthopelagics (<30 cm)
609550,Synodontis congicus,Synodontis congicus,13,Small Benthopelagics (<30 cm)
609551,Synodontis contractus,Bugeye squeaker,13,Small Benthopelagics (<30 cm)
609552,Synodontis courteti,Synodontis courteti,14,Medium Benthopelagics (30 - 90 cm)
609553,Synodontis cuangoanus,Synodontis cuangoanus,13,Small Benthopelagics (<30 cm)
609554,Synodontis decorus,Clown squeaker,14,Medium Benthopelagics (30 - 90 cm)
609555,Synodontis depauwi,Synodontis depauwi,13,Small Benthopelagics (<30 cm)
609556,Synodontis dhonti,Synodontis dhonti,14,Medium Benthopelagics (30 - 90 cm)
609557,Synodontis dorsomaculatus,Synodontis dorsomaculatus,13,Small Benthopelagics (<30 cm)
609559,Synodontis eupterus,Featherfin squeaker,13,Small Benthopelagics (<30 cm)
609561,Synodontis filamentosus,Synodontis filamentosus,13,Small Benthopelagics (<30 cm)
609562,Synodontis flavitaeniatus,Orangestriped squeaker,13,Small Benthopelagics (<30 cm)
609563,Synodontis frontosus,Synodontis frontosus,14,Medium Benthopelagics (30 - 90 cm)
609564,Synodontis fuelleborni,Fuelleborns squeaker,13,Small Benthopelagics (<30 cm)
609565,Synodontis geledensis,Synodontis geledensis,14,Medium Benthopelagics (30 - 90 cm)
609566,Synodontis gobroni,Synodontis gobroni,14,Medium Benthopelagics (30 - 90 cm)
609567,Synodontis granulosus,Synodontis granulosus,13,Small Benthopelagics (<30 cm)
609568,Synodontis greshoffi,Synodontis greshoffi,13,Small Benthopelagics (<30 cm)
609569,Synodontis guttatus,Synodontis guttatus,14,Medium Benthopelagics (30 - 90 cm)
609570,Synodontis haugi,Synodontis haugi,14,Medium Benthopelagics (30 - 90 cm)
609571,Synodontis iturii,Synodontis iturii,13,Small Benthopelagics (<30 cm)
609572,Synodontis katangae,Synodontis katangae,13,Small Benthopelagics (<30 cm)
609573,Synodontis khartoumensis,Synodontis khartoumensis,13,Small Benthopelagics (<30 cm)
609574,Synodontis tanganyicae,Synodontis tanganyicae,14,Medium Benthopelagics (30 - 90 cm)
609575,Synodontis laessoei,Synodontis laessoei,13,Small Benthopelagics (<30 cm)
609576,Synodontis leopardinus,Leopard squeaker,13,Small Benthopelagics (<30 cm)
609577,Synodontis leopardus,Synodontis leopardus,13,Small Benthopelagics (<30 cm)
609578,Synodontis longirostris,Synodontis longirostris,14,Medium Benthopelagics (30 - 90 cm)
609579,Synodontis longispinis,Synodontis longispinis,13,Small Benthopelagics (<30 cm)
609580,Synodontis lufirae,Synodontis lufirae,13,Small Benthopelagics (<30 cm)
609581,Synodontis macrophthalmus,Synodontis macrophthalmus,13,Small Benthopelagics (<30 cm)
609582,Synodontis macrops,Synodontis macrops,13,Small Benthopelagics (<30 cm)
609583,Synodontis macrostigma,Largespot squeaker,13,Small Benthopelagics (<30 cm)
609584,Synodontis maculipinna,Synodontis maculipinna,13,Small Benthopelagics (<30 cm)
609585,Barbus comizo,Iberian barbel,13,Small Benthopelagics (<30 cm)
609586,Synodontis marmoratus,Synodontis marmoratus,13,Small Benthopelagics (<30 cm)
609587,Synodontis matthesi,Synodontis matthesi,14,Medium Benthopelagics (30 - 90 cm)
609588,Synodontis melanopterus,Synodontis melanopterus,13,Small Benthopelagics (<30 cm)
609591,Messinobarbus haasi,Messinobarbus haasi,14,Medium Benthopelagics (30 - 90 cm)
609593,Barbus motebensis,Marico barb,13,Small Benthopelagics (<30 cm)
609595,Synodontis multimaculatus,Synodontis multimaculatus,13,Small Benthopelagics (<30 cm)
609596,Synodontis multipunctatus,Synodontis multipunctatus,13,Small Benthopelagics (<30 cm)
609597,Synodontis nebulosus,Cloudy squeaker,13,Small Benthopelagics (<30 cm)
609598,Synodontis nigrita,Synodontis nigrita,13,Small Benthopelagics (<30 cm)
609599,Synodontis nigriventris,Blotched upsidedown catfish,13,Small Benthopelagics (<30 cm)
609600,Synodontis notatus,Onespot squeaker,13,Small Benthopelagics (<30 cm)
609602,Synodontis omias,Synodontis omias,14,Medium Benthopelagics (30 - 90 cm)
609603,Synodontis ornatipinnis,Synodontis ornatipinnis,14,Medium Benthopelagics (30 - 90 cm)
609604,Synodontis ornatissimus,Synodontis ornatissimus,13,Small Benthopelagics (<30 cm)
609605,Synodontis pardalis,Synodontis pardalis,13,Small Benthopelagics (<30 cm)
609606,Synodontis petricola,Cuckoo Catfish,13,Small Benthopelagics (<30 cm)
609607,Synodontis pleurops,Congo squeaker,14,Medium Benthopelagics (30 - 90 cm)
609608,Synodontis polli,Synodontis polli,13,Small Benthopelagics (<30 cm)
609609,Synodontis polyodon,Synodontis polyodon,14,Medium Benthopelagics (30 - 90 cm)
609610,Synodontis polystigma,Synodontis polystigma,13,Small Benthopelagics (<30 cm)
609611,Synodontis pulcher,Synodontis pulcher,13,Small Benthopelagics (<30 cm)
609612,Synodontis punctulatus,Synodontis punctulatus,13,Small Benthopelagics (<30 cm)
609613,Synodontis rebeli,Synodontis rebeli,13,Small Benthopelagics (<30 cm)
609614,Synodontis resupinatus,Synodontis resupinatus,14,Medium Benthopelagics (30 - 90 cm)
609615,Synodontis robbianus,Synodontis robbianus,13,Small Benthopelagics (<30 cm)
609616,Synodontis robertsi,Synodontis robertsi,13,Small Benthopelagics (<30 cm)
609617,Synodontis ruandae,Synodontis ruandae,13,Small Benthopelagics (<30 cm)
609618,Synodontis rufigiensis,Synodontis rufigiensis,13,Small Benthopelagics (<30 cm)
609619,Synodontis schoutedeni,Synodontis schoutedeni,13,Small Benthopelagics (<30 cm)
609620,Synodontis serpentis,Tana squeaker,13,Small Benthopelagics (<30 cm)
609621,Synodontis serratus,Synodontis serratus,14,Medium Benthopelagics (30 - 90 cm)
609622,Synodontis smiti,Synodontis smiti,13,Small Benthopelagics (<30 cm)
609623,Synodontis soloni,Synodontis soloni,13,Small Benthopelagics (<30 cm)
609624,Synodontis sorex,Synodontis sorex,14,Medium Benthopelagics (30 - 90 cm)
609627,Synodontis steindachneri,Synodontis steindachneri,13,Small Benthopelagics (<30 cm)
609629,Synodontis tessmanni,Synodontis tessmanni,13,Small Benthopelagics (<30 cm)
609630,Synodontis thysi,Synodontis thysi,13,Small Benthopelagics (<30 cm)
609632,Synodontis tourei,Synodontis tourei,13,Small Benthopelagics (<30 cm)
609633,Synodontis unicolor,Synodontis unicolor,13,Small Benthopelagics (<30 cm)
609634,Synodontis vaillanti,Synodontis vaillanti,14,Medium Benthopelagics (30 - 90 cm)
609635,Alburnus tarichi,Tarek,13,Small Benthopelagics (<30 cm)
609636,Synodontis velifer,Synodontis velifer,13,Small Benthopelagics (<30 cm)
609637,Synodontis vermiculatus,Synodontis vermiculatus,14,Medium Benthopelagics (30 - 90 cm)
609638,Synodontis victoriae,Synodontis victoriae,14,Medium Benthopelagics (30 - 90 cm)
609639,Synodontis violaceus,Synodontis violaceus,14,Medium Benthopelagics (30 - 90 cm)
609640,Synodontis voltae,Synodontis voltae,13,Small Benthopelagics (<30 cm)
609641,Synodontis wamiensis,Synodontis wamiensis,13,Small Benthopelagics (<30 cm)
609642,Synodontis woosnami,Upper Zambesi squeaker,13,Small Benthopelagics (<30 cm)
609644,Synodontis zanzibaricus,Eastcoast squeaker,13,Small Benthopelagics (<30 cm)
609647,Arius brunellii,Arius brunellii,14,Medium Benthopelagics (30 - 90 cm)
609649,Aphanius apodus,Aphanius apodus,13,Small Benthopelagics (<30 cm)
609650,Aphanius desioi,Aphanius desioi,13,Small Benthopelagics (<30 cm)
609651,Pantanodon madagascariensis,Pantanodon madagascariensis,13,Small Benthopelagics (<30 cm)
609652,Pantanodon podoxys,Pantanodon podoxys,13,Small Benthopelagics (<30 cm)
609653,Aplocheilichthys antinorii,Black lampeye,13,Small Benthopelagics (<30 cm)
609654,Aplocheilichthys atripinnis,Aplocheilichthys atripinnis,13,Small Benthopelagics (<30 cm)
609655,Aplocheilichthys camerunensis,Cameroon lampeye,13,Small Benthopelagics (<30 cm)
609656,Aplocheilichthys eduardensis,Aplocheilichthys eduardensis,13,Small Benthopelagics (<30 cm)
609657,Aplocheilichthys jeanneli,Omo lampeye,13,Small Benthopelagics (<30 cm)
609658,Aplocheilichthys kabae,Aplocheilichthys kabae,13,Small Benthopelagics (<30 cm)
609659,Aplocheilichthys keilhacki,Aplocheilichthys keilhacki,13,Small Benthopelagics (<30 cm)
609660,Aplocheilichthys kingii,Aplocheilichthys kingii,13,Small Benthopelagics (<30 cm)
609661,Aplocheilichthys kongoranensis,Kongoro lampeye,13,Small Benthopelagics (<30 cm)
609662,Aplocheilichthys lamberti,Lamberts lampeye,13,Small Benthopelagics (<30 cm)
609663,Aplocheilichthys lualabaensis,Aplocheilichthys lualabaensis,13,Small Benthopelagics (<30 cm)
609664,Aplocheilichthys luluae,Aplocheilichthys luluae,13,Small Benthopelagics (<30 cm)
609665,Aplocheilichthys luxophthalmus luxophthalmus,Lampeye panchax,13,Small Benthopelagics (<30 cm)
609666,Aplocheilichthys macrurus,Aplocheilichthys macrurus,13,Small Benthopelagics (<30 cm)
609667,Aplocheilichthys maculatus maculatus,Spotted lampeye,13,Small Benthopelagics (<30 cm)
609668,Aplocheilichthys mahagiensis,Aplocheilichthys mahagiensis,13,Small Benthopelagics (<30 cm)
609669,Aplocheilichthys mediolateralis,Aplocheilichthys mediolateralis,13,Small Benthopelagics (<30 cm)
609670,Aplocheilichthys meyburgi,Aplocheilichthys meyburgi,13,Small Benthopelagics (<30 cm)
609671,Aplocheilichthys moeruensis,Moero lampeye,13,Small Benthopelagics (<30 cm)
609672,Aplocheilichthys myaposae,Natal topminnow,13,Small Benthopelagics (<30 cm)
609673,Aplocheilichthys nigrolateralis,Aplocheilichthys nigrolateralis,13,Small Benthopelagics (<30 cm)
609674,Aplocheilichthys omoculatus,Ruaha lampeye,13,Small Benthopelagics (<30 cm)
609675,Aplocheilichthys pfefferi,Aplocheilichthys pfefferi,13,Small Benthopelagics (<30 cm)
609676,Aplocheilichthys pumilus,Tanganyika lampeye,13,Small Benthopelagics (<30 cm)
609677,Aplocheilichthys rudolfianus,Lake Rudolf lampeye,13,Small Benthopelagics (<30 cm)
609678,Aplocheilichthys schalleri,Aplocheilichthys schalleri,13,Small Benthopelagics (<30 cm)
609679,Aplocheilichthys scheeli,Scheels lampeye,13,Small Benthopelagics (<30 cm)
609680,Pantanodon stuhlmanni,Eastcoast lampeye,13,Small Benthopelagics (<30 cm)
609681,Aplocheilichthys usanguensis,Usangu lampeye,13,Small Benthopelagics (<30 cm)
609682,Aplocheilichthys vanderbilti,Aplocheilichthys vanderbilti,13,Small Benthopelagics (<30 cm)
609683,Aplocheilichthys bracheti,Aplocheilichthys bracheti,13,Small Benthopelagics (<30 cm)
609684,Aplocheilichthys fuelleborni,Lake Rukwa lampeye,13,Small Benthopelagics (<30 cm)
609685,Aplocheilichthys brichardi,Brichards lampeye,13,Small Benthopelagics (<30 cm)
609686,Aplocheilichthys myersi,Hummingbird lampeye,13,Small Benthopelagics (<30 cm)
609687,Aplocheilichthys bukobanus,Bukoba lampeye,13,Small Benthopelagics (<30 cm)
609688,Hylopanchax stictopleuron,Blue lampeye,13,Small Benthopelagics (<30 cm)
609689,Hypsopanchax catenatus,Chain lampeye,13,Small Benthopelagics (<30 cm)
609690,Hypsopanchax jobaerti,Hypsopanchax jobaerti,13,Small Benthopelagics (<30 cm)
609691,Hypsopanchax jubbi,Southern deepbody,13,Small Benthopelagics (<30 cm)
609692,Hypsopanchax modestus,Ruwenzori lampeye,13,Small Benthopelagics (<30 cm)
609693,Hypsopanchax platysternus,Zaire lampeye,13,Small Benthopelagics (<30 cm)
609694,Hypsopanchax zebra,Zebra lampeye,13,Small Benthopelagics (<30 cm)
609695,Laciris pelagicus,Laciris pelagicus,13,Small Benthopelagics (<30 cm)
609697,Lamprichthys tanganicanus,Tanganyika killifish,13,Small Benthopelagics (<30 cm)
609698,Plataplochilus cabindae,Plataplochilus cabindae,13,Small Benthopelagics (<30 cm)
609699,Plataplochilus miltotaenia,Red striped lampeye,13,Small Benthopelagics (<30 cm)
609700,Plataplochilus ngaensis,Nga lampeye,13,Small Benthopelagics (<30 cm)
609701,Plataplochilus terveri,Tervers lampeye,13,Small Benthopelagics (<30 cm)
609702,Procatopus aberrans,Bluegreen lampeye,13,Small Benthopelagics (<30 cm)
609703,Procatopus nototaenia,Large finned lampeye,13,Small Benthopelagics (<30 cm)
609704,Procatopus similis,Variable lampeye,13,Small Benthopelagics (<30 cm)
609705,Adamas formosus,Starhead killi,13,Small Benthopelagics (<30 cm)
609706,Aphyoplatys duboisi,Dubois Panchax,13,Small Benthopelagics (<30 cm)
609707,Aphyosemion ahli,Aphyosemion ahli,13,Small Benthopelagics (<30 cm)
609708,Aphyosemion amieti,Amiets Lyretail,13,Small Benthopelagics (<30 cm)
609709,Aphyosemion arnoldi,Arnolds killi,13,Small Benthopelagics (<30 cm)
609710,Aphyosemion aureum,Golden killi,13,Small Benthopelagics (<30 cm)
609711,Aphyosemion bamilekorum,Bamileke killi,13,Small Benthopelagics (<30 cm)
609712,Aphyosemion batesii,Bates killi,13,Small Benthopelagics (<30 cm)
609713,Aphyosemion bitaeniatum,Two-striped Aphyosemion,13,Small Benthopelagics (<30 cm)
609714,Aphyosemion bivittatum,Twostripe lyretail,13,Small Benthopelagics (<30 cm)
609715,Aphyosemion brueningi,Bruenings killi,13,Small Benthopelagics (<30 cm)
609716,Aphyosemion bualanum,Aphyosemion bualanum,13,Small Benthopelagics (<30 cm)
609717,Aphyosemion buytaerti,Aphyosemion buytaerti,13,Small Benthopelagics (<30 cm)
609718,Aphyosemion calliurum,Banner lyretail,13,Small Benthopelagics (<30 cm)
609719,Aphyosemion cameronense,Cameroon killi,13,Small Benthopelagics (<30 cm)
609720,Aphyosemion caudofasciatum,Caudal-stripe killi,13,Small Benthopelagics (<30 cm)
609722,Aphyosemion chauchei,Aphyosemion chauchei,13,Small Benthopelagics (<30 cm)
609723,Aphyosemion celiae,Aphyosemion celiae,13,Small Benthopelagics (<30 cm)
609724,Aphyosemion christyi,Christys Lyretail,13,Small Benthopelagics (<30 cm)
609725,Aphyosemion cinnamomeum,Cinnamon Killi,13,Small Benthopelagics (<30 cm)
609726,Aphyosemion citrineipinnis,Aphyosemion citrineipinnis,13,Small Benthopelagics (<30 cm)
609727,Aphyosemion coeleste,Sky-blue killi,13,Small Benthopelagics (<30 cm)
609728,Aphyosemion cognatum,Redspot panchax,13,Small Benthopelagics (<30 cm)
609729,Aphyosemion congicum,Congo killi,13,Small Benthopelagics (<30 cm)
609730,Aphyosemion decorsei,Aphyosemion decorsei,13,Small Benthopelagics (<30 cm)
609731,Aphyosemion elegans,Elegant killi,13,Small Benthopelagics (<30 cm)
609733,Aphyosemion exigoideum,False jewel killi,13,Small Benthopelagics (<30 cm)
609734,Aphyosemion exiguum,Jewel killi,13,Small Benthopelagics (<30 cm)
609735,Aphyosemion ferranti,Aphyosemion ferranti,13,Small Benthopelagics (<30 cm)
609736,Aphyosemion filamentosum,Plumed lyretail,13,Small Benthopelagics (<30 cm)
609737,Aphyosemion franzwerneri,Goby killi,13,Small Benthopelagics (<30 cm)
609738,Aphyosemion gabunense gabunense,Gabon killi,13,Small Benthopelagics (<30 cm)
609739,Aphyosemion gardneri gardneri,Blue lyretail,13,Small Benthopelagics (<30 cm)
609740,Aphyosemion geryi,GŽrys killi,13,Small Benthopelagics (<30 cm)
