"rgn_id","rgn_nam","year","units","layer","value"
138,"Peru","1987","count","tlf",
138,"Peru","1988","count","tlf",
138,"Peru","1989","count","tlf",
138,"Peru","1990","count","tlf",8291945.89794067
138,"Peru","1991","count","tlf",8309499.22673138
138,"Peru","1992","count","tlf",8743726.99890264
138,"Peru","1993","count","tlf",9161926.02709662
138,"Peru","1994","count","tlf",9590984.66471675
138,"Peru","1995","count","tlf",10091349.6223467
138,"Peru","1996","count","tlf",10651670.3624204
138,"Peru","1997","count","tlf",11210715.4707528
138,"Peru","1998","count","tlf",11634643.1187818
138,"Peru","1999","count","tlf",12112965.897314
138,"Peru","2000","count","tlf",12030589.3712089
138,"Peru","2001","count","tlf",12804043.3800544
138,"Peru","2002","count","tlf",12666625.1911026
138,"Peru","2003","count","tlf",12527823.4525793
138,"Peru","2004","count","tlf",12703690.0726162
138,"Peru","2005","count","tlf",12873492.6003319
138,"Peru","2006","count","tlf",13381591.2698299
138,"Peru","2007","count","tlf",14499753.0055736
138,"Peru","2008","count","tlf",14895746.7240972
138,"Peru","2009","count","tlf",15284995.9554432
138,"Peru","2010","count","tlf",15569176.6038213
138,"Peru","2011","count","tlf",15869294.3037503
138,"Peru","2012","count","tlf",16162300.3084993
138,"Peru","1960","perc","uem",
138,"Peru","1961","perc","uem",
138,"Peru","1962","perc","uem",
138,"Peru","1963","perc","uem",
138,"Peru","1964","perc","uem",
138,"Peru","1965","perc","uem",
138,"Peru","1966","perc","uem",
138,"Peru","1967","perc","uem",
138,"Peru","1968","perc","uem",
138,"Peru","1969","perc","uem",
138,"Peru","1970","perc","uem",
138,"Peru","1971","perc","uem",
138,"Peru","1972","perc","uem",
138,"Peru","1973","perc","uem",
138,"Peru","1974","perc","uem",
138,"Peru","1975","perc","uem",
138,"Peru","1976","perc","uem",
138,"Peru","1977","perc","uem",
138,"Peru","1978","perc","uem",
138,"Peru","1979","perc","uem",
138,"Peru","1980","perc","uem",
138,"Peru","1981","perc","uem",
138,"Peru","1982","perc","uem",
138,"Peru","1983","perc","uem",
138,"Peru","1984","perc","uem",
138,"Peru","1985","perc","uem",
138,"Peru","1986","perc","uem",5.30000019073486
138,"Peru","1987","perc","uem",4.80000019073486
138,"Peru","1988","perc","uem",
138,"Peru","1989","perc","uem",
138,"Peru","1990","perc","uem",8.60000038146973
138,"Peru","1991","perc","uem",5.80000019073486
138,"Peru","1992","perc","uem",9.39999961853027
138,"Peru","1993","perc","uem",9.89999961853027
138,"Peru","1994","perc","uem",8.89999961853027
138,"Peru","1995","perc","uem",7.09999990463257
138,"Peru","1996","perc","uem",7
138,"Peru","1997","perc","uem",7.69999980926514
138,"Peru","1998","perc","uem",7.80000019073486
138,"Peru","1999","perc","uem",8
138,"Peru","2000","perc","uem",7.80000019073486
138,"Peru","2001","perc","uem",8.80000019073486
138,"Peru","2002","perc","uem",9.69999980926514
138,"Peru","2003","perc","uem",10.3000001907349
138,"Peru","2004","perc","uem",5.19999980926514
138,"Peru","2005","perc","uem",5.19999980926514
138,"Peru","2006","perc","uem",4.59999990463257
138,"Peru","2007","perc","uem",4.5
138,"Peru","2008","perc","uem",4.5
138,"Peru","2009","perc","uem",4.40000009536743
138,"Peru","2010","perc","uem",4
138,"Peru","2011","perc","uem",3.90000009536743
138,"Peru","2012","perc","uem",3.59999990463257
139,"Venezuela, RB","1960","usd","gdp",8607600068.65332
139,"Venezuela, RB","1961","usd","gdp",8923366627.53039
139,"Venezuela, RB","1962","usd","gdp",9873397859.35133
139,"Venezuela, RB","1963","usd","gdp",10663375513.5473
139,"Venezuela, RB","1964","usd","gdp",9113580696.48012
139,"Venezuela, RB","1965","usd","gdp",9602944667.73034
139,"Venezuela, RB","1966","usd","gdp",10096574669.5538
139,"Venezuela, RB","1967","usd","gdp",10472776743.7796
139,"Venezuela, RB","1968","usd","gdp",11470909285.1354
139,"Venezuela, RB","1969","usd","gdp",11927570676.9238
139,"Venezuela, RB","1970","usd","gdp",12993115056.3716
139,"Venezuela, RB","1971","usd","gdp",14471557937.6814
139,"Venezuela, RB","1972","usd","gdp",15922867181.28
139,"Venezuela, RB","1973","usd","gdp",19445932860.3232
139,"Venezuela, RB","1974","usd","gdp",29087099933.3312
139,"Venezuela, RB","1975","usd","gdp",31413164178.7298
139,"Venezuela, RB","1976","usd","gdp",36272315695.3896
139,"Venezuela, RB","1977","usd","gdp",42337056974.7077
139,"Venezuela, RB","1978","usd","gdp",46507640231.1429
139,"Venezuela, RB","1979","usd","gdp",55750554788.6502
139,"Venezuela, RB","1980","usd","gdp",67135122863.8751
139,"Venezuela, RB","1981","usd","gdp",75498829319.3768
139,"Venezuela, RB","1982","usd","gdp",76693647866.3487
139,"Venezuela, RB","1983","usd","gdp",78586503425.993
139,"Venezuela, RB","1984","usd","gdp",55952339079.6402
139,"Venezuela, RB","1985","usd","gdp",57935742246.6997
139,"Venezuela, RB","1986","usd","gdp",58915108093.877
139,"Venezuela, RB","1987","usd","gdp",45343793675.9759
139,"Venezuela, RB","1988","usd","gdp",58428404473.5592
139,"Venezuela, RB","1989","usd","gdp",42142303738.5494
139,"Venezuela, RB","1990","usd","gdp",47027508385.0296
139,"Venezuela, RB","1991","usd","gdp",51734363023.7839
139,"Venezuela, RB","1992","usd","gdp",58470358475.8677
139,"Venezuela, RB","1993","usd","gdp",58107555298.464
139,"Venezuela, RB","1994","usd","gdp",56529904239.4609
139,"Venezuela, RB","1995","usd","gdp",74888742183.6849
139,"Venezuela, RB","1996","usd","gdp",68258588862.7845
139,"Venezuela, RB","1997","usd","gdp",85837385778.751
139,"Venezuela, RB","1998","usd","gdp",91338542541.7674
139,"Venezuela, RB","1999","usd","gdp",97974136436.6528
139,"Venezuela, RB","2000","usd","gdp",117147614565.563
139,"Venezuela, RB","2001","usd","gdp",122909734601.322
139,"Venezuela, RB","2002","usd","gdp",92889586976.1833
139,"Venezuela, RB","2003","usd","gdp",83622191418.9774
139,"Venezuela, RB","2004","usd","gdp",112451400422.982
139,"Venezuela, RB","2005","usd","gdp",145513489651.872
139,"Venezuela, RB","2006","usd","gdp",183477522123.894
139,"Venezuela, RB","2007","usd","gdp",230364012575.687
139,"Venezuela, RB","2008","usd","gdp",315600203539.823
139,"Venezuela, RB","2009","usd","gdp",329418979506.288
139,"Venezuela, RB","2010","usd","gdp",393807511437.279
139,"Venezuela, RB","2011","usd","gdp",316482190800.364
139,"Venezuela, RB","2012","usd","gdp",381286237847.667
139,"Venezuela, RB","1960","count","tlf",
139,"Venezuela, RB","1961","count","tlf",
139,"Venezuela, RB","1962","count","tlf",
139,"Venezuela, RB","1963","count","tlf",
139,"Venezuela, RB","1964","count","tlf",
139,"Venezuela, RB","1965","count","tlf",
139,"Venezuela, RB","1966","count","tlf",
139,"Venezuela, RB","1967","count","tlf",
139,"Venezuela, RB","1968","count","tlf",
139,"Venezuela, RB","1969","count","tlf",
139,"Venezuela, RB","1970","count","tlf",
139,"Venezuela, RB","1971","count","tlf",
139,"Venezuela, RB","1972","count","tlf",
139,"Venezuela, RB","1973","count","tlf",
139,"Venezuela, RB","1974","count","tlf",
139,"Venezuela, RB","1975","count","tlf",
139,"Venezuela, RB","1976","count","tlf",
139,"Venezuela, RB","1977","count","tlf",
139,"Venezuela, RB","1978","count","tlf",
139,"Venezuela, RB","1979","count","tlf",
139,"Venezuela, RB","1980","count","tlf",
139,"Venezuela, RB","1981","count","tlf",
139,"Venezuela, RB","1982","count","tlf",
139,"Venezuela, RB","1983","count","tlf",
139,"Venezuela, RB","1984","count","tlf",
139,"Venezuela, RB","1985","count","tlf",
139,"Venezuela, RB","1986","count","tlf",
139,"Venezuela, RB","1987","count","tlf",
139,"Venezuela, RB","1988","count","tlf",
139,"Venezuela, RB","1989","count","tlf",
139,"Venezuela, RB","1990","count","tlf",7231280.91728381
139,"Venezuela, RB","1991","count","tlf",7596319.0175356
139,"Venezuela, RB","1992","count","tlf",7730454.81661914
139,"Venezuela, RB","1993","count","tlf",7744711.4142386
139,"Venezuela, RB","1994","count","tlf",8135263.39005367
139,"Venezuela, RB","1995","count","tlf",8707575.72159121
139,"Venezuela, RB","1996","count","tlf",9184867.48526921
139,"Venezuela, RB","1997","count","tlf",9632740.26573356
139,"Venezuela, RB","1998","count","tlf",10048432.4379743
139,"Venezuela, RB","1999","count","tlf",10413766.3860442
139,"Venezuela, RB","2000","count","tlf",10611258.4570649
139,"Venezuela, RB","2001","count","tlf",11224815.4092355
139,"Venezuela, RB","2002","count","tlf",11774848.0240452
139,"Venezuela, RB","2003","count","tlf",11921026.1198119
139,"Venezuela, RB","2004","count","tlf",12077153.5524757
139,"Venezuela, RB","2005","count","tlf",12205956.873948
139,"Venezuela, RB","2006","count","tlf",12324274.5870233
139,"Venezuela, RB","2007","count","tlf",12490052.4461479
139,"Venezuela, RB","2008","count","tlf",12825237.0619023
139,"Venezuela, RB","2009","count","tlf",13080991.0895299
139,"Venezuela, RB","2010","count","tlf",13293644.5502366
139,"Venezuela, RB","2011","count","tlf",13565025.2549809
139,"Venezuela, RB","2012","count","tlf",13856074.8384681
139,"Venezuela, RB","1960","perc","uem",
139,"Venezuela, RB","1961","perc","uem",
139,"Venezuela, RB","1962","perc","uem",
139,"Venezuela, RB","1963","perc","uem",
139,"Venezuela, RB","1964","perc","uem",
139,"Venezuela, RB","1965","perc","uem",
139,"Venezuela, RB","1966","perc","uem",
139,"Venezuela, RB","1967","perc","uem",
139,"Venezuela, RB","1968","perc","uem",
139,"Venezuela, RB","1969","perc","uem",
139,"Venezuela, RB","1970","perc","uem",
139,"Venezuela, RB","1971","perc","uem",
139,"Venezuela, RB","1972","perc","uem",
139,"Venezuela, RB","1973","perc","uem",
139,"Venezuela, RB","1974","perc","uem",
139,"Venezuela, RB","1975","perc","uem",
139,"Venezuela, RB","1976","perc","uem",
139,"Venezuela, RB","1977","perc","uem",
139,"Venezuela, RB","1978","perc","uem",
139,"Venezuela, RB","1979","perc","uem",
139,"Venezuela, RB","1980","perc","uem",5.90000009536743
139,"Venezuela, RB","1981","perc","uem",7
139,"Venezuela, RB","1982","perc","uem",8.10000038146973
139,"Venezuela, RB","1983","perc","uem",11.5
139,"Venezuela, RB","1984","perc","uem",12.8999996185303
139,"Venezuela, RB","1985","perc","uem",13.1999998092651
139,"Venezuela, RB","1986","perc","uem",10.8999996185303
139,"Venezuela, RB","1987","perc","uem",9.10000038146973
139,"Venezuela, RB","1988","perc","uem",7.30000019073486
139,"Venezuela, RB","1989","perc","uem",9.69999980926514
139,"Venezuela, RB","1990","perc","uem",10.3000001907349
139,"Venezuela, RB","1991","perc","uem",9.5
139,"Venezuela, RB","1992","perc","uem",7.69999980926514
139,"Venezuela, RB","1993","perc","uem",6.69999980926514
139,"Venezuela, RB","1994","perc","uem",8.60000038146973
139,"Venezuela, RB","1995","perc","uem",10.1999998092651
139,"Venezuela, RB","1996","perc","uem",12.3999996185303
139,"Venezuela, RB","1997","perc","uem",10.6000003814697
139,"Venezuela, RB","1998","perc","uem",11
139,"Venezuela, RB","1999","perc","uem",14.5
139,"Venezuela, RB","2000","perc","uem",13.1999998092651
139,"Venezuela, RB","2001","perc","uem",12.8000001907349
139,"Venezuela, RB","2002","perc","uem",16.2000007629395
139,"Venezuela, RB","2003","perc","uem",16.7999992370605
139,"Venezuela, RB","2004","perc","uem",15
139,"Venezuela, RB","2005","perc","uem",11.3999996185303
139,"Venezuela, RB","2006","perc","uem",9.30000019073486
139,"Venezuela, RB","2007","perc","uem",7.5
139,"Venezuela, RB","2008","perc","uem",6.90000009536743
139,"Venezuela, RB","2009","perc","uem",7.80000019073486
139,"Venezuela, RB","2010","perc","uem",8.60000038146973
139,"Venezuela, RB","2011","perc","uem",8.30000019073486
139,"Venezuela, RB","2012","perc","uem",8.10000038146973
141,"Faeroe Islands","1960","usd","gdp",
141,"Faeroe Islands","1961","usd","gdp",
141,"Faeroe Islands","1962","usd","gdp",
141,"Faeroe Islands","1963","usd","gdp",
141,"Faeroe Islands","1964","usd","gdp",
141,"Faeroe Islands","1965","usd","gdp",
141,"Faeroe Islands","1966","usd","gdp",
141,"Faeroe Islands","1967","usd","gdp",
141,"Faeroe Islands","1968","usd","gdp",
141,"Faeroe Islands","1969","usd","gdp",
141,"Faeroe Islands","1970","usd","gdp",
141,"Faeroe Islands","1971","usd","gdp",
141,"Faeroe Islands","1972","usd","gdp",
141,"Faeroe Islands","1973","usd","gdp",
141,"Faeroe Islands","1974","usd","gdp",
141,"Faeroe Islands","1975","usd","gdp",
141,"Faeroe Islands","1976","usd","gdp",
141,"Faeroe Islands","1977","usd","gdp",
141,"Faeroe Islands","1978","usd","gdp",
141,"Faeroe Islands","1979","usd","gdp",
141,"Faeroe Islands","1980","usd","gdp",
141,"Faeroe Islands","1981","usd","gdp",
141,"Faeroe Islands","1982","usd","gdp",
141,"Faeroe Islands","1983","usd","gdp",
141,"Faeroe Islands","1984","usd","gdp",
141,"Faeroe Islands","1985","usd","gdp",
141,"Faeroe Islands","1986","usd","gdp",
141,"Faeroe Islands","1987","usd","gdp",
141,"Faeroe Islands","1988","usd","gdp",
141,"Faeroe Islands","1989","usd","gdp",
141,"Faeroe Islands","1990","usd","gdp",
141,"Faeroe Islands","1991","usd","gdp",
141,"Faeroe Islands","1992","usd","gdp",
141,"Faeroe Islands","1993","usd","gdp",
141,"Faeroe Islands","1994","usd","gdp",
141,"Faeroe Islands","1995","usd","gdp",
141,"Faeroe Islands","1996","usd","gdp",
141,"Faeroe Islands","1997","usd","gdp",
141,"Faeroe Islands","1998","usd","gdp",1105688872.97039
141,"Faeroe Islands","1999","usd","gdp",1125684470.05533
141,"Faeroe Islands","2000","usd","gdp",1062339943.83343
141,"Faeroe Islands","2001","usd","gdp",1154899793.33878
141,"Faeroe Islands","2002","usd","gdp",1268445919.41429
141,"Faeroe Islands","2003","usd","gdp",1486861878.95624
141,"Faeroe Islands","2004","usd","gdp",1683997930.26322
141,"Faeroe Islands","2005","usd","gdp",1730894295.38595
141,"Faeroe Islands","2006","usd","gdp",1970135198.76236
141,"Faeroe Islands","2007","usd","gdp",2278229880.41222
141,"Faeroe Islands","2008","usd","gdp",2412859692.82674
141,"Faeroe Islands","2009","usd","gdp",2198138372.28824
141,"Faeroe Islands","2010","usd","gdp",
141,"Faeroe Islands","2011","usd","gdp",
141,"Faeroe Islands","2012","usd","gdp",
141,"Faeroe Islands","1960","count","tlf",
141,"Faeroe Islands","1961","count","tlf",
141,"Faeroe Islands","1962","count","tlf",
141,"Faeroe Islands","1963","count","tlf",
141,"Faeroe Islands","1964","count","tlf",
141,"Faeroe Islands","1965","count","tlf",
141,"Faeroe Islands","1966","count","tlf",
141,"Faeroe Islands","1967","count","tlf",
141,"Faeroe Islands","1968","count","tlf",
141,"Faeroe Islands","1969","count","tlf",
141,"Faeroe Islands","1970","count","tlf",
141,"Faeroe Islands","1971","count","tlf",
141,"Faeroe Islands","1972","count","tlf",
141,"Faeroe Islands","1973","count","tlf",
141,"Faeroe Islands","1974","count","tlf",
141,"Faeroe Islands","1975","count","tlf",
141,"Faeroe Islands","1976","count","tlf",
141,"Faeroe Islands","1977","count","tlf",
141,"Faeroe Islands","1978","count","tlf",
141,"Faeroe Islands","1979","count","tlf",
141,"Faeroe Islands","1980","count","tlf",
141,"Faeroe Islands","1981","count","tlf",
141,"Faeroe Islands","1982","count","tlf",
141,"Faeroe Islands","1983","count","tlf",
141,"Faeroe Islands","1984","count","tlf",
141,"Faeroe Islands","1985","count","tlf",
141,"Faeroe Islands","1986","count","tlf",
141,"Faeroe Islands","1987","count","tlf",
141,"Faeroe Islands","1988","count","tlf",
141,"Faeroe Islands","1989","count","tlf",
141,"Faeroe Islands","1990","count","tlf",
141,"Faeroe Islands","1991","count","tlf",
141,"Faeroe Islands","1992","count","tlf",
141,"Faeroe Islands","1993","count","tlf",
141,"Faeroe Islands","1994","count","tlf",
141,"Faeroe Islands","1995","count","tlf",
141,"Faeroe Islands","1996","count","tlf",
141,"Faeroe Islands","1997","count","tlf",
141,"Faeroe Islands","1998","count","tlf",
141,"Faeroe Islands","1999","count","tlf",
141,"Faeroe Islands","2000","count","tlf",
141,"Faeroe Islands","2001","count","tlf",
141,"Faeroe Islands","2002","count","tlf",
141,"Faeroe Islands","2003","count","tlf",
141,"Faeroe Islands","2004","count","tlf",
141,"Faeroe Islands","2005","count","tlf",
141,"Faeroe Islands","2006","count","tlf",
141,"Faeroe Islands","2007","count","tlf",
141,"Faeroe Islands","2008","count","tlf",
141,"Faeroe Islands","2009","count","tlf",
141,"Faeroe Islands","2010","count","tlf",
141,"Faeroe Islands","2011","count","tlf",
141,"Faeroe Islands","2012","count","tlf",
141,"Faeroe Islands","1960","perc","uem",
141,"Faeroe Islands","1961","perc","uem",
141,"Faeroe Islands","1962","perc","uem",
141,"Faeroe Islands","1963","perc","uem",
141,"Faeroe Islands","1964","perc","uem",
141,"Faeroe Islands","1965","perc","uem",
141,"Faeroe Islands","1966","perc","uem",
141,"Faeroe Islands","1967","perc","uem",
141,"Faeroe Islands","1968","perc","uem",
141,"Faeroe Islands","1969","perc","uem",
141,"Faeroe Islands","1970","perc","uem",
141,"Faeroe Islands","1971","perc","uem",
141,"Faeroe Islands","1972","perc","uem",
141,"Faeroe Islands","1973","perc","uem",
141,"Faeroe Islands","1974","perc","uem",
141,"Faeroe Islands","1975","perc","uem",
141,"Faeroe Islands","1976","perc","uem",
141,"Faeroe Islands","1977","perc","uem",
141,"Faeroe Islands","1978","perc","uem",
141,"Faeroe Islands","1979","perc","uem",
141,"Faeroe Islands","1980","perc","uem",
141,"Faeroe Islands","1981","perc","uem",
141,"Faeroe Islands","1982","perc","uem",
141,"Faeroe Islands","1983","perc","uem",
141,"Faeroe Islands","1984","perc","uem",
141,"Faeroe Islands","1985","perc","uem",
141,"Faeroe Islands","1986","perc","uem",
141,"Faeroe Islands","1987","perc","uem",
141,"Faeroe Islands","1988","perc","uem",
141,"Faeroe Islands","1989","perc","uem",
141,"Faeroe Islands","1990","perc","uem",
141,"Faeroe Islands","1991","perc","uem",
141,"Faeroe Islands","1992","perc","uem",
141,"Faeroe Islands","1993","perc","uem",
141,"Faeroe Islands","1994","perc","uem",
141,"Faeroe Islands","1995","perc","uem",
141,"Faeroe Islands","1996","perc","uem",
141,"Faeroe Islands","1997","perc","uem",
141,"Faeroe Islands","1998","perc","uem",
141,"Faeroe Islands","1999","perc","uem",
141,"Faeroe Islands","2000","perc","uem",
141,"Faeroe Islands","2001","perc","uem",
141,"Faeroe Islands","2002","perc","uem",
141,"Faeroe Islands","2003","perc","uem",
141,"Faeroe Islands","2004","perc","uem",
141,"Faeroe Islands","2005","perc","uem",3.20000004768372
141,"Faeroe Islands","2006","perc","uem",
141,"Faeroe Islands","2007","perc","uem",
141,"Faeroe Islands","2008","perc","uem",
141,"Faeroe Islands","2009","perc","uem",
141,"Faeroe Islands","2010","perc","uem",
141,"Faeroe Islands","2011","perc","uem",
141,"Faeroe Islands","2012","perc","uem",
143,"Iceland","1960","usd","gdp",248434096.968726
143,"Iceland","1961","usd","gdp",253885656.329253
143,"Iceland","1962","usd","gdp",284916516.159537
143,"Iceland","1963","usd","gdp",340061650.119898
143,"Iceland","1964","usd","gdp",434267936.914583
143,"Iceland","1965","usd","gdp",523694949.370689
143,"Iceland","1966","usd","gdp",628893310.399926
143,"Iceland","1967","usd","gdp",621225962.154708
143,"Iceland","1968","usd","gdp",474399471.622359
143,"Iceland","1969","usd","gdp",414709311.35296
143,"Iceland","1970","usd","gdp",518902000.798036
143,"Iceland","1971","usd","gdp",660321784.753481
143,"Iceland","1972","usd","gdp",827213289.973354
143,"Iceland","1973","usd","gdp",1137337704.90338
143,"Iceland","1974","usd","gdp",1492743386.45123
143,"Iceland","1975","usd","gdp",1386032934.1382
143,"Iceland","1976","usd","gdp",1644755717.98431
143,"Iceland","1977","usd","gdp",2175791292.44451
143,"Iceland","1978","usd","gdp",2474614617.21411
143,"Iceland","1979","usd","gdp",2811162827.36304
143,"Iceland","1980","usd","gdp",3331325043.35501
143,"Iceland","1981","usd","gdp",3441249878.04878
143,"Iceland","1982","usd","gdp",3159121962.83852
143,"Iceland","1983","usd","gdp",2724974071.84375
143,"Iceland","1984","usd","gdp",2822006038.01386
143,"Iceland","1985","usd","gdp",2939845037.86045
143,"Iceland","1986","usd","gdp",3930518364.76564
143,"Iceland","1987","usd","gdp",5438537481.28096
143,"Iceland","1988","usd","gdp",6016168895.49914
143,"Iceland","1989","usd","gdp",5588533006.60218
143,"Iceland","1990","usd","gdp",6372905073.63967
143,"Iceland","1991","usd","gdp",6807365897.14948
143,"Iceland","1992","usd","gdp",6976080330.43188
143,"Iceland","1993","usd","gdp",6126456174.7225
143,"Iceland","1994","usd","gdp",6294803496.20556
143,"Iceland","1995","usd","gdp",7018100152.94079
143,"Iceland","1996","usd","gdp",7330965238.46617
143,"Iceland","1997","usd","gdp",7422994705.8641
143,"Iceland","1998","usd","gdp",8291725774.2646
143,"Iceland","1999","usd","gdp",8742600398.27028
143,"Iceland","2000","usd","gdp",8697298233.82009
143,"Iceland","2001","usd","gdp",7922983042.66068
143,"Iceland","2002","usd","gdp",8907207933.02983
143,"Iceland","2003","usd","gdp",10969898924.0637
143,"Iceland","2004","usd","gdp",13251434311.4214
143,"Iceland","2005","usd","gdp",16286323127.4323
143,"Iceland","2006","usd","gdp",16651492783.5423
143,"Iceland","2007","usd","gdp",20428232684.2713
143,"Iceland","2008","usd","gdp",16832079676.5244
143,"Iceland","2009","usd","gdp",12115478892.436
143,"Iceland","2010","usd","gdp",12564891657.7225
143,"Iceland","2011","usd","gdp",14046371409.9267
143,"Iceland","2012","usd","gdp",13578943166.6464
143,"Iceland","1960","count","tlf",
143,"Iceland","1961","count","tlf",
143,"Iceland","1962","count","tlf",
143,"Iceland","1963","count","tlf",
143,"Iceland","1964","count","tlf",
143,"Iceland","1965","count","tlf",
143,"Iceland","1966","count","tlf",
143,"Iceland","1967","count","tlf",
143,"Iceland","1968","count","tlf",
143,"Iceland","1969","count","tlf",
143,"Iceland","1970","count","tlf",
143,"Iceland","1971","count","tlf",
143,"Iceland","1972","count","tlf",
143,"Iceland","1973","count","tlf",
143,"Iceland","1974","count","tlf",
143,"Iceland","1975","count","tlf",
143,"Iceland","1976","count","tlf",
143,"Iceland","1977","count","tlf",
143,"Iceland","1978","count","tlf",
143,"Iceland","1979","count","tlf",
143,"Iceland","1980","count","tlf",
143,"Iceland","1981","count","tlf",
143,"Iceland","1982","count","tlf",
143,"Iceland","1983","count","tlf",
143,"Iceland","1984","count","tlf",
143,"Iceland","1985","count","tlf",
143,"Iceland","1986","count","tlf",
143,"Iceland","1987","count","tlf",
143,"Iceland","1988","count","tlf",
143,"Iceland","1989","count","tlf",
143,"Iceland","1990","count","tlf",143060.993550551
143,"Iceland","1991","count","tlf",145377.20251816
143,"Iceland","1992","count","tlf",148972.625933629
143,"Iceland","1993","count","tlf",148659.272008678
143,"Iceland","1994","count","tlf",149933.409365267
143,"Iceland","1995","count","tlf",153844.197307853
143,"Iceland","1996","count","tlf",152598.493092856
143,"Iceland","1997","count","tlf",153466.414706939
143,"Iceland","1998","count","tlf",158121.167489371
143,"Iceland","1999","count","tlf",162271.882687106
143,"Iceland","2000","count","tlf",165913.361685975
143,"Iceland","2001","count","tlf",168452.338365472
143,"Iceland","2002","count","tlf",168498.489643406
143,"Iceland","2003","count","tlf",169973.99799087
143,"Iceland","2004","count","tlf",168836.26271156
143,"Iceland","2005","count","tlf",174628.802288882
143,"Iceland","2006","count","tlf",181743.160804591
143,"Iceland","2007","count","tlf",187009.969724673
143,"Iceland","2008","count","tlf",189358.217750414
143,"Iceland","2009","count","tlf",186491.27161276
143,"Iceland","2010","count","tlf",187372.869779651
143,"Iceland","2011","count","tlf",186475.447926879
143,"Iceland","2012","count","tlf",187844.957874023
143,"Iceland","1960","perc","uem",
143,"Iceland","1961","perc","uem",
143,"Iceland","1962","perc","uem",
143,"Iceland","1963","perc","uem",
143,"Iceland","1964","perc","uem",
143,"Iceland","1965","perc","uem",
143,"Iceland","1966","perc","uem",
143,"Iceland","1967","perc","uem",
143,"Iceland","1968","perc","uem",
143,"Iceland","1969","perc","uem",
143,"Iceland","1970","perc","uem",
143,"Iceland","1971","perc","uem",
143,"Iceland","1972","perc","uem",
143,"Iceland","1973","perc","uem",
143,"Iceland","1974","perc","uem",
143,"Iceland","1975","perc","uem",
143,"Iceland","1976","perc","uem",
143,"Iceland","1977","perc","uem",
143,"Iceland","1978","perc","uem",
143,"Iceland","1979","perc","uem",
143,"Iceland","1980","perc","uem",
143,"Iceland","1981","perc","uem",
143,"Iceland","1982","perc","uem",
143,"Iceland","1983","perc","uem",
143,"Iceland","1984","perc","uem",
143,"Iceland","1985","perc","uem",
143,"Iceland","1986","perc","uem",
143,"Iceland","1987","perc","uem",
143,"Iceland","1988","perc","uem",
143,"Iceland","1989","perc","uem",
143,"Iceland","1990","perc","uem",
143,"Iceland","1991","perc","uem",2.5
143,"Iceland","1992","perc","uem",4.30000019073486
143,"Iceland","1993","perc","uem",5.30000019073486
143,"Iceland","1994","perc","uem",5.30000019073486
143,"Iceland","1995","perc","uem",4.90000009536743
143,"Iceland","1996","perc","uem",3.70000004768372
143,"Iceland","1997","perc","uem",3.90000009536743
143,"Iceland","1998","perc","uem",2.70000004768372
143,"Iceland","1999","perc","uem",2
143,"Iceland","2000","perc","uem",2.29999995231628
143,"Iceland","2001","perc","uem",2.29999995231628
143,"Iceland","2002","perc","uem",3.29999995231628
143,"Iceland","2003","perc","uem",3.40000009536743
143,"Iceland","2004","perc","uem",3.09999990463257
143,"Iceland","2005","perc","uem",2.59999990463257
143,"Iceland","2006","perc","uem",3
143,"Iceland","2007","perc","uem",2.29999995231628
143,"Iceland","2008","perc","uem",3
143,"Iceland","2009","perc","uem",7.19999980926514
143,"Iceland","2010","perc","uem",7.59999990463257
143,"Iceland","2011","perc","uem",7.09999990463257
143,"Iceland","2012","perc","uem",6
145,"Greenland","1960","usd","gdp",
145,"Greenland","1961","usd","gdp",
145,"Greenland","1962","usd","gdp",
145,"Greenland","1963","usd","gdp",
145,"Greenland","1964","usd","gdp",
145,"Greenland","1965","usd","gdp",
145,"Greenland","1966","usd","gdp",
145,"Greenland","1967","usd","gdp",
145,"Greenland","1968","usd","gdp",
145,"Greenland","1969","usd","gdp",
145,"Greenland","1970","usd","gdp",69520029.2730826
145,"Greenland","1971","usd","gdp",88570999.351486
145,"Greenland","1972","usd","gdp",106101302.474152
145,"Greenland","1973","usd","gdp",140153753.721821
145,"Greenland","1974","usd","gdp",169918944.063056
145,"Greenland","1975","usd","gdp",211192463.686328
145,"Greenland","1976","usd","gdp",240779415.675002
145,"Greenland","1977","usd","gdp",282269773.042773
145,"Greenland","1978","usd","gdp",355987428.402836
145,"Greenland","1979","usd","gdp",420645794.968404
145,"Greenland","1980","usd","gdp",476051769.013942
145,"Greenland","1981","usd","gdp",435749013.870185
145,"Greenland","1982","usd","gdp",402403057.151259
145,"Greenland","1983","usd","gdp",416184086.23097
145,"Greenland","1984","usd","gdp",379371913.715958
145,"Greenland","1985","usd","gdp",412876395.826869
145,"Greenland","1986","usd","gdp",603016317.536303
145,"Greenland","1987","usd","gdp",787390447.323345
145,"Greenland","1988","usd","gdp",898607670.624413
145,"Greenland","1989","usd","gdp",929799902.191124
145,"Greenland","1990","usd","gdp",1018977225.44427
145,"Greenland","1991","usd","gdp",1016500016.28505
145,"Greenland","1992","usd","gdp",1037916105.23293
145,"Greenland","1993","usd","gdp",927214127.934317
145,"Greenland","1994","usd","gdp",1005887592.03539
145,"Greenland","1995","usd","gdp",1208953358.99709
145,"Greenland","1996","usd","gdp",1197515637.92052
