"rgn_name","rgn_id","product","year","tonnes_orig","tonnes","usd_orig","usd","n_years","usd_ix0","usd_coef","tonnes_mdl","tonnes_ix0","tonnes_coef","usd_mdl","tonnes_rollmean","usd_rollmean","tonnes_peak","usd_peak","usd_peak_product_weight"
"Syria",77,"corals",2003,0,15.75,0,39.5,13,,,,,,,15.75,39.5,20.475,39.975,0.172833723653396
"Syria",77,"corals",2004,23,5.75,70,17.5,13,,,,,,,5.75,17.5,20.475,39.975,0.172833723653396
"Syria",77,"corals",2005,0,5.75,0,17.5,13,,,,,,,5.75,17.5,20.475,39.975,0.172833723653396
"Syria",77,"corals",2006,0,0,0,0,13,,,,,,,0,0,20.475,39.975,0.172833723653396
"Syria",77,"corals",2007,0,0,0,0,13,,,,,,,0,0,20.475,39.975,0.172833723653396
"Syria",77,"corals",2008,0,0,0,0,13,,,,,,,0,0,20.475,39.975,0.172833723653396
"Syria",77,"corals",2009,0,0,0,0,13,,,,,,,0,0,20.475,39.975,0.172833723653396
"Syria",77,"corals",2010,0,0,0,0,13,,,,,,,0,0,20.475,39.975,0.172833723653396
"Syria",77,"ornamentals",2001,,21.7828519787979,2,0.666666666666667,10,21.7328903747823,0.0749424060234871,21.8827751868292,,,,21.7828519787979,0.666666666666667,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2002,,21.8078327808057,0,1,10,21.7328903747823,0.0749424060234871,21.7328903747823,,,,21.8078327808057,1,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2003,,25.8371389840984,0,8.75,10,21.7328903747823,0.0749424060234871,21.7328903747823,,,,25.8371389840984,8.75,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2004,,25.1539163904029,2,19,10,21.7328903747823,0.0749424060234871,21.8827751868292,,,,25.1539163904029,19,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2005,38,21.4706937967073,33,35,10,21.7328903747823,0.0749424060234871,24.2059897735573,,,,21.4706937967073,35,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2006,19,24,41,101,10,21.7328903747823,0.0749424060234871,24.8055290217452,,,,24,101,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2007,7,27.25,64,169.25,10,21.7328903747823,0.0749424060234871,26.5292043602854,,,,27.25,169.25,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2008,32,33.75,266,187,10,21.7328903747823,0.0749424060234871,41.6675703770298,,,,33.75,187,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2009,51,42.6666666666667,306,228,10,21.7328903747823,0.0749424060234871,44.6652666179693,,,,42.6666666666667,228,31.2,148.2,0.640749414519906
"Syria",77,"ornamentals",2010,45,48,112,209,10,21.7328903747823,0.0749424060234871,30.1264398494128,,,,48,209,31.2,148.2,0.640749414519906
"Syria",77,"seaweeds",2001,3,1.33333333333333,8,3,10,,,,,,,1.33333333333333,3,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2002,0,1,0,2.25,10,,,,,,,1,2.25,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2003,1,0.25,1,0.25,10,,,,,,,0.25,0.25,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2004,0,0.25,0,0.25,10,,,,,,,0.25,0.25,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2005,0,0,0,0.5,10,,,,,,,0,0.5,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2006,0,0,0,0.5,10,,,,,,,0,0.5,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2007,0,0,2,0.5,10,,,,,,,0,0.5,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2008,0,0.25,0,0.75,10,,,,,,,0.25,0.75,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2009,0,0.333333333333333,0,0.333333333333333,10,,,,,,,0.333333333333333,0.333333333333333,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"seaweeds",2010,1,0.5,1,0.5,10,,,,,,,0.5,0.5,0.866666666666667,1.95,0.00843091334894614
"Syria",77,"sponges",1999,11,4.66666666666667,23,63.3333333333333,12,,,,,,,4.66666666666667,63.3333333333333,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2000,0,3.5,0,47.5,12,,,,,,,3.5,47.5,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2001,3,0.75,167,41.75,12,,,,,,,0.75,41.75,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2002,0,0.75,0,41.75,12,,,,,,,0.75,41.75,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2003,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2004,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2005,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2006,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2007,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2008,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2009,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Syria",77,"sponges",2010,0,0,0,0,12,,,,,,,0,0,3.03333333333333,41.1666666666667,0.177985948477752
"Lebanon",78,"fish_oil",1999,2,1,1,0.333333333333333,12,,,,,,,1,0.333333333333333,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2000,0,0.75,0,0.25,12,,,,,,,0.75,0.25,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2001,1,0.25,0,0,12,,,,,,,0.25,0,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2002,0,0.25,0,0,12,,,,,,,0.25,0,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2003,0,0,0,0,12,,,,,,,0,0,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2004,0,0,0,0,12,,,,,,,0,0,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2005,0,0,0,0.25,12,,,,,,,0,0.25,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2006,0,0,0,0.25,12,,,,,,,0,0.25,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2007,0,0,1,0.25,12,,,,,,,0,0.25,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2008,0,0,0,0.5,12,,,,,,,0,0.5,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2009,0,0,0,0.333333333333333,12,,,,,,,0,0.333333333333333,0.65,0.325,0.0188679245283019
"Lebanon",78,"fish_oil",2010,0,0,1,0.5,12,,,,,,,0,0.5,0.65,0.325,0.0188679245283019
"Lebanon",78,"ornamentals",1999,,,0,0.666666666666667,12,,,,,,,,0.666666666666667,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2000,,,0,0.5,12,,,,,,,,0.5,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2001,,,2,0.5,12,,,,,,,,0.5,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2002,,,0,0.5,12,,,,,,,,0.5,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2003,,,0,0.5,12,,,,,,,,0.5,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2004,,,0,1,12,,,,,,,,1,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2005,,,2,1,12,,,,,,,,1,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2006,,,2,1,12,,,,,,,,1,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2007,,,0,0.5,12,,,,,,,,0.5,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2008,,,0,0,12,,,,,,,,0,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2009,,,0,0,12,,,,,,,,0,,0.65,0.0377358490566038
"Lebanon",78,"ornamentals",2010,,,0,0,12,,,,,,,,0,,0.65,0.0377358490566038
"Lebanon",78,"seaweeds",1977,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1978,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1979,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1980,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1981,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1982,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1983,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1984,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1985,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1986,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1987,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1988,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1989,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1990,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1991,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1992,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1993,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1994,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1995,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1996,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1997,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1998,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",1999,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2000,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2001,0,0,0,0,34,,,,,,,0,0,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2002,0,0.5,0,5.25,34,,,,,,,0.5,5.25,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2003,0,0.5,0,6,34,,,,,,,0.5,6,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2004,2,0.5,21,7.5,34,,,,,,,0.5,7.5,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2005,0,0.5,3,8.25,34,,,,,,,0.5,8.25,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2006,0,0.25,6,7,34,,,,,,,0.25,7,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2007,0,0.5,3,10.75,34,,,,,,,0.5,10.75,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2008,1,0.75,16,12,34,,,,,,,0.75,12,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2009,1,1,18,15,34,,,,,,,1,15,0.65,9.75,0.566037735849057
"Lebanon",78,"seaweeds",2010,1,1,11,14.5,34,,,,,,,1,14.5,0.65,9.75,0.566037735849057
"Lebanon",78,"sponges",1997,,0.636064803944588,8,7,14,0.0295844094857947,0.0530640995538859,0.454097205916882,,,,0.636064803944588,7,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",1998,,0.727048602958441,8,10,14,0.0295844094857947,0.0530640995538859,0.454097205916882,,,,0.727048602958441,10,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",1999,1,0.61352430147922,5,9.75,14,0.0295844094857947,0.0530640995538859,0.294904907255224,,,,0.61352430147922,9.75,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2000,1,0.5,19,7.75,14,0.0295844094857947,0.0530640995538859,1.03780230100963,,,,0.5,7.75,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2001,0,0.25,7,6.5,14,0.0295844094857947,0.0530640995538859,0.401033106362996,,,,0.25,6.5,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2002,0,0,0,1.75,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,1.75,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2003,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2004,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2005,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2006,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2007,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2008,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2009,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Lebanon",78,"sponges",2010,0,0,0,0,14,0.0295844094857947,0.0530640995538859,0.0295844094857947,,,,0,0,0.472581591922987,6.5,0.377358490566038
"Israel",79,"fish_oil",1999,,1.50961134434591,3,3.66666666666667,12,-0.45450459831852,0.494349384515889,1.02854355522915,,,,1.50961134434591,3.66666666666667,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2000,,1.13220850825943,8,2.75,12,-0.45450459831852,0.494349384515889,3.50029047780859,,,,1.13220850825943,2.75,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2001,0,0.875072619452148,0,3.25,12,-0.45450459831852,0.494349384515889,-0.45450459831852,,,,0.875072619452148,3.25,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2002,0,0,0,1.25,12,-0.45450459831852,0.494349384515889,-0.45450459831852,,,,0,1.25,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2003,0,0,5,1.25,12,-0.45450459831852,0.494349384515889,2.01724232426092,,,,0,1.25,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2004,0,6.25,0,10.5,12,-0.45450459831852,0.494349384515889,-0.45450459831852,,,,6.25,10.5,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2005,0,6.25,0,9.25,12,-0.45450459831852,0.494349384515889,-0.45450459831852,,,,6.25,9.25,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2006,25,6.25,37,9.25,12,-0.45450459831852,0.494349384515889,17.8364226287694,,,,6.25,9.25,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2007,0,7.75,0,16.25,12,-0.45450459831852,0.494349384515889,-0.45450459831852,,,,7.75,16.25,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2008,0,13.5,0,31.75,12,-0.45450459831852,0.494349384515889,-0.45450459831852,,,,13.5,31.75,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2009,6,18,28,42.3333333333333,12,-0.45450459831852,0.494349384515889,13.3872781681264,,,,18,42.3333333333333,17.55,41.275,0.00280274831173035
"Israel",79,"fish_oil",2010,48,27,99,63.5,12,-0.45450459831852,0.494349384515889,48.4860844687545,,,,27,63.5,17.55,41.275,0.00280274831173035
"Israel",79,"ornamentals",1976,,,20,16.3333333333333,35,,,,,,,,16.3333333333333,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1977,,,29,19.75,35,,,,,,,,19.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1978,,,0,14.75,35,,,,,,,,14.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1979,,,30,7.5,35,,,,,,,,7.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1980,,,0,7.5,35,,,,,,,,7.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1981,,,0,0,35,,,,,,,,0,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1982,,,0,0,35,,,,,,,,0,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1983,,,0,0,35,,,,,,,,0,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1984,,,0,0,35,,,,,,,,0,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1985,,,0,0,35,,,,,,,,0,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1986,,,0,875.75,35,,,,,,,,875.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1987,,,0,1764.25,35,,,,,,,,1764.25,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1988,,,3503,2906.5,35,,,,,,,,2906.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1989,,,3554,4150.75,35,,,,,,,,4150.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1990,,,4569,4546.75,35,,,,,,,,4546.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1991,,,4977,5059.5,35,,,,,,,,5059.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1992,,,5087,5706.25,35,,,,,,,,5706.25,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1993,,,5605,6558.25,35,,,,,,,,6558.25,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1994,,,7156,7346,35,,,,,,,,7346,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1995,,,8385,8037,35,,,,,,,,8037,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1996,,,8238,8019.5,35,,,,,,,,8019.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1997,,,8369,7444,35,,,,,,,,7444,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1998,,,7086,6734.25,35,,,,,,,,6734.25,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",1999,,,6083,6027,35,,,,,,,,6027,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2000,,,5399,5656.25,35,,,,,,,,5656.25,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2001,,,5540,6266.75,35,,,,,,,,6266.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2002,,,5603,7614.5,35,,,,,,,,7614.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2003,,,8525,8973.25,35,,,,,,,,8973.25,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2004,,,10790,10415,35,,,,,,,,10415,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2005,,,10975,11682,35,,,,,,,,11682,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2006,,,11370,12966.75,35,,,,,,,,12966.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2007,,,13593,14134.5,35,,,,,,,,14134.5,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2008,,,15929,15097.75,35,,,,,,,,15097.75,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2009,,,15646,15599.3333333333,35,,,,,,,,15599.3333333333,,10139.5666666667,0.688519766364078
"Israel",79,"ornamentals",2010,,,15223,15434.5,35,,,,,,,,15434.5,,10139.5666666667,0.688519766364078
"Israel",79,"seaweeds",1990,,1046.95440234717,1302,1816.33333333333,21,185.473892888592,0.474296481625205,803.007911964609,,,,1046.95440234717,1816.33333333333,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1991,,1169.52051814049,2510,2074.75,21,185.473892888592,0.474296481625205,1375.95806176786,,,,1169.52051814049,2074.75,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1992,,1015.13701337148,1637,1749.25,21,185.473892888592,0.474296481625205,961.897233309053,,,,1015.13701337148,1749.25,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1993,,717.515971151666,2850,1121.75,21,185.473892888592,0.474296481625205,1537.21886552043,,,,717.515971151666,1121.75,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1994,,523.410136046551,0,712.5,21,185.473892888592,0.474296481625205,185.473892888592,,,,523.410136046551,712.5,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1995,,186.066763490624,0,1.25,21,185.473892888592,0.474296481625205,185.473892888592,,,,186.066763490624,1.25,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1996,,186.422485851843,0,2,21,185.473892888592,0.474296481625205,185.473892888592,,,,186.422485851843,2,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1997,,365.054012629695,5,361,21,185.473892888592,0.474296481625205,187.845375296718,,,,365.054012629695,361,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1998,,568.685539407546,3,724,21,185.473892888592,0.474296481625205,186.896782333468,,,,568.685539407546,724,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",1999,900,771.724195583367,1436,1111.25,21,185.473892888592,0.474296481625205,866.563640502387,,,,771.724195583367,1111.25,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2000,1000,912.5,1452,1400,21,185.473892888592,0.474296481625205,874.15238420839,,,,912.5,1400,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2001,1000,1135,1554,1719.5,21,185.473892888592,0.474296481625205,922.530625334161,,,,1135,1719.5,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2002,750,1477.5,1158,2247,21,185.473892888592,0.474296481625205,734.709218610579,,,,1477.5,2247,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2003,1790,1432.25,2714,2511.75,21,185.473892888592,0.474296481625205,1472.7145440194,,,,1432.25,2511.75,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2004,2370,1827.5,3562,3089.5,21,185.473892888592,0.474296481625205,1874.91796043757,,,,1827.5,3089.5,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2005,819,1755,2613,3403.75,21,185.473892888592,0.474296481625205,1424.81059937525,,,,1755,3403.75,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2006,2331,1537.5,3469,3461.75,21,185.473892888592,0.474296481625205,1830.80838764643,,,,1537.5,3461.75,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2007,1500,1907.75,3971,3928.25,21,185.473892888592,0.474296481625205,2068.90522142228,,,,1907.75,3928.25,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2008,1500,2525,3794,5438,21,185.473892888592,0.474296481625205,1984.95474417462,,,,2525,5438,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2009,2300,2866.66666666667,4479,5927,21,185.473892888592,0.474296481625205,2309.84783408789,,,,2866.66666666667,5927,2307.5,4545.775,0.308677485324192
"Israel",79,"seaweeds",2010,4800,3550,9508,6993.5,21,185.473892888592,0.474296481625205,4695.08484018104,,,,3550,6993.5,2307.5,4545.775,0.308677485324192
"Greece",80,"fish_oil",1992,1,0.333333333333333,,2.52908006203334,19,,,,7.0811746029733,0.506065583126708,7.58724018610001,0.333333333333333,2.52908006203334,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1993,0,0.25,0,1.896810046525,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,0.25,1.896810046525,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1994,0,0,0,4.75,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,0,4.75,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1995,0,0,0,4.75,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,0,4.75,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1996,0,10,19,14.75,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,10,14.75,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1997,0,10,0,14.75,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,10,14.75,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1998,40,10,40,10,19,,,,7.0811746029733,0.506065583126708,27.3237979280416,10,10,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",1999,0,77.75,0,36.5,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,77.75,36.5,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2000,0,67.75,0,26.5,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,67.75,26.5,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2001,271,73,106,30.25,19,,,,7.0811746029733,0.506065583126708,144.224947630311,73,30.25,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2002,0,83.25,0,40,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,83.25,40,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2003,21,15.5,15,13.5,19,,,,7.0811746029733,0.506065583126708,17.7085518486342,15.5,13.5,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2004,41,15.75,39,14.5,19,,,,7.0811746029733,0.506065583126708,27.8298635111683,15.75,14.5,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2005,0,10.75,0,12.75,19,,,,7.0811746029733,0.506065583126708,7.0811746029733,10.75,12.75,54.1125,47.45,0.00873885197821272
"Greece",80,"fish_oil",2006,1,0.75,4,4,19,,,,7.0811746029733,0.506065583126708,7.58724018610001,0.75,4,54.1125,47.45,0.00873885197821272
