"Source","CalendarYear","SpeciesCode","FlagState","ExportState","ExportedProductWeightTonne","UnladingState","Reexport"
"eCDS",2009,"TOP","JPN","ZAF",33.02,"JPN","no"
"eCDS",2009,"TOP","KOR","URY",772.53,"KOR","no"
"eCDS",2009,"TOP","KOR","CHL",18.11,"USA","yes"
"eCDS",2009,"TOP","ESP","USA",0.02,"ANT","yes"
"eCDS",2009,"TOP","KOR","KOR",16.29,"HKG","yes"
"eCDS",2009,"TOP","KOR","KOR",17.46,"JPN","yes"
"eCDS",2009,"TOP","KOR","KOR",1.28,"KOR","no"
"eCDS",2009,"TOP","KOR","NZL",19.59,"CHL","no"
"eCDS",2009,"TOP","KOR","NZL",7.99,"HKG","no"
"eCDS",2009,"TOP","KOR","NZL",10.84,"USA","no"
"eCDS",2009,"TOP","KOR","URY",6.86,"CHL","no"
"eCDS",2009,"TOP","KOR","URY",67.27,"CHN","no"
"eCDS",2009,"TOP","JPN","ZAF",30.49,"USA","no"
"eCDS",2009,"TOP","AUS","MUS",778.80,"JPN","no"
"eCDS",2009,"TOP","AUS","SGP",10.22,"USA","yes"
"eCDS",2009,"TOP","AUS","AUS",68.06,"HKG","no"
"eCDS",2009,"TOP","AUS","AUS",106.41,"JPN","no"
"eCDS",2009,"TOP","AUS","AUS",13.45,"SGP","no"
"eCDS",2009,"TOP","AUS","AUS",94.03,"USA","no"
"eCDS",2009,"TOP","AUS","CHN",410.58,"JPN","yes"
"eCDS",2009,"TOP","AUS","CHN",10.24,"USA","yes"
"eCDS",2009,"TOP","AUS","MUS",67.61,"AUS","no"
"eCDS",2009,"TOP","ARG","URY",8.39,"CHN","yes"
"eCDS",2009,"TOP","AUS","MUS",112.28,"HKG","no"
"eCDS",2009,"TOP","ARG","SGP",6.35,"THA","yes"
"eCDS",2009,"TOP","AUS","MUS",74.79,"MYS","no"
"eCDS",2009,"TOP","AUS","MUS",97.08,"SGP","no"
"eCDS",2009,"TOP","AUS","MUS",102.47,"USA","no"
"eCDS",2009,"TOP","AUS","NZL",1.21,"AUS","no"
"eCDS",2009,"TOP","AUS","NZL",106.54,"JPN","no"
"eCDS",2009,"TOP","AUS","NZL",395.71,"SGP","no"
"eCDS",2009,"TOP","AUS","NZL",133.83,"USA","no"
"eCDS",2009,"TOP","ESP","USA",0.01,"GBR","yes"
"eCDS",2009,"TOP","AUS","MUS",392.23,"CHN","no"
"eCDS",2009,"TOP","ARG","ARG",470.21,"USA","no"
"eCDS",2009,"TOP","ARG","ARG",23.98,"DEU","no"
"eCDS",2009,"TOP","ARG","ARG",24.53,"ESP","no"
"eCDS",2009,"TOP","ARG","ARG",149.36,"HKG","no"
"eCDS",2009,"TOP","ARG","ARG",218.48,"JPN","no"
"eCDS",2009,"TOP","ARG","ARG",97.37,"KOR","no"
"eCDS",2009,"TOP","ARG","ARG",44.92,"LTU","no"
"eCDS",2009,"TOP","ARG","ARG",54.60,"RUS","no"
"eCDS",2009,"TOP","ARG","ARG",109.96,"SGP","no"
"eCDS",2009,"TOP","AUS","AUS",304.19,"CHN","no"
"eCDS",2009,"TOP","ARG","ARG",8.39,"URY","no"
"eCDS",2009,"TOP","AUS","USA",0.45,"GBR","yes"
"eCDS",2009,"TOP","ARG","CHL",2.50,"BRA","yes"
"eCDS",2009,"TOP","ARG","CHL",2.45,"COL","yes"
"eCDS",2009,"TOP","ARG","CHL",18.35,"HKG","yes"
"eCDS",2009,"TOP","ARG","CHL",19.69,"MEX","yes"
"eCDS",2009,"TOP","ARG","CHL",1.50,"URY","yes"
"eCDS",2009,"TOP","ARG","CHN",3.76,"JPN","yes"
"eCDS",2009,"TOP","ARG","ESP",2.19,"JPN","yes"
"eCDS",2009,"TOP","ARG","LTU",25.04,"RUS","yes"
"eCDS",2009,"TOP","ARG","ARG",127.61,"T++","no"
"eCDS",2009,"TOP","ESP","ESP",72.87,"VNM","no"
"eCDS",2009,"TOP","AUS","SGP",33.08,"THA","yes"
"eCDS",2009,"TOP","CHL","KOR",12.00,"USA","yes"
"eCDS",2009,"TOP","CHL","USA",0.44,"ANT","yes"
"eCDS",2009,"TOP","CHL","USA",0.45,"BHS","yes"
"eCDS",2009,"TOP","CHL","USA",2.88,"CAN","yes"
"eCDS",2009,"TOP","CHL","USA",12.99,"CHL","yes"
"eCDS",2009,"TOP","CHL","USA",3.65,"GBR","yes"
"eCDS",2009,"TOP","CHL","USA",0.29,"TTO","yes"
"eCDS",2009,"TOP","CHL","CHN",131.84,"USA","yes"
"eCDS",2009,"TOP","ESP","ESP",25.85,"USA","no"
"eCDS",2009,"TOP","CHL","CHN",5.73,"JPN","yes"
"eCDS",2009,"TOP","ESP","GBR",72.40,"CHN","no"
"eCDS",2009,"TOP","ESP","GBR",22.38,"GBR","no"
"eCDS",2009,"TOP","ESP","GBR",14.63,"KOR","no"
"eCDS",2009,"TOP","ESP","GBR",24.46,"USA","no"
"eCDS",2009,"TOP","ESP","URY",51.21,"HKG","no"
"eCDS",2009,"TOP","ESP","URY",77.02,"JPN","no"
"eCDS",2009,"TOP","ESP","URY",200.46,"USA","no"
"eCDS",2009,"TOP","ESP","URY",16.37,"VNM","no"
"eCDS",2009,"TOP","ESP","ESP",27.35,"JPN","no"
"eCDS",2009,"TOP","CHL","CHL",0.13,"GBR","no"
"eCDS",2009,"TOP","CHL","CHL",4.97,"ARE","no"
"eCDS",2009,"TOP","CHL","CHL",0.25,"BEL","no"
"eCDS",2009,"TOP","CHL","CHL",1.30,"BRA","no"
"eCDS",2009,"TOP","CHL","CHL",24.47,"CAN","no"
"eCDS",2009,"TOP","CHL","CHL",192.15,"CHN","no"
"eCDS",2009,"TOP","CHL","CHL",1.28,"COL","no"
"eCDS",2009,"TOP","CHL","CHL",1.00,"DEU","no"
"eCDS",2009,"TOP","CHL","CHL",3.0e-03,"DNK","no"
"eCDS",2009,"TOP","CHL","KOR",6.30,"JPN","yes"
"eCDS",2009,"TOP","CHL","CHL",2.87,"FRA","no"
"eCDS",2009,"TOP","ARG","ARG",386.20,"CHN","no"
"eCDS",2009,"TOP","CHL","CHL",338.77,"HKG","no"
"eCDS",2009,"TOP","CHL","CHL",315.52,"JPN","no"
"eCDS",2009,"TOP","CHL","CHL",1.24,"KEN","no"
"eCDS",2009,"TOP","CHL","CHL",193.23,"KOR","no"
"eCDS",2009,"TOP","CHL","CHL",14.00,"MEX","no"
"eCDS",2009,"TOP","CHL","CHL",0.58,"NLD","no"
"eCDS",2009,"TOP","CHL","CHL",1.90,"PHL","no"
"eCDS",2009,"TOP","CHL","CHL",2580.37,"USA","no"
"eCDS",2009,"TOP","CHL","CHL",6.60,"ESP","no"
"eCDS",2006,"TOP","ESP","ZAF",0.03,"CAN","no"
"eCDS",2006,"TOP","GBR","GBR",33.39,"CHN","no"
"eCDS",2006,"TOP","ESP","ESP",21.00,"GBR","no"
"eCDS",2006,"TOP","ESP","ESP",21.53,"JPN","no"
"eCDS",2006,"TOP","ESP","ESP",2.62,"KOR","no"
"eCDS",2006,"TOP","ESP","URY",26.63,"CHL","no"
"eCDS",2006,"TOP","ESP","URY",3.93,"ESP","no"
"eCDS",2006,"TOP","ESP","URY",15.07,"GBR","no"
"eCDS",2006,"TOP","ESP","URY",9.86,"KOR","no"
"eCDS",2006,"TOP","ESP","CHL",33.49,"USA","yes"
"eCDS",2006,"TOP","ESP","URY",98.92,"USA","no"
"eCDS",2006,"TOP","ESP","CHL",0.71,"USA","no"
"eCDS",2006,"TOP","ESP","ZAF",14.93,"HKG","no"
"eCDS",2006,"TOP","ESP","ZAF",9.18,"JPN","no"
"eCDS",2006,"TOP","ESP","ZAF",43.67,"USA","no"
"eCDS",2006,"TOP","GBR","CHL",12.14,"USA","yes"
"eCDS",2006,"TOP","GBR","ESP",9.87,"CHN","no"
"eCDS",2006,"TOP","GBR","ESP",70.37,"HKG","no"
"eCDS",2006,"TOP","GBR","ESP",9.98,"JPN","no"
"eCDS",2006,"TOP","AUS","MUS",8.94,"HKG","no"
"eCDS",2006,"TOP","ESP","URY",24.43,"SGP","no"
"eCDS",2006,"TOP","CHL","CHL",151.78,"KOR","no"
"eCDS",2006,"TOP","GBR","URY",42.20,"JPN","no"
"eCDS",2006,"TOP","AUS","MUS",10.28,"MYS","no"
"eCDS",2006,"TOP","AUS","MUS",96.20,"SGP","no"
"eCDS",2006,"TOP","AUS","MUS",74.99,"USA","no"
"eCDS",2006,"TOP","AUS","SGP",13.34,"KOR","yes"
"eCDS",2006,"TOP","CHL","CHL",30.68,"CHN","no"
"eCDS",2006,"TOP","CHL","CHL",7.56,"DEU","no"
"eCDS",2006,"TOP","CHL","CHL",0.99,"ESP","no"
"eCDS",2006,"TOP","ESP","ESP",13.55,"CHL","no"
"eCDS",2006,"TOP","CHL","CHL",466.07,"JPN","no"
"eCDS",2006,"TOP","GBR","GBR",22.77,"HKG","no"
"eCDS",2006,"TOP","CHL","CHL",0.82,"MEX","no"
"eCDS",2006,"TOP","CHL","CHL",25.99,"MYS","no"
"eCDS",2006,"TOP","CHL","CHL",131.20,"SGP","no"
"eCDS",2006,"TOP","CHL","CHL",1147.75,"USA","no"
"eCDS",2006,"TOP","CHL","SGP",3.80,"KOR","yes"
"eCDS",2006,"TOP","CHL","USA",1.40,"CHL","no"
"eCDS",2006,"TOP","CHL","ZAF",13.22,"CHN","no"
"eCDS",2006,"TOP","CHL","ZAF",21.52,"USA","no"
"eCDS",2006,"TOP","CHL","CHL",50.38,"HKG","no"
"eCDS",2006,"TOP","URY","CHL",7.07,"CAN","yes"
"eCDS",2006,"TOP","GBR","ESP",46.47,"USA","no"
"eCDS",2006,"TOP","KOR","URY",162.43,"KOR","no"
"eCDS",2006,"TOP","KOR","URY",22.61,"MYS","no"
"eCDS",2006,"TOP","KOR","URY",159.92,"USA","no"
"eCDS",2006,"TOP","NZL","GBR",68.95,"USA","no"
"eCDS",2006,"TOP","UKR","URY",79.10,"CHN","no"
"eCDS",2006,"TOP","UKR","URY",46.29,"CHN","yes"
"eCDS",2006,"TOP","UKR","URY",23.80,"KOR","no"
"eCDS",2006,"TOP","KOR","KOR",81.62,"USA","no"
"eCDS",2006,"TOP","UKR","URY",125.78,"USA","no"
"eCDS",2006,"TOP","KOR","KOR",38.54,"THA","no"
"eCDS",2006,"TOP","URY","CHL",45.93,"USA","yes"
"eCDS",2006,"TOP","URY","SGP",6.35,"KOR","yes"
"eCDS",2006,"TOP","URY","URY",82.60,"CHL","no"
"eCDS",2006,"TOP","URY","URY",36.53,"CHN","no"
"eCDS",2006,"TOP","URY","URY",12.02,"HKG","no"
"eCDS",2006,"TOP","URY","URY",23.16,"JPN","no"
"eCDS",2006,"TOP","URY","URY",36.84,"KOR","no"
"eCDS",2006,"TOP","URY","URY",25.95,"PHL","no"
"eCDS",2006,"TOP","UKR","URY",47.09,"SGP","no"
"eCDS",2006,"TOP","GBR","URY",13.16,"THA","no"
"eCDS",2006,"TOP","GBR","GBR",196.05,"JPN","no"
"eCDS",2006,"TOP","GBR","GBR",80.42,"KOR","no"
"eCDS",2006,"TOP","GBR","GBR",337.61,"USA","no"
"eCDS",2006,"TOP","GBR","SGP",20.82,"KOR","yes"
"eCDS",2006,"TOP","GBR","URY",0.50,"ARG","yes"
"eCDS",2006,"TOP","GBR","URY",19.32,"CHL","no"
"eCDS",2009,"TOP","UKR","URY",15.41,"CHL","no"
"eCDS",2006,"TOP","GBR","URY",25.25,"HKG","no"
"eCDS",2006,"TOP","KOR","URY",234.57,"CHL","no"
"eCDS",2006,"TOP","GBR","URY",170.98,"SGP","no"
"eCDS",2006,"TOP","AUS","MUS",28.81,"CHN","no"
"eCDS",2006,"TOP","GBR","URY",732.48,"USA","no"
"eCDS",2006,"TOP","GBR","URY",20.04,"VNM","no"
"eCDS",2006,"TOP","JPN","ZAF",57.73,"JPN","no"
"eCDS",2006,"TOP","JPN","ZAF",144.72,"USA","no"
"eCDS",2006,"TOP","KOR","CHL",1.00,"MEX","yes"
"eCDS",2006,"TOP","KOR","CHL",78.01,"USA","yes"
"eCDS",2006,"TOP","KOR","KOR",88.21,"HKG","no"
"eCDS",2006,"TOP","KOR","KOR",30.83,"SGP","no"
"eCDS",2006,"TOP","GBR","URY",134.88,"KOR","no"
"eCDS",2005,"TOP","AUS","AUS",141.42,"USA","no"
"eCDS",2005,"TOP","AUS","MUS",77.04,"VNM","no"
"eCDS",2004,"TOP","NZL","NZL",0.17,"USA","no"
"eCDS",2004,"TOP","ZAF","ZAF",10.60,"SGP","no"
"eCDS",2004,"TOP","ZAF","ZAF",11.49,"USA","no"
"eCDS",2005,"TOP","AUS","AUS",594.53,"CHN","no"
"eCDS",2005,"TOP","AUS","AUS",16.09,"CHN","yes"
"eCDS",2005,"TOP","AUS","AUS",22.04,"HKG","no"
"eCDS",2005,"TOP","AUS","AUS",498.71,"JPN","no"
"eCDS",2004,"TOP","AUS","CHN",522.80,"JPN","yes"
"eCDS",2005,"TOP","AUS","AUS",70.08,"SGP","no"
"eCDS",2004,"TOP","AUS","CHN",6.86,"JPN","no"
"eCDS",2005,"TOP","AUS","AUS",87.31,"VNM","no"
"eCDS",2005,"TOP","AUS","CHN",12.64,"JPN","no"
"eCDS",2005,"TOP","AUS","CHN",536.19,"JPN","yes"
"eCDS",2005,"TOP","AUS","JPN",0.04,"USA","yes"
"eCDS",2005,"TOP","AUS","MUS",15.85,"AUS","no"
"eCDS",2005,"TOP","AUS","MUS",421.97,"CHN","no"
"eCDS",2005,"TOP","AUS","MUS",463.53,"JPN","no"
"eCDS",2006,"TOP","AUS","MUS",15.27,"JPN","no"
"eCDS",2005,"TOP","AUS","AUS",71.65,"MYS","no"
"eCDS",2004,"TOP","AUS","AUS",1891.97,"CHN","no"
"eCDS",2003,"TOP","AUS","AUS",60.00,"CHN","no"
"eCDS",2003,"TOP","AUS","AUS",49.56,"HKG","no"
"eCDS",2003,"TOP","AUS","AUS",10.40,"HKG","yes"
"eCDS",2003,"TOP","AUS","AUS",20.16,"JPN","no"
"eCDS",2003,"TOP","AUS","AUS",11.43,"MYS","no"
"eCDS",2003,"TOP","AUS","AUS",11.34,"SGP","yes"
"eCDS",2003,"TOP","AUS","AUS",5.01,"T++","no"
"eCDS",2003,"TOP","GBR","URY",48.93,"USA","no"
"eCDS",2004,"TOP","NZL","NZL",1.68,"T++","no"
"eCDS",2003,"TOP","ZAF","NZL",11.45,"USA","no"
"eCDS",2005,"TOP","CHL","CHL",200.80,"CHN","no"
"eCDS",2004,"TOP","AUS","AUS",224.42,"CHN","yes"
"eCDS",2004,"TOP","AUS","AUS",182.85,"HKG","no"
"eCDS",2004,"TOP","AUS","AUS",1020.62,"JPN","no"
"eCDS",2004,"TOP","AUS","AUS",27.01,"JPN","yes"
"eCDS",2004,"TOP","AUS","AUS",9.46,"KOR","no"
"eCDS",2004,"TOP","AUS","AUS",31.75,"T++","no"
"eCDS",2004,"TOP","AUS","AUS",80.31,"USA","no"
"eCDS",2004,"TOP","AUS","AUS",87.15,"VNM","no"
"eCDS",2003,"TOP","ZAF","NZL",49.50,"HKG","no"
"eCDS",2006,"TOP","AUS","AUS",5.0e-03,"GBR","no"
"eCDS",2005,"TOP","AUS","MUS",11.23,"USA","no"
"eCDS",2005,"TOP","ZAF","CHN",1.39,"USA","no"
"eCDS",2005,"TOP","ZAF","CHN",5.84,"USA","yes"
"eCDS",2005,"TOP","ZAF","SGP",4.30,"KOR","no"
"eCDS",2005,"TOP","ZAF","SGP",4.28,"KOR","yes"
"eCDS",2005,"TOP","ZAF","ZAF",19.49,"CHN","no"
"eCDS",2005,"TOP","ZAF","ZAF",117.96,"JPN","no"
"eCDS",2005,"TOP","ZAF","ZAF",105.94,"SGP","no"
"eCDS",2005,"TOP","JPN","ZAF",43.84,"USA","no"
"eCDS",2006,"TOP","AUS","AUS",822.63,"CHN","no"
"eCDS",2005,"TOP","JPN","ZAF",80.20,"JPN","no"
"eCDS",2006,"TOP","AUS","AUS",37.07,"HKG","no"
"eCDS",2006,"TOP","AUS","AUS",615.94,"JPN","no"
"eCDS",2006,"TOP","AUS","AUS",9.16,"MYS","no"
"eCDS",2006,"TOP","AUS","AUS",297.35,"SGP","no"
"eCDS",2006,"TOP","AUS","AUS",64.11,"USA","no"
"eCDS",2006,"TOP","AUS","AUS",144.72,"VNM","no"
"eCDS",2006,"TOP","AUS","CHN",170.16,"JPN","yes"
"eCDS",2006,"TOP","AUS","JPN",37.70,"USA","yes"
"eCDS",2005,"TOP","ZAF","ZAF",166.85,"USA","no"
"eCDS",2005,"TOP","GBR","CHL",217.39,"USA","no"
"eCDS",2005,"TOP","CHL","CHL",20.85,"HKG","no"
"eCDS",2005,"TOP","CHL","CHL",58.83,"JPN","no"
"eCDS",2005,"TOP","CHL","CHL",216.74,"USA","no"
"eCDS",2005,"TOP","ESP","URY",12.69,"JPN","no"
"eCDS",2005,"TOP","ESP","URY",6.55,"KOR","no"
"eCDS",2005,"TOP","ESP","URY",100.89,"USA","no"
"eCDS",2005,"TOP","ESP","ZAF",14.92,"KOR","no"
"eCDS",2005,"TOP","ESP","ZAF",61.97,"USA","no"
"eCDS",2005,"TOP","NZL","NZL",0.52,"HKG","no"
"eCDS",2005,"TOP","GBR","CHL",66.23,"SGP","no"
"eCDS",2006,"TOP","ZAF","CHN",10.40,"USA","yes"
"eCDS",2005,"TOP","GBR","SGP",3.73,"KOR","yes"
"eCDS",2005,"TOP","GBR","SGP",9.96,"THA","yes"
"eCDS",2005,"TOP","GBR","URY",143.76,"CHN","no"
"eCDS",2005,"TOP","GBR","URY",27.68,"HKG","no"
"eCDS",2005,"TOP","GBR","URY",73.90,"JPN","no"
"eCDS",2005,"TOP","GBR","URY",115.01,"KOR","no"
"eCDS",2005,"TOP","GBR","URY",296.48,"SGP","no"
"eCDS",2005,"TOP","GBR","URY",512.41,"USA","no"
"eCDS",2005,"TOP","GBR","CHL",14.22,"KOR","no"
"eCDS",2007,"TOP","KOR","ZAF",115.63,"KOR","no"
"eCDS",2007,"TOP","UKR","CHN",3.99,"KOR","yes"
"eCDS",2007,"TOP","KOR","URY",18.17,"HKG","no"
"eCDS",2007,"TOP","KOR","URY",642.37,"KOR","no"
"eCDS",2007,"TOP","KOR","URY",45.04,"MYS","no"
"eCDS",2007,"TOP","KOR","URY",15.76,"SGP","no"
"eCDS",2007,"TOP","KOR","URY",8.66,"T++","no"
"eCDS",2007,"TOP","KOR","URY",39.65,"THA","no"
"eCDS",2007,"TOP","KOR","URY",237.46,"USA","no"
"eCDS",2007,"TOP","KOR","URY",110.19,"CHL","no"
"eCDS",2007,"TOP","KOR","ZAF",49.65,"CHL","no"
"eCDS",2007,"TOP","KOR","KOR",58.80,"USA","yes"
"eCDS",2007,"TOP","KOR","ZAF",27.26,"USA","no"
"eCDS",2007,"TOP","NAM","ZAF",3.01,"USA","no"
"eCDS",2007,"TOP","NZL","NZL",194.60,"USA","no"
"eCDS",2007,"TOP","NZL","USA",0.74,"GBR","yes"
"eCDS",2007,"TOP","PER","PER",25.11,"USA","no"
"eCDS",2007,"TOP","UKR","CHL",4.88,"RUS","yes"
"eCDS",2007,"TOP","UKR","CHN",9.0e-03,"DEU","yes"
"eCDS",2006,"TOP","URY","URY",16.14,"SGP","no"
"eCDS",2007,"TOP","KOR","USA",7.53,"CHL","yes"
"eCDS",2007,"TOP","JPN","ZAF",13.05,"SGP","no"
"eCDS",2007,"TOP","GBR","URY",16.37,"JPN","no"
"eCDS",2007,"TOP","GBR","URY",63.36,"KOR","no"
"eCDS",2007,"TOP","GBR","URY",32.72,"KOR","yes"
"eCDS",2007,"TOP","GBR","URY",113.28,"SGP","no"
"eCDS",2007,"TOP","GBR","URY",303.07,"USA","no"
"eCDS",2007,"TOP","GBR","URY",141.68,"USA","yes"
"eCDS",2007,"TOP","GBR","USA",2.28,"CAN","yes"
"eCDS",2007,"TOP","GBR","USA",1.53,"CHL","yes"
"eCDS",2007,"TOP","KOR","URY",85.72,"CHN","no"
"eCDS",2007,"TOP","JPN","ZAF",66.09,"JPN","no"
"eCDS",2007,"TOP","UKR","CHN",25.69,"USA","yes"
"eCDS",2007,"TOP","JPN","ZAF",190.32,"USA","no"
"eCDS",2007,"TOP","KOR","CHL",162.58,"USA","yes"
"eCDS",2007,"TOP","KOR","GBR",24.11,"HKG","no"
"eCDS",2007,"TOP","KOR","KOR",84.36,"HKG","no"
"eCDS",2007,"TOP","KOR","KOR",2.15,"JPN","yes"
"eCDS",2007,"TOP","KOR","KOR",9.93,"SGP","no"
"eCDS",2007,"TOP","KOR","KOR",27.64,"THA","no"
"eCDS",2007,"TOP","KOR","KOR",90.01,"USA","no"
"eCDS",2007,"TOP","GBR","USA",0.53,"GBR","yes"
"eCDS",2008,"TOP","ARG","ARG",80.09,"HKG","no"
"eCDS",2007,"TOP","UKR","CHN",34.08,"JPN","yes"
"eCDS",2007,"TOP","ZAF","SGP",19.94,"USA","yes"
"eCDS",2007,"TOP","ZAF","ZAF",44.70,"JPN","no"
"eCDS",2007,"TOP","ZAF","ZAF",199.30,"SGP","no"
"eCDS",2007,"TOP","ZAF","ZAF",150.21,"USA","no"
"eCDS",2008,"TOP","ARG","ARG",139.81,"CAN","no"
"eCDS",2008,"TOP","ARG","ARG",127.81,"CHL","no"
"eCDS",2008,"TOP","ARG","ARG",19.97,"CHN","no"
"eCDS",2007,"TOP","URY","URY",388.68,"USA","no"
"eCDS",2008,"TOP","ARG","ARG",27.67,"ESP","no"
"eCDS",2007,"TOP","URY","URY",50.77,"SGP","no"
"eCDS",2008,"TOP","ARG","ARG",246.04,"JPN","no"
"eCDS",2008,"TOP","ARG","ARG",23.60,"KOR","no"
"eCDS",2008,"TOP","ARG","ARG",0.77,"LTU","no"
"eCDS",2008,"TOP","ARG","ARG",40.15,"MYS","no"
"eCDS",2008,"TOP","ARG","ARG",18.87,"POL","no"
"eCDS",2008,"TOP","ARG","ARG",40.03,"RUS","no"
"eCDS",2008,"TOP","ARG","ARG",102.77,"SGP","no"
"eCDS",2008,"TOP","ARG","ARG",18.46,"UKR","no"
"eCDS",2008,"TOP","ARG","ARG",24.00,"DNK","no"
"eCDS",2007,"TOP","URY","CHL",25.51,"USA","yes"
"eCDS",2007,"TOP","UKR","URY",6.57,"CHL","no"
"eCDS",2007,"TOP","UKR","URY",106.65,"CHN","no"
"eCDS",2007,"TOP","UKR","URY",9.50,"HKG","no"
"eCDS",2007,"TOP","UKR","URY",11.06,"JPN","no"
"eCDS",2007,"TOP","UKR","URY",3.12,"KOR","no"
"eCDS",2007,"TOP","UKR","URY",6.24,"SGP","no"
"eCDS",2007,"TOP","UKR","URY",148.52,"USA","no"
"eCDS",2007,"TOP","URY","CHL",6.75,"CHN","yes"
"eCDS",2007,"TOP","ZAF","SGP",12.54,"KOR","yes"
"eCDS",2007,"TOP","URY","CHL",2.65,"RUS","yes"
"eCDS",2007,"TOP","GBR","URY",0.86,"CHN","yes"
"eCDS",2007,"TOP","URY","CHN",0.01,"DEU","yes"
"eCDS",2007,"TOP","URY","CHN",26.50,"USA","yes"
"eCDS",2007,"TOP","URY","URY",65.22,"CHL","no"
"eCDS",2007,"TOP","URY","URY",125.82,"CHN","no"
"eCDS",2007,"TOP","URY","URY",53.39,"HKG","no"
"eCDS",2007,"TOP","URY","URY",40.31,"JPN","no"
"eCDS",2007,"TOP","URY","URY",60.46,"KOR","no"
"eCDS",2007,"TOP","URY","URY",42.75,"MYS","no"
"eCDS",2007,"TOP","URY","CHL",12.97,"HKG","yes"
"eCDS",2007,"TOP","CHL","CHL",0.01,"DEU","no"
"eCDS",2007,"TOP","GBR","URY",37.64,"HKG","yes"
"eCDS",2007,"TOP","AUS","NZL",10.34,"JPN","no"
"eCDS",2007,"TOP","AUS","NZL",28.10,"SGP","no"
"eCDS",2007,"TOP","AUS","NZL",17.13,"USA","no"
"eCDS",2007,"TOP","AUS","SGP",7.83,"HKG","yes"
"eCDS",2007,"TOP","AUS","SGP",13.96,"KOR","yes"
"eCDS",2007,"TOP","CHL","CHL",4.0e-03,"BEL","no"
"eCDS",2007,"TOP","CHL","CHL",36.30,"CAN","no"
"eCDS",2007,"TOP","AUS","MUS",97.40,"USA","no"
"eCDS",2007,"TOP","CHL","CHL",5.40,"COL","no"
"eCDS",2007,"TOP","AUS","MUS",266.78,"SGP","no"
"eCDS",2007,"TOP","CHL","CHL",3.33,"ESP","no"
"eCDS",2007,"TOP","CHL","CHL",0.20,"FRA","no"
"eCDS",2007,"TOP","CHL","CHL",4.0e-03,"GBR","no"
"eCDS",2007,"TOP","CHL","CHL",65.34,"HKG","no"
"eCDS",2007,"TOP","CHL","CHL",273.51,"JPN","no"
"eCDS",2007,"TOP","CHL","CHL",203.49,"KOR","no"
"eCDS",2007,"TOP","CHL","CHL",16.19,"MEX","no"
"eCDS",2007,"TOP","CHL","CHL",49.66,"MYS","no"
"eCDS",2007,"TOP","CHL","CHL",226.88,"CHN","no"
"eCDS",2007,"TOP","AUS","AUS",421.87,"JPN","no"
"eCDS",2008,"TOP","ARG","ARG",41.30,"URY","no"
"eCDS",2006,"TOP","ZAF","ZAF",17.92,"CAN","no"
"eCDS",2006,"TOP","ZAF","ZAF",52.75,"JPN","no"
"eCDS",2006,"TOP","ZAF","ZAF",128.06,"SGP","no"
"eCDS",2006,"TOP","ZAF","ZAF",126.99,"USA","no"
"eCDS",2007,"TOP","ARG","ARG",0.22,"ESP","no"
"eCDS",2007,"TOP","ARG","ARG",0.96,"POL","no"
"eCDS",2007,"TOP","ARG","ARG",72.89,"USA","no"
"eCDS",2007,"TOP","AUS","MUS",32.66,"VNM","no"
"eCDS",2007,"TOP","AUS","AUS",123.54,"CHN","no"
"eCDS",2007,"TOP","CHL","CHL",2719.72,"USA","no"
"eCDS",2007,"TOP","AUS","AUS",5.0e-03,"NZL","no"
"eCDS",2007,"TOP","AUS","AUS",92.58,"SGP","no"
"eCDS",2007,"TOP","AUS","AUS",40.81,"USA","no"
"eCDS",2007,"TOP","AUS","CHN",192.65,"JPN","yes"
"eCDS",2007,"TOP","AUS","CHN",26.24,"USA","yes"
"eCDS",2007,"TOP","AUS","MUS",53.25,"AUS","no"
"eCDS",2007,"TOP","AUS","MUS",710.12,"CHN","no"
"eCDS",2007,"TOP","AUS","MUS",739.91,"JPN","no"
"eCDS",2007,"TOP","AUS","AUS",0.01,"BEL","no"
"eCDS",2007,"TOP","GBR","GBR",104.81,"HKG","no"
"eCDS",2007,"TOP","FRA","FRA",69.61,"MYS","no"
"eCDS",2007,"TOP","FRA","FRA",129.84,"SGP","no"
"eCDS",2007,"TOP","FRA","FRA",42.09,"THA","no"
"eCDS",2007,"TOP","FRA","FRA",176.76,"USA","no"
"eCDS",2007,"TOP","FRA","FRA",158.27,"VNM","no"
"eCDS",2007,"TOP","GBR","CHL",18.06,"USA","yes"
"eCDS",2007,"TOP","GBR","CHN",25.27,"USA","yes"
"eCDS",2007,"TOP","GBR","ESP",10.83,"JPN","no"
"eCDS",2007,"TOP","CHL","CHL",15.94,"RUS","no"
"eCDS",2007,"TOP","GBR","GBR",63.79,"CHN","no"
"eCDS",2007,"TOP","FRA","FRA",173.96,"HKG","no"
"eCDS",2007,"TOP","GBR","GBR",203.01,"JPN","no"
"eCDS",2007,"TOP","GBR","GBR",128.01,"KOR","no"
"eCDS",2007,"TOP","GBR","GBR",221.66,"URY","no"
"eCDS",2007,"TOP","GBR","GBR",462.36,"USA","no"
"eCDS",2007,"TOP","GBR","JPN",24.79,"CHN","yes"
"eCDS",2007,"TOP","GBR","SGP",24.79,"JPN","yes"
"eCDS",2007,"TOP","GBR","URY",134.03,"CHN","no"
"eCDS",2006,"TOP","URY","URY",214.83,"USA","no"
"eCDS",2007,"TOP","GBR","GBR",130.52,"CHL","no"
