"SBID","SpeciesCode","CatchWeight"
2429,"KRI",463872.00
2430,"KRI",267660.00
2431,"KRI",287728.00
2432,"KRI",350555.00
2433,"KRI",251640.00
2436,"GRV",327.00
2436,"KCX",10.00
2436,"SRX",25.00
2436,"TOP",121513.00
2437,"GRV",924.00
2437,"KCX",3.00
2437,"SRX",166.00
2437,"TOP",82302.00
2438,"GRV",1401.00
2438,"KCX",21.00
2438,"SRX",140.00
2438,"TOP",121645.00
2439,"KRI",634286.00
2440,"GRV",334.00
2440,"MZZ",42.00
2440,"NOX",65.00
2440,"SRX",22.00
2440,"TOA",288.00
2440,"TOP",13.00
2441,"ANI",4020.00
2442,"ANI",2150.00
2443,"GRV",75.00
2443,"MZZ",4.00
2443,"NOX",3.00
2443,"SRX",77.00
2443,"TOP",32.00
2444,"GRV",322.00
2444,"MZZ",501.00
2444,"NOX",18.00
2444,"SRX",28.00
2444,"TOA",1154.00
2444,"TOP",5.00
2445,"GRV",2.00
2445,"MZZ",11.00
2445,"NOX",8.00
2445,"TOA",2.00
2445,"TOP",28.00
2446,"TOP",337000.00
2447,"TOP",448450.00
2448,"MZZ",4060.00
2448,"TOP",178690.00
2449,"MZZ",2420.00
2449,"TOP",262370.00
2450,"TOP",251810.00
2452,"KRI",1520000.00
2453,"ANT",176.00
2453,"GRV",560.00
2453,"KCV",117.00
2453,"SRX",333.00
2453,"TOP",89365.00
2454,"ANT",161.00
2454,"GRV",598.00
2454,"KCV",139.00
2454,"NOX",1.00
2454,"SRX",614.00
2454,"TOP",107319.00
2455,"KRI",1225000.00
2456,"KRI",2447000.00
2457,"KRI",3417000.00
2458,"KRI",4091000.00
2459,"KRI",9919000.00
2460,"KRI",6346000.00
2461,"KRI",6985000.00
2462,"KRI",220000.00
2463,"KRI",65000.00
2464,"KRI",8752000.00
2465,"KRI",11263000.00
2466,"KRI",2115000.00
2467,"KRI",4043000.00
2468,"KRI",799000.00
2469,"KRI",1546000.00
2470,"KRI",1035000.00
2558,"TOP",100057.00
2559,"TOP",254101.00
2560,"TOP",147287.00
2561,"TOP",238276.00
2562,"TOP",267277.00
2563,"ANI",502.00
2563,"ICX",279.00
2563,"KIF",924.00
2563,"LXX",42.00
2563,"MZZ",59.00
2563,"NOG",5062.00
2563,"NON",44.00
2563,"NOR",273.00
2563,"NOS",5023.00
2563,"SGI",2583.00
2563,"SRX",75.00
2563,"SSI",1454.00
2563,"TOA",2.00
2563,"TRT",90.00
2563,"WIC",1.00
2564,"TOP",17000.00
2565,"TOP",150000.00
2566,"TOP",119000.00
2567,"TOP",98000.00
2568,"TOP",152000.00
2569,"TOP",128000.00
2570,"TOP",96000.00
2571,"KRI",3392000.00
2572,"KRI",2302000.00
2573,"KRI",615000.00
2574,"KRI",613000.00
2575,"SRX",1000.00
2575,"TOP",48000.00
2576,"SRX",1000.00
2576,"TOP",87000.00
2577,"SRX",2000.00
2577,"TOP",120000.00
2578,"GRV",640.00
2578,"KCM",30.00
2578,"NOX",30.00
2578,"SRX",860.00
2578,"TOP",157900.00
2579,"GRV",50.00
2579,"KCM",250.00
2579,"NOX",20.00
2579,"SRX",460.00
2579,"TOP",191000.00
2580,"GRV",240.00
2580,"TOP",8900.00
2581,"GRV",140.00
2581,"TOP",61500.00
2582,"TOP",29400.00
2583,"TOP",8700.00
2584,"ANT",10.00
2584,"GRV",1920.00
2584,"TOP",48700.00
2585,"ANT",2290.00
2585,"GRV",9420.00
2585,"KCM",30.00
2585,"SRX",780.00
2585,"TOP",95400.00
2586,"ANT",570.00
2586,"GRV",3380.00
2586,"KCM",40.00
2586,"SRX",380.00
2586,"TOP",26700.00
2587,"ANT",570.00
2587,"GRV",910.00
2587,"SRX",10.00
2587,"TOP",11200.00
2588,"GRV",30.00
2589,"GRV",1110.00
2589,"SRX",150.00
2589,"TOP",30300.00
2590,"GRV",5880.00
2590,"SKX",830.00
2590,"SRX",90.00
2590,"TOP",64600.00
2591,"ANT",10.00
2591,"GRV",1400.00
2591,"TOP",8300.00
2592,"ANT",40.00
2592,"GRV",390.00
2592,"SRX",10.00
2592,"TOP",29300.00
2593,"ANT",180.00
2593,"GRV",13680.00
2593,"SRX",200.00
2593,"TOP",55800.00
2594,"ANT",2290.00
2594,"GRV",30.00
2594,"TOP",49700.00
2595,"ANT",90.00
2595,"GRV",2430.00
2595,"SRX",90.00
2595,"TOP",7600.00
2596,"GRV",290.00
2596,"TOP",4400.00
2597,"ANT",260.00
2597,"GRV",2350.00
2597,"TOP",16000.00
2598,"GRV",90.00
2598,"SRX",10.00
2598,"TOP",1800.00
2599,"GRV",570.00
2599,"SRX",50.00
2599,"TOP",6900.00
2600,"GRV",1440.00
2600,"TOP",33700.00
2601,"TOP",447350.00
2602,"TOP",247310.00
2603,"TOP",206350.00
2604,"TOP",360230.00
2605,"TOP",406840.00
2606,"BEA",440.00
2606,"BHY",800.00
2606,"GRV",770.00
2606,"ICX",150.00
2606,"MCC",6130.00
2606,"MOY",580.00
2606,"MRL",260.00
2606,"NOX",220.00
2606,"RAJ",2100.00
2606,"SRR",2460.00
2606,"TOA",101750.00
2606,"TOP",10.00
2606,"WGR",1230.00
2607,"ANT",20.00
2607,"BEA",600.00
2607,"BHY",20.00
2607,"GRV",10.00
2607,"ICX",30.00
2607,"MCC",13420.00
2607,"MOY",3070.00
2607,"MRL",480.00
2607,"RAJ",3540.00
2607,"SRR",8840.00
2607,"TOA",194300.00
2607,"TOP",540.00
2607,"WGR",120.00
2608,"KRI",270000.00
2609,"KRI",554600.00
2610,"KRI",81900.00
2611,"KRI",1054400.00
2612,"KRI",1017700.00
2613,"KRI",1603700.00
2614,"KRI",3568200.00
2615,"KRI",513000.00
2616,"KRI",487000.00
2617,"KRI",3622000.00
2618,"KRI",2269100.00
2619,"KRI",1048000.00
2620,"KRI",1603200.00
2621,"KRI",861600.00
2622,"TOP",53500.00
2623,"TOP",218100.00
2624,"TOP",121600.00
2625,"TOP",242200.00
2626,"TOP",141100.00
2627,"TOP",201000.00
2628,"TOP",23600.00
2629,"TOP",221200.00
2630,"TOP",132900.00
2631,"TOP",263400.00
2632,"TOP",195900.00
2633,"TOP",96200.00
2634,"TOP",259800.00
2635,"TOP",85500.00
2636,"TOP",218900.00
2637,"TOP",129600.00
2638,"TOP",113000.00
2639,"TOP",52700.00
2640,"TOP",286100.00
2641,"TOP",46900.00
2642,"SRX",1000.00
2642,"TOP",170500.00
2643,"SRX",3000.00
2643,"TOP",565400.00
2644,"SRX",400.00
2644,"TOP",795100.00
2645,"TOP",184000.00
2646,"TOP",321500.00
2647,"TOP",423700.00
2648,"TOP",39300.00
2649,"LIC",300.00
2649,"NOR",1000.00
2649,"SRX",500.00
2649,"TOP",316400.00
2650,"LIC",400.00
2650,"NOR",400.00
2650,"SRX",1000.00
2650,"TOP",253100.00
2651,"SRX",600.00
2651,"TOP",104500.00
2652,"ANT",5.00
2652,"GRV",103.00
2653,"ANT",5.00
2653,"GRV",120.00
2654,"ANT",6.00
2654,"GRV",116.00
2654,"TOP",9.00
2655,"ANI",8231.00
2656,"ANI",7560.00
2656,"LIC",750.00
2657,"ANI",1724.00
2657,"LIC",410.00
2658,"ANI",142.00
2658,"JEL",1269.00
2658,"LIC",178.00
2658,"MZZ",122.00
2658,"NOX",27.00
2658,"PFR",267.00
2658,"SRX",19.00
2659,"ANI",102.00
2659,"JEL",379.00
2659,"LIC",45.00
2659,"MZZ",16.00
2659,"PFR",21.00
2659,"SRX",1.00
2660,"ANI",254.00
2660,"LIC",429.00
2660,"NOR",16.00
2660,"NOS",16.00
2660,"TOP",142.00
2661,"ANI",1.00
2661,"GRV",30.00
2661,"LIC",12.00
2661,"TOP",21.00
2662,"LIC",26.00
2662,"TOP",235.00
2663,"ANI",96.00
2663,"LIC",400.00
2664,"ANI",1209.00
2664,"LIC",8.00
2664,"SRX",8.00
2664,"TOP",30.00
2665,"ANI",40658.00
2665,"SRX",70.00
2666,"ANI",1276.00
2668,"ANI",166.00
2669,"ANI",21.00
2669,"JEL",19.00
2669,"MZZ",1.00
2670,"MZZ",2.00
2672,"ANI",88.00
2673,"MZZ",15.00
2674,"SRX",420.00
2674,"TOP",1239902.00
2675,"TOP",293725.00
2676,"GRV",200.00
2676,"SRX",258.00
2676,"TOP",294019.00
2677,"JEL",230.00
2677,"LIC",9.00
2677,"MZZ",187.00
2677,"NOX",3008.00
2677,"PFR",155.00
2677,"SRX",1160.00
2677,"TOP",396136.00
2678,"GRV",12.00
2678,"JEL",44.00
2678,"MZZ",3.00
2678,"NOX",10.00
2678,"SRX",328.00
2678,"TOP",103575.00
2679,"GRV",333.00
2679,"TOP",1162156.00
2680,"TOP",282793.00
2681,"TOP",494238.00
2682,"NOS",205.00
2682,"SRX",390.00
2682,"TOP",320749.00
2683,"GRV",116.00
2683,"NOS",9300.00
2683,"SON",1000.00
2683,"SRX",1123.00
2683,"TOP",949281.00
2684,"GRV",9.00
2684,"NOS",2.00
2684,"SRX",96.00
2684,"TOP",41569.00
2685,"GRV",157.00
2685,"SRX",84.00
2685,"TOP",280362.00
2686,"GRV",527.00
2686,"SRX",62.00
2686,"TOP",211554.00
2687,"GRV",717.00
2687,"SRX",103.00
2687,"TOP",179022.00
2688,"GRV",996.00
2688,"KCX",19.00
2688,"SRX",698.00
2688,"TOP",132453.00
2689,"GRV",2902.00
2689,"KCX",57.00
2689,"SRX",3366.00
2689,"TOP",188180.00
2690,"GRV",2917.00
2690,"KCX",4.00
2690,"SRX",4399.00
2690,"TOP",232915.00
2691,"TOP",42628.00
2692,"TOP",96726.00
2693,"TOP",104958.00
2694,"TOP",49069.00
2695,"KRI",472920.00
2696,"KRI",2725810.00
2697,"KRI",1441603.00
2698,"KRI",1228617.00
2700,"TOP",46823.00
2701,"TOP",73434.00
2702,"TOP",34003.00
2703,"TOP",104210.00
2704,"GRV",1030.00
2704,"KCM",2.00
2704,"SRX",395.00
2704,"TOP",201113.00
2705,"ANT",26.00
2705,"GRV",2053.00
2705,"KCM",40.00
2705,"KCU",12.00
2705,"KCZ",11.00
2705,"SKX",133.00
2705,"SRX",738.00
2705,"TOP",212087.00
2717,"ANI",57191.00
2717,"GHP",1773.00
2717,"LXX",2894.00
2717,"SGI",76.00
2717,"SSI",23.00
2718,"ANI",207751.00
2718,"GHP",1364.00
2718,"LXX",2226.00
2718,"SGI",58.00
2718,"SSI",18.00
2719,"KRI",3528000.00
2720,"KRI",7980000.00
2721,"KRI",3185000.00
2722,"KRI",2586000.00
2723,"KRI",392000.00
2724,"KRI",878000.00
2725,"KRI",7829000.00
2726,"KRI",1572800.00
2727,"KRI",48000.00
2728,"KRI",654950.00
2729,"KRI",1320000.00
2730,"KRI",5931000.00
2731,"KRI",14288000.00
2732,"KRI",14223000.00
2734,"KRI",6109000.00
2735,"KRI",1448000.00
2739,"TOP",28400.00
2740,"TOP",159020.00
2741,"TOP",136840.00
2742,"TOP",1310.00
2743,"GRV",500.00
2743,"TOP",32700.00
2744,"ANT",360.00
2744,"GRV",5100.00
2744,"KCX",40.00
2744,"SRX",200.00
2744,"TOP",68830.00
2745,"ANT",5020.00
2745,"GRV",14660.00
2745,"KCX",60.00
2745,"SRX",2460.00
2745,"TOP",57490.00
2746,"GRV",1930.00
2746,"SRX",540.00
2746,"TOP",14960.00
2747,"ANT",700.00
2747,"BHY",40.00
2747,"BMU",250.00
2747,"GRV",7110.00
2747,"TOP",19110.00
2748,"TOP",200.00
2749,"ANT",120.00
2749,"GRV",15620.00
2749,"SRX",250.00
2749,"TOP",69120.00
2750,"ANT",750.00
2750,"GRV",6830.00
2750,"KCX",80.00
2750,"SRX",820.00
2750,"TOP",65040.00
2751,"GRV",770.00
2751,"TOP",6030.00
2752,"GRV",19030.00
2752,"TOP",97880.00
2753,"GRV",6480.00
2753,"TOP",43810.00
2754,"ANT",900.00
2754,"BMU",10.00
2754,"GRV",4730.00
2754,"SRX",40.00
2754,"TOP",44900.00
2754,"WGR",3140.00
2755,"ANT",1620.00
2755,"BHY",200.00
2755,"BMU",160.00
2755,"GRV",16870.00
2755,"KCM",30.00
2755,"KCU",80.00
2755,"TOP",75640.00
2756,"BHY",120.00
2756,"GRV",25740.00
2756,"KCM",10.00
2756,"KCX",2770.00
2756,"TOP",83460.00
2757,"ANT",140.00
2757,"GRV",16280.00
2757,"SRX",10.00
2757,"TOP",155650.00
2758,"ANT",200.00
2758,"GRV",8160.00
2758,"SRX",90.00
2758,"TOP",43050.00
2759,"ANT",130.00
2759,"GRV",4520.00
2759,"SRX",60.00
2759,"TOP",35080.00
2761,"ANI",13267.00
2761,"LIC",712.00
2761,"MZZ",27.00
2761,"TOP",118.00
2762,"ANI",39171.00
2762,"GRV",160.00
2762,"LIC",1658.00
2762,"MZZ",14.00
2762,"TOP",20848.00
2763,"GRV",15.00
2763,"WGR",300.00
2764,"TOP",15414.00
2766,"ANI",5.00
2766,"LIC",50.00
2766,"TOP",355009.00
2767,"TOP",512159.00
2768,"GRV",293.00
2768,"LIC",11.00
2768,"MZZ",36.00
2768,"TOP",316100.00
2769,"GRV",229.00
2769,"LIC",4.00
2769,"MZZ",40.00
2769,"TOP",664832.00
2770,"GRV",222.00
2770,"TOP",150140.00
2771,"ANI",73776.00
2771,"GRV",1952.00
2771,"LIC",58.00
2771,"MZZ",13.00
2771,"TOP",1010805.00
2772,"ANI",6455.00
2773,"GRV",1.00
2774,"MZZ",67.00
2775,"ANT",22.00
2775,"BEA",750.00
2775,"ICX",100.00
2775,"MCC",15790.00
2775,"MOY",2049.00
2775,"MRL",1090.00
2775,"SRR",12770.00
2775,"TOA",176180.00
2775,"TOP",40.00
2775,"WGR",170.00
2776,"ANT",100.00
2776,"BEA",3570.00
2776,"GRV",10.00
2776,"ICX",130.00
2776,"MCC",42960.00
2776,"MOY",2608.00
2776,"MRL",600.00
2776,"PGR",9.00
2776,"SRR",15440.00
2776,"SRX",30.00
2776,"SSI",10.00
2776,"TOA",305390.00
2776,"TOP",150.00
2776,"WGR",2600.00
2777,"ANT",159.00
2777,"BEA",560.00
2777,"ICX",80.00
2777,"MCC",6510.00
2777,"MOY",131.00
2777,"MRL",50.00
2777,"NOX",10.00
2777,"PGR",1.00
2777,"SRR",7860.00
2777,"TOA",269010.00
2777,"TOP",70.00
2777,"WGR",1830.00
2778,"GRV",2977.00
2778,"SRX",2837.00
2778,"TOP",144820.00
2779,"GRV",1888.00
2779,"NOS",10.00
2779,"SRX",471.00
2779,"TOP",151748.00
2780,"BYE",54.00
2780,"KCX",6.00
2780,"SRR",128.00
2780,"SRX",17.00
2780,"TOP",587703.00
2780,"WGR",480.00
2781,"TOP",56050.00
2782,"TOP",110381.00
2783,"TOP",163393.00
2784,"KCF",898.00
2784,"KCV",132.00
2784,"TOP",3511.00
2785,"KCF",493.00
2785,"KCV",137.00
2785,"TOP",1268.00
2786,"KCF",132.00
2786,"KCV",7.00
2786,"TOP",1224.00
2787,"GRV",1.00
2787,"KCF",1963.00
2787,"KCS",73.00
2787,"KCV",196.00
2787,"MRL",15.00
2787,"NOG",33.00
2787,"TOP",1029.00
2788,"TOP",126874.00
2789,"KRI",430000.00
2790,"TOP",336089.00
2791,"TOP",303953.00
2792,"KRI",1597000.00
2793,"KRI",645000.00
2794,"KRI",772000.00
2795,"KRI",1115000.00
2796,"KRI",148000.00
2797,"KRI",2120000.00
2798,"KRI",294000.00
2799,"KRI",245000.00
2800,"KRI",1397000.00
2801,"KRI",1158000.00
2802,"ANI",3959.00
2802,"GHP",394.00
2802,"GYN",189.00
2802,"JEL",4639.00
2802,"KCV",18.00
2802,"LEF",1.00
2802,"MMM",2.00
2802,"MOY",7.00
2802,"MRL",13.00
2802,"NOD",5.00
2802,"NOG",668.00
2802,"NOL",18.00
2802,"NOR",457.00
2802,"NOS",4922.00
2802,"PGE",9.00
2802,"PRD",6.00
2802,"SGI",376.00
2802,"SRR",71.00
2802,"SSI",407.00
2802,"TOP",274.00
2802,"TRH",4.00
2802,"UNK",3.00
2803,"SRX",1090.00
2803,"TOP",134030.00
2804,"SRX",750.00
2804,"TOP",585450.00
2805,"TOP",112570.00
2806,"TOP",194170.00
2807,"TOP",254070.00
2808,"TOP",45280.00
2809,"TOP",116340.00
2810,"TOP",171200.00
2811,"GRV",1720.00
2811,"SRX",870.00
2811,"TOP",94030.00
2812,"SRX",310.00
2812,"TOP",76110.00
2813,"SRX",4960.00
2813,"TOP",610930.00
2814,"GRV",670.00
2814,"SRX",690.00
2814,"TOP",21810.00
2815,"GRV",36000.00
2815,"SRX",40.00
2815,"TOP",7200.00
2816,"TOP",20520.00
2817,"GRV",7210.00
2817,"SRX",1890.00
2817,"TOP",78750.00
2818,"GRV",5660.00
2818,"SRX",2600.00
2818,"TOP",80660.00
2819,"GRV",1060.00
2819,"SRX",580.00
2819,"TOP",46800.00
2820,"GRV",2030.00
2820,"SRX",100.00
2820,"TOP",127580.00
2821,"TOP",44560.00
2822,"GRV",3700.00
2822,"SRX",100.00
2822,"TOP",59990.00
2823,"GRV",270.00
2823,"TOP",2600.00
2824,"GRV",14570.00
2824,"SRX",19670.00
2824,"TOP",319730.00
2825,"GRV",16110.00
2825,"SRX",5520.00
2825,"TOP",190560.00
2826,"GRV",13150.00
2826,"SRX",10150.00
2826,"TOP",303870.00
2827,"GRV",1760.00
2827,"SRX",2290.00
2827,"TOP",251020.00
2828,"GRV",5110.00
2828,"SRX",5550.00
2828,"TOP",299000.00
2829,"GRV",14360.00
2829,"SRX",4590.00
2829,"TOP",159120.00
2830,"GRV",15400.00
2830,"SRX",15760.00
2830,"TOP",385450.00
2831,"GRV",7980.00
2831,"SRX",7080.00
2831,"TOP",410510.00
2832,"GRV",25940.00
2832,"SRX",9400.00
2832,"TOP",293100.00
2833,"TOP",5660.00
2834,"KRI",411200.00
2835,"KRI",1346500.00
2836,"KRI",815800.00
2837,"KRI",996200.00
2838,"KRI",734300.00
2839,"KRI",2779400.00
2849,"KRI",3173200.00
2850,"KRI",3362600.00
2851,"KRI",4012100.00
2852,"KRI",327500.00
2853,"KRI",1251600.00
2854,"KRI",210600.00
2855,"KRI",1300000.00
2856,"KRI",573000.00
2857,"KRI",1335000.00
2858,"KRI",1850000.00
2859,"KRI",919000.00
2860,"KRI",27000.00
2861,"KRI",740000.00
2862,"SRX",1000.00
2862,"TOP",53000.00
2863,"TOP",172000.00
2864,"TOP",155000.00
2865,"ANI",327776.00
2866,"TOP",594761.00
2867,"TOP",674272.00
2868,"TOP",339810.00
2869,"ANI",387310.00
2870,"TOP",115000.00
2871,"TOP",119000.00
2872,"TOP",30000.00
2873,"KRI",3805400.00
2874,"KRI",9769000.00
2875,"KRI",2859300.00
2876,"KRI",8657900.00
2877,"KRI",11037300.00
2878,"KRI",3235000.00
2880,"KRI",588000.00
2884,"KRI",4671300.00
2885,"KRI",4400.00
2886,"KRI",10268900.00
2887,"KRI",66000.00
2888,"KRI",45000.00
2889,"KRI",4238800.00
2890,"KRI",7946200.00
2898,"TOP",223150.00
2899,"TOP",124900.00
2900,"TOP",92980.00
2901,"TOP",7350.00
2902,"TOP",300.00
2903,"TOP",740.00
2904,"TOP",10220.00
2907,"TOA",1060.00
2908,"TOA",8030.00
2908,"TOP",360.00
2909,"TOA",13780.00
2909,"TOP",110.00
2920,"KRI",1200.00
2921,"KRI",17500.00
2922,"KRI",1561300.00
2923,"KRI",51000.00
2924,"ANI",788.00
2924,"ANS",1.00
2924,"ICX",48.00
2924,"KIF",503.00
2924,"MZZ",142.00
2924,"NOD",138.00
2924,"NOG",2128.00
2924,"NON",2296.00
2924,"NOR",124.00
2924,"NOS",132.00
2924,"NOX",39.00
2924,"SGI",142.00
2924,"SRX",80.00
2924,"SSI",738.00
2924,"TOA",40.00
2924,"TRT",120.00
2924,"WIC",1.00
2925,"ANT",30.00
2925,"BEA",172.00
2925,"ICX",165.00
2925,"MRL",378.00
2925,"NOX",491.00
2925,"PGR",23.00
2925,"SRR",230.00
2925,"STF",980.00
2925,"TOA",76201.00
2925,"TOP",10.00
2925,"WGR",790.00
2926,"ANT",620.00
2926,"BEA",147.00
2926,"ICX",170.00
2926,"MRL",1660.00
2926,"NOX",450.00
2926,"PGR",17.00
2926,"SRR",3010.00
2926,"STF",1399.00
2926,"TOA",237031.00
2926,"TOP",280.00
2926,"WGR",18750.00
2927,"ANT",1270.00
2927,"BEA",140.00
2927,"ICX",620.00
2927,"MRL",1170.00
2927,"NOX",60.00
2927,"SRR",3530.00
2927,"STF",10.00
2927,"TOA",231627.00
2927,"TOP",1104.00
2927,"WGR",22750.00
2928,"ANT",570.00
2928,"ICX",1120.00
2928,"MRL",30.00
2928,"SRR",200.00
2928,"TOA",12448.00
2928,"TOP",7780.00
2928,"WGR",5080.00
2929,"ANT",419.00
2929,"ICX",330.00
2929,"TOA",24902.00
2929,"TOP",20700.00
2929,"WGR",576.00
2930,"TOP",68630.00
2931,"TOP",116500.00
2932,"TOP",41840.00
2933,"ANT",3460.00
2933,"GRV",3281.00
2933,"KCM",37.00
2933,"KCX",3.00
2933,"SRX",754.00
2933,"TOP",15716.00
2934,"ANT",2992.00
2934,"GRV",7375.00
2934,"KCM",66.00
2934,"SRX",1075.00
2934,"TOP",28994.00
2935,"ANT",169.00
2935,"GRV",1212.00
2935,"KCX",2.00
2935,"SRX",40.00
2935,"TOP",3848.00
2936,"ANT",129.00
2936,"GRV",487.00
2936,"KCX",2.00
2936,"SRX",33.00
2936,"TOP",678.00
2937,"GRV",116.00
2937,"TOP",691.00
2938,"GRV",270.00
2938,"KCM",3.00
2938,"TOP",6932.00
2939,"ANT",2072.00
2939,"GRV",25275.00
2939,"KCM",1.00
2939,"MZZ",4.00
2939,"SRX",2109.00
2939,"TOP",145255.00
2940,"ANT",5936.00
2940,"BHY",64.00
2940,"GRV",24501.00
2940,"MZZ",22.00
2940,"SRX",4124.00
2940,"TOP",87067.00
2941,"ANT",773.00
2941,"GRV",10831.00
2941,"KCM",40.00
2941,"KCU",4.00
2941,"KCX",14.00
2941,"SRX",327.00
2941,"TOP",76056.00
2942,"ANT",3629.00
2942,"BHY",14.00
2942,"GRV",31018.00
2942,"KCM",72.00
2942,"KCU",2.00
2942,"SRX",158.00
2942,"TOP",153783.00
2943,"ANT",1527.00
2943,"BHY",94.00
2943,"BMU",7.00
2943,"GRV",8348.00
2943,"KCM",1.00
2943,"KCU",1.00
2943,"KCX",5.00
2943,"SRX",115.00
2943,"TOP",71136.00
2944,"ANT",302.00
2944,"GRV",3217.00
2944,"KCX",23.00
2944,"MOY",2.00
2944,"TOP",59747.00
2945,"ANT",85.00
2945,"GRV",2730.00
2945,"KCX",12.00
2945,"SRX",36.00
2945,"TOP",11008.00
2946,"ANT",264.00
2946,"GRV",2849.00
2946,"KCX",23.00
2946,"SRX",109.00
2946,"TOP",7681.00
2947,"GRV",1662.00
2947,"TOP",12380.00
2948,"ANT",71.00
2948,"GRV",5270.00
2948,"KCM",9.00
2948,"SRX",101.00
2948,"TOP",68017.00
2949,"ANT",266.00
2949,"GRV",12537.00
2949,"KCM",5.00
2949,"KCU",5.00
2949,"SRX",104.00
2949,"TOP",39783.00
2950,"ANT",638.00
2950,"GRV",3577.00
2950,"ICX",71.00
2950,"MOY",29.00
2950,"NOX",21.00
2950,"TOA",11660.00
2950,"TOP",306.00
2951,"ANT",492.00
2951,"GRV",2523.00
2951,"ICX",120.00
2951,"MOY",12.00
2951,"NOX",84.00
2951,"TOA",8922.00
2951,"TOP",3435.00
2952,"SRX",2240.00
2952,"TOP",210395.00
2953,"SRX",2820.00
2953,"TOP",126841.00
2954,"SRX",750.00
2954,"TOP",315655.00
2955,"SRX",140.00
2955,"TOP",545720.00
2956,"TOP",526900.00
2958,"TOP",245805.00
2959,"TOP",302042.00
2960,"TOP",269784.00
2961,"SRX",1820.00
2961,"TOP",78084.00
2962,"SRX",840.00
2962,"TOP",143524.00
2963,"SRX",180.00
2963,"TOP",68938.00
2964,"ANI",77884.00
2964,"ICX",120.00
2964,"SGI",155.00
2965,"ANI",308467.00
2965,"ICX",73.00
2965,"NOG",1.00
2965,"SGI",303.00
2966,"GRV",20010.00
2966,"SRX",3320.00
2966,"TOP",204720.00
2967,"GRV",5970.00
2967,"SRX",270.00
2967,"TOP",203750.00
2968,"TOP",35142.00
2969,"GRV",6640.00
2969,"TOP",114855.00
2970,"GRV",10040.00
2970,"TOP",239220.00
2971,"GRV",12830.00
2971,"SRX",700.00
2971,"TOP",284210.00
2972,"GRV",1630.00
2972,"SRX",570.00
2972,"TOP",32340.00
2973,"GRV",9970.00
2973,"SRX",1640.00
2973,"TOP",176120.00
2974,"GRV",4470.00
2974,"SRX",3754.00
2974,"TOP",128880.00
2975,"GRV",4263.00
2975,"SRX",2855.00
2975,"TOP",22105.00
2976,"GRV",455.00
2976,"SRX",3491.00
2976,"TOP",483779.00
2977,"GRV",590.00
2977,"SRX",4775.00
2977,"TOP",437854.00
2978,"GRV",766.00
2978,"SRX",2790.00
2978,"TOP",101821.00
2979,"GRV",786.00
2979,"SRX",19468.00
2979,"TOP",224116.00
2980,"GRV",1940.00
2980,"TOP",310035.00
2981,"GRV",2323.00
2981,"TOP",298072.00
2982,"GRV",2815.00
2982,"SRX",2103.00
2982,"TOP",182384.00
2983,"GRV",8151.00
2983,"SRX",3816.00
2983,"TOP",153778.00
2984,"GRV",9226.00
2984,"SRX",10159.00
2984,"TOP",167259.00
2985,"TOP",121529.00
2986,"ANI",65473.00
2987,"ANI",299692.00
2988,"TOP",245984.00
2989,"TOP",163462.00
2990,"BYE",119.00
2990,"KCF",1.00
2990,"NOS",4.00
2990,"SRR",27.00
2990,"TOP",329669.00
2990,"WGR",568.00
2991,"GRV",1803.00
2991,"SRX",5296.00
2991,"TOP",291113.00
2992,"GRV",375.00
2992,"SRX",880.00
2992,"TOP",247795.00
2993,"TOP",88235.00
2994,"ANI",1951.00
2995,"ANI",205939.00
2995,"NOG",100.00
2995,"SGI",5560.00
2996,"ANI",14.00
2996,"NOX",1.00
2996,"SGI",23.00
2997,"GRV",91.00
2997,"KCF",2932.00
2997,"KCV",1333.00
2997,"SRX",92.00
2997,"TOP",5338.00
2998,"KCF",4439.00
2998,"KCV",1358.00
2998,"TOP",6289.00
2999,"KCF",3169.00
2999,"KCV",18.00
2999,"TOP",19451.00
3007,"NOX",408.00
3007,"WIC",20.00
3009,"WIC",11440.00
3010,"NOS",1.00
3010,"TOP",286408.00
3011,"NOS",176.00
3011,"TOP",249980.00
3012,"TOP",307724.00
3013,"TOP",315892.00
3014,"TOP",428292.00
3015,"ANI",53.00
3015,"LIC",40.00
3015,"TOP",4402.00
3016,"ANI",126.00
3016,"LIC",47.00
3016,"TOP",398677.00
3017,"ANI",30.00
3018,"ANI",3432.00
3018,"TOP",4.00
3019,"ANI",1086.00
3019,"TOP",4.00
3020,"ANI",301.00
3020,"LIC",118.00
3021,"ANI",107616.00
3021,"TOP",550.00
3022,"ANI",656424.00
3022,"LIC",630.00
3022,"TOP",5803.00
3023,"ANI",162656.00
3023,"LIC",42.00
3023,"TOP",195.00
3024,"ANI",171.00
3025,"ANI",30.00
3025,"LIC",8.00
3027,"ANI",66718.00
3027,"LIC",1.00
3028,"ANI",1703604.00
3028,"GHP",210.00
3029,"ANI",1690935.00
3029,"LXX",67485.00
3030,"ANT",39.00
3030,"BEA",284.00
3030,"TOP",69233.00
3030,"WGR",207.00
3031,"GRV",25.00
3031,"SRX",6.00
3031,"TOP",19709.00
3032,"TOP",85310.00
3033,"KRI",752986.00
3034,"KRI",1062654.00
3035,"KRI",598090.00
3036,"KRI",232380.00
3037,"KRI",1201970.00
3038,"KRI",264050.00
3039,"KRI",1012900.00
3040,"SRX",4500.00
3040,"TOP",234159.00
