iucn_sid,presence,origin,distribution_code,rgn_id,rgn_name
4592,Extant,Native,Native,6,Vanuatu
4592,Extant,Native,Native,161,Wallis and Futuna
4592,Extant,Native,Native,152,Samoa
4592,Extant,Native,Native,47,Yemen
4592,Extant,Native,Native,29,Mayotte
3855,Extant,Native,Native,82,Albania
3855,Extant,Native,Native,16,Australia
3855,Extant,Native,Native,232,Bosnia and Herzegovina
3855,Extant,Native,Native,124,Barbados
3855,Extant,Native,Native,171,Brazil
3855,Extant,Native,Native,110,Bahamas
3855,Extant,Native,Native,224,Chile
3855,Extant,Native,Native,81,Cyprus
3855,Extant,Native,Native,84,Algeria
3855,Extant,Native,Native,214,Egypt
3855,Extant,Native,Native,63,Western Sahara
3855,Extant,Native,Native,182,Spain
3855,Extant,Native,Native,179,France
3855,Extant,Native,Native,60,Gibraltar
3855,Extant,Native,Native,80,Greece
3855,Extant,Native,Native,187,Croatia
3855,Extant,Native,Native,79,Israel
3855,Extant,Native,Native,184,Italy
3855,Extant,Native,Native,210,Japan
3855,Extant,Native,Native,43,Kenya
3855,Extant,Native,Native,78,Lebanon
3855,Extant,Native,Native,40,Sri Lanka
3855,Extant,Native,Native,67,Libya
3855,Extant,Native,Native,62,Morocco
3855,Extant,Native,Native,186,Montenegro
3855,Extant,Native,Native,42,Madagascar
3855,Extant,Native,Native,64,Mauritania
3855,Extant,Native,Native,37,Mauritius
3855,Extant,Native,Native,41,Mozambique
3855,Extant,Native,Native,101,Namibia
3855,Extant,Native,Native,5,New Caledonia
3855,Extant,Native,Native,162,New Zealand
3855,Extant,Native,Native,15,Philippines
3855,Extant,Native,Native,31,Seychelles
3855,Extant,Native,Native,188,Slovenia
3855,Extant,Native,Native,77,Syria
3855,Extant,Native,Native,61,Tunisia
3855,Extant,Native,Native,76,Turkey
3855,Extant,Native,Native,202,Tanzania
3855,Extant,Native,Native,163,United States
3855,Extant,Native,Native,102,South Africa
4292,Extant,Native,Native,82,Albania
4292,Extant,Native,Native,172,Argentina
4292,Extant,Native,Native,16,Australia
4292,Extant,Native,Native,232,Bosnia and Herzegovina
4292,Extant,Native,Native,59,Belgium
4292,Extant,Native,Native,171,Brazil
4292,Extant,Native,Native,218,Canada
4292,Extant,Native,Native,224,Chile
4292,Extant,Native,Native,209,China
4292,Extant,Native,Native,81,Cyprus
4292,Extant,Native,Native,176,Germany
4292,Extant,Native,Native,175,Denmark
4292,Extant,Native,Native,84,Algeria
4292,Extant,Native,Native,137,Ecuador
4292,Extant,Native,Native,214,Egypt
4292,Extant,Native,Native,63,Western Sahara
4292,Extant,Native,Native,182,Spain
4292,Extant,Native,Native,179,France
4292,Extant,Native,Native,180,United Kingdom
4292,Extant,Native,Native,60,Gibraltar
4292,Extant,Native,Native,80,Greece
4292,Extant,Native,Native,187,Croatia
4292,Extant,Native,Native,79,Israel
4292,Extant,Native,Native,143,Iceland
4292,Extant,Native,Native,184,Italy
4292,Extant,Native,Native,210,Japan
4292,Extant,Native,Native,78,Lebanon
4292,Extant,Native,Native,67,Libya
4292,Extant,Native,Native,62,Morocco
4292,Extant,Native,Native,186,Montenegro
4292,Extant,Native,Native,64,Mauritania
4292,Extant,Native,Native,68,Malta
4292,Extant,Native,Native,177,Netherlands
4292,Extant,Native,Native,223,Norway
4292,Extant,Native,Native,162,New Zealand
4292,Extant,Native,Native,138,Peru
4292,Extant,Native,Native,183,Portugal
4292,Extant,Native,Native,73,Russia
4292,Extant,Native,Native,188,Slovenia
4292,Extant,Native,Native,66,Senegal
4292,Extant,Native,Native,77,Syria
4292,Extant,Native,Native,61,Tunisia
4292,Extant,Native,Native,76,Turkey
4292,Extant,Native,Native,163,United States
4292,Extant,Native,Native,173,Uruguay
4292,Extant,Native,Native,102,South Africa
39340,Extant,Native,Native,82,Albania
39340,Extant,Native,Native,232,Bosnia and Herzegovina
39340,Extant,Native,Native,59,Belgium
39340,Extant,Native,Native,81,Cyprus
39340,Extant,Native,Native,176,Germany
39340,Extant,Native,Native,175,Denmark
39340,Extant,Native,Native,84,Algeria
39340,Extant,Native,Native,63,Western Sahara
39340,Extant,Native,Native,182,Spain
39340,Extant,Native,Native,179,France
39340,Extant,Native,Native,180,United Kingdom
39340,Extant,Native,Native,60,Gibraltar
39340,Extant,Native,Native,145,Greenland
39340,Extant,Native,Native,80,Greece
39340,Extant,Native,Native,187,Croatia
39340,Extant,Native,Native,181,Ireland
39340,Extant,Native,Native,79,Israel
39340,Extant,Native,Native,143,Iceland
39340,Extant,Native,Native,184,Italy
39340,Extant,Native,Native,78,Lebanon
39340,Extant,Native,Native,67,Libya
39340,Extant,Native,Native,62,Morocco
39340,Extant,Native,Native,186,Montenegro
39340,Extant,Native,Native,68,Malta
39340,Extant,Native,Native,177,Netherlands
39340,Extant,Native,Native,223,Norway
39340,Extant,Native,Native,183,Portugal
39340,Extant,Native,Native,222,Sweden
39340,Extant,Native,Native,188,Slovenia
39340,Extant,Native,Native,61,Tunisia
39340,Extant,Native,Native,76,Turkey
39545,Extant,Native,Native,218,Canada
39545,Extant,Native,Native,209,China
39545,Extant,Native,Native,210,Japan
39545,Extant,Native,Native,73,Russia
39545,Extant,Native,Native,163,United States
2477,Extant,Native,Native,200,Angola
2477,Extant,Native,Native,172,Argentina
2477,Extant,Native,Native,16,Australia
2477,Extant,Native,Native,204,Bangladesh
2477,Extant,Native,Native,99,Benin
2477,Extant,Native,Native,108,Bermuda
2477,Extant,Native,Native,171,Brazil
2477,Extant,Native,Native,110,Bahamas
2477,Extant,Native,Native,218,Canada
2477,Extant,Native,Native,1,Cocos Islands
2477,Extant,Native,Native,195,Ivory Coast
2477,Extant,Native,Native,153,Cook Islands
2477,Extant,Native,Native,224,Chile
2477,Extant,Native,Native,197,Cameroon
2477,Extant,Native,Native,209,China
2477,Extant,Native,Native,132,Colombia
2477,Extant,Native,Native,130,Costa Rica
2477,Extant,Native,Native,56,Cape Verde
2477,Extant,Native,Native,46,Djibouti
2477,Extant,Native,Native,137,Ecuador
2477,Extant,Native,Native,63,Western Sahara
2477,Extant,Native,Native,45,Eritrea
2477,Extant,Native,Native,182,Spain
2477,Extant,Native,Native,95,Falkland Islands
2477,Extant,Native,Native,141,Faeroe Islands
2477,Extant,Native,Native,179,France
2477,Extant,Native,Native,198,Gabon
2477,Extant,Native,Native,180,United Kingdom
2477,Extant,Native,Native,125,Grenada
2477,Extant,Native,Native,106,Ghana
2477,Extant,Native,Native,60,Gibraltar
2477,Extant,Native,Native,145,Greenland
2477,Extant,Native,Native,104,Equatorial Guinea
2477,Extant,Native,Native,80,Greece
2477,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
2477,Extant,Native,Native,136,Guatemala
2477,Extant,Native,Native,216,Indonesia
2477,Extant,Native,Native,181,Ireland
2477,Extant,Native,Native,203,India
2477,Extant,Native,Native,192,Iraq
2477,Extant,Native,Native,191,Iran
2477,Extant,Native,Native,143,Iceland
2477,Extant,Native,Native,210,Japan
2477,Extant,Native,Native,43,Kenya
2477,Extant,Native,Native,28,Comoro Islands
2477,Extant,Native,Native,40,Sri Lanka
2477,Extant,Native,Native,62,Morocco
2477,Extant,Native,Native,42,Madagascar
2477,Extant,Native,Native,11,Marshall Islands
2477,Extant,Native,Native,205,Myanmar
2477,Extant,Native,Native,13,Northern Mariana Islands and Guam
2477,Extant,Native,Native,64,Mauritania
2477,Extant,Native,Native,37,Mauritius
2477,Extant,Native,Native,39,Maldives
2477,Extant,Native,Native,135,Mexico
2477,Extant,Native,Native,206,Malaysia
2477,Extant,Native,Native,41,Mozambique
2477,Extant,Native,Native,101,Namibia
2477,Extant,Native,Native,5,New Caledonia
2477,Extant,Native,Native,196,Nigeria
2477,Extant,Native,Native,131,Nicaragua
2477,Extant,Native,Native,223,Norway
2477,Extant,Native,Native,162,New Zealand
2477,Extant,Native,Native,48,Oman
2477,Extant,Native,Native,129,Panama
2477,Extant,Native,Native,138,Peru
2477,Extant,Native,Native,15,Philippines
2477,Extant,Native,Native,53,Pakistan
2477,Extant,Native,Native,219,Saint Pierre and Miquelon
2477,Extant,Native,Native,146,Pitcairn
2477,Extant,Native,Native,183,Portugal
2477,Extant,Native,Native,8,Palau
2477,Extant,Native,Native,32,Reunion
2477,Extant,Native,Native,73,Russia
2477,Extant,Native,Native,31,Seychelles
2477,Extant,Native,Native,85,Ascension
2477,Extant,Native,Native,86,Saint Helena
2477,Extant,Native,Native,88,Tristan da Cunha
2477,Extant,Native,Native,66,Senegal
2477,Extant,Native,Native,44,Somalia
2477,Extant,Native,Native,103,Sao Tome and Principe
2477,Extant,Native,Native,134,El Salvador
2477,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
2477,Extant,Native,Native,91,Crozet Islands
2477,Extant,Native,Native,93,Kerguelen Islands
2477,Extant,Native,Native,98,Togo
2477,Extant,Native,Native,25,Thailand
2477,Extant,Native,Native,231,East Timor
2477,Extant,Native,Native,14,Taiwan
2477,Extant,Native,Native,202,Tanzania
2477,Extant,Native,Native,163,United States
2477,Extant,Native,Native,173,Uruguay
2477,Extant,Native,Native,47,Yemen
2477,Extant,Native,Native,102,South Africa
4615,Extant,Native,Native,54,United Arab Emirates
4615,Extant,Native,Native,120,Antigua and Barbuda
4615,Extant,Native,Native,118,Anguilla
4615,Extant,Native,Native,200,Angola
4615,Extant,Native,Native,151,American Samoa
4615,Extant,Native,Native,16,Australia
4615,Extant,Native,Native,124,Barbados
4615,Extant,Native,Native,204,Bangladesh
4615,Extant,Native,Native,52,Bahrain
4615,Extant,Reintroduced,Reintroduced,108,Bermuda
4615,Extant,Native,Native,245,Bonaire
4615,Extant,Native,Native,248,Saba
4615,Extant,Native,Native,249,Sint Eustatius
4615,Extant,Native,Native,171,Brazil
4615,Extant,Native,Native,164,Belize
4615,Extant,Native,Native,1,Cocos Islands
4615,Extant,Native,Native,153,Cook Islands
4615,Extant,Native,Native,209,China
4615,Extant,Native,Native,132,Colombia
4615,Extant,Native,Native,130,Costa Rica
4615,Extant,Native,Native,112,Cuba
4615,Extant,Native,Native,244,Curacao
4615,Extant,Native,Native,2,Christmas Island
4615,Extant,Native,Native,81,Cyprus
4615,Extant,Native,Native,123,Dominica
4615,Extant,Native,Native,115,Dominican Republic
4615,Extant,Native,Native,137,Ecuador
4615,Extant,Native,Native,214,Egypt
4615,Extant,Native,Native,45,Eritrea
4615,Extant,Native,Native,18,Fiji
4615,Extant,Native,Native,9,Micronesia
4615,Extant,Native,Native,125,Grenada
4615,Extant,Native,Native,169,French Guiana
4615,Extant,Native,Native,194,Guinea
4615,Extant,Native,Native,104,Equatorial Guinea
4615,Extant,Native,Native,13,Northern Mariana Islands and Guam
4615,Extant,Native,Native,193,Guinea Bissau
4615,Extant,Native,Native,167,Guyana
4615,Extant,Native,Native,114,Haiti
4615,Extant,Native,Native,216,Indonesia
4615,Possibly Extinct,Native,Possibly Extinct,79,Israel
4615,Extant,Native,Native,203,India
4615,Extant,Native,Native,38,British Indian Ocean Territory
4615,Extant,Native,Native,191,Iran
4615,Extant,Native,Native,166,Jamaica
4615,Extant,Native,Native,210,Japan
4615,Extant,Native,Native,43,Kenya
4615,Extant,Native,Native,212,Kiribati
4615,Extant,Native,Native,28,Comoro Islands
4615,Extant,Native,Native,119,Saint Kitts and Nevis
4615,Extant,Native,Native,51,Kuwait
4615,Extinct Post-1500,Native,Regionally Extinct,113,Cayman Islands
4615,Extant,Native,Native,122,Saint Lucia
4615,Extant,Native,Native,40,Sri Lanka
4615,Extant,Native,Native,221,Northern Saint-Martin
4615,Extant,Native,Native,42,Madagascar
4615,Extant,Native,Native,11,Marshall Islands
4615,Extant,Native,Native,205,Myanmar
4615,Extant,Native,Native,140,Guadeloupe and Martinique
4615,Extant,Native,Native,64,Mauritania
4615,Extinct Post-1500,Native,Regionally Extinct,37,Mauritius
4615,Extant,Native,Native,39,Maldives
4615,Extant,Native,Native,135,Mexico
4615,Extant,Native,Native,206,Malaysia
4615,Extant,Native,Native,41,Mozambique
4615,Extant,Native,Native,5,New Caledonia
4615,Extant,Native,Native,131,Nicaragua
4615,Extant,Native,Native,154,Niue
4615,Extant,Native,Native,162,New Zealand
4615,Extant,Native,Native,48,Oman
4615,Extant,Native,Native,129,Panama
4615,Extant,Native,Native,138,Peru
4615,Extant,Native,Native,147,French Polynesia
4615,Extant,Native,Native,17,Papua New Guinea
4615,Extant,Native,Native,15,Philippines
4615,Extant,Native,Native,53,Pakistan
4615,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
4615,Extant,Native,Native,8,Palau
4615,Extant,Native,Native,50,Saudi Arabia
4615,Extant,Native,Native,7,Solomon Islands
4615,Extant,Native,Native,31,Seychelles
4615,Extant,Native,Native,85,Ascension
4615,Extant,Native,Native,86,Saint Helena
4615,Extant,Native,Native,88,Tristan da Cunha
4615,Extant,Native,Native,96,Sierra Leone
4615,Extant,Native,Native,66,Senegal
4615,Extant,Native,Native,44,Somalia
4615,Extant,Native,Native,168,Suriname
4615,Extant,Native,Native,103,Sao Tome and Principe
4615,Extant,Native,Native,220,Sint Maarten
4615,Extant,Native,Native,111,Turks and Caicos Islands
4615,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
4615,Extant,Native,Native,91,Crozet Islands
4615,Extant,Native,Native,93,Kerguelen Islands
4615,Extant,Native,Native,25,Thailand
4615,Extant,Native,Native,156,Tokelau
4615,Extant,Native,Native,231,East Timor
4615,Extant,Native,Native,155,Tonga
4615,Extant,Native,Native,76,Turkey
4615,Extant,Native,Native,126,Trinidad and Tobago
4615,Extant,Native,Native,19,Tuvalu
4615,Extant,Native,Native,202,Tanzania
4615,Extant,Native,Native,158,Howland Island and Baker Island
4615,Extant,Native,Native,149,Jarvis Island
4615,Extant,Native,Native,159,Johnston Atoll
4615,Extant,Native,Native,150,Palmyra Atoll
4615,Extant,Native,Native,12,Wake Island
4615,Extant,Native,Native,163,United States
4615,Extant,Native,Native,127,Saint Vincent and the Grenadines
4615,Extant,Native,Native,139,Venezuela
4615,Extant,Native,Native,117,British Virgin Islands
4615,Extant,Native,Native,207,Vietnam
4615,Extant,Native,Native,6,Vanuatu
4615,Extant,Native,Native,47,Yemen
4615,Extant,Native,Native,29,Mayotte
16285718,Extant,Native,Native,163,United States
39378,Extant,Native,Native,120,Antigua and Barbuda
39378,Extant,Native,Native,118,Anguilla
39378,Extant,Native,Native,200,Angola
39378,Extant,Native,Native,151,American Samoa
39378,Extant,Native,Native,16,Australia
39378,Extant,Native,Native,250,Aruba
39378,Extant,Native,Native,124,Barbados
39378,Extant,Native,Native,99,Benin
39378,Extant,Native,Native,108,Bermuda
39378,Extant,Native,Native,171,Brazil
39378,Extant,Native,Native,164,Belize
39378,Extant,Native,Native,100,Republique du Congo
39378,Extant,Native,Native,195,Ivory Coast
39378,Extant,Native,Native,153,Cook Islands
39378,Extant,Native,Native,197,Cameroon
39378,Extant,Native,Native,132,Colombia
39378,Extant,Native,Native,130,Costa Rica
39378,Extant,Native,Native,112,Cuba
39378,Extant,Native,Native,46,Djibouti
39378,Extant,Native,Native,123,Dominica
39378,Extant,Native,Native,115,Dominican Republic
39378,Extant,Native,Native,137,Ecuador
39378,Extant,Native,Native,214,Egypt
39378,Extant,Native,Native,63,Western Sahara
39378,Extant,Native,Native,45,Eritrea
39378,Extant,Native,Native,18,Fiji
39378,Extant,Native,Native,9,Micronesia
39378,Extant,Native,Native,198,Gabon
39378,Extant,Native,Native,180,United Kingdom
39378,Extant,Native,Native,125,Grenada
39378,Extant,Native,Native,169,French Guiana
39378,Extant,Native,Native,106,Ghana
39378,Extant,Native,Native,65,Gambia
39378,Extant,Native,Native,194,Guinea
39378,Extant,Native,Native,140,Guadeloupe and Martinique
39378,Extant,Native,Native,104,Equatorial Guinea
39378,Extant,Native,Native,136,Guatemala
39378,Extant,Native,Native,13,Northern Mariana Islands and Guam
39378,Extant,Native,Native,193,Guinea Bissau
39378,Extant,Native,Native,167,Guyana
39378,Extant,Native,Native,133,Honduras
39378,Extant,Native,Native,114,Haiti
39378,Extant,Native,Native,216,Indonesia
39378,Extant,Native,Native,143,Iceland
39378,Extant,Native,Native,166,Jamaica
39378,Extant,Native,Native,43,Kenya
39378,Extant,Native,Native,212,Kiribati
39378,Extant,Native,Native,119,Saint Kitts and Nevis
39378,Extant,Native,Native,113,Cayman Islands
39378,Extant,Native,Native,122,Saint Lucia
39378,Extant,Native,Native,97,Liberia
39378,Extant,Native,Native,62,Morocco
39378,Extant,Native,Native,11,Marshall Islands
39378,Extant,Native,Native,64,Mauritania
39378,Extant,Native,Native,121,Montserrat
39378,Extant,Native,Native,135,Mexico
39378,Extant,Native,Native,41,Mozambique
39378,Extant,Native,Native,5,New Caledonia
39378,Extant,Native,Native,3,Norfolk Island
39378,Extant,Native,Native,196,Nigeria
39378,Extant,Native,Native,131,Nicaragua
39378,Extant,Native,Native,10,Nauru
39378,Extant,Native,Native,154,Niue
39378,Extant,Native,Native,162,New Zealand
39378,Extant,Native,Native,129,Panama
39378,Extant,Native,Native,138,Peru
39378,Extant,Native,Native,147,French Polynesia
39378,Extant,Native,Native,17,Papua New Guinea
39378,Extant,Native,Native,146,Pitcairn
39378,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
39378,Extant,Native,Native,8,Palau
39378,Extant,Native,Native,50,Saudi Arabia
39378,Extant,Native,Native,7,Solomon Islands
39378,Extant,Native,Native,49,Sudan
39378,Extant,Native,Native,96,Sierra Leone
39378,Extant,Native,Native,66,Senegal
39378,Extant,Native,Native,44,Somalia
39378,Extant,Native,Native,168,Suriname
39378,Extant,Native,Native,98,Togo
39378,Extant,Native,Native,156,Tokelau
39378,Extant,Native,Native,231,East Timor
39378,Extant,Native,Native,155,Tonga
39378,Extant,Native,Native,126,Trinidad and Tobago
39378,Extant,Native,Native,19,Tuvalu
39378,Extant,Native,Native,202,Tanzania
39378,Extant,Native,Native,158,Howland Island and Baker Island
39378,Extant,Native,Native,149,Jarvis Island
39378,Extant,Native,Native,159,Johnston Atoll
39378,Extant,Native,Native,150,Palmyra Atoll
39378,Extant,Native,Native,12,Wake Island
39378,Extant,Native,Native,163,United States
39378,Extant,Native,Native,173,Uruguay
39378,Extant,Native,Native,127,Saint Vincent and the Grenadines
39378,Extant,Native,Native,139,Venezuela
39378,Extant,Native,Native,117,British Virgin Islands
39378,Extant,Native,Native,6,Vanuatu
