comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat_code,cat_txt,cat_score,year,cat_2016_score
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2003,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2004,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2005,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2006,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2007,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2008,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2009,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2010,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2011,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2012,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2013,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,CR,Critically Endangered,0.8,2014,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,EN,Endangered,0.6,2015,0.6
Mediterranean monk seal,Monachus monachus,FALSE,183,13653,NA,EN,EN,Endangered,0.6,2016,0.6
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1965,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1966,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1967,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1968,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1969,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1970,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1971,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1972,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1973,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1974,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1975,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1976,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1977,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1978,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1979,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1980,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1981,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1982,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1983,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1984,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1985,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1986,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1987,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1988,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1989,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1990,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1991,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1992,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1993,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1994,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1995,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1996,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1997,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1998,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,1999,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2e3,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2001,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2002,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2003,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2004,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2005,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2006,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2007,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2008,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2009,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2010,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2011,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2012,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2013,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2014,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2015,NA
Flatback Turtle,Natator depressus,TRUE,NA,14363,NA,DD,VU,Vulnerable,0.4,2016,NA
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1965,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1966,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1967,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1968,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1969,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1970,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1971,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1972,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1973,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1974,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1975,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1976,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1977,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1978,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1979,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1980,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1981,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1982,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1983,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1984,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1985,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1986,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1987,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1988,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1989,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1990,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1991,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1992,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1993,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1994,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1995,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1996,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1997,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1998,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,1999,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2e3,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2001,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2002,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2003,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2004,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2005,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2006,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2007,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2008,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2009,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2010,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2011,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2012,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2013,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2014,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2015,0.4
Irrawaddy Dolphin,Orcaella brevirostris,TRUE,NA,15419,NA,VU,VU,Vulnerable,0.4,2016,0.4
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1965,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1966,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1967,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1968,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1969,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1970,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1971,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1972,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1973,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1974,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1975,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1976,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1977,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1978,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1979,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1980,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1981,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1982,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1983,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1984,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1985,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1986,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1987,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1988,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1989,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1990,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1991,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1992,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1993,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1994,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1995,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1996,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1997,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1998,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,1999,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2e3,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2001,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2002,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2003,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2004,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2005,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2006,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2007,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2008,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2009,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2010,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2011,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2012,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2013,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2014,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2015,NA
Killer Whale,Orcinus orca,FALSE,16,15421,NA,DD,CD,Lower Risk/conservation dependent,0.3,2016,NA
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1965,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1966,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1967,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1968,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1969,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1970,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1971,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1972,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1973,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1974,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1975,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1976,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1977,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1978,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1979,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1980,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1981,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1982,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1983,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1984,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1985,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1986,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1987,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1988,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1989,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1990,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1991,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1992,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1993,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1994,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1995,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1996,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1997,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1998,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,1999,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2e3,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2001,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2002,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2003,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2004,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2005,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2006,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Lower Risk/least concern,0,2007,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2008,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2009,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2010,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2011,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2012,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2013,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2014,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2015,0
Melon-headed Whale,Peponocephala electra,FALSE,16,16564,NA,LC,LC,Least Concern,0,2016,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,LC,Lower Risk/least concern,0,1965,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,189,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,73,16580,NA,LC,LC,Lower Risk/least concern,0,1966,0
Perch,Perca fluviatilis,FALSE,222,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
Perch,Perca fluviatilis,FALSE,174,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
Perch,Perca fluviatilis,FALSE,175,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
Perch,Perca fluviatilis,FALSE,176,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
Perch,Perca fluviatilis,FALSE,70,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
Perch,Perca fluviatilis,FALSE,178,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
Perch,Perca fluviatilis,FALSE,69,16580,NA,LC,LC,Lower Risk/least concern,0,1967,0
