"Taxonid","FAO_rgn","ohi_rgn","year","bbmsy"
600143,34,171,2010,0.69
600143,34,182,2005,0.58
600143,34,182,2006,0.6
600143,34,182,2007,0.63
600143,34,182,2008,0.65
600143,34,182,2009,0.67
600143,34,182,2010,0.69
600143,34,183,2005,0.58
600143,34,183,2006,0.6
600143,34,183,2007,0.63
600143,34,183,2008,0.65
600143,34,183,2009,0.67
600143,34,183,2010,0.69
600143,34,193,2005,0.58
600143,34,193,2006,0.6
600143,34,193,2007,0.63
600143,34,193,2008,0.65
600143,34,193,2009,0.67
600143,34,193,2010,0.69
600143,34,194,2005,0.58
600143,34,194,2006,0.6
600143,34,194,2007,0.63
600143,34,194,2008,0.65
600143,34,194,2009,0.67
600143,34,194,2010,0.69
600143,34,195,2005,0.58
600143,34,195,2006,0.6
600143,34,195,2007,0.63
600143,34,195,2008,0.65
600143,34,195,2009,0.67
600143,34,195,2010,0.69
600143,34,196,2005,0.58
600143,34,196,2006,0.6
600143,34,196,2007,0.63
600143,34,196,2008,0.65
600143,34,196,2009,0.67
600143,34,196,2010,0.69
600143,34,197,2005,0.58
600143,34,197,2006,0.6
600143,34,197,2007,0.63
600143,34,197,2008,0.65
600143,34,197,2009,0.67
600143,34,197,2010,0.69
600143,34,198,2005,0.58
600143,34,198,2006,0.6
600143,34,198,2007,0.63
600143,34,198,2008,0.65
600143,34,198,2009,0.67
600143,34,198,2010,0.69
600143,34,199,2005,0.58
600143,34,199,2006,0.6
600143,34,199,2007,0.63
600143,34,199,2008,0.65
600143,34,199,2009,0.67
600143,34,199,2010,0.69
600143,34,200,2005,0.58
600143,34,200,2006,0.6
600143,34,200,2007,0.63
600143,34,200,2008,0.65
600143,34,200,2009,0.67
600143,34,200,2010,0.69
600143,41,169,2005,0.58
600143,41,169,2006,0.6
600143,41,169,2007,0.63
600143,41,169,2008,0.65
600143,41,169,2009,0.67
600143,41,169,2010,0.69
600143,41,171,2005,0.58
600143,41,171,2006,0.6
600143,41,171,2007,0.63
600143,41,171,2008,0.65
600143,41,171,2009,0.67
600143,41,171,2010,0.69
600143,41,172,2005,0.58
600143,41,172,2006,0.6
600143,41,172,2007,0.63
600143,41,172,2008,0.65
600143,41,172,2009,0.67
600143,41,172,2010,0.69
600143,41,173,2005,0.58
600143,41,173,2006,0.6
600143,41,173,2007,0.63
600143,41,173,2008,0.65
600143,41,173,2009,0.67
600143,41,173,2010,0.69
600143,47,85,2005,0.58
600143,47,85,2006,0.6
600143,47,85,2007,0.63
600143,47,85,2008,0.65
600143,47,85,2009,0.67
600143,47,85,2010,0.69
600143,47,86,2005,0.58
600143,47,86,2006,0.6
600143,47,86,2007,0.63
600143,47,86,2008,0.65
600143,47,86,2009,0.67
600143,47,86,2010,0.69
600143,47,88,2005,0.58
600143,47,88,2006,0.6
600143,47,88,2007,0.63
600143,47,88,2008,0.65
600143,47,88,2009,0.67
600143,47,88,2010,0.69
600143,47,100,2005,0.58
600143,47,100,2006,0.6
600143,47,100,2007,0.63
600143,47,100,2008,0.65
600143,47,100,2009,0.67
600143,47,100,2010,0.69
600143,47,101,2005,0.58
600143,47,101,2006,0.6
600143,47,101,2007,0.63
600143,47,101,2008,0.65
600143,47,101,2009,0.67
600143,47,101,2010,0.69
600143,47,102,2005,0.644564522252507
600143,47,102,2006,0.656357167728883
600143,47,102,2007,0.67486687139581
600143,47,102,2008,0.686112359903945
600143,47,102,2009,0.695169220539113
600143,47,102,2010,0.70657885613772
600143,47,198,2005,0.58
600143,47,198,2006,0.6
600143,47,198,2007,0.63
600143,47,198,2008,0.65
600143,47,198,2009,0.67
600143,47,198,2010,0.69
600143,47,199,2005,0.58
600143,47,199,2006,0.6
600143,47,199,2007,0.63
600143,47,199,2008,0.65
600143,47,199,2009,0.67
600143,47,199,2010,0.69
600143,47,200,2005,0.58
600143,47,200,2006,0.6
600143,47,200,2007,0.63
600143,47,200,2008,0.65
600143,47,200,2009,0.67
600143,47,200,2010,0.69
600143,51,28,2005,1.76
600143,51,28,2006,1.63
600143,51,28,2007,1.45
600143,51,28,2008,1.31
600143,51,28,2009,1.13
600143,51,28,2010,0.993
600143,51,29,2005,1.76
600143,51,29,2006,1.63
600143,51,29,2007,1.45
600143,51,29,2008,1.31
600143,51,29,2009,1.13
600143,51,29,2010,0.993
600143,51,30,2005,1.76
600143,51,30,2006,1.63
600143,51,30,2007,1.45
600143,51,30,2008,1.31
600143,51,30,2009,1.13
600143,51,30,2010,0.993
600143,51,31,2005,1.76
600143,51,31,2006,1.63
600143,51,31,2007,1.45
600143,51,31,2008,1.31
600143,51,31,2009,1.13
600143,51,31,2010,0.993
600143,51,32,2005,1.76
600143,51,32,2006,1.63
600143,51,32,2007,1.45
600143,51,32,2008,1.31
600143,51,32,2009,1.13
600143,51,32,2010,0.993
600143,51,33,2005,1.76
600143,51,33,2006,1.63
600143,51,33,2007,1.45
600143,51,33,2008,1.31
600143,51,33,2009,1.13
600143,51,33,2010,0.993
600143,51,34,2005,1.76
600143,51,34,2006,1.63
600143,51,34,2007,1.45
600143,51,34,2008,1.31
600143,51,34,2009,1.13
600143,51,34,2010,0.993
600143,51,35,2005,1.76
600143,51,35,2006,1.63
600143,51,35,2007,1.45
600143,51,35,2008,1.31
600143,51,35,2009,1.13
600143,51,35,2010,0.993
600143,51,36,2005,1.76
600143,51,36,2006,1.63
600143,51,36,2007,1.45
600143,51,36,2008,1.31
600143,51,36,2009,1.13
600143,51,36,2010,0.993
600143,51,37,2005,1.76
600143,51,37,2006,1.63
600143,51,37,2007,1.45
600143,51,37,2008,1.31
600143,51,37,2009,1.13
600143,51,37,2010,0.993
600143,51,38,2005,1.76
600143,51,38,2006,1.63
600143,51,38,2007,1.45
600143,51,38,2008,1.31
600143,51,38,2009,1.13
600143,51,38,2010,0.993
600143,51,39,2005,1.76
600143,51,39,2006,1.63
600143,51,39,2007,1.45
600143,51,39,2008,1.31
600143,51,39,2009,1.13
600143,51,39,2010,0.993
600143,51,41,2005,1.76
600143,51,41,2006,1.63
600143,51,41,2007,1.45
600143,51,41,2008,1.31
600143,51,41,2009,1.13
600143,51,41,2010,0.993
600143,51,42,2005,1.76
600143,51,42,2006,1.63
600143,51,42,2007,1.45
600143,51,42,2008,1.31
600143,51,42,2009,1.13
600143,51,42,2010,0.993
600143,51,43,2005,1.76
600143,51,43,2006,1.63
600143,51,43,2007,1.45
600143,51,43,2008,1.31
600143,51,43,2009,1.13
600143,51,43,2010,0.993
600143,51,44,2005,1.76
600143,51,44,2006,1.63
600143,51,44,2007,1.45
600143,51,44,2008,1.31
600143,51,44,2009,1.13
600143,51,44,2010,0.993
600143,51,45,2007,1.45
600143,51,45,2008,1.31
600143,51,45,2009,1.13
600143,51,45,2010,0.993
600143,51,47,2005,1.76
600143,51,47,2006,1.63
600143,51,47,2007,1.45
600143,51,47,2008,1.31
600143,51,47,2009,1.13
600143,51,47,2010,0.993
600143,51,48,2005,1.76
600143,51,48,2006,1.63
600143,51,48,2007,1.45
600143,51,48,2008,1.31
600143,51,48,2009,1.13
600143,51,48,2010,0.993
600143,51,49,2007,1.45
600143,51,49,2008,1.31
600143,51,49,2009,1.13
600143,51,49,2010,0.993
600143,51,50,2005,1.76
600143,51,50,2006,1.63
600143,51,50,2007,1.45
600143,51,50,2008,1.31
600143,51,50,2009,1.13
600143,51,50,2010,0.993
600143,51,52,2005,1.76
600143,51,52,2006,1.63
600143,51,52,2007,1.45
600143,51,52,2008,1.31
600143,51,52,2009,1.13
600143,51,52,2010,0.993
600143,51,53,2005,1.76
600143,51,53,2006,1.63
600143,51,53,2007,1.45
600143,51,53,2008,1.31
600143,51,53,2009,1.13
600143,51,53,2010,0.993
600143,51,54,2005,1.76
600143,51,54,2006,1.63
600143,51,54,2007,1.45
600143,51,54,2008,1.31
600143,51,54,2009,1.13
600143,51,54,2010,0.993
600143,51,90,2005,1.76
600143,51,90,2006,1.63
600143,51,90,2007,1.45
600143,51,90,2008,1.31
600143,51,90,2009,1.13
600143,51,90,2010,0.993
600143,51,91,2005,1.76
600143,51,91,2006,1.63
600143,51,91,2007,1.45
600143,51,91,2008,1.31
600143,51,91,2009,1.13
600143,51,91,2010,0.993
600143,51,92,2005,1.76
600143,51,92,2006,1.63
600143,51,92,2007,1.45
600143,51,92,2008,1.31
600143,51,92,2009,1.13
600143,51,92,2010,0.993
600143,51,102,2005,1.76
600143,51,102,2006,1.63
600143,51,102,2007,1.45
600143,51,102,2008,1.31
600143,51,102,2009,1.13
600143,51,102,2010,0.993
600143,51,190,2005,1.76
600143,51,190,2006,1.63
600143,51,190,2007,1.45
600143,51,190,2008,1.31
600143,51,190,2009,1.13
600143,51,190,2010,0.993
600143,51,191,2005,1.76
600143,51,191,2006,1.63
600143,51,191,2007,1.45
600143,51,191,2008,1.31
600143,51,191,2009,1.13
600143,51,191,2010,0.993
600143,51,202,2005,1.76
600143,51,202,2006,1.63
600143,51,202,2007,1.45
600143,51,202,2008,1.31
600143,51,202,2009,1.13
600143,51,202,2010,0.993
600143,51,203,2005,1.76
600143,51,203,2006,1.63
600143,51,203,2007,1.45
600143,51,203,2008,1.31
600143,51,203,2009,1.13
600143,51,203,2010,0.993
600143,57,1,2005,1.76
600143,57,1,2006,1.63
600143,57,1,2007,1.45
600143,57,1,2008,1.31
600143,57,1,2009,1.13
600143,57,1,2010,0.993
600143,57,2,2005,1.76
600143,57,2,2006,1.63
600143,57,2,2007,1.45
600143,57,2,2008,1.31
600143,57,2,2009,1.13
600143,57,2,2010,0.993
600143,57,16,2005,1.27
600143,57,16,2006,1.32
600143,57,16,2007,1.42
600143,57,16,2008,1.51
600143,57,16,2009,1.5
600143,57,16,2010,1.37
600143,57,25,2005,1.76
600143,57,25,2006,1.63
600143,57,25,2007,1.45
600143,57,25,2008,1.31
600143,57,25,2009,1.13
600143,57,25,2010,0.993
600143,57,26,2005,1.76
600143,57,26,2006,1.63
600143,57,26,2007,1.45
600143,57,26,2008,1.31
600143,57,26,2009,1.13
600143,57,26,2010,0.993
600143,57,40,2005,1.76
600143,57,40,2006,1.63
600143,57,40,2007,1.45
600143,57,40,2008,1.31
600143,57,40,2009,1.13
600143,57,40,2010,0.993
600143,57,92,2005,1.76
600143,57,92,2006,1.63
600143,57,92,2007,1.45
600143,57,92,2008,1.31
600143,57,92,2009,1.13
600143,57,92,2010,0.993
600143,57,203,2005,1.76
600143,57,203,2006,1.63
600143,57,203,2007,1.45
600143,57,203,2008,1.31
600143,57,203,2009,1.13
600143,57,203,2010,0.993
600143,57,204,2005,1.76
600143,57,204,2006,1.63
600143,57,204,2007,1.45
600143,57,204,2008,1.31
600143,57,204,2009,1.13
600143,57,204,2010,0.993
600143,57,205,2005,1.76
600143,57,205,2006,1.63
600143,57,205,2007,1.45
600143,57,205,2008,1.31
600143,57,205,2009,1.13
600143,57,205,2010,0.993
600143,57,206,2005,1.76
600143,57,206,2006,1.63
600143,57,206,2007,1.45
600143,57,206,2008,1.31
600143,57,206,2009,1.13
600143,57,206,2010,0.993
600143,57,216,2005,1.76
600143,57,216,2006,1.63
600143,57,216,2007,1.45
600143,57,216,2008,1.31
600143,57,216,2009,1.13
600143,57,216,2010,0.993
600143,57,231,2005,1.27
600143,57,231,2006,1.32
600143,57,231,2007,1.42
600143,57,231,2008,1.51
600143,57,231,2009,1.5
600143,57,231,2010,1.37
600143,57,237,2005,1.27
600143,57,237,2006,1.32
600143,57,237,2007,1.42
600143,57,237,2008,1.51
600143,57,237,2009,1.5
600143,57,237,2010,1.37
600143,61,12,2005,1.27
600143,61,12,2006,1.32
600143,61,12,2007,1.42
600143,61,12,2008,1.51
600143,61,12,2009,1.5
600143,61,12,2010,1.37
600143,61,13,2005,1.27
600143,61,13,2006,1.32
600143,61,13,2007,1.42
600143,61,13,2008,1.51
600143,61,13,2009,1.5
600143,61,13,2010,1.37
600143,61,14,2005,1.27
600143,61,14,2006,1.32
600143,61,14,2007,1.42
600143,61,14,2008,1.51
600143,61,14,2009,1.5
600143,61,14,2010,1.37
600143,61,15,2005,1.27
600143,61,15,2006,1.32
600143,61,15,2007,1.42
600143,61,15,2008,1.51
600143,61,15,2009,1.5
600143,61,15,2010,1.37
600143,61,20,2005,1.27
600143,61,20,2006,1.32
600143,61,20,2007,1.42
600143,61,20,2008,1.51
600143,61,20,2009,1.5
600143,61,20,2010,1.37
600143,61,21,2005,1.27
600143,61,21,2006,1.32
600143,61,21,2007,1.42
600143,61,21,2008,1.51
600143,61,21,2009,1.5
600143,61,21,2010,1.37
600143,61,73,2005,1.27
600143,61,73,2006,1.32
600143,61,73,2007,1.42
600143,61,73,2008,1.51
600143,61,73,2009,1.5
600143,61,73,2010,1.37
600143,61,163,2005,1.27
600143,61,163,2006,1.32
600143,61,163,2007,1.42
600143,61,163,2008,1.51
600143,61,163,2009,1.5
600143,61,163,2010,1.37
600143,61,207,2005,1.27
600143,61,207,2006,1.32
600143,61,207,2007,1.42
600143,61,207,2008,1.51
600143,61,207,2009,1.5
600143,61,207,2010,1.37
600143,61,209,2005,1.27
600143,61,209,2006,1.32
600143,61,209,2007,1.42
600143,61,209,2008,1.51
600143,61,209,2009,1.5
600143,61,209,2010,1.37
600143,61,210,2005,1.27
600143,61,210,2006,1.32
600143,61,210,2007,1.42
600143,61,210,2008,1.51
600143,61,210,2009,1.5
600143,61,210,2010,1.37
600143,71,5,2005,1.27
600143,71,5,2006,1.32
600143,71,5,2007,1.42
600143,71,5,2008,1.51
600143,71,5,2009,1.5
600143,71,5,2010,1.37
600143,71,6,2005,1.27
600143,71,6,2006,1.32
600143,71,6,2007,1.42
600143,71,6,2008,1.51
600143,71,6,2009,1.5
600143,71,6,2010,1.37
600143,71,7,2005,1.27
600143,71,7,2006,1.32
600143,71,7,2007,1.42
600143,71,7,2008,1.51
600143,71,7,2009,1.5
600143,71,7,2010,1.37
600143,71,8,2005,1.27
600143,71,8,2006,1.32
600143,71,8,2007,1.42
600143,71,8,2008,1.51
600143,71,8,2009,1.5
600143,71,8,2010,1.37
600143,71,9,2005,1.27
600143,71,9,2006,1.32
600143,71,9,2007,1.42
600143,71,9,2008,1.51
600143,71,9,2009,1.5
600143,71,9,2010,1.37
600143,71,10,2005,1.27
600143,71,10,2006,1.32
600143,71,10,2007,1.42
600143,71,10,2008,1.51
600143,71,10,2009,1.5
600143,71,10,2010,1.37
600143,71,11,2005,1.27
600143,71,11,2006,1.32
600143,71,11,2007,1.42
600143,71,11,2008,1.51
600143,71,11,2009,1.5
600143,71,11,2010,1.37
600143,71,12,2005,1.27
600143,71,12,2006,1.32
600143,71,12,2007,1.42
600143,71,12,2008,1.51
600143,71,12,2009,1.5
600143,71,12,2010,1.37
600143,71,13,2005,1.27
600143,71,13,2006,1.32
600143,71,13,2007,1.42
600143,71,13,2008,1.51
600143,71,13,2009,1.5
600143,71,13,2010,1.37
600143,71,14,2005,1.27
600143,71,14,2006,1.32
600143,71,14,2007,1.42
600143,71,14,2008,1.51
600143,71,14,2009,1.5
600143,71,14,2010,1.37
600143,71,15,2005,1.27
600143,71,15,2006,1.32
600143,71,15,2007,1.42
600143,71,15,2008,1.51
600143,71,15,2009,1.5
600143,71,15,2010,1.37
600143,71,16,2005,1.27
600143,71,16,2006,1.32
600143,71,16,2007,1.42
600143,71,16,2008,1.51
600143,71,16,2009,1.5
600143,71,16,2010,1.37
600143,71,17,2005,1.27
600143,71,17,2006,1.32
600143,71,17,2007,1.42
600143,71,17,2008,1.51
600143,71,17,2009,1.5
600143,71,17,2010,1.37
600143,71,18,2005,1.27
600143,71,18,2006,1.32
600143,71,18,2007,1.42
600143,71,18,2008,1.51
600143,71,18,2009,1.5
600143,71,18,2010,1.37
600143,71,19,2005,1.27
600143,71,19,2006,1.32
600143,71,19,2007,1.42
600143,71,19,2008,1.51
600143,71,19,2009,1.5
600143,71,19,2010,1.37
600143,71,24,2007,1.45
600143,71,24,2008,1.31
600143,71,24,2009,1.13
600143,71,24,2010,0.993
600143,71,25,2005,1.76
600143,71,25,2006,1.63
600143,71,25,2007,1.45
600143,71,25,2008,1.31
600143,71,25,2009,1.13
600143,71,25,2010,0.993
600143,71,155,2005,1.27
600143,71,155,2006,1.32
600143,71,155,2007,1.42
600143,71,155,2008,1.51
600143,71,155,2009,1.5
600143,71,155,2010,1.37
600143,71,156,2005,1.27
600143,71,156,2006,1.32
600143,71,156,2007,1.42
600143,71,156,2008,1.51
600143,71,156,2009,1.5
600143,71,156,2010,1.37
600143,71,157,2005,1.27
600143,71,157,2006,1.32
600143,71,157,2007,1.42
600143,71,157,2008,1.51
600143,71,157,2009,1.5
600143,71,157,2010,1.37
600143,71,158,2005,1.27
600143,71,158,2006,1.32
600143,71,158,2007,1.42
600143,71,158,2008,1.51
600143,71,158,2009,1.5
600143,71,158,2010,1.37
600143,71,161,2005,1.27
600143,71,161,2006,1.32
600143,71,161,2007,1.42
600143,71,161,2008,1.51
600143,71,161,2009,1.5
600143,71,161,2010,1.37
600143,71,206,2005,1.76
600143,71,206,2006,1.63
600143,71,206,2007,1.45
600143,71,206,2008,1.31
600143,71,206,2009,1.13
600143,71,206,2010,0.993
600143,71,207,2005,1.27
600143,71,207,2006,1.32
600143,71,207,2007,1.42
600143,71,207,2008,1.51
600143,71,207,2009,1.5
600143,71,207,2010,1.37
600143,71,209,2005,1.27
600143,71,209,2006,1.32
600143,71,209,2007,1.42
600143,71,209,2008,1.51
600143,71,209,2009,1.5
600143,71,209,2010,1.37
600143,71,210,2005,1.27
600143,71,210,2006,1.32
600143,71,210,2007,1.42
600143,71,210,2008,1.51
600143,71,210,2009,1.5
600143,71,210,2010,1.37
600143,71,212,2005,1.27
600143,71,212,2006,1.32
600143,71,212,2007,1.42
600143,71,212,2008,1.51
600143,71,212,2009,1.5
600143,71,212,2010,1.37
600143,71,216,2005,1.76
600143,71,216,2006,1.63
600143,71,216,2007,1.45
600143,71,216,2008,1.31
600143,71,216,2009,1.13
600143,71,216,2010,0.993
600143,71,231,2005,1.27
600143,71,231,2006,1.32
600143,71,231,2007,1.42
600143,71,231,2008,1.51
600143,71,231,2009,1.5
600143,71,231,2010,1.37
600143,71,237,2005,1.27
600143,71,237,2006,1.32
600143,71,237,2007,1.42
600143,71,237,2008,1.51
600143,71,237,2009,1.5
600143,71,237,2010,1.37
600143,71,247,2005,1.76
600143,71,247,2006,1.63
600143,71,247,2007,1.45
600143,71,247,2008,1.31
600143,71,247,2009,1.13
600143,71,247,2010,0.993
600143,77,107,2005,1.27
600143,77,107,2006,1.32
600143,77,107,2007,1.42
600143,77,107,2008,1.51
600143,77,107,2009,1.5
600143,77,107,2010,1.37
600143,77,129,2005,0.675
600143,77,129,2006,0.698
600143,77,129,2007,0.966
600143,77,129,2008,1.35
600143,77,129,2009,1.02
600143,77,129,2010,0.713
600143,77,130,2005,0.675
600143,77,130,2006,0.698
600143,77,130,2007,0.966
600143,77,130,2008,1.35
600143,77,130,2009,1.02
600143,77,130,2010,0.713
600143,77,131,2005,0.675
600143,77,131,2006,0.698
600143,77,131,2007,0.966
600143,77,131,2008,1.35
600143,77,131,2009,1.02
600143,77,131,2010,0.713
600143,77,134,2005,1.27
600143,77,134,2006,1.32
600143,77,134,2007,1.42
600143,77,134,2008,1.51
600143,77,134,2009,1.5
600143,77,134,2010,1.37
600143,77,135,2005,0.675
600143,77,135,2006,0.698
600143,77,135,2007,0.966
600143,77,135,2008,1.35
600143,77,135,2009,1.02
600143,77,135,2010,0.713
600143,77,136,2005,0.675
600143,77,136,2006,0.698
600143,77,136,2007,0.966
600143,77,136,2008,1.35
600143,77,136,2009,1.02
600143,77,136,2010,0.713
600143,77,146,2005,0.675
600143,77,146,2006,0.698
600143,77,146,2007,0.966
600143,77,146,2008,1.35
600143,77,146,2009,1.02
600143,77,146,2010,0.713
600143,77,147,2005,0.675
600143,77,147,2006,0.698
600143,77,147,2007,0.966
600143,77,147,2008,1.35
600143,77,147,2009,1.02
600143,77,147,2010,0.713
600143,77,148,2005,1.27
600143,77,148,2006,1.32
600143,77,148,2007,1.42
600143,77,148,2008,1.51
600143,77,148,2009,1.5
600143,77,148,2010,1.37
600143,77,149,2005,1.27
600143,77,149,2006,1.32
600143,77,149,2007,1.42
600143,77,149,2008,1.51
600143,77,149,2009,1.5
600143,77,149,2010,1.37
600143,77,150,2005,1.27
600143,77,150,2006,1.32
600143,77,150,2007,1.42
600143,77,150,2008,1.51
600143,77,150,2009,1.5
600143,77,150,2010,1.37
600143,77,151,2005,1.27
600143,77,151,2006,1.32
600143,77,151,2007,1.42
600143,77,151,2008,1.51
600143,77,151,2009,1.5
600143,77,151,2010,1.37
600143,77,152,2005,1.27
600143,77,152,2006,1.32
600143,77,152,2007,1.42
600143,77,152,2008,1.51
600143,77,152,2009,1.5
600143,77,152,2010,1.37
600143,77,153,2005,1.27
600143,77,153,2006,1.32
600143,77,153,2007,1.42
600143,77,153,2008,1.51
600143,77,153,2009,1.5
600143,77,153,2010,1.37
600143,77,154,2005,1.27
600143,77,154,2006,1.32
600143,77,154,2007,1.42
600143,77,154,2008,1.51
600143,77,154,2009,1.5
600143,77,154,2010,1.37
600143,77,155,2005,1.27
600143,77,155,2006,1.32
600143,77,155,2007,1.42
600143,77,155,2008,1.51
600143,77,155,2009,1.5
600143,77,155,2010,1.37
600143,77,156,2005,1.27
600143,77,156,2006,1.32
600143,77,156,2007,1.42
600143,77,156,2008,1.51
600143,77,156,2009,1.5
600143,77,156,2010,1.37
600143,77,157,2005,1.27
600143,77,157,2006,1.32
600143,77,157,2007,1.42
600143,77,157,2008,1.51
600143,77,157,2009,1.5
600143,77,157,2010,1.37
600143,77,158,2005,1.27
600143,77,158,2006,1.32
600143,77,158,2007,1.42
600143,77,158,2008,1.51
600143,77,158,2009,1.5
600143,77,158,2010,1.37
600143,77,159,2005,1.27
600143,77,159,2006,1.32
600143,77,159,2007,1.42
600143,77,159,2008,1.51
600143,77,159,2009,1.5
600143,77,159,2010,1.37
600143,77,161,2005,1.27
600143,77,161,2006,1.32
600143,77,161,2007,1.42
600143,77,161,2008,1.51
600143,77,161,2009,1.5
600143,77,161,2010,1.37
600143,77,163,2005,1.27
600143,77,163,2006,1.32
600143,77,163,2007,1.42
600143,77,163,2008,1.51
600143,77,163,2009,1.5
600143,77,163,2010,1.37
600143,81,3,2005,1.27
600143,81,3,2006,1.32
600143,81,3,2007,1.42
600143,81,3,2008,1.51
600143,81,3,2009,1.5
600143,81,3,2010,1.37
600143,81,5,2005,1.27
600143,81,5,2006,1.32
600143,81,5,2007,1.42
600143,81,5,2008,1.51
600143,81,5,2009,1.5
600143,81,5,2010,1.37
600143,81,6,2005,1.27
600143,81,6,2006,1.32
600143,81,6,2007,1.42
600143,81,6,2008,1.51
600143,81,6,2009,1.5
600143,81,6,2010,1.37
600143,81,16,2005,1.27
600143,81,16,2006,1.32
600143,81,16,2007,1.42
600143,81,16,2008,1.51
600143,81,16,2009,1.5
600143,81,16,2010,1.37
600143,81,18,2005,1.27
600143,81,18,2006,1.32
600143,81,18,2007,1.42
600143,81,18,2008,1.51
600143,81,18,2009,1.5
600143,81,18,2010,1.37
600143,81,146,2005,0.675
600143,81,146,2006,0.698
600143,81,146,2007,0.966
600143,81,146,2008,1.35
600143,81,146,2009,1.02
600143,81,146,2010,0.713
600143,81,147,2005,0.675
600143,81,147,2006,0.698
600143,81,147,2007,0.966
600143,81,147,2008,1.35
600143,81,147,2009,1.02
600143,81,147,2010,0.713
600143,81,153,2005,1.27
600143,81,153,2006,1.32
600143,81,153,2007,1.42
600143,81,153,2008,1.51
600143,81,153,2009,1.5
600143,81,153,2010,1.37
600143,81,155,2005,1.27
600143,81,155,2006,1.32
600143,81,155,2007,1.42
600143,81,155,2008,1.51
600143,81,155,2009,1.5
600143,81,155,2010,1.37
600143,81,162,2005,1.27
600143,81,162,2006,1.32
600143,81,162,2007,1.42
600143,81,162,2008,1.51
600143,81,162,2009,1.5
600143,81,162,2010,1.37
600143,87,130,2005,0.675
600143,87,130,2006,0.698
600143,87,130,2007,0.966
600143,87,130,2008,1.35
600143,87,130,2009,1.02
600143,87,130,2010,0.713
600143,87,132,2005,0.675
600143,87,132,2006,0.698
600143,87,132,2007,0.966
600143,87,132,2008,1.35
600143,87,132,2009,1.02
600143,87,132,2010,0.713
600143,87,137,2005,0.675
600143,87,137,2006,0.698
600143,87,137,2007,0.966
600143,87,137,2008,1.35
600143,87,137,2009,1.02
600143,87,137,2010,0.713
600143,87,138,2005,0.675
600143,87,138,2006,0.698
600143,87,138,2007,0.966
600143,87,138,2008,1.35
600143,87,138,2009,1.02
600143,87,138,2010,0.713
600143,87,224,2005,0.675
600143,87,224,2006,0.698
600143,87,224,2007,0.966
600143,87,224,2008,1.35
600143,87,224,2009,1.02
600143,87,224,2010,0.713
600145,41,95,2005,0.22
600145,41,95,2006,0.23
600145,41,95,2007,0.23
600145,41,95,2008,0.23
600145,41,95,2009,0.23
600145,41,95,2010,0.23
600145,41,171,2005,0.22
600145,41,171,2006,0.23
600145,41,171,2007,0.23
600145,41,171,2008,0.23
600145,41,171,2009,0.23
600145,41,171,2010,0.23
600145,41,172,2005,0.22
600145,41,172,2006,0.23
600145,41,172,2007,0.23
600145,41,172,2008,0.23
600145,41,172,2009,0.23
600145,41,172,2010,0.23
600145,41,173,2005,0.22
600145,41,173,2006,0.23
600145,41,173,2007,0.23
600145,41,173,2008,0.23
600145,41,173,2009,0.23
600145,41,173,2010,0.23
