ISSCAAP,TAXOCODE,speciesIDpresent,3A_CODE,Scientific_name,English_name
38,1090102101,1,ACN,Aculeola nigra,Hooktooth dogfish
38,1090102801,1,QUA,Squaliolus aliae,Smalleye pygmy shark
38,1090102802,2,QUL,Squaliolus laticaudus,Spined pygmy shark
38,10901XXXXX,XX,DGX,Squalidae,Dogfish sharks nei
38,10901XXXXX040,40,DGH,"Squalidae, Scyliorhinidae",Dogfishes and hounds nei
38,1090200301,1,PPC,Pristiophorus cirratus,Longnose sawshark
38,1090200302,2,PPJ,Pristiophorus japonicus,Japanese sawshark
38,1090200303,3,PPU,Pristiophorus nudipinnis,Shortnose sawshark
38,1090200304,4,PPH,Pristiophorus schroederi,Bahamas sawshark
38,1090200401,1,PPW,Pliotrema warreni,Sixgill sawshark
38,10902004XX,XX,PWS,Pristiophorus spp,Sawsharks nei
38,1090300401,1,AGN,Squatina squatina,Angelshark
38,1090300402,2,SUA,Squatina aculeata,Sawback angelshark
38,1090300403,3,SUF,Squatina africana,African angelshark
38,1090300404,4,SUG,Squatina argentina,Argentine angelshark
38,1090300405,5,SUU,Squatina australis,Australian angelshark
38,1090300406,6,SUC,Squatina californica,Pacific angelshark
38,1090300407,7,SUD,Squatina dumeril,Sand devil
38,1090300408,8,SUO,Squatina formosa,Taiwan angleshark
38,1090300409,9,SUJ,Squatina japonica,Japanese angelshark
38,1090300410,10,SUL,Squatina nebulosa,Clouded angelshark
38,1090300411,11,SUT,Squatina oculata,Smoothback angelshark
38,1090300412,12,SUE,Squatina tergocellata,Ornate angelshark
38,1090300413,13,SUN,Squatina tergocellatoides,Ocellated angelshark
38,1090300414,14,SWV,Squatina guggenheim,Angular angel shark
38,1090300415,15,SZJ,Squatina occulta,Hidden angel shark
38,10903XXXXX,XX,ASK,Squatinidae,"Angelsharks, sand devils nei"
38,1090500601,1,OXY,Oxynotus centrina,Angular roughshark
38,1090500602,2,OXN,Oxynotus paradoxus,Sailfin roughshark
38,1090500603,3,OXB,Oxynotus bruniensis,Prickly dogfish
38,1090500604,4,OXC,Oxynotus caribbaeus,Caribbean roughshark
38,1090500605,5,OXZ,Oxynotus japonicus,Japanese roughshark
38,1090600901,1,SHB,Echinorhinus brucus,Bramble shark
38,1090600902,2,ECK,Echinorhinus cookei,Prickly shark
38,109XXXXXXX,XX,SHX,Squaliformes,"Dogfish sharks, etc. nei"
38,1100100101,1,RRA,Aptychotrema bougainvillii,Short-snouted shovelnose ray
38,1100100102,2,RAR,Aptychotrema rostrata,Eastern shovelnose ray
38,1100100103,3,RAV,Aptychotrema vincentiana,Western shovelnose ray
38,1100100201,1,RPS,Platyrhina sinensis,
38,1100100301,1,RPT,Platyrhinoidis triseriata,Thornback guitarfish
38,1100100401,1,RCA,Rhynchobatus australiae,Whitespotted wedgefish
38,1100100402,2,RCD,Rhynchobatus djiddensis,Giant guitarfish
38,1100100403,3,RCL,Rhynchobatus luebberti,African wedgefish
38,1100100502,2,RHD,Rhinobatos annandalei,Annandale's guitarfish
38,1100100503,3,RBA,Rhinobatos annulatus,
38,1100100504,4,RBB,Rhinobatos batillum,
38,1100100505,5,RHH,Rhinobatos blochii,Bluntnose guitarfish
38,1100100506,6,RBE,Rhinobatos brevirostris,Lesser guitarfish
38,1100100507,7,RBC,Rhinobatos cemiculus,Blackchin guitarfish
38,1100100508,8,RHF,Rhinobatos formosensis,
38,1100100509,9,GUD,Rhinobatos percellens,Chola guitarfish
38,1100100510,10,GUF,Rhinobatos planiceps,Pacific guitarfish
38,1100100511,11,RBH,Rhinobatos halavi,Halavi ray
38,1100100512,12,RBO,Rhinobatos holcorhynchus,Slender guitarfish
38,1100100513,13,RBN,Rhinobatos hynnicephalus,
38,1100100514,14,RBI,Rhinobatos irvinei,
38,1100100515,15,GUB,Rhinobatos albomaculatus,Whitespotted guitarfish
38,1100100516,16,RBU,Rhinobatos leucorhynchus,Whitesnout guitarfish
38,1100100517,17,RBS,Rhinobatos leucospilus,Grayspottted guitarfish
38,1100100518,18,RBD,Rhinobatos lionotus,
38,1100100519,19,RBM,Rhinobatos obtusus,
38,1100100520,20,RBL,Rhinobatos glaucostigma,Speckled guitarfish
38,1100100521,21,RHO,Rhinobatos ocellatus,
38,1100100522,22,RBP,Rhinobatos productus,Shovelnose guitarfish
38,1100100523,23,RBF,Rhinobatos punctifer,
38,1100100524,24,RBX,Rhinobatos rhinobatos,Common guitarfish
38,1100100525,25,RBW,Rhinobatos salalah,
38,1100100526,26,RBZ,Rhinobatos schlegelii,Brown guitarfish
38,1100100527,27,RBV,Rhinobatos thouin,Thouin ray
38,1100100528,28,RBQ,Rhinobatos typus,Giant shovelnose ray
38,1100100529,29,RBK,Rhinobatos horkelii,Brazilian guitarfish
38,1100100530,30,RBR,Rhinobatos granulatus,Granulated guitarfish
38,1100100532,32,RBT,Rhinobatos lentiginosus,Atlantic guitarfish
38,11001005XX,XX,GUZ,Rhinobatos spp,Guitarfishes nei
38,1100100601,1,RZS,Zanobatus schoenleinii,
38,1100100701,1,RZE,Zapteryx exasperata,Banded guitarfish
38,1100101401,1,RRY,Rhina ancylostoma,Bowmouth guitarfish
38,1100101601,1,RTF,Trygonorrhina fasciata,Southern fiddler
38,1100101602,2,RTG,Trygonorrhina guaneria,
38,1100101603,3,RTM,Trygonorrhina melaleuca,Magpie fiddler ray
38,11001XXXXX,XX,GTF,Rhinobatidae,"Guitarfishes, etc. nei"
38,1100200301,1,RPA,Anoxypristis cuspidata,Pointed sawfish
38,1100200401,1,RPC,Pristis clavata,Dwarf sawfish
38,1100200402,2,RPM,Pristis microdon,Largetooth sawfish
38,1100200403,3,RPP,Pristis pectinata,Smalltooth sawfish
38,1100200404,4,RPR,Pristis pristis,Common sawfish
38,1100200405,5,RPZ,Pristis zijsron,Longcomb sawfish
38,11002XXXXX,XX,SAW,Pristidae,Sawfishes
38,1100400101,1,RJB,Raja batis,Blue skate
38,1100400102,2,RJC,Raja clavata,Thornback ray
38,1100400103,3,RJR,Raja radiata,Starry ray
38,1100400104,4,RJM,Raja montagui,Spotted ray
38,1100400105,5,RJH,Raja brachyura,Blonde ray
38,1100400106,6,RJI,Raja circularis,Sandy ray
38,1100400107,7,RJF,Raja fullonica,Shagreen ray
38,1100400108,8,JAK,Raja wallacei,Yellowspotted skate
38,1100400109,9,RJE,Raja microocellata,Small-eyed ray
38,1100400110,10,RJN,Raja naevus,Cuckoo ray
38,1100400111,11,RJO,Raja oxyrinchus,Longnosed skate
38,1100400112,12,RJU,Raja undulata,Undulate ray
38,1100400114,14,RFS,Raja springeri,Roughbelly skate
38,1100400115,15,RFT,Raja stellulata,Starry skate
38,1100400116,16,RFY,Raja stenorhynchus,Prow-nose skate
38,1100400117,17,RFL,Raja straeleni,Spotted skate
38,1100400118,18,RFA,Raja taaf,
38,1100400119,19,JAB,Raja teevani,Prickly brown ray
38,1100400120,20,JAE,Raja tengu,
38,1100400121,21,JAF,Raja texana,Roundel skate
38,1100400123,23,JAZ,Raja whitleyi,Wedgenose skate
38,1100400124,24,JAG,Raja velezi,Velez ray
38,1100400125,25,RJA,Raja alba,White skate
38,1100400126,26,JAH,Raja rhina,Longnose skate
38,1100400127,27,JFB,Raja robertsi,Bigmouth skate
38,1100400128,28,RFO,Raja rondeleti,Rondelet's ray
38,1100400129,29,RFX,Raja rouxi,
38,1100400130,30,JFC,Raja schmidti,
38,1100400131,31,RJY,Raja fyllae,Round ray
38,1100400132,32,SRR,Raja georgiana,Antarctic starry skate
38,1100400133,33,JRK,Raja ackleyi,Ocellate skate
38,1100400134,34,JRA,Raja acutispina,
38,1100400135,35,JRF,Raja africana,African ray
38,1100400136,36,JRN,Raja annandalei,
38,1100400137,37,JRS,Raja asterias,Mediterranean starry ray
38,1100400138,38,JRU,Raja australis,Sydney skate
38,1100400139,39,JRB,Raja badia,Broad skate
38,1100400140,40,JRH,Raja bathyphila,Deep-water ray
38,1100400141,41,JRW,Raja bigelowi,Bigelow's ray
38,1100400142,42,JRI,Raja binoculata,Big skate
38,1100400143,43,JRO,Raja boesemani,
38,1100400144,44,JRL,Raja bullisi,Bullis skate
38,1100400145,45,JRM,Raja campbelli,Blackspot skate
38,1100400146,46,JRT,Raja castelnaui,Spotback skate
38,1100400147,47,JRD,Raja caudaspinosa,Munchskin skate
38,1100400148,48,JRV,Raja cerva,White-spotted skate
38,1100400149,49,JRG,Raja cervigoni,Finspot ray
38,1100400150,50,JRR,Raja clarkii,
38,1100400151,51,JRJ,Raja compagnoi,
38,1100400153,53,JRZ,Raja cortezensis,Cortez' ray
38,1100400154,54,JRY,Raja cyclophora,Eyespot skate
38,1100400155,55,JRX,Raja dageti,
38,1100400156,56,JRQ,Raja dissimilis,Ghost skate
38,1100400157,57,JFD,Raja doutrei,Violet skate
38,1100400158,58,JFE,Raja eglanteria,Clearnose skate
38,1100400159,59,JFQ,Raja equatorialis,Ecuatorial ray
38,1100400160,60,RJD,Raja erinacea,Little skate
38,1100400161,61,JFF,Raja fuliginea,
38,1100400162,62,JFG,Raja garmani,Freckled skate
38,1100400163,63,JFI,Raja gigas,
38,1100400164,64,JFU,Raja gudgeri,Greenback skate
38,1100400165,65,JFH,Raja heemstrai,
38,1100400166,66,JFW,Raja herwigi,
38,1100400167,67,JFO,Raja hollandi,
38,1100400168,68,RJG,Raja hyperborea,Arctic skate
38,1100400169,69,JFN,Raja innominata,
38,1100400170,70,JFR,Raja inornata,California ray
38,1100400171,71,RJJ,Raja jenseni,Shorttail skate
38,1100400172,72,JFJ,Raja johannisdavisi,
38,1100400173,73,JFK,Raja kenojei,
38,1100400175,75,RJL,Raja laevis,Barndoor skate
38,1100400176,76,JFA,Raja lanceorostrata,Rattail skate
38,1100400177,77,JFM,Raja lemprieri,Thornback skate
38,1100400178,78,JFS,Raja lentiginosa,
38,1100400179,79,JFV,Raja leopardus,Leopard skate
38,1100400180,80,JFX,Raja leucosticta,
38,1100400181,81,RJK,Raja lintea,Sailray
38,1100400182,82,JRC,Raja macrocauda,
38,1100400183,83,JFY,Raja maderensis,Madeiran ray
38,1100400184,84,JFZ,Raja meerdervoortii,
38,1100400185,85,JAM,Raja melitensis,Maltese ray
38,1100400186,86,JAI,Raja miraletus,Brown ray
38,1100400187,87,JAT,Raja nasuta,Rough skate
38,1100400188,88,JAD,Raja nidarosiensis,Norwegian skate
38,1100400189,89,RJT,Raja ocellata,Winter skate
38,1100400190,90,JAO,Raja olseni,Spreadfin skate
38,1100400191,91,JRP,Raja pita,
38,1100400192,92,JFP,Raja polyommata,Argus skate
38,1100400193,93,JAY,Raja polystigma,Speckled ray
38,1100400194,94,JAW,Raja powelli,
38,1100400195,95,JAU,Raja pulchra,
38,1100400196,96,JAL,Raja pullopunctata,Slime skate
38,1100400197,97,JAV,Raja purpuriventralis,
38,1100400198,98,JAR,Raja radula,Rough ray
38,1100400199,99,RFV,Raja ravidula,Smoothback skate
38,11004001XX,XX,SKA,Raja spp,Raja rays nei
38,1100400201,1,BEA,Bathyraja eatonii,Eaton's skate
38,1100400202,2,BAM,Bathyraja maccaini,McCain's skate
38,1100400203,3,BMU,Bathyraja murrayi,Murray's skate
38,1100400204,4,BYC,Bathyraja caeluronigricans,
38,1100400205,5,BYD,Bathyraja diplotaenia,
38,1100400206,6,BYY,Bathyraja abyssicola,Deep-sea skate
38,1100400207,7,BYA,Bathyraja aleutica,Aleutian skate
38,1100400208,8,BYV,Bathyraja andriashevi,
38,1100400209,9,BYG,Bathyraja griseocauda,
38,1100400210,10,BYH,Bathyraja hesperafricana,
38,1100400211,11,BYI,Bathyraja interrupta,Sandpaper skate
38,1100400212,12,BYR,Bathyraja irrasa,Kerguelen sandpaper skate
38,1100400213,13,BYT,Bathyraja isotrachys,
38,1100400214,14,BYL,Bathyraja lindbergi,Commander skate
38,1100400215,15,BYM,Bathyraja matsubarai,
38,1100400216,16,BYE,Bathyraja meridionalis,Dark-belly skate
38,1100400217,17,BYN,Bathyraja minispinosa,
38,1100400218,18,BYO,Bathyraja notoroensis,
38,1100400219,19,BYP,Bathyraja pallida,Pale ray
38,1100400220,20,BYF,Bathyraja parmifera,Alaska skate
38,1100400221,21,BYQ,Bathyraja richardsoni,Richardson's ray
38,1100400222,22,BYJ,Bathyraja rosispinis,Flathead skate
38,1100400223,23,BYU,Bathyraja shuntovi,Longnose deep-sea skate
38,1100400224,24,BYK,Bathyraja simoterus,
38,1100400225,25,BYX,Bathyraja smirnovi,
38,1100400226,26,BYZ,Bathyraja smithii,
38,1100400227,27,RJQ,Bathyraja spinicauda,Spinetail ray
38,1100400228,28,BJS,Bathyraja spinosissima,Spiny skate
38,1100400229,29,BJT,Bathyraja trachouros,
38,1100400230,30,BJR,Bathyraja trachura,Roughtail skate
38,1100400231,31,BJZ,Bathyraja tzinovskii,
38,1100400232,32,BJV,Bathyraja violacea,Okhotsk skate
38,1100400233,33,BZB,Bathyraja brachyurops,Broadnose skate
38,1100400234,34,BZM,Bathyraja macloviana,Patagonian skate
38,1100400235,35,BZS,Bathyraja scaphiops,Cuphead skate
38,11004002XX,XX,BHY,Bathyraja spp,Bathyraja rays nei
38,1100400301,1,RAY,Arhynchobatis asperrimus,Longtail skate
38,1100400501,1,CJA,Cruriraja atlantis,Cuban legskate
38,1100400502,2,CJD,Cruriraja durbanensis,Smoothnose legskate
38,1100400503,3,CJP,Cruriraja parcomaculata,Roughnose legskate
38,1100400504,4,CJY,Cruriraja poeyi,
38,1100400505,5,CJT,Cruriraja triangularis,Triangular legskate
38,1100400601,1,RGA,Gurgesiella atlantica,
38,1100400602,2,RGS,Gurgesiella sibogae,
38,1100400701,1,RIW,Irolita waitii,Southern round skate
38,1100400801,1,RJP,Malacoraja spinacidermis,Soft skate
38,1100400802,2,RJS,Malacoraja senta,Smooth skate
38,1100400803,3,JFT,Malacoraja kreffti,Krefft's ray
38,1100400901,1,RNA,Neoraja africana,
38,1100400902,2,RNS,Neoraja stehmanni,African pygmy skate
38,1100401001,1,RNO,Notoraja ochroderma,
38,1100401002,2,RNU,Notoraja subtilispinosa,
38,1100401003,3,RNT,Notoraja tobitukai,
38,1100401101,1,PJA,Pavoraja alleni,Allens skate
38,1100401102,2,PJS,Pavoraja asperula,Smooth deep-sea skate
38,1100401103,3,PJX,Pavoraja laxipella,
38,1100401104,4,PJN,Pavoraja nitida,Peacock skate
38,1100401105,5,PJF,Pavoraja spinifera,Prickly deep-sea skate
38,1100401201,1,RHK,Rhinoraja kujiensis,Dapple-bellied softnose skate
38,1100401202,2,RHJ,Rhinoraja longicauda,
38,1100401203,3,RHE,Rhinoraja odai,
38,1100402001,1,DPQ,Dipturus innominatus,New Zealand smooth skate
38,1100402002,2,DPV,Dipturus chilensis,Yellownose skate
38,1100403001,1,ZRN,Zearaja nasuta,New Zealand rough skate
38,1100403201,1,RRW,Rioraja agassizi,Rio skate
38,1100403401,1,QMB,Psammobatis bergi,Blotched sand skate
38,1100403402,2,QMT,Psammobatis normani,Shortfin sand skate
38,11004034XX,XX,XMB,Psammobatis spp,Psammobatis sand skates nei
38,1100403601,1,YBQ,Sympterygia bonapartii,Smallnose fanskate
38,1100403602,2,YAW,Sympterygia acuta,Bignose fanskate
38,1100404001,1,BVA,Breviraja atripinna,
38,1100404002,2,BVC,Breviraja caerulea,Blue ray
38,1100404003,3,BVO,Breviraja colesi,
38,1100404004,4,BVU,Breviraja cubensis,
38,1100404005,5,BVS,Breviraja spinosa,
38,1100404201,1,JRE,Rajella barnardi,Bigthorn skate
38,11004XXXXX,XX,RAJ,Rajidae,Rays and skates nei
38,1100500301,1,WST,Dasyatis akajei,Whip stingray
38,1100500302,2,RDA,Dasyatis americana,Southern stingray
38,1100500303,3,RDN,Dasyatis annotata,Plain maskray
38,1100500304,4,RDB,Dasyatis bennetti,Bennett's stingray
38,1100500305,5,RDR,Dasyatis brevicaudata,Short-tail stingray
38,1100500306,6,RDV,Dasyatis brevis,Whiptail stingray
38,1100500307,7,RDC,Dasyatis centroura,Roughtail stingray
38,1100500308,8,RDH,Dasyatis chrysonota,
38,1100500309,9,RDD,Dasyatis dipterura,Diamond stingray
38,1100500310,10,RDF,Dasyatis fluviorum,Estuary stingray
38,1100500311,11,RDG,Dasyatis garouaensis,
38,1100500312,12,RDJ,Dasyatis geijskesi,Sharpsnout stingray
38,1100500313,13,RDI,Dasyatis giganteus,
38,1100500314,14,RDU,Dasyatis guttata,Longnose stingray
38,1100500315,15,RDK,Dasyatis kuhlii,Blue-spotted stingray
38,1100500316,16,PLS,Dasyatis violacea,Pelagic stingray
38,1100500317,17,RDO,Dasyatis laosensis,Mekong stingray
38,1100500318,18,RDT,Dasyatis latus,
38,1100500319,19,RDY,Dasyatis leylandi,Painted maskray
38,1100500320,20,RDL,Dasyatis longa,Longtail stingray
38,1100500321,21,RDS,Dasyatis margarita,Daisy stingray
38,1100500322,22,RDE,Dasyatis margaritella,
38,1100500323,23,RDQ,Dasyatis marmorata,
38,1100500324,24,JDM,Dasyatis matsubarai,
38,1100500325,25,RDP,Dasyatis microps,Smalleye stingray
38,1100500326,26,JDP,Dasyatis pastinaca,Common stingray
38,1100500327,27,JDR,Dasyatis rudis,
38,1100500328,28,JDS,Dasyatis sabina,Atlantic stingray
38,1100500329,29,JDY,Dasyatis say,Bluntnose stingray
38,1100500330,30,JDT,Dasyatis thetidis,Thorntail stingray
38,1100500331,31,JDO,Dasyatis tortonesei,Tortonese's stingray
38,1100500332,32,RDW,Dasyatis ukpam,
38,1100500333,33,RDX,Dasyatis ushiei,
38,1100500334,34,RDZ,Dasyatis zugei,Pale-edged stingray
38,11005003XX,XX,STI,Dasyatis spp,Stingrays nei
38,1100501301,1,DYP,Pastinachus sephen,Cowtail stingray
38,1100501901,1,RTB,Taeniura grabata,Round stingray
38,1100501902,2,RTY,Taeniura lymma,Ribbontail stingray
38,1100501903,3,RTE,Taeniura meyeni,Round ribbontail ray
38,1100502101,1,RUA,Urogymnus asperrimus,Porcupine ray
38,1100502102,2,RUN,Urogymnus natalensis,Butterfly ray
38,1100503401,1,DHK,Himantura alcockii,
38,1100503402,2,DHB,Himantura bleekeri,Bleeker's whipray
38,1100503403,3,DHC,Himantura chaophraya,Freshwater whipray
38,1100503404,4,DHD,Himantura draco,Dragon stingray
38,1100503405,5,DHF,Himantura fai,Pink whipray
38,1100503406,6,DHU,Himantura fluviatilis,
38,1100503407,7,DHG,Himantura gerrardi,Sharpnose stingray
38,1100503408,8,DHR,Himantura granulata,Mangrove whipray
38,1100503409,9,DHM,Himantura imbricata,Scaly whipray
38,1100503410,10,DHJ,Himantura jenkinsii,Jenkins whipray
38,1100503411,11,DHE,Himantura krempfi,
38,1100503412,12,DHN,Himantura marginata,Blackedge whipray
38,1100503413,13,DHX,Himantura oxyrhynchus,Marbled whipray
38,1100503414,14,DHP,Himantura pacifica,Pacific chupare
38,1100503415,15,DHH,Himantura schmardae,Chupare stingray
38,1100503416,16,DHS,Himantura signifer,White-rimmed stingray
38,1100503417,17,DHT,Himantura toshi,Black-spotted whipray
38,1100503418,18,DHV,Himantura uarnak,Honeycomb stingray
38,1100503419,19,DHL,Himantura undulata,Leopard whipray
38,1100503420,20,DHW,Himantura walga,Dwarf whipray
38,11005XXXXX,XX,STT,Dasyatidae,"Stingrays, butterfly rays nei"
38,1100600601,1,PPT,Potamotrygon constellata,
38,1100600602,2,PPY,Potamotrygon hystrix,
38,1100600603,3,PPE,Potamotrygon laticeps,
38,1100600604,4,PPM,Potamotrygon magdalenae,
38,1100600605,5,PPR,Potamotrygon motoro,South American freshwater stin
38,1100600606,6,PPI,Potamotrygon scobina,
38,1100600607,7,PPP,Potamotrygon yepezi,
38,11006006XX,XX,QEX,Potamotrygon,
38,1100700201,1,MAF,Aetobatus flagellum,Longheaded eagle ray
38,1100700202,2,MAE,Aetobatus narinari,Spotted eagle ray
38,1100700203,3,MAO,Aetobatus ocellatus,
38,11007002XX,XX,AQX,Aetobatus spp,
38,1100700801,1,MYL,Myliobatis aquila,Common eagle ray
38,1100700802,2,MYR,Myliobatis australis,Australian bull ray
38,1100700803,3,MYF,Myliobatis californica,Bat eagle ray
38,1100700804,4,MYH,Myliobatis chilensis,
38,1100700805,5,MYM,Myliobatis freminvillei,Bullnose eagle ray
38,1100700806,6,MYO,Myliobatis goodei,Southern eagle ray
38,1100700807,7,MYY,Myliobatis hamlyni,Purple eagle ray
38,1100700808,8,MYT,Myliobatis longirostris,Snouted eagle ray
38,1100700809,9,MYD,Myliobatis tenuicaudatus,Eagle ray
38,1100700810,10,MYJ,Myliobatis tobijei,Japanese eagle ray
38,11007008XX,XX,MWX,Myliobatis spp,
38,1100701101,1,MPA,Pteromylaeus asperrimus,Rough eagle ray
38,1100701102,2,MPO,Pteromylaeus bovinus,Bull ray
38,1100702401,1,MRA,Rhinoptera adspersa,Rough cownose ray
38,1100702402,2,MRB,Rhinoptera bonasus,Cownose ray
38,1100702403,3,MRR,Rhinoptera brasiliensis,Ticon cownose ray
38,1100702404,4,MRJ,Rhinoptera javanica,Flapnose ray
38,1100702405,5,MRY,Rhinoptera jayakari,Oman cownose ray
38,1100702406,6,MRM,Rhinoptera marginata,Lusitanian cownose ray
38,1100702407,7,MRN,Rhinoptera neglecta,Australian cownose ray
38,1100702408,8,MRS,Rhinoptera steindachneri,Pacific cownose ray
38,11007024XX,XX,NZX,Rhinoptera spp,
38,1100702901,1,RYM,Aetomylaeus maculatus,Mottled eagle ray
38,1100702902,2,RYV,Aetomylaeus milvus,
38,1100702903,3,RYH,Aetomylaeus niehofii,Banded eagle ray
38,1100702904,4,RYE,Aetomylaeus vespertilio,Ornate eagle ray
38,11007029XX,XX,RJX,Aetomylaeus spp,
38,11007XXXXX,XX,EAG,Myliobatidae,Eagle rays nei
38,1100800701,1,RMA,Manta alfredi,
38,1100800702,2,RMB,Manta birostris,Giant manta
38,11008007XX,XX,MNT,Manta spp,Manta rays
38,1100801001,1,RMC,Mobula coilloti,
38,1100801003,3,RME,Mobula eregoodootenkee,Longhorned mobula
38,1100801004,4,RMH,Mobula hypostoma,Lesser devil ray
38,1100801005,5,RMJ,Mobula japanica,Spinetail mobula
38,1100801006,6,RMK,Mobula kuhlii,Shortfin devil ray
38,1100801007,7,RMM,Mobula mobular,Devil fish
38,1100801008,8,RMU,Mobula munkiana,Munk's devil ray
38,1100801009,9,RMR,Mobula robertsi,
38,1100801010,10,RMN,Mobula rochebrunei,Lesser Guinean devil ray
38,1100801011,11,RMT,Mobula tarapacana,Chilean devil ray
38,1100801012,12,RMO,Mobula thurstoni,Smoothtail mobula
38,11008010XX,XX,RMV,Mobula spp,Mobula nei
38,11008XXXXX,XX,MAN,Mobulidae,"Mantas, devil rays nei"
38,1101001501,1,RGL,Gymnura altavela,Spiny butterfly ray
38,1101001502,2,RGU,Gymnura australis,Australian butterfly ray
38,1101001503,3,RGC,Gymnura crebripunctata,Longsnout butterfly ray
38,1101001504,4,RGJ,Gymnura japonica,Japanese butterflyray
38,1101001505,5,RGM,Gymnura marmorata,California butterfly ray
38,1101001506,6,RGI,Gymnura micrura,Smooth butterfly ray
38,1101001507,7,RGP,Gymnura poecilura,Long-tailed butterfly ray
38,1101001508,8,RGT,Gymnura tentaculata,Tentacled butterfly ray
38,1101001509,9,RGZ,Gymnura zonura,Zonetail butterfly ray
38,1101001510,10,QPI,Gymnura natalensis,
38,11010015XX,XX,RBY,Gymnura spp,Butterfly rays nei
38,1101200101,1,HHB,Hexatrygon bickelli,Sixgill stingray
38,1101200102,2,HHL,Hexatrygon longirostra,
