goal,component,id,value
carbon-storage,habitats-ca-mangrove-only,116,0.69566894429857
carbon-storage,habitats-ca-mangrove-only,117,0.672998674391846
carbon-storage,habitats-ca-mangrove-only,118,0.521039502953096
carbon-storage,habitats-ca-mangrove-only,119,0.403716367931818
carbon-storage,habitats-ca-mangrove-only,120,0.6162139943165
carbon-storage,habitats-ca-mangrove-only,121,0.678366749394795
carbon-storage,habitats-ca-mangrove-only,122,0.718827798371358
carbon-storage,habitats-ca-mangrove-only,123,0.445363290391237
carbon-storage,habitats-ca-mangrove-only,124,0.540992493588123
carbon-storage,habitats-ca-mangrove-only,125,0.720472991754756
carbon-storage,habitats-ca-mangrove-only,126,0.814835996822682
carbon-storage,habitats-ca-mangrove-only,127,0.880860312019864
carbon-storage,habitats-ca-mangrove-only,128,0.867084765995455
carbon-storage,habitats-ca-mangrove-only,129,0.541430041245546
carbon-storage,habitats-ca-mangrove-only,130,0.661923064551552
carbon-storage,habitats-ca-mangrove-only,131,0.798696746625334
carbon-storage,habitats-ca-mangrove-only,132,0.636392712953675
carbon-storage,habitats-ca-mangrove-only,133,0.523445660136928
carbon-storage,habitats-ca-mangrove-only,134,0.606265979572617
carbon-storage,habitats-ca-mangrove-only,135,0.665923645602242
carbon-storage,habitats-ca-mangrove-only,136,0.5056998552055
carbon-storage,habitats-ca-mangrove-only,137,0.381296431746515
carbon-storage,habitats-ca-mangrove-only,138,0.514500524799481
carbon-storage,habitats-ca-mangrove-only,139,0.602744614511216
carbon-storage,habitats-ca-mangrove-only,140,0.565158487672241
carbon-storage,habitats-ca-mangrove-only,141,0.543651217626429
carbon-storage,habitats-ca-mangrove-only,142,0.376776741649497
carbon-storage,habitats-ca-mangrove-only,143,0.2248768606665
carbon-storage,habitats-ca-mangrove-only,144,0.638618542269864
carbon-storage,habitats-ca-mangrove-only,145,0.444604329629668
carbon-storage,habitats-ca-mangrove-only,146,0.379193149855574
carbon-storage,habitats-ca-mangrove-only,147,0.263882319255623
carbon-storage,habitats-ca-mangrove-only,148,0.394392383053796
carbon-storage,habitats-ca-mangrove-only,149,0.438944285768837
carbon-storage,habitats-ca-mangrove-only,150,0.356449355495447
carbon-storage,habitats-ca-mangrove-only,151,0.326933199766037
carbon-storage,habitats-ca-mangrove-only,152,0.675959511811955
carbon-storage,habitats-ca-mangrove-only,153,0.510668375823322
carbon-storage,habitats-ca-mangrove-only,154,0.382461443784283
carbon-storage,habitats-ca-mangrove-only,155,0.272048280289263
carbon-storage,habitats-ca-mangrove-only,156,0.522219831257361
carbon-storage,habitats-ca-mangrove-only,157,0.493912041497658
carbon-storage,habitats-ca-mangrove-only,158,0.564557459804546
carbon-storage,habitats-ca-mangrove-only,159,0.449937653546742
carbon-storage,habitats-ca-mangrove-only,160,0.734724588565065
carbon-storage,habitats-ca-mangrove-only,161,0.482082815987247
carbon-storage,habitats-ca-mangrove-only,162,0.000168685267029516
carbon-storage,habitats-ca-mangrove-only,163,0.627081467451836
carbon-storage,habitats-ca-mangrove-only,164,0.480721088056227
carbon-storage,habitats-ca-mangrove-only,165,0.508078304924898
carbon-storage,habitats-ca-mangrove-only,166,0.6547724173565
carbon-storage,habitats-ca-mangrove-only,167,0.605356566705091
carbon-storage,habitats-ca-mangrove-only,168,0.757024185071499
carbon-storage,habitats-ca-mangrove-only,169,0.881375897246149
carbon-storage,habitats-ca-mangrove-only,170,0.70063485528971
carbon-storage,habitats-ca-mangrove-only,171,0.2929867620335
carbon-storage,habitats-ca-mangrove-only,172,0.3413762523665
clean-waters,all,1,0.908301462097185
clean-waters,all,2,0.908301462097185
clean-waters,all,3,0.442787407117135
clean-waters,all,4,0.5278644354665
clean-waters,all,5,0.7039571547
clean-waters,all,6,0.6532459370165
clean-waters,all,7,0.5143725679835
clean-waters,all,8,0.5167209585835
clean-waters,all,9,0.4905766851335
clean-waters,all,10,0.824150530211508
clean-waters,all,11,0.7016574000665
clean-waters,all,12,0.9077788447335
clean-waters,all,13,0.42952312875
clean-waters,all,14,0.4276401056
clean-waters,all,15,0.5275481858665
clean-waters,all,16,0.8231214914665
clean-waters,all,17,0.4682778154165
clean-waters,all,18,0.66920346205
clean-waters,all,19,0.7274214417665
clean-waters,all,20,0.5163010584665
clean-waters,all,21,0.793812488827601
clean-waters,all,22,0.76108123375
clean-waters,all,23,0.8275898130165
clean-waters,all,24,0.649082561389467
clean-waters,all,25,0.4692904450165
clean-waters,all,26,0.7047559770165
clean-waters,all,27,0.7292746820335
clean-waters,all,28,0.6937319477835
clean-waters,all,29,0.6728631348165
clean-waters,all,30,0.27461519116665
clean-waters,all,31,0.4881045922335
clean-waters,all,32,0.44915440155
clean-waters,all,33,0.3753922244665
clean-waters,all,34,0.5367507981165
clean-waters,all,35,0.3460064051335
clean-waters,all,36,0.7209463876665
clean-waters,all,37,0.5215387572665
clean-waters,all,38,0.52154574705
clean-waters,all,39,0.6341321955
clean-waters,all,40,0.80136806515
clean-waters,all,41,0.54789180325
clean-waters,all,42,0.8788551396165
clean-waters,all,43,0.806718246594871
clean-waters,all,44,0.6201046522835
clean-waters,all,45,0.72122326025
clean-waters,all,46,0.235753682237892
clean-waters,all,47,0.5376221422335
clean-waters,all,48,0.7044669342835
clean-waters,all,49,0.7173124307165
clean-waters,all,50,0.4127435147665
clean-waters,all,51,0.86899888105
clean-waters,all,52,0.8164772461665
clean-waters,all,53,0.8574559957
clean-waters,all,54,0.52692712615
clean-waters,all,55,0.64708862175
clean-waters,all,56,0.6781493132665
clean-waters,all,57,0.4875888633665
clean-waters,all,58,0.6953220001835
clean-waters,all,59,0.7479549145835
clean-waters,all,60,0.534672057
clean-waters,all,61,0.6830643835335
clean-waters,all,62,0.79894797615
clean-waters,all,63,0.7996899790335
clean-waters,all,64,0.8533731557335
clean-waters,all,65,0.7375359501665
clean-waters,all,66,0.5417822379335
clean-waters,all,67,0.877676346757294
clean-waters,all,68,0.877676346757294
clean-waters,all,69,0.5490651690335
clean-waters,all,70,0.6608873385665
clean-waters,all,71,0.6597108053165
clean-waters,all,72,0.7262348858165
clean-waters,all,73,0.3939070963835
clean-waters,all,74,0.7813278862665
clean-waters,all,75,0.5277748087335
clean-waters,all,76,0.4636825562835
clean-waters,all,77,0.3722861178835
clean-waters,all,78,0.7633258349165
clean-waters,all,79,0.577336426626274
clean-waters,all,80,0.72254753505
clean-waters,all,81,0.6811656414835
clean-waters,all,82,0.3968246449665
clean-waters,all,83,0.5958647371
clean-waters,all,84,0.481890041232101
clean-waters,all,85,0.773878852210101
clean-waters,all,86,0.5912697481165
clean-waters,all,87,0.8286780959835
clean-waters,all,88,0.8431564024335
clean-waters,all,89,0.8234830708335
clean-waters,all,90,0.8587067322165
clean-waters,all,91,0.7894656745335
clean-waters,all,92,0.5203693436665
clean-waters,all,93,0.7146212242165
clean-waters,all,94,0.741967698222601
clean-waters,all,95,0.6424617068165
clean-waters,all,96,0.8140732652
clean-waters,all,97,0.5578741537165
clean-waters,all,98,0.71111441655
clean-waters,all,99,0.6925246123665
clean-waters,all,100,0.74159706015
clean-waters,all,101,0.610460978
clean-waters,all,102,0.6910031335665
clean-waters,all,103,0.65961372635
clean-waters,all,104,0.46923585025
clean-waters,all,105,0.3730059924665
clean-waters,all,106,0.737196573522601
clean-waters,all,107,0.6503508054165
clean-waters,all,108,0.639100369299138
clean-waters,all,109,0.639100369299138
clean-waters,all,110,0.327336426626274
clean-waters,all,111,0.360921680656774
clean-waters,all,112,0.6608977286
clean-waters,all,113,0.4741782594165
clean-waters,all,114,0.327336426626274
clean-waters,all,115,0.923336683044572
clean-waters,all,116,0.3663449406335
clean-waters,all,117,0.4919717580665
clean-waters,all,118,0.4950832188
clean-waters,all,119,0.71053454975
clean-waters,all,120,0.4912139943165
clean-waters,all,121,0.766237097684134
clean-waters,all,122,0.7633729151
clean-waters,all,123,0.4627472751665
clean-waters,all,124,0.5830755101335
clean-waters,all,125,0.9317540110665
clean-waters,all,126,0.8830178150045
clean-waters,all,127,0.8922239483835
clean-waters,all,128,0.91253931145
clean-waters,all,129,0.8279357478665
clean-waters,all,130,0.87129939225
clean-waters,all,131,0.8811915630665
clean-waters,all,132,0.8951907022165
clean-waters,all,133,0.83760033365
clean-waters,all,134,0.85605757465
clean-waters,all,135,0.8071663620835
clean-waters,all,136,0.6306998552055
clean-waters,all,137,0.556718246594871
clean-waters,all,138,0.7933890873
clean-waters,all,139,0.8513172978665
clean-waters,all,140,0.8200151810165
clean-waters,all,141,0.82633684285
clean-waters,all,142,0.5047390428665
clean-waters,all,143,0.3498768606665
clean-waters,all,144,0.5249821786335
clean-waters,all,145,0.60626488045
clean-waters,all,146,0.6271815826835
clean-waters,all,147,0.3828032919
clean-waters,all,148,0.6679864412
clean-waters,all,149,0.4391372862835
clean-waters,all,150,0.4577944389835
clean-waters,all,151,0.5277124365165
clean-waters,all,152,0.7214140572665
clean-waters,all,153,0.7285627962835
clean-waters,all,154,0.6604402610835
clean-waters,all,155,0.3113211495335
clean-waters,all,156,0.7737800888
clean-waters,all,157,0.6984038592835
clean-waters,all,158,0.89410291435
clean-waters,all,159,0.69915123525
clean-waters,all,160,0.6162442900335
clean-waters,all,161,0.498750903709839
clean-waters,all,162,0
clean-waters,all,163,0.7062491452
clean-waters,all,164,0.7534483607835
clean-waters,all,165,0.7090791738665
clean-waters,all,166,0.6615947229
clean-waters,all,167,0.639447475796
clean-waters,all,168,0.9243208882
clean-waters,all,169,0.9114781485
clean-waters,all,170,0.8653984561
clean-waters,all,171,0.4179867620335
clean-waters,all,172,0.4663762523665
food-provision,fishing,1,0.755919518471042
food-provision,fishing,2,0.756086476442042
food-provision,fishing,3,0.482448946922305
food-provision,fishing,4,0.587069354621844
food-provision,fishing,5,0.534554599866117
food-provision,fishing,6,0.601603872435778
food-provision,fishing,7,0.552081903745879
food-provision,fishing,8,0.551015292553156
food-provision,fishing,9,0.535643341804734
food-provision,fishing,10,0.676418898682268
food-provision,fishing,11,0.538763406133195
food-provision,fishing,12,0.760604505189404
food-provision,fishing,13,0.476432562306379
food-provision,fishing,14,0.465487684041065
food-provision,fishing,15,0.56131008712247
food-provision,fishing,16,0.651636680900525
food-provision,fishing,17,0.404488342798453
food-provision,fishing,18,0.520279143432278
food-provision,fishing,19,0.569169050302437
food-provision,fishing,20,0.466982717953231
food-provision,fishing,21,0.659521086737636
food-provision,fishing,22,0.588917492583371
food-provision,fishing,23,0.649703794102881
food-provision,fishing,24,0.50655310138566
food-provision,fishing,25,0.507298598341857
food-provision,fishing,26,0.541087787326943
food-provision,fishing,27,0.554865879734715
food-provision,fishing,28,0.516695647554018
food-provision,fishing,29,0.517618669413464
food-provision,fishing,30,0.313431910588046
food-provision,fishing,31,0.446207878874714
food-provision,fishing,32,0.525105548053373
food-provision,fishing,33,0.42416172999299
food-provision,fishing,34,0.574571891816396
food-provision,fishing,35,0.401762027182359
food-provision,fishing,36,0.567083776299855
food-provision,fishing,37,0.589851320713469
food-provision,fishing,38,0.587594663862436
food-provision,fishing,39,0.449722351880266
food-provision,fishing,40,0.633020662998526
food-provision,fishing,41,0.609564416764638
food-provision,fishing,42,0.716607308888584
food-provision,fishing,43,0.633388675031878
food-provision,fishing,44,0.571236987165052
food-provision,fishing,45,0.551083220050182
food-provision,fishing,46,0.39539230849217
food-provision,fishing,47,0.496250676770339
food-provision,fishing,48,0.533741307209188
food-provision,fishing,49,0.534731978738828
food-provision,fishing,50,0.448267352293557
food-provision,fishing,51,0.68267622607713
food-provision,fishing,52,0.654908526269117
food-provision,fishing,53,0.695151183876406
food-provision,fishing,54,0.563777357370937
food-provision,fishing,55,0.595061192712604
food-provision,fishing,56,0.511236645239968
food-provision,fishing,57,0.539035448428427
food-provision,fishing,58,0.519104042200194
food-provision,fishing,59,0.5901587349486
food-provision,fishing,60,0.516969065969716
food-provision,fishing,61,0.544861759360219
food-provision,fishing,62,0.641977368026518
food-provision,fishing,63,0.6426467500793
food-provision,fishing,64,0.712272551572712
food-provision,fishing,65,0.563086994894537
food-provision,fishing,66,0.486136436937379
food-provision,fishing,67,0.71984198064824
food-provision,fishing,68,0.728494939879295
food-provision,fishing,69,0.500515064020076
food-provision,fishing,70,0.459880500883718
food-provision,fishing,71,0.453243658050187
food-provision,fishing,72,0.531430957711037
food-provision,fishing,73,0.455498797160686
food-provision,fishing,74,0.608453066506401
food-provision,fishing,75,0.612283786264871
food-provision,fishing,76,0.498977617966799
food-provision,fishing,77,0.406142012068404
food-provision,fishing,78,0.578211424462754
food-provision,fishing,79,0.60162746443284
food-provision,fishing,80,0.676953452766226
food-provision,fishing,81,0.533285734569569
food-provision,fishing,82,0.441431207917438
food-provision,fishing,83,0.533910214911776
food-provision,fishing,84,0.59865712203454
food-provision,fishing,85,0.67893041252242
food-provision,fishing,86,0.650031915964044
food-provision,fishing,87,0.6574073225698
food-provision,fishing,88,0.6879936357037
food-provision,fishing,89,0.649185119829585
food-provision,fishing,90,0.689658520210526
food-provision,fishing,91,0.619586112484439
food-provision,fishing,92,0.591899518903089
food-provision,fishing,93,0.673514123203299
food-provision,fishing,94,0.654972838853398
food-provision,fishing,95,0.605009659679035
food-provision,fishing,96,0.641870294001113
food-provision,fishing,97,0.492762311339353
food-provision,fishing,98,0.530012544075249
food-provision,fishing,99,0.532249544209583
food-provision,fishing,100,0.569300213861725
food-provision,fishing,101,0.563214456163848
food-provision,fishing,102,0.508655560138768
food-provision,fishing,103,0.487580123475463
food-provision,fishing,104,0.535953069070146
food-provision,fishing,105,0.414899188955193
food-provision,fishing,106,0.653712921153198
food-provision,fishing,107,0.683029751779937
food-provision,fishing,108,0.622633032678912
food-provision,fishing,109,0.622950707926644
food-provision,fishing,110,0.561814699648997
food-provision,fishing,111,0.596149172800091
food-provision,fishing,112,0.643610865596943
food-provision,fishing,113,0.532679207102693
food-provision,fishing,114,0.567532010054894
food-provision,fishing,115,0.769999047284984
food-provision,fishing,116,0.654054528382375
food-provision,fishing,117,0.595230568612443
food-provision,fishing,118,0.533752726248796
food-provision,fishing,119,0.520928245872937
food-provision,fishing,120,0.528842165547662
