"rgn_nm","rgn_id","country","species","fao","environment","year","yield"
"Philippines",15,"Philippines","Snappers nei","Pacific, Western Central","Marine",2011,8
"Philippines",15,"Philippines","Snappers nei","Pacific, Western Central","Marine",2012,24
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2003,86
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2004,50
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2005,64
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2006,110
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2007,143
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2008,132
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2009,94
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2010,103
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2011,98
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Brackishwater",2012,129
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2003,84
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2004,120
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2005,87
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2006,66
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2007,83
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2008,102
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2009,101
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2010,90
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2011,52
"Philippines",15,"Philippines","Spinefeet(=Rabbitfishes) nei","Pacific, Western Central","Marine",2012,40
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2003,18
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2004,19
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2005,19
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2006,23
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2007,64
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2008,72
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2009,64
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2010,89
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2011,68
"Philippines",15,"Philippines","Tropical spiny lobsters nei","Pacific, Western Central","Marine",2012,38
"Philippines",15,"Philippines","Whiteleg shrimp","Pacific, Western Central","Brackishwater",2008,1854
"Philippines",15,"Philippines","Whiteleg shrimp","Pacific, Western Central","Brackishwater",2009,3112
"Philippines",15,"Philippines","Whiteleg shrimp","Pacific, Western Central","Brackishwater",2010,4971
"Philippines",15,"Philippines","Whiteleg shrimp","Pacific, Western Central","Brackishwater",2011,4182
"Philippines",15,"Philippines","Whiteleg shrimp","Pacific, Western Central","Brackishwater",2012,5558
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2005,1
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2006,12
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2007,13
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2008,22
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2009,40
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2010,0
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2011,0
"Portugal",183,"Portugal","Atlantic bluefin tuna","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2005,1
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2006,1
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2007,0
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2008,1
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2009,1
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2010,3
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2011,0
"Portugal",183,"Portugal","Atlantic ditch shrimp","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2003,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2004,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2005,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2006,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2007,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2008,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2009,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2010,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2011,0
"Portugal",183,"Portugal","Atlantic salmon","Europe - Inland waters","Brackishwater",2012,0
"Portugal",183,"Portugal","Blackspot(=red) seabream","Atlantic, Northeast","Marine",2008,25
"Portugal",183,"Portugal","Blackspot(=red) seabream","Atlantic, Northeast","Marine",2009,0
"Portugal",183,"Portugal","Blackspot(=red) seabream","Atlantic, Northeast","Marine",2010,0
"Portugal",183,"Portugal","Blackspot(=red) seabream","Atlantic, Northeast","Marine",2011,0
"Portugal",183,"Portugal","Blackspot(=red) seabream","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2003,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2004,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2005,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2006,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2007,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2008,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2009,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2010,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2011,0
"Portugal",183,"Portugal","Brill","Atlantic, Northeast","Brackishwater",2012,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2003,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2004,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2005,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2006,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2007,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2008,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2009,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2010,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2011,0
"Portugal",183,"Portugal","Common cuttlefish","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2003,23
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2004,42
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2005,79
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2006,115
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2007,130
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2008,300
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2009,184
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2010,0
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2011,0
"Portugal",183,"Portugal","Common edible cockle","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2003,4
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2004,4
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2005,11
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2006,9
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2007,8
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2008,13
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2009,14
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2010,0
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2011,0
"Portugal",183,"Portugal","Common sole","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2003,5
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2004,2
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2005,1
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2006,2
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2007,1
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2008,1
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2009,1
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2010,0
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2011,0
"Portugal",183,"Portugal","European eel","Atlantic, Northeast","Brackishwater",2012,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2003,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2004,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2005,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2006,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2007,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2008,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2009,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2010,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2011,0
"Portugal",183,"Portugal","European flat oyster","Atlantic, Northeast","Brackishwater",2012,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2003,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2004,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2005,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2006,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2007,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2008,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2009,403
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2010,322
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2011,409
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Brackishwater",2012,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2003,1384
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2004,1235
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2005,1530
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2006,1584
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2007,1192
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2008,0
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2009,17
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2010,75
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2011,52
"Portugal",183,"Portugal","European seabass","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2003,94
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2004,107
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2005,191
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2006,270
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2007,305
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2008,490
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2009,0
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2010,0
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2011,490
"Portugal",183,"Portugal","Flat and cupped oysters nei","Atlantic, Northeast","Marine",2012,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2003,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2004,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2005,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2006,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2007,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2008,0
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2009,821
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2010,631
"Portugal",183,"Portugal","Gilthead seabream","Atlantic, Northeast","Brackishwater",2011,558
