iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
195838.0,Fis-27254,Aldrovandia phalacra,Aldrovandia phalacra,Hawaiian halosaurid fish,NA
195852.0,Fis-30362,Notacanthus chemnitzii,Notacanthus chemnitzii,Snubnosed spiny eel,NA
195871.0,Fis-164703,Bathygobius antilliensis,Bathygobius antilliensis,Antilles frillfin,NA
195877.0,Fis-149223,Ptereleotris randalli,Ptereleotris randalli,Brazilian dartfish,NA
195881.0,Fis-148900,Tomicodon reitzae,Tomicodon reitzae,null,NA
195883.0,Fis-23499,Eucinostomus havana,Eucinostomus havana,Bigeye mojarra,NA
195886.0,Fis-23372,Apogon imberbis,Apogon imberbis,Cardinal fish,NA
164508.0,Kew-308804,Ruppia maritima,Ruppia maritima,null,NA
173352.0,SLB-159390,Halophila decipiens,Halophila decipiens,null,NA
173343.0,Kew-308090,Halophila spinulosa,Halophila spinulosa,fern seagrass,NA
173346.0,Kew-308879,Thalassia testudinum,Thalassia testudinum,turtle grass,NA
173375.0,Kew-293259,Thalassodendron ciliatum,Thalassodendron ciliatum,null,NA
173372.0,SLB-173431,Halodule wrightii,Halodule wrightii,null,NA
173378.0,Kew-288211,Syringodium filiforme,Syringodium filiforme,null,NA
178806.0,SLB-183508,Conocarpus erectus,Conocarpus erectus,null,NA
178811.0,SLB-172427,Avicennia germinans,Avicennia germinans,null,NA
43508905.0,Fis-30521,Pristis pristis,Pristis microdon,Largetooth sawfish,NA
197079.0,Fis-159835,Notarius rugispinis,Amphiarius rugispinis,Softhead sea catfish,NA
196815.0,Fis-31159,Carlarius parkii,Arius parkii,Guinean sea catfish,NA
46107486.0,Fis-13933,Acentronura dendritica,Amphelikturus dendriticus,Pipehorse,NA
46108938.0,Fis-162200,Microphis brachyurus ssp. lineatus,Microphis lineatus,Opossum pipefish,NA
13486199.0,Fis-15202,Trachinocephalus myops,Synodus myops,Snakefish,NA
13462713.0,Fis-49902,Evermannella melanoderma,Evermannella indica,Indian sabretooth,NA
16778030.0,Fis-150239,Paralichthys oblongus,Hippoglossina oblonga,American fourspot flounder,NA
196814.0,Fis-31152,Carlarius latiscutatus,Arius latiscutatus,Rough-head sea catfish,NA
20665743.0,Fis-34831,Howella atlantica,Howella brodiei,Pelagic basslet,NA
18258584.0,Fis-27327,Apletodon bacescui,Apletodon dentatus,Small-headed clingfish,NA
16506757.0,Fis-148460,Synchiropus dagmarae,Foetorepus dagmarae,Dagmar’s dragonet,NA
16431725.0,Fis-13595,Caranx bartholomaei,Carangoides bartholomaei,Yellow jack,NA
65369051.0,Fis-154197,Acentronura lumnitzeri,Idiotropiscis lumnitzeri,Sydney's pygmy pipehorse,NA
69588764.0,Fis-56596,Plectranthias kelloggi,Zalanthias kelloggi,null,NA
69786877.0,Fis-164001,Cociella crocodila,Cociella crocodilus,Crocodile flathead,NA
60137.0,Fis-61241,Tetronarce tremens,Torpedo peruana,Peruvian torpedo,NA
79711881.0,Fis-26583,Genyatremus cavifrons,Genyatremus luteus,Torroto grunt,NA
132864.0,SLB-117548,Fungia costulata,Cycloseris costulata,null,NA
133230.0,SLB-117474,Fungia vaughani,Cycloseris vaughani,null,NA
133299.0,SLB-117472,Fungia sinensis,Cycloseris sinensis,null,NA
133397.0,SLB-117473,Fungia somervillei,Cycloseris somervillei,null,NA
133447.0,SLB-117477,Echinopora taylorae,Echinophyllia taylorae,null,NA
161727.0,Fis-58165,Etmopterus unicolor,Etmopterus compagnoi,null,NA
163252.0,SLB-71658,Onykia robusta,Moroteuthis robusta,robust clubhook squid,NA
179022.0,Fis-114457,Forsterygion gymnota,Forsterygion gymnotum,Tasmanian robust triplefin,NA
179026.0,Fis-112796,Blennodon dorsale,Blennodon dorsalis,Giant triplefin,NA
179106.0,Fis-54038,Enneapterygius etheostoma,Enneapterygius etheostomus,null,NA
183097.0,Fis-19194,Microphis brachyurus ssp. aculeatus,Microphis aculeatus,null,NA
185874.0,Fis-24607,Eucinostomus lefroyi,Ulaema lefroyi,Mottled mojarra,NA
185956.0,Fis-29867,Coryphopterus venezuelae,Coryphopterus glaucofraenum,Bridled goby,NA
189828.0,Fis-62843,Trachyscorpia cristulata,Trachyscorpia cristulata cristulata,Atlantic thornyhead,NA
190066.0,Fis-165322,Foetorepus goodenbeani,Synchiropus goodenbeani,Palefin dragonet,NA
190119.0,Fis-146451,Notarius quadriscutis,Aspistor quadriscutis,Bressou sea catfish,NA
190925.0,W-Msc-225826,Pholidoteuthis massyae,Pholidoteuthis boschmai,coffebean scaled squid,NA
193701.0,Fis-134050,Torquigener marleyi,Torquigener balteus,Slender blaasop,NA
194436.0,Fis-23734,Haemulopsis corvinaeformis,Pomadasys corvinaeformis,Roughneck grunt,NA
195672.0,Fis-27263,Anarchias longicauda,Anarchias euryurus,null,NA
NA,Fis-156671,NA,Abalistes filamentosus,null,N.E.
NA,Fis-53544,NA,Abalistes stellaris,Starry triggerfish,N.E.
NA,Fis-142700,NA,Abalistes stellatus,null,N.E.
NA,Fis-27725,NA,Ablabys taenianotus,Cockatoo waspfish,N.E.
NA,Fis-26241,NA,Abudefduf abdominalis,Green damselfish,N.E.
NA,Fis-26166,NA,Abudefduf bengalensis,Bengal sergeant,N.E.
NA,Fis-31491,NA,Abudefduf lorenzi,Black-tail sergeant,N.E.
NA,Fis-25761,NA,Abudefduf notatus,Yellowtail sergeant,N.E.
NA,Fis-25762,NA,Abudefduf septemfasciatus,Banded sergeant,N.E.
NA,Fis-25763,NA,Abudefduf sexfasciatus,Scissortail sergeant,N.E.
NA,Fis-25764,NA,Abudefduf sordidus,Blackspot sergeant,N.E.
NA,Fis-26803,NA,Abudefduf sparoides,False-eye sergeant,N.E.
NA,Fis-26228,NA,Abudefduf vaigiensis,Indo-Pacific sergeant,N.E.
NA,Fis-33558,NA,Abudefduf whitleyi,Whitley's sergeant,N.E.
NA,Fis-22077,NA,Acanthaluteres brownii,Spiny-tailed leatherjacket,N.E.
NA,Fis-125479,NA,Acanthaluteres spilomelanurus,Bridled leatherjacket,N.E.
NA,Fis-119913,NA,Acanthaluteres vittiger,Toothbrush leatherjacket,N.E.
NA,Fis-115260,NA,Acanthaphritis barbata,null,N.E.
NA,Fis-49731,NA,Acanthemblemaria spinosa,Spinyhead blenny,N.E.
NA,Fis-26768,NA,Acanthistius sebastoides,Koester,N.E.
NA,Fis-29238,NA,Acanthistius serratus,Western wirrah,N.E.
NA,Fis-27781,NA,Acanthocepola abbreviata,Bandfish,N.E.
NA,Fis-62878,NA,Acanthocepola krusensternii,Red-spotted bandfish,N.E.
NA,Fis-27337,NA,Acanthocepola limbata,Blackspot bandfish,N.E.
NA,Fis-26242,NA,Acanthochromis polyacanthus,Spiny chromis,N.E.
NA,Fis-24399,NA,Acantholumpenus mackayi,Pighead prickleback,N.E.
NA,Fis-51707,NA,Acanthoplesiops hiatti,Hiatt's basslet,N.E.
NA,Fis-33019,NA,Acanthopsetta nadeshnyi,Scale-eye plaice,N.E.
NA,Fis-57849,NA,Acanthosphex leurynnis,Wasp-spine velvetfish,N.E.
NA,Fis-49970,NA,Acanthostracion polygonius,Honeycomb cowfish,N.E.
NA,Fis-56954,NA,Acentrogobius cyanomos,null,N.E.
NA,Fis-54058,NA,Acentrogobius janthinopterus,Robust mangrove goby,N.E.
NA,Fis-54060,NA,Acentrogobius moloanus,Barcheek Amoya,N.E.
NA,Fis-136797,NA,Acentrogobius nebulosus,Shadow goby,N.E.
NA,Fis-54066,NA,Acentrogobius suluensis,Sulu goby,N.E.
NA,Fis-48018,NA,Acentrogobius viridipunctatus,Spotted green goby,N.E.
NA,Fis-32200,NA,Achiropsetta tricholepis,Prickly flounder,N.E.
NA,Fis-26784,NA,Acreichthys radiatus,Radial leatherjacket,N.E.
NA,Fis-33256,NA,Acropoma hanedai,null,N.E.
NA,Fis-47983,NA,Acropoma japonicum,Glowbelly,N.E.
NA,Fis-54506,NA,Adelosebastes latens,null,N.E.
NA,Fis-62464,NA,Adventor elongatus,Visitor,N.E.
NA,Fis-28341,NA,Aetapcus maculatus,Warty prowfish,N.E.
NA,Fis-145105,NA,Aethotaxis mitopteryx mitopteryx,Longfin icedevil,N.E.
NA,Fis-28561,NA,Aetomylaeus milvus,null,N.E.
NA,Fis-30759,NA,Agonomalus mozinoi,Kelp poacher,N.E.
NA,Fis-28693,NA,Agonopsis chiloensis,Snailfish,N.E.
NA,Fis-24403,NA,Agonopsis sterletus,Southern spearnose poacher,N.E.
NA,Fis-24404,NA,Agonopsis vulsa,Northern spearnose poacher,N.E.
NA,Fis-50293,NA,Agrostichthys parkeri,Streamer fish,N.E.
NA,Fis-149233,NA,Aioliops tetrophthalmus,null,N.E.
NA,Fis-125488,NA,Alabes dorsalis,Common shore-eel,N.E.
NA,Fis-125495,NA,Alabes hoesei,Dwarf shore-eel,N.E.
NA,Fis-156711,NA,Alabes occidentalis,null,N.E.
NA,Fis-27016,NA,Albatrossia pectoralis,Giant grenadier,N.E.
NA,Fis-33132,NA,Aldrovandia gracilis,null,N.E.
NA,Fis-33133,NA,Aldrovandia oleosa,null,N.E.
NA,Fis-24407,NA,Alectrias alectrolophus,Stone cockscomb,N.E.
NA,Fis-29600,NA,Alepes melanoptera,Blackfin scad,N.E.
NA,Fis-32435,NA,Alepocephalus bicolor,Bicolor slickhead,N.E.
NA,Fis-34713,NA,Alepocephalus tenebrosus,California slickhead,N.E.
NA,Fis-114167,NA,Alertichthys blacki,Alert pigfish,N.E.
NA,Fis-162802,NA,Alionematichthys crassiceps,Bighead viviparous brotula,N.E.
NA,Fis-162810,NA,Alionematichthys minyomma,null,N.E.
NA,Fis-162812,NA,Alionematichthys piger,Whiskered viviparous brotula,N.E.
NA,Fis-162804,NA,Alionematichthys plicatosurculus,Folded viviparous brotula,N.E.
NA,Fis-162811,NA,Alionematichthys riukiuensis,Bigeye cusk,N.E.
NA,Fis-162808,NA,Alionematichthys winterbottomi,null,N.E.
NA,Fis-123779,NA,Allenbatrachus grunniens,Grunting toadfish,N.E.
NA,Fis-123785,NA,Allenbatrachus reticulatus,null,N.E.
NA,Fis-144041,NA,Allocareproctus jordani,Cherry snailfish,N.E.
NA,Fis-158070,NA,Allocareproctus unangas,Goldeneye snailfish,N.E.
NA,Fis-34768,NA,Allocyttus folletti,Oxeye oreo,N.E.
NA,Fis-35430,NA,Allocyttus niger,Black oreo,N.E.
NA,Fis-23897,NA,Allosmerus elongatus,Whitebait smelt,N.E.
NA,Fis-24409,NA,Aluterus monoceros,Unicorn leatherjacket filefish,N.E.
NA,Fis-24410,NA,Aluterus scriptus,Scribbled leatherjacket filefish,N.E.
NA,Fis-30981,NA,Amarsipus carlsbergi,Amarsipa,N.E.
NA,Fis-35961,NA,Ambassis jacksoniensis,Port Jackson perchlet,N.E.
NA,Fis-6932,NA,Ambassis kopsii,Freckled hawkfish,N.E.
NA,Fis-32635,NA,Ambassis natalensis,Slender glassy,N.E.
NA,Fis-126971,NA,Ambiserrula jugosa,Mud flathead,N.E.
NA,Fis-25841,NA,Amblycirrhitus bimacula,Twospot hawkfish,N.E.
NA,Fis-24412,NA,Amblycirrhitus pinos,Redspotted hawkfish,N.E.
NA,Fis-28588,NA,Amblyeleotris aurora,Pinkbar goby,N.E.
NA,Fis-21787,NA,Amblyeleotris diagonalis,Diagonal shrimp goby,N.E.
NA,Fis-26445,NA,Amblyeleotris fasciata,Red-banded prawn-goby,N.E.
NA,Fis-26446,NA,Amblyeleotris fontanesii,Giant prawn-goby,N.E.
NA,Fis-28147,NA,Amblyeleotris gymnocephala,Masked shrimpgoby,N.E.
NA,Fis-114255,NA,Amblyeleotris latifasciata,Wide-barred shrimpgody,N.E.
NA,Fis-35318,NA,Amblyeleotris ogasawarensis,Redspotted shrimpgoby,N.E.
NA,Fis-57970,NA,Amblyeleotris periophthalma,Periophthalma prawn-goby,N.E.
NA,Fis-32251,NA,Amblyeleotris randalli,Randall's prawn-goby,N.E.
NA,Fis-149590,NA,Amblyeleotris rubrimarginata,Redmargin shrimpgoby,N.E.
NA,Fis-26420,NA,Amblyeleotris steinitzi,Steinitz' prawn-goby,N.E.
NA,Fis-113272,NA,Amblyeleotris yanoi,Flagtail shrimpgoby,N.E.
NA,Fis-29610,NA,Amblygaster clupeoides,Bleeker smoothbelly sardinella,N.E.
NA,Fis-23339,NA,Amblygaster leiogaster,Smoothbelly sardinella,N.E.
NA,Fis-23340,NA,Amblygaster sirm,Spotted sardinella,N.E.
NA,Fis-25765,NA,Amblyglyphidodon aureus,Golden damselfish,N.E.
NA,Fis-132098,NA,Amblyglyphidodon batunai,Batuna damsel,N.E.
NA,Fis-25647,NA,Amblyglyphidodon curacao,Staghorn damselfish,N.E.
NA,Fis-25766,NA,Amblyglyphidodon leucogaster,Yellowbelly damselfish,N.E.
NA,Fis-25767,NA,Amblyglyphidodon ternatensis,Ternate damsel,N.E.
NA,Fis-26255,NA,Amblygobius albimaculatus,Butterfly goby,N.E.
NA,Fis-135734,NA,Amblygobius bynoensis,Bynoe goby,N.E.
NA,Fis-26422,NA,Amblygobius decussatus,Orange-striped goby,N.E.
NA,Fis-31863,NA,Amblygobius linki,Link's goby,N.E.
NA,Fis-26455,NA,Amblygobius nocturnus,Nocturn goby,N.E.
NA,Fis-26423,NA,Amblygobius phalaena,Whitebarred goby,N.E.
NA,Fis-58043,NA,Amblygobius semicinctus,Halfbarred goby,N.E.
NA,Fis-144725,NA,Amblyotrypauchen arctocephalus,Armour eelgoby,N.E.
NA,Fis-27470,NA,Amblypomacentrus breviceps,Black-banded demoiselle,N.E.
NA,Fis-142497,NA,Ambophthalmos angustus,Pale toadfish,N.E.
NA,Fis-169602,NA,Amioides polyacanthus,null,N.E.
NA,Fis-159682,NA,Amissidens hainesi,Ridged catfish,N.E.
NA,Fis-29618,NA,Ammodytes americanus,American sand lance,N.E.
NA,Fis-29619,NA,Ammodytes dubius,Northern sand lance,N.E.
NA,Fis-29620,NA,Ammodytes hexapterus,Pacific sand lance,N.E.
NA,Fis-29267,NA,Ammodytes marinus,Lesser sand-eel,N.E.
NA,Fis-29268,NA,Ammodytes personatus,Pacific sandlance,N.E.
NA,Fis-29171,NA,Ammotretis lituratus,Tudor's flounder,N.E.
NA,Fis-33020,NA,Ammotretis rostratus,Longsnout flounder,N.E.
NA,Fis-29218,NA,Amniataba caudavittata,Yellowtail trumpeter,N.E.
NA,Fis-146212,NA,Amoya gracilis,Bluespotted mangrove goby,N.E.
NA,Fis-32636,NA,Amphiprion akallopisos,Skunk clownfish,N.E.
NA,Fis-34928,NA,Amphiprion akindynos,Barrier reef anemonefish,N.E.
NA,Fis-34859,NA,Amphiprion allardi,Twobar anemonefish,N.E.
NA,Fis-34860,NA,Amphiprion bicinctus,Twoband anemonefish,N.E.
NA,Fis-31016,NA,Amphiprion chrysopterus,Orangefin anemonefish,N.E.
NA,Fis-25631,NA,Amphiprion clarkii,Yellowtail clownfish,N.E.
NA,Fis-28226,NA,Amphiprion ephippium,Saddle anemonefish,N.E.
NA,Fis-31864,NA,Amphiprion frenatus,Tomato clownfish,N.E.
NA,Fis-33247,NA,Amphiprion latezonatus,Wide-band Anemonefish,N.E.
NA,Fis-58054,NA,Amphiprion leucokranos,Whitebonnet anemonefish,N.E.
NA,Fis-31052,NA,Amphiprion melanopus,Fire clownfish,N.E.
NA,Fis-32543,NA,Amphiprion nigripes,Maldive anemonefish,N.E.
NA,Fis-31857,NA,Amphiprion ocellaris,Clown anemonefish,N.E.
NA,Fis-27335,NA,Amphiprion percula,Orange clownfish,N.E.
NA,Fis-29622,NA,Amphiprion perideraion,Pink anemonefish,N.E.
NA,Fis-32656,NA,Amphiprion polymnus,Saddleback clownfish,N.E.
NA,Fis-33250,NA,Amphiprion rubrocinctus,Red Anemonefish,N.E.
NA,Fis-34867,NA,Amphiprion sebae,Sebae anemonefish,N.E.
NA,Fis-29623,NA,Amphistichus argenteus,Barred surfperch,N.E.
NA,Fis-24418,NA,Amphistichus rhodoterus,Redtail surfperch,N.E.
NA,Fis-51774,NA,Anaora tentaculata,Tentacled dragonet,N.E.
NA,Fis-31847,NA,Anarchias allardicei,Allardice's moray,N.E.
NA,Fis-26149,NA,Anarchias cantonensis,Canton Island moray,N.E.
NA,Fis-143503,NA,Anarchias leucurus,Snyder's moray,N.E.
NA,Fis-29624,NA,Anarhichas denticulatus,Northern wolffish,N.E.
NA,Fis-29625,NA,Anarhichas lupus,Atlantic wolffish,N.E.
NA,Fis-29626,NA,Anarhichas minor,Spotted wolffish,N.E.
NA,Fis-29627,NA,Anarhichas orientalis,Bering wolffish,N.E.
NA,Fis-29628,NA,Anarrhichthys ocellatus,Wolf-eel,N.E.
NA,Fis-23345,NA,Anchoa compressa,Deep body anchovy,N.E.
NA,Fis-163904,NA,Ancistrogobius dipus,Double-fin cheek-hook goby,N.E.
NA,Fis-163907,NA,Ancistrogobius yoshigoui,Threadless cheek-hook goby,N.E.
NA,Fis-144180,NA,Ancylopsetta antillarum,null,N.E.
NA,Fis-147517,NA,Anguilla australis australis,Short-finned eel,N.E.
NA,Fis-32395,NA,Anguilla reinhardtii,Speckled longfin eel,N.E.
NA,Fis-24753,NA,Anisarchus medius,Stout eelblenny,N.E.
NA,Fis-23369,NA,Anodontostoma chacunda,Chacunda gizzard shad,N.E.
NA,Fis-26415,NA,Anomalops katoptron,Splitfin flashlightfish,N.E.
NA,Fis-24421,NA,Anoplagonus inermis,Smooth alligatorfish,N.E.
NA,Fis-29639,NA,Anoplarchus insignis,Slender cockscomb,N.E.
NA,Fis-29640,NA,Anoplarchus purpurescens,High cockscomb,N.E.
NA,Fis-35880,NA,Anoplocapros amygdaloides,Western smooth boxfish,N.E.
NA,Fis-29186,NA,Anoplocapros lenticularis,White-barred boxfish,N.E.
NA,Fis-34960,NA,Anoplogaster brachycera,Shorthorn fangtooth,N.E.
NA,Fis-22996,NA,Anoplopoma fimbria,Sablefish,N.E.
NA,Fis-148363,NA,Anotopterus nikparini,North Pacific daggertooth,N.E.
NA,Fis-28056,NA,Antennarius biocellatus,Brackishwater frogfish,N.E.
NA,Fis-163998,NA,Antennarius commerson,Commerson's frogfish,N.E.
NA,Fis-26844,NA,Antennarius hispidus,Shaggy angler,N.E.
NA,Fis-54289,NA,Antennarius indicus,Indian frogfish,N.E.
NA,Fis-27352,NA,Antennarius maculatus,Warty frogfish,N.E.
NA,Fis-25440,NA,Antennarius pardalis,null,N.E.
NA,Fis-27743,NA,Antennarius pictus,Painted frogfish,N.E.
NA,Fis-32292,NA,Antennarius randalli,Randall's frogfish,N.E.
NA,Fis-166691,NA,Antennatus coccineus,Scarlet frogfish,N.E.
NA,Fis-166692,NA,Antennatus dorehensis,New Guinean frogfish,N.E.
NA,Fis-145058,NA,Antennatus linearis,Pygmy anglerfish,N.E.
NA,Fis-166694,NA,Antennatus nummifer,Spotfin frogfish,N.E.
NA,Fis-166695,NA,Antennatus rosaceus,Spiny-tufted frogfish,N.E.
NA,Fis-28075,NA,Antennatus tuberosus,Tuberculated frogfish,N.E.
NA,Fis-138831,NA,Anthias menezesi,null,N.E.
NA,Fis-144342,NA,Antigonia eos,null,N.E.
NA,Fis-144339,NA,Antigonia indica,null,N.E.
NA,Fis-34066,NA,Antigonia malayana,Malayan deepsea boarfish,N.E.
NA,Fis-35779,NA,Antigonia rhomboidea,Rhomboidal boarfish,N.E.
NA,Fis-26628,NA,Antigonia rubescens,Indo-Pacific boarfish,N.E.
NA,Fis-144381,NA,Antigonia rubicunda,Rosy deepsea boarfish,N.E.
NA,Fis-158649,NA,Antigonia undulata,null,N.E.
NA,Fis-144330,NA,Aphanopus arigato,Pacific black scabbardfish,N.E.
NA,Fis-29275,NA,Aphanopus carbo,Black scabbardfish,N.E.
NA,Fis-22712,NA,Aphia minuta,Transparent goby,N.E.
NA,Fis-27763,NA,Apistops caloundra,Short-armed waspfish,N.E.
NA,Fis-26087,NA,Apistus carinatus,Ocellated waspfish,N.E.
NA,Fis-33261,NA,Aploactis aspera,Dusky velvetfish,N.E.
NA,Fis-126895,NA,Aploactisoma milesii,Southern velvetfish,N.E.
NA,Fis-114203,NA,Aplodactylus arctidens,Marblefish,N.E.
NA,Fis-136682,NA,Aplodactylus lophodon,Rock cale,N.E.
NA,Fis-26491,NA,Apocryptodon madurensis,Madura goby,N.E.
NA,Fis-29659,NA,Apodichthys flavidus,Penpoint gunnel,N.E.
NA,Fis-10690,NA,Apodichthys fucorum,Rockweed gunnel,N.E.
NA,Fis-61800,NA,Apogon americanus,Brazilian flamefish,N.E.
NA,Fis-159576,NA,Apogon campbelli,null,N.E.
NA,Fis-142092,NA,Apogon caudicinctus,Little tailband cardinalfish,N.E.
NA,Fis-31516,NA,Apogon coccineus,Ruby cardinalfish,N.E.
NA,Fis-35439,NA,Apogon crassiceps,Transparent cardinalfish,N.E.
NA,Fis-62558,NA,Apogon dammermani,null,N.E.
NA,Fis-147939,NA,Apogon dianthus,null,N.E.
NA,Fis-25801,NA,Apogon doryssa,Longspine cardinalfish,N.E.
NA,Fis-35443,NA,Apogon erythrinus,Hawaiian ruby cardinalfish,N.E.
NA,Fis-54168,NA,Apogon nitidus,Bluespot cardinalfish,N.E.
NA,Fis-147924,NA,Apogon posterofasciatus,Rearbar cardinalfish,N.E.
NA,Fis-161116,NA,Apogon seminigracaudus,Darktail cardinalfish,N.E.
NA,Fis-32628,NA,Apogon semiornatus,Oblique-banded cardinalfish,N.E.
NA,Fis-146600,NA,Apogon susanae,null,N.E.
NA,Fis-35412,NA,Apogon talboti,Flame cardinalfish,N.E.
NA,Fis-54292,NA,Apogon unicolor,Big red cardinalfish,N.E.
NA,Fis-163609,NA,Apogonichthyoides atripes,Bulls-eye cardinalfish,N.E.
NA,Fis-163610,NA,Apogonichthyoides brevicaudatus,Many-banded cardinal-fish,N.E.
NA,Fis-170310,NA,Apogonichthyoides cathetogramma,null,N.E.
NA,Fis-163623,NA,Apogonichthyoides chrysurus,Golden cardinalfish,N.E.
NA,Fis-167267,NA,Apogonichthyoides melas,Black cardinalfish,N.E.
NA,Fis-163615,NA,Apogonichthyoides niger,null,N.E.
NA,Fis-10407,NA,Apogonichthyoides nigripinnis,Bullseye,N.E.
NA,Fis-163618,NA,Apogonichthyoides pseudotaeniatus,Doublebar cardinalfish,N.E.
NA,Fis-3059,NA,Apogonichthyoides taeniatus,Twobelt cardinal,N.E.
NA,Fis-163622,NA,Apogonichthyoides timorensis,Timor cardinalfish,N.E.
NA,Fis-163625,NA,Apogonichthyoides umbratilis,Cryptic cardinalfish,N.E.
NA,Fis-31511,NA,Apogonichthys perdix,Perdix cardinalfish,N.E.
NA,Fis-35821,NA,Apogonops anomalus,Three-spined cardinalfish,N.E.
NA,Fis-29665,NA,Aprognathodon platyventris,Stripe eel,N.E.
NA,Fis-130771,NA,Apterichtus flavicaudus,null,N.E.
NA,Fis-28666,NA,Apterichtus klazingai,Sharpsnout snake eel,N.E.
NA,Fis-24433,NA,Aptocyclus ventricosus,Smooth lumpsucker,N.E.
NA,Fis-131543,NA,Aracana aurita,Striped cowfish,N.E.
NA,Fis-47744,NA,Aracana ornata,Ornate cowfish,N.E.
NA,Fis-147930,NA,Archamia bleekeri,Gon's cardinalfish,N.E.
NA,Fis-150528,NA,Archistes biseriatus,Scaled sculpin,N.E.
NA,Fis-23375,NA,Arctogadus glacialis,Arctic cod,N.E.
NA,Fis-23014,NA,Arctoscopus japonicus,Japanese sandfish,N.E.
NA,Fis-127155,NA,Arenigobius bifrenatus,null,N.E.
NA,Fis-127157,NA,Arenigobius frenatus,Half-bridled goby,N.E.
NA,Fis-35699,NA,Argentina australiae,null,N.E.
NA,Fis-32398,NA,Argentina brucei,Bruce's argentine,N.E.
NA,Fis-35501,NA,Argentina elongata,null,N.E.
NA,Fis-48132,NA,Argentina euchus,null,N.E.
NA,Fis-148344,NA,Argentina georgei,Blackbelly Argentine,N.E.
NA,Fis-52272,NA,Argentina kagoshimae,null,N.E.
NA,Fis-23914,NA,Argentina silus,Greater argentine,N.E.
NA,Fis-29289,NA,Argentina sphyraena,Argentine,N.E.
NA,Fis-148345,NA,Argentina stewarti,null,N.E.
NA,Fis-55596,NA,Argyripnus iridescens,Brilliant pearlside,N.E.
NA,Fis-161117,NA,Argyripnus pharos,null,N.E.
NA,Fis-34692,NA,Argyropelecus lychnus,Tropical hatchetfish,N.E.
NA,Fis-7929,NA,Argyropelecus olfersii,null,N.E.
NA,Fis-27784,NA,Argyrosomus amoyensis,Amoy croaker,N.E.
NA,Fis-51171,NA,Argyrosomus inodorus,Mild meagre,N.E.
NA,Fis-28290,NA,Argyrosomus japonicus,Japanese meagre,N.E.
NA,Fis-32581,NA,Argyrosomus thorpei,Squaretail kob,N.E.
NA,Fis-27823,NA,Ariomma brevimanum,null,N.E.
NA,Fis-21523,NA,Ariomma indicum,Indian driftfish,N.E.
NA,Fis-164094,NA,Ariomma luridum,Ariommid,N.E.
NA,Fis-26917,NA,Ariosoma anago,Silvery conger,N.E.
NA,Fis-26727,NA,Ariosoma anagoides,Sea conger,N.E.
NA,Fis-142940,NA,Ariosoma marginatum,Large-eye conger,N.E.
NA,Fis-26633,NA,Ariosoma mauritianum,Blunt-tooth conger,N.E.
NA,Fis-26634,NA,Ariosoma scheelei,Tropical conger,N.E.
NA,Fis-34846,NA,Aristostomias grimaldii,null,N.E.
NA,Fis-28129,NA,Aristostomias scintillans,Shiny loosejaw,N.E.
NA,Fis-23379,NA,Arius maculatus,Spotted catfish,N.E.
NA,Fis-29679,NA,Arius subrostratus,Shovelnose sea catfish,N.E.
NA,Fis-23382,NA,Arius sumatranus,Goat catfish,N.E.
