id,goal,component,type,category,value,count
38,natural-products,fish_oil,ecological,integrity,0.935317,1
38,natural-products,fish_oil,social,none,0.5430914941,1
38,natural-products,fish_oil,ecological,regulations,0.293258232679519,4
39,natural-products,fish_oil,social,none,0.268264391,1
39,natural-products,fish_oil,ecological,integrity,0.895467,1
39,natural-products,fish_oil,ecological,regulations,0.615161658471768,4
40,natural-products,fish_oil,social,none,0.6027361303,1
40,natural-products,fish_oil,ecological,regulations,0.59099719639072,4
40,natural-products,fish_oil,ecological,integrity,0.930761,1
41,natural-products,fish_oil,social,none,0.5957836065,1
41,natural-products,fish_oil,ecological,regulations,0.540850335364231,4
41,natural-products,fish_oil,ecological,integrity,0.837143,1
42,natural-products,fish_oil,ecological,integrity,0.873464,1
42,natural-products,fish_oil,ecological,regulations,0.649566743270441,4
42,natural-products,fish_oil,social,none,0.757710279233,1
43,natural-products,fish_oil,ecological,regulations,0.60856745003551,4
43,natural-products,fish_oil,ecological,integrity,0.830973,1
43,natural-products,fish_oil,social,none,0.635297819766,1
44,natural-products,fish_oil,social,none,0.490209304567,1
44,natural-products,fish_oil,ecological,integrity,0.858861,1
44,natural-products,fish_oil,ecological,regulations,0.572058300160136,4
45,natural-products,fish_oil,social,none,0.4424465205,1
45,natural-products,fish_oil,ecological,integrity,0.809381,1
45,natural-products,fish_oil,ecological,regulations,0.679651014116619,4
46,natural-products,fish_oil,ecological,regulations,0.268628903043246,4
46,natural-products,fish_oil,ecological,integrity,0.802642,1
46,natural-products,fish_oil,social,none,0.306264365966,1
47,natural-products,fish_oil,ecological,regulations,0.903793011686537,4
47,natural-products,fish_oil,social,none,0.325244284467,1
47,natural-products,fish_oil,ecological,integrity,0.856625,1
48,natural-products,fish_oil,social,none,0.408933868567,1
48,natural-products,fish_oil,ecological,integrity,0.811259,1
48,natural-products,fish_oil,ecological,regulations,0.659455467372145,4
49,natural-products,fish_oil,ecological,regulations,0.855511035763137,4
49,natural-products,fish_oil,ecological,integrity,0.829065,1
49,natural-products,fish_oil,social,none,0.434624861433,1
50,natural-products,fish_oil,ecological,integrity,0.903738,1
50,natural-products,fish_oil,social,none,0.325487029533,1
50,natural-products,fish_oil,ecological,regulations,0.419054533429537,4
51,natural-products,fish_oil,ecological,regulations,0.61907048237387,4
51,natural-products,fish_oil,social,none,0.7379977621,1
51,natural-products,fish_oil,ecological,integrity,0.879428,1
52,natural-products,fish_oil,social,none,0.632954492333,1
52,natural-products,fish_oil,ecological,integrity,0.921738,1
52,natural-products,fish_oil,ecological,regulations,0.787951221869597,4
53,natural-products,fish_oil,social,none,0.7149119914,1
53,natural-products,fish_oil,ecological,integrity,0.942624,1
53,natural-products,fish_oil,ecological,regulations,0.885656265031261,4
54,natural-products,fish_oil,social,none,0.5538542523,1
54,natural-products,fish_oil,ecological,regulations,0.462192261908397,4
54,natural-products,fish_oil,ecological,integrity,0.906317,1
55,natural-products,fish_oil,ecological,integrity,0.901715,1
55,natural-products,fish_oil,social,none,0.5441772435,1
55,natural-products,fish_oil,ecological,regulations,0.84486829271552,4
56,natural-products,fish_oil,social,none,0.356298626533,1
56,natural-products,fish_oil,ecological,regulations,0.743940918332589,4
56,natural-products,fish_oil,ecological,integrity,0.93143,1
57,natural-products,fish_oil,ecological,regulations,0.465011857997963,4
57,natural-products,fish_oil,ecological,integrity,0.905923,1
57,natural-products,fish_oil,social,none,0.475177726733,1
58,natural-products,fish_oil,ecological,integrity,0.897611,1
58,natural-products,fish_oil,social,none,0.390644000367,1
58,natural-products,fish_oil,ecological,regulations,0.696425363263186,4
59,natural-products,fish_oil,social,none,0.495909829167,1
59,natural-products,fish_oil,ecological,integrity,0.90351,1
59,natural-products,fish_oil,ecological,regulations,0.662856686352052,4
60,natural-products,fish_oil,social,none,0.319344114,1
60,natural-products,fish_oil,ecological,integrity,0.945558,1
60,natural-products,fish_oil,ecological,regulations,0.599749801809994,4
61,natural-products,fish_oil,ecological,regulations,0.502731114050556,4
61,natural-products,fish_oil,social,none,0.366128767067,1
61,natural-products,fish_oil,ecological,integrity,0.931183,1
62,natural-products,fish_oil,ecological,regulations,0.624366266173065,4
62,natural-products,fish_oil,social,none,0.5978959523,1
62,natural-products,fish_oil,ecological,integrity,0.918555,1
63,natural-products,fish_oil,social,none,0.599379958067,1
63,natural-products,fish_oil,ecological,regulations,0.669964175172639,4
63,natural-products,fish_oil,ecological,integrity,0.89108,1
64,natural-products,fish_oil,ecological,integrity,0.941203,1
64,natural-products,fish_oil,social,none,0.706746311467,1
64,natural-products,fish_oil,ecological,regulations,0.66321488552822,4
65,natural-products,fish_oil,ecological,integrity,0.878735,1
65,natural-products,fish_oil,ecological,regulations,0.612955175525303,4
65,natural-products,fish_oil,social,none,0.475071900333,1
66,natural-products,fish_oil,ecological,integrity,0.84779,1
66,natural-products,fish_oil,ecological,regulations,0.559893120312425,4
66,natural-products,fish_oil,social,none,0.333564475867,1
67,natural-products,fish_oil,ecological,integrity,0.819234,1
67,natural-products,fish_oil,ecological,regulations,0.650229221670865,4
67,natural-products,fish_oil,social,none,0.78472786186,1
68,natural-products,fish_oil,social,none,0.78472786186,1
68,natural-products,fish_oil,ecological,regulations,0.660607561737752,4
68,natural-products,fish_oil,ecological,integrity,0.830833,1
69,natural-products,fish_oil,social,none,0.348130338067,1
69,natural-products,fish_oil,ecological,integrity,0.826404,1
69,natural-products,fish_oil,ecological,regulations,0.598801161972471,4
70,natural-products,fish_oil,ecological,integrity,0.82187,1
70,natural-products,fish_oil,social,none,0.321774677133,1
70,natural-products,fish_oil,ecological,regulations,0.574139486394182,4
71,natural-products,fish_oil,ecological,regulations,0.552514385477351,4
71,natural-products,fish_oil,ecological,integrity,0.818824,1
71,natural-products,fish_oil,social,none,0.319421610633,1
72,natural-products,fish_oil,ecological,regulations,0.587512659665424,4
72,natural-products,fish_oil,ecological,integrity,0.824515,1
72,natural-products,fish_oil,social,none,0.452469771633,1
73,natural-products,fish_oil,ecological,regulations,0.791174309229854,4
73,natural-products,fish_oil,ecological,integrity,0.825711,1
73,natural-products,fish_oil,social,none,0.287814192767,1
74,natural-products,fish_oil,ecological,integrity,0.820569,1
74,natural-products,fish_oil,social,none,0.562655772533,1
74,natural-products,fish_oil,ecological,regulations,0.63357948964226,4
75,natural-products,fish_oil,social,none,0.555549617467,1
75,natural-products,fish_oil,ecological,integrity,0.855567,1
75,natural-products,fish_oil,ecological,regulations,0.76155371952781,4
76,natural-products,fish_oil,ecological,integrity,0.847893,1
76,natural-products,fish_oil,ecological,regulations,0.431563774873952,4
76,natural-products,fish_oil,social,none,0.427365112567,1
77,natural-products,fish_oil,ecological,regulations,0.55697885178462,4
77,natural-products,fish_oil,ecological,integrity,0.824031,1
77,natural-products,fish_oil,social,none,0.244572235767,1
78,natural-products,fish_oil,social,none,0.526651669833,1
78,natural-products,fish_oil,ecological,regulations,0.61594835934566,4
78,natural-products,fish_oil,ecological,integrity,0.822102,1
79,natural-products,fish_oil,ecological,regulations,0.523925136311147,4
79,natural-products,fish_oil,ecological,integrity,0.875652,1
79,natural-products,fish_oil,social,none,0.570286176466,1
80,natural-products,fish_oil,social,none,0.6950950701,1
80,natural-products,fish_oil,ecological,regulations,0.577075881631157,4
80,natural-products,fish_oil,ecological,integrity,0.88086,1
81,natural-products,fish_oil,ecological,regulations,0.759432576455776,4
81,natural-products,fish_oil,ecological,integrity,0.878599,1
81,natural-products,fish_oil,social,none,0.362331282967,1
82,natural-products,fish_oil,social,none,0.293649289933,1
82,natural-products,fish_oil,ecological,regulations,0.288107567232842,4
82,natural-products,fish_oil,ecological,integrity,0.885071,1
83,natural-products,fish_oil,social,none,0.4417294742,1
83,natural-products,fish_oil,ecological,regulations,0.535163195001143,4
83,natural-products,fish_oil,ecological,integrity,0.886417,1
84,natural-products,fish_oil,ecological,integrity,0.886474,1
84,natural-products,fish_oil,ecological,regulations,0.377125152324635,4
84,natural-products,fish_oil,social,none,0.635852040952,1
85,natural-products,fish_oil,ecological,regulations,0.628598340529276,4
85,natural-products,fish_oil,social,none,0.719829662908,1
85,natural-products,fish_oil,ecological,integrity,0.886583,1
86,natural-products,fish_oil,ecological,regulations,0.457014490139481,4
86,natural-products,fish_oil,ecological,integrity,0.887842,1
86,natural-products,fish_oil,social,none,0.682539496233,1
87,natural-products,fish_oil,ecological,integrity,0.886824,1
87,natural-products,fish_oil,social,none,0.657356191967,1
87,natural-products,fish_oil,ecological,regulations,0.697983533180201,4
88,natural-products,fish_oil,ecological,integrity,0.881884,1
88,natural-products,fish_oil,social,none,0.686312804867,1
88,natural-products,fish_oil,ecological,regulations,0.656212606573743,4
89,natural-products,fish_oil,social,none,0.646966141667,1
89,natural-products,fish_oil,ecological,integrity,0.885738,1
89,natural-products,fish_oil,ecological,regulations,0.61550708807652,4
90,natural-products,fish_oil,social,none,0.717413464433,1
90,natural-products,fish_oil,ecological,integrity,0.881762,1
90,natural-products,fish_oil,ecological,regulations,0.654001912867648,4
91,natural-products,fish_oil,ecological,integrity,0.875912,1
91,natural-products,fish_oil,social,none,0.578931349067,1
91,natural-products,fish_oil,ecological,regulations,0.626098284431623,4
92,natural-products,fish_oil,ecological,integrity,0.888487,1
92,natural-products,fish_oil,social,none,0.540738687333,1
92,natural-products,fish_oil,ecological,regulations,0.526577071402231,4
93,natural-products,fish_oil,ecological,regulations,0.594480152049589,4
93,natural-products,fish_oil,social,none,0.679242448433,1
93,natural-products,fish_oil,ecological,integrity,0.875914,1
94,natural-products,fish_oil,ecological,regulations,0.60981474114857,4
94,natural-products,fish_oil,social,none,0.656007354933,1
94,natural-products,fish_oil,ecological,integrity,0.880382,1
95,natural-products,fish_oil,ecological,integrity,0.887223,1
95,natural-products,fish_oil,ecological,regulations,0.716025020012167,4
95,natural-products,fish_oil,social,none,0.534923413633,1
96,natural-products,fish_oil,ecological,regulations,0.718138095698616,4
96,natural-products,fish_oil,social,none,0.6281465304,1
96,natural-products,fish_oil,ecological,integrity,0.890593,1
97,natural-products,fish_oil,social,none,0.365748307433,1
97,natural-products,fish_oil,ecological,regulations,0.741651874748049,4
97,natural-products,fish_oil,ecological,integrity,0.883676,1
98,natural-products,fish_oil,ecological,regulations,0.699294101485218,4
98,natural-products,fish_oil,ecological,integrity,0.884006,1
98,natural-products,fish_oil,social,none,0.4222288331,1
