iucn_sid,presence,origin,distribution_code,value,species,sciname,rgn_id,rgn_name
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,40,Sri Lanka
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,97,Liberia
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,62,Morocco
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,221,Northern Saint-Martin
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,42,Madagascar
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,11,Marshall Islands
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,205,Myanmar
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,13,Northern Mariana Islands and Guam
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,140,Guadeloupe and Martinique
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,64,Mauritania
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,37,Mauritius
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,39,Maldives
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,135,Mexico
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,206,Malaysia
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,41,Mozambique
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,101,Namibia
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,5,New Caledonia
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,196,Nigeria
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,131,Nicaragua
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,10,Nauru
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,154,Niue
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,162,New Zealand
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,48,Oman
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,129,Panama
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,138,Peru
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,147,French Polynesia
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,17,Papua New Guinea
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,15,Philippines
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,53,Pakistan
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,146,Pitcairn
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,116,Puerto Rico and Virgin Islands of the United States
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,8,Palau
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,190,Qatar
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,32,Reunion
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,50,Saudi Arabia
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,7,Solomon Islands
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,31,Seychelles
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,208,Singapore
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,96,Sierra Leone
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,66,Senegal
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,103,Sao Tome and Principe
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,134,El Salvador
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,220,Sint Maarten
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,111,Turks and Caicos Islands
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,98,Togo
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,25,Thailand
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,231,East Timor
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,155,Tonga
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,126,Trinidad and Tobago
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,19,Tuvalu
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,14,Taiwan
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,202,Tanzania
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,163,United States
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,173,Uruguay
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,127,Saint Vincent and the Grenadines
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,139,Venezuela
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,117,British Virgin Islands
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,116,Puerto Rico and Virgin Islands of the United States
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,207,Vietnam
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,6,Vanuatu
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,161,Wallis and Futuna
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,152,Samoa
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,47,Yemen
2476,Extant,Native,Native,NA,NA,Balaenoptera edeni,102,South Africa
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,200,Angola
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,172,Argentina
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,16,Australia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,204,Bangladesh
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,99,Benin
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,108,Bermuda
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,171,Brazil
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,110,Bahamas
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,218,Canada
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,1,Cocos Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,195,Ivory Coast
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,153,Cook Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,224,Chile
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,197,Cameroon
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,209,China
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,132,Colombia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,130,Costa Rica
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,56,Cape Verde
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,46,Djibouti
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,137,Ecuador
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,63,Western Sahara
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,45,Eritrea
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,182,Spain
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,95,Falkland Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,141,Faeroe Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,179,France
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,198,Gabon
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,180,United Kingdom
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,125,Grenada
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,106,Ghana
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,60,Gibraltar
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,145,Greenland
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,104,Equatorial Guinea
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,80,Greece
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,89,South Georgia and the South Sandwich Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,136,Guatemala
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,216,Indonesia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,181,Ireland
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,203,India
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,192,Iraq
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,191,Iran
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,143,Iceland
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,210,Japan
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,43,Kenya
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,28,Comoro Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,40,Sri Lanka
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,62,Morocco
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,42,Madagascar
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,11,Marshall Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,205,Myanmar
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,13,Northern Mariana Islands and Guam
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,64,Mauritania
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,37,Mauritius
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,39,Maldives
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,135,Mexico
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,206,Malaysia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,41,Mozambique
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,101,Namibia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,5,New Caledonia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,196,Nigeria
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,131,Nicaragua
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,223,Norway
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,162,New Zealand
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,48,Oman
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,129,Panama
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,138,Peru
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,15,Philippines
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,53,Pakistan
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,219,Saint Pierre and Miquelon
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,146,Pitcairn
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,183,Portugal
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,8,Palau
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,32,Reunion
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,73,Russia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,31,Seychelles
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,85,Ascension
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,86,Saint Helena
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,88,Tristan da Cunha
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,66,Senegal
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,44,Somalia
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,103,Sao Tome and Principe
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,134,El Salvador
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,92,Amsterdam Island and Saint Paul Island
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,91,Crozet Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,93,Kerguelen Islands
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,98,Togo
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,25,Thailand
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,231,East Timor
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,14,Taiwan
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,202,Tanzania
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,163,United States
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,173,Uruguay
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,47,Yemen
2477,Extant,Native,Native,NA,NA,Balaenoptera musculus,102,South Africa
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,81,Cyprus
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,84,Algeria
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,214,Egypt
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,182,Spain
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,179,France
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,60,Gibraltar
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,80,Greece
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,79,Israel
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,184,Italy
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,78,Lebanon
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,67,Libya
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,62,Morocco
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,185,Monaco
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,68,Malta
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,77,Syria
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,61,Tunisia
16208224,Extant,Native,Native,NA,NA,Balaenoptera physalus,76,Turkey
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,54,United Arab Emirates
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,200,Angola
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,213,Antarctica
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,172,Argentina
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,16,Australia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,59,Belgium
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,108,Bermuda
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,171,Brazil
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,105,Bouvet Island
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,218,Canada
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,199,Democratic Republic of the Congo
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,100,Republique du Congo
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,224,Chile
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,209,China
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,56,Cape Verde
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,81,Cyprus
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,176,Germany
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,175,Denmark
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,84,Algeria
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,137,Ecuador
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,214,Egypt
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,182,Spain
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,18,Fiji
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,95,Falkland Islands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,141,Faeroe Islands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,179,France
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,198,Gabon
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,180,United Kingdom
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,60,Gibraltar
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,145,Greenland
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,80,Greece
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,89,South Georgia and the South Sandwich Islands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,94,Heard and McDonald Islands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,187,Croatia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,216,Indonesia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,181,Ireland
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,79,Israel
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,180,United Kingdom
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,203,India
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,192,Iraq
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,191,Iran
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,143,Iceland
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,184,Italy
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,210,Japan
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,21,North Korea
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,20,South Korea
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,78,Lebanon
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,40,Sri Lanka
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,67,Libya
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,62,Morocco
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,185,Monaco
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,42,Madagascar
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,68,Malta
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,37,Mauritius
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,135,Mexico
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,206,Malaysia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,41,Mozambique
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,101,Namibia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,5,New Caledonia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,177,Netherlands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,223,Norway
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,162,New Zealand
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,48,Oman
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,138,Peru
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,15,Philippines
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,53,Pakistan
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,219,Saint Pierre and Miquelon
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,183,Portugal
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,32,Reunion
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,73,Russia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,50,Saudi Arabia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,31,Seychelles
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,222,Sweden
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,85,Ascension
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,86,Saint Helena
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,88,Tristan da Cunha
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,188,Slovenia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,144,Jan Mayen
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,77,Syria
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,92,Amsterdam Island and Saint Paul Island
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,91,Crozet Islands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,93,Kerguelen Islands
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,61,Tunisia
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,76,Turkey
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,163,United States
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,139,Venezuela
2478,Extant,Native,Native,NA,NA,Balaenoptera physalus,102,South Africa
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,213,Antarctica
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,172,Argentina
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,16,Australia
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,171,Brazil
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,224,Chile
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,95,Falkland Islands
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,89,South Georgia and the South Sandwich Islands
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,94,Heard and McDonald Islands
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,162,New Zealand
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,92,Amsterdam Island and Saint Paul Island
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,91,Crozet Islands
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,93,Kerguelen Islands
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,173,Uruguay
2762,Extant,Native,Native,NA,NA,Berardius arnuxii,102,South Africa
3778,Extant,Native,Native,NA,NA,Caperea marginata,172,Argentina
3778,Extant,Native,Native,NA,NA,Caperea marginata,16,Australia
3778,Extant,Native,Native,NA,NA,Caperea marginata,224,Chile
3778,Extant,Native,Native,NA,NA,Caperea marginata,95,Falkland Islands
3778,Extant,Native,Native,NA,NA,Caperea marginata,101,Namibia
3778,Extant,Native,Native,NA,NA,Caperea marginata,162,New Zealand
3778,Extant,Native,Native,NA,NA,Caperea marginata,102,South Africa
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,16,Australia
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,216,Indonesia
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,38,British Indian Ocean Territory
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,42,Madagascar
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,147,French Polynesia
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,32,Reunion
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,31,Seychelles
39365,Extant,Native,Native,NA,NA,Carcharhinus amblyrhynchos,163,United States
39375,Extant,Native,Native,NA,NA,Carcharhinus melanopterus,16,Australia
39375,Extant,Native,Native,NA,NA,Carcharhinus melanopterus,209,China
39375,Extant,Native,Native,NA,NA,Carcharhinus melanopterus,46,Djibouti
39375,Extant,Native,Native,NA,NA,Carcharhinus melanopterus,45,Eritrea
39375,Extant,Native,Native,NA,NA,Carcharhinus melanopterus,203,India
39375,Extant,Native,Native,NA,NA,Carcharhinus melanopterus,210,Japan
