comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1995.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1996.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1997.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1998.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,EN,Endangered,0.6,1999.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2e3,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2001.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2002.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2003.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2004.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2005.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2006.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2007.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2008.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2009.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2010.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2011.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2012.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2013.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2014.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2015.0,0.8
Bowhead whale,Balaena mysticetus,TRUE,NA,2472,Svalbard-Barents Sea (Spitsbergen) subpopulation,CR,CR,Critically Endangered,0.8,2016.0,0.8
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1965.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1966.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1967.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1968.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1969.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1970.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1971.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1972.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1973.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1974.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1975.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1976.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1977.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1978.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1979.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1980.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1981.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1982.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1983.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1984.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1985.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1986.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1987.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1988.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1989.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1990.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1991.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1992.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1993.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1994.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1995.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1996.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1997.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1998.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,1999.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2e3,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2001.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2002.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2003.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2004.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2005.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2006.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,NT,Lower Risk/near threatened,0.2,2007.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2008.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2009.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2010.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2011.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2012.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2013.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2014.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2015.0,0.0
Minke whale,Balaenoptera acutorostrata,TRUE,NA,2474,NA,LC,LC,Least Concern,0.0,2016.0,0.0
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1965.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1966.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1967.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1968.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1969.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1970.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1971.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1972.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1973.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1974.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1975.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1976.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1977.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1978.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1979.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1980.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1981.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1982.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1983.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1984.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1985.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1986.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1987.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1988.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1989.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1990.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1991.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1992.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1993.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1994.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,VU,Vulnerable,0.4,1995.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1996.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1997.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1998.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,1999.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2e3,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2001.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2002.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2003.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2004.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2005.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2006.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2007.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2008.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2009.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2010.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2011.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2012.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2013.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2014.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2015.0,0.6
Sei whale,Balaenoptera borealis,TRUE,NA,2475,NA,EN,EN,Endangered,0.6,2016.0,0.6
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1965.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1966.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1967.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1968.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1969.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1970.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1971.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1972.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1973.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1974.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1975.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1976.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1977.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1978.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1979.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1980.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1981.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1982.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1983.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1984.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1985.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1986.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1987.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1988.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1989.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1990.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1991.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1992.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1993.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1994.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1995.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1996.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1997.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1998.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,1999.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2e3,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2001.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2002.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2003.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2004.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2005.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2006.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2007.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2008.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2009.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2010.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2011.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2012.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2013.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2014.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2015.0,NA
Bryde's whale,Balaenoptera edeni,FALSE,16,2476,NA,DD,NA,NA,NA,2016.0,NA
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1965.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1966.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1967.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1968.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1969.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1970.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1971.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1972.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1973.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1974.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1975.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1976.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1977.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1978.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1979.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1980.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1981.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1982.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1983.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1984.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,CR,"""Very rare and believed to be decreasing in numbers""",0.8,1985.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1986.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1987.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1988.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1989.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1990.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1991.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1992.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1993.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1994.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1995.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1996.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1997.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1998.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,1999.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2e3,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2001.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2002.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2003.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2004.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2005.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2006.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2007.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2008.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2009.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2010.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2011.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2012.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2013.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2014.0,0.6
Blue whale,Balaenoptera musculus,TRUE,NA,2477,NA,EN,EN,Endangered,0.6,2015.0,0.6
