"season.year","ASD","ASD2","ScientificName","SpeciesCode","EnglishName","Class","Tax_Lev","totC_old","corr.Catch","corr.Catch2"
2011,"483  ","48","Moroteuthis knipovitchi","UHK","Smooth hooked squid","C",6,0.59999999,0.59999999,0.00059999999
2011,"483  ","48","Muraenolepis microps","MOY","Smalleye moray cod","F",6,32.15299996,32.15299996,0.03215299996
2011,"483  ","48","Notothenia angustifrons","NOF","Narrowheaded rockcod","F",6,0.115000002,0.115000002,0.000115000002
2011,"483  ","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,2291.5350159,2291.5350159,2.2915350159
2011,"483  ","48","Notothenia rossii","NOR","Marbled rockcod","F",6,3480.9850262,3480.9850262,3.4809850262
2011,"483  ","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,4897.87401132,4897.87401132,4.89787401132
2011,"483  ","48","Nototheniidae","NOX","Antarctic Rockcods","F",4,3.515000045,3.515000045,0.003515000045
2011,"483  ","48","Nototheniops larseni","NOL","Painted rockcod","F",6,90.90199935,90.90199935,0.09090199935
2011,"483  ","48","Nototheniops nudifrons","NOD","Yellowfin rockcod","F",6,20.817999986,20.817999986,0.020817999986
2011,"483  ","48","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,6.738000026,6.738000026,0.006738000026
2011,"483  ","48","Pagothenia hansoni","TRH","Striped rockcod","F",6,48.74000112,48.74000112,0.04874000112
2011,"483  ","48","Parachaenichthys georgianus","PGE","Bathydraconidae","F",6,49.22900003,49.22900003,0.04922900003
2011,"483  ","48","Paradiplospinus gracilis","PDG","Splendor escolor","F",6,0.403000003,0.403000003,0.000403000003
2011,"483  ","48","Paralomis formosa","KCF","Antarctic king crab","C",6,0.625,0.625,0.000625
2011,"483  ","48","Paralomis spinosissima","KCV","Antarctic king crab","C",6,41.03499999,41.03499999,0.04103499999
2011,"483  ","48","Pareledone turqueti","TWT","Turquet's octopus","C",6,5.539000062,5.539000062,0.005539000062
2011,"483  ","48","Patagonotothen brevicauda","NOT","Patagonian rockcod","F",6,8197.254843,8197.254843,8.197254843
2011,"483  ","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,666.4269983,666.4269983,0.6664269983
2011,"483  ","48","Psilodraco breviceps","PSR","Dragonfish spp.","F",6,1.453000039,1.453000039,0.001453000039
2011,"483  ","48","Raja georgiana","SRR","","F",6,383.3999969,383.3999969,0.3833999969
2011,"484","48","Antimora rostrata","ANT","Blue antimora","F",6,59.42,59.42,0.05942
2011,"484","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,0.5,0.5,5e-04
2011,"484","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,38649.37,38649.37,38.64937
2011,"484","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,15158.51,15158.51,15.15851
2011,"484","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,5392.02,5392.02,5.39202
2011,"484","48","Muraenolepis spp","MRL","Moray cods","F",5,41.43,41.43,0.04143
2011,"484","48","Rajiformes","SRX","Skates and rays","F",3,619.4,619.4,0.6194
2011,"486","48","Antimora rostrata","ANT","Blue antimora","F",6,706.5,706.47,0.70647
2011,"486","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,371.09,371.09,0.37109
2011,"486","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,32481.49,32481.49,32.48149
2011,"486","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,359210.28,359210.28,359.21028
2011,"486","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,8270.38,8270.38,8.27038
2011,"486","48","Muraenolepis spp","MRL","Moray cods","F",5,17.35,17.35,0.01735
2011,"5841","58","Antimora rostrata","ANT","Blue antimora","F",6,12.85,12.85,0.01285
2011,"5841","58","Careproctus spp","CWS","Snailfish","F",5,0.63,0.63,0.00063
2011,"5841","58","Channichthyidae","ICX","Crocodile icefishes nei","F",4,315.3,315.3,0.3153
2011,"5841","58","Chionobathyscus dewitti","CHW","Icefish spp.","F",6,56.1,56.1,0.0561
2011,"5841","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,27,27,0.027
2011,"5841","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,214218,214218,214.218
2011,"5841","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,2835.78,2835.78,2.83578
2011,"5841","58","Muraenolepis microps","MOY","Smalleye moray cod","F",6,10.7,10.7,0.0107
2011,"5841","58","Muraenolepis spp","MRL","Moray cods","F",5,33.52,33.52,0.03352
2011,"5841","58","Notothenia kempi","NOK","Striped-eyed rockcod","F",6,1.3,1.3,0.0013
2011,"5841","58","Octopodidae","OCT","Octopus spp.","C",4,28.76,28.76,0.02876
2011,"5841","58","Pogonophryne spp","POG","plunderfish","F",5,1.1,1.1,0.0011
2011,"5842","58","Channichthyidae","ICX","Crocodile icefishes nei","F",4,70.36,70.36,0.07036
2011,"5842","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,135757,135757,135.757
2011,"5842","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,43.43,43.43,0.04343
2011,"5842","58","Muraenolepis spp","MRL","Moray cods","F",5,7.05,7.05,0.00705
2011,"5842","58","Pogonophryne spp","POG","plunderfish","F",5,1.01,1.01,0.00101
2011,"5843a","58","Antimora rostrata","ANT","Blue antimora","F",6,346.5,346.5,0.3465
2011,"5843a","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,3593.13,3593.13,3.59313
2011,"5843a","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,170,170,0.17
2011,"5843a","58","Rajiformes","SRX","Skates and rays","F",3,55.4,55.4,0.0554
2011,"5843b","58","Antimora rostrata","ANT","Blue antimora","F",6,15.85,15.85,0.01585
2011,"5843b","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,2269.82,2269.82,2.26982
2011,"5843b","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,8465.1,8465.1,8.4651
2011,"5843b","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,1237.2,1237.2,1.2372
2011,"5843b","58","Muraenolepis spp","MRL","Moray cods","F",5,0.8,0.8,8e-04
2011,"5843b","58","Rajiformes","SRX","Skates and rays","F",3,49.6,49.6,0.0496
2011,"5844b","58","Antimora rostrata","ANT","Blue antimora","F",6,734,734,0.734
2011,"5844b","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,35399,35399,35.399
2011,"5844b","58","Lithodes spp","KCZ","King crabs","C",5,2,2,0.002
2011,"5844b","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,1629,1629,1.629
2011,"5844b","58","Muraenolepis spp","MRL","Moray cods","F",5,22,22,0.022
2011,"5844b","58","Nototheniidae","NOX","Antarctic Rockcods","F",4,69,69,0.069
2011,"5844b","58","Rajiformes","SRX","Skates and rays","F",3,45,45,0.045
2011,"5851","58","Antimora rostrata","ANT","Blue antimora","F",6,52099.31,52080.46,52.08046
2011,"5851","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,5235292.32955,5230101.66955,5230.10166955
2011,"5851","58","Macrourus carinatus","MCC","Ridge-scaled rattail","F",6,860612.178784,860612.178784,860.612178784
2011,"5851","58","Raja spp","RAJ","Rays and skates nei","F",5,437852.9639213,437852.9639213,437.8529639213
2011,"5852","58","Antimora rostrata","ANT","Blue antimora","F",6,4357.04,4356.52,4.35652
2011,"5852","58","Bathyraja eatonii","BEA","Eaton's Skate","F",6,3724,3720.52,3.72052
2011,"5852","58","Bathyraja irrasa","BYR","Kerguelen sandpaper skate","F",6,16495.45,16487.45,16.48745
2011,"5852","58","Bathyraja murrayi","BMU","Murray's skate","F",6,745,745,0.745
2011,"5852","58","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,602.71,601.84,0.60184
2011,"5852","58","Channichthys rhinoceratus","LIC","Unicorn icefish","F",6,26054.57,26034.43,26.03443
2011,"5852","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,2564251,2561902.38,2561.90238
2011,"5852","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,36.6,36.6,0.0366
2011,"5852","58","Etmopterus granulosus","ETM","Lucifer Shark","F",6,25,25,0.025
2011,"5852","58","Lampris immaculatus","LAI","Moonfish","F",6,36,36,0.036
2011,"5852","58","Lithodidae","KCX","Crab spp.","C",4,258,258,0.258
2011,"5852","58","Loliginidae, Ommastrephidae","SQU","Flying squids","C",3,7,7,0.007
2011,"5852","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,143145,143145,143.145
2011,"5852","58","Macrourus whitsoni","WGR","","F",6,8987.18,8987.18,8.98718
2011,"5852","58","Notothenia acuta","NOA","Trangular rockcod","F",6,1,1,0.001
2011,"5852","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,27757.54,27757.54,27.75754
2011,"5852","58","Nototheniops mizops","NOZ","Toad rockcod","F",6,8.19,8.19,0.00819
2011,"5852","58","Octopodidae","OCT","Octopus spp.","C",4,176.5,176.5,0.1765
2011,"5852","58","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,343,343,0.343
2011,"5852","58","Rajiformes","SRX","Skates and rays","F",3,2494,2481.11,2.48111
2011,"5852","58","Somniosus pacificus","SON","Pacific Sleeper Shark","F",6,2224,2224,2.224
2011,"5852","58","Teuthoidea","SQQ","Squids","C",4,78.24,78.24,0.07824
2011,"586","58","Antimora rostrata","ANT","Blue antimora","F",6,23743.64,23705.59,23.70559
2011,"586","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,735301.342362,734762.932362,734.762932362
2011,"586","58","Macrourus carinatus","MCC","Ridge-scaled rattail","F",6,93090.641246,93090.641246,93.090641246
2011,"586","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,1532.3,1532.3,1.5323
2011,"586","58","Raja taaf","RFA","","F",6,28868.7316104,28868.7316104,28.8687316104
2011,"586","58","Rajiformes","SRX","Skates and rays","F",3,123.1,93.56,0.09356
2011,"587","58","Antimora rostrata","ANT","Blue antimora","F",6,1002.9,1000.58,1.00058
2011,"587","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,91933.24,91723.37,91.72337
2011,"587","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,3245.5,3245.5,3.2455
2011,"587","58","Rajiformes","SRX","Skates and rays","F",3,45,44.24,0.04424
2011,"881","88","Antimora rostrata","ANT","Blue antimora","F",6,815.04,815.04,0.81504
2011,"881","88","Bathyraja eatonii","BEA","Eaton's Skate","F",6,533.3,533.3,0.5333
2011,"881","88","Bathyraja maccaini","BAM","McCain's skate","F",6,151.3,151.3,0.1513
2011,"881","88","Channichthyidae","ICX","Crocodile icefishes nei","F",4,1099.54,1099.54,1.09954
2011,"881","88","Chionobathyscus dewitti","CHW","Icefish spp.","F",6,179.82,179.82,0.17982
2011,"881","88","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,2625.44,2625.44,2.62544
2011,"881","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,2836465.17,2836465.17,2836.46517
2011,"881","88","Lampris guttatus","LAG","Opah","F",6,22.1,22.1,0.0221
2011,"881","88","Lampris immaculatus","LAI","Moonfish","F",6,66,66,0.066
2011,"881","88","Lepidion spp","LEV","Lepidion codlings nei","F",5,3,3,0.003
2011,"881","88","Lithodidae","KCX","Crab spp.","C",4,0.6,0.6,6e-04
2011,"881","88","Macrourus carinatus","MCC","Ridge-scaled rattail","F",6,1875,1875,1.875
2011,"881","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,168915.275,168915.275,168.915275
2011,"881","88","Macrourus whitsoni","WGR","","F",6,18050.57,18050.57,18.05057
2011,"881","88","Muraenolepis microps","MOY","Smalleye moray cod","F",6,101.91,101.91,0.10191
2011,"881","88","Muraenolepis spp","MRL","Moray cods","F",5,5470.16,5470.16,5.47016
2011,"881","88","Notothenia squamifrons","NOS","Grey rockcod","F",6,0.5,0.5,5e-04
2011,"881","88","Nototheniidae","NOX","Antarctic Rockcods","F",4,140.38,140.38,0.14038
2011,"881","88","Octopodidae","OCT","Octopus spp.","C",4,2.685,2.685,0.002685
2011,"881","88","Pogonophryne permitini","PGR","Plunderfish","F",6,0.93,0.93,0.00093
2011,"881","88","Pogonophryne spp","POG","plunderfish","F",5,4.89,4.89,0.00489
2011,"881","88","Raja georgiana","SRR","","F",6,2187.9,2187.9,2.1879
2011,"881","88","Rajiformes","SRX","Skates and rays","F",3,1348.92,1348.92,1.34892
2011,"882","88","Antimora rostrata","ANT","Blue antimora","F",6,4957.11,4957.11,4.95711
2011,"882","88","Channichthyidae","ICX","Crocodile icefishes nei","F",4,5981.43,5981.43,5.98143
2011,"882","88","Chionobathyscus dewitti","CHW","Icefish spp.","F",6,1206.81,1206.81,1.20681
2011,"882","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,579641.73,579641.73,579.64173
2011,"882","88","Lithodidae","KCX","Crab spp.","C",4,1.83,1.83,0.00183
2011,"882","88","Macrourus carinatus","MCC","Ridge-scaled rattail","F",6,628.19,628.19,0.62819
2011,"882","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,44276.52,44276.52,44.27652
2011,"882","88","Macrourus whitsoni","WGR","","F",6,6637.9,6637.9,6.6379
2011,"882","88","Muraenolepis marmoratus","MVC","Marbled moray cod","F",6,0.2,0.2,2e-04
2011,"882","88","Muraenolepis microps","MOY","Smalleye moray cod","F",6,120.05,120.05,0.12005
2011,"882","88","Muraenolepis spp","MRL","Moray cods","F",5,502.38,502.38,0.50238
2011,"882","88","Nototheniidae","NOX","Antarctic Rockcods","F",4,1.57,1.57,0.00157
2011,"882","88","Octopodidae","OCT","Octopus spp.","C",4,0.62,0.62,0.00062
2011,"882","88","Paralomis spinosissima","KCV","Antarctic king crab","C",6,1.84,1.84,0.00184
2011,"882","88","Raja georgiana","SRR","","F",6,106,106,0.106
2011,"882","88","Rajiformes","SRX","Skates and rays","F",3,16.75,16.75,0.01675
2011,"882  ","88","Antimora rostrata","ANT","Blue antimora","F",6,10.83,10.83,0.01083
2011,"882  ","88","Chionobathyscus dewitti","CHW","Icefish spp.","F",6,30.41,30.41,0.03041
2011,"882  ","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,9966,9966,9.966
2011,"882  ","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,17.47,17.47,0.01747
2011,"882  ","88","Macrourus whitsoni","WGR","","F",6,927.77,927.77,0.92777
2011,"883  ","88","Antimora rostrata","ANT","Blue antimora","F",6,8,8,0.008
2011,"883  ","88","Chionobathyscus dewitti","CHW","Icefish spp.","F",6,99.4,99.4,0.0994
2011,"883  ","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,5230,5230,5.23
2011,"883  ","88","Lithodidae","KCX","Crab spp.","C",4,4.6,4.6,0.0046
2011,"883  ","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,703,703,0.703
2011,"883  ","88","Pogonophryne spp","POG","plunderfish","F",5,0.4,0.4,4e-04
2012,"481","48","Aethotaxis mitopteryx","AEM","Longfin icedevil","F",6,0.3,0.3,3e-04
2012,"481","48","Akarotaxis nudiceps","AKN","","F",6,0.1,0.1,1e-04
2012,"481","48","Anotopterus pharao","ANH","Daggertooth","F",6,47,47,0.047
2012,"481","48","Antimora rostrata","ANT","Blue antimora","F",6,13,13,0.013
2012,"481","48","Artedidraco skottsbergi","ADK","Plunderfish","F",6,0.1,0.1,1e-04
2012,"481","48","Bathyraja eatonii","BEA","Eaton's Skate","F",6,8.8,8.8,0.0088
2012,"481","48","Bathyraja maccaini","BAM","McCain's skate","F",6,54.5,54.5,0.0545
2012,"481","48","Bathyraja spp","BHY","Bathyraja rays nei","F",5,9.7,9.7,0.0097
2012,"481","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,538.23,538.23,0.53823
2012,"481","48","Chaenodraco wilsoni","WIC","Spiny icefish","F",6,26,26,0.026
2012,"481","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,8081.3,8081.3,8.0813
2012,"481","48","Chionobathyscus dewitti","CHW","Icefish spp.","F",6,0.2,0.2,2e-04
2012,"481","48","Chionodraco rastrospinosus","KIF","Ocellated icefish","F",6,377,377,0.377
2012,"481","48","Cryodraco antarcticus","FIC","Long-fingered Icefish","F",6,207.4,207.4,0.2074
2012,"481","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,124.4,124.4,0.1244
2012,"481","48","Dolloidraco longedorsalis","DLL","Plunderfish spp","F",6,0.2,0.2,2e-04
2012,"481","48","Electrona antarctica","ELN","","F",6,0.6,0.6,6e-04
2012,"481","48","Electrona spp","ELT","Lanternfishes","F",5,0.1,0.1,1e-04
2012,"481","48","Euphausia superba","KRI","Antarctic Krill","C",6,75630039,75630039,75630.039
2012,"481","48","Gerlachea australis","GEA","Dragonfish spp.","F",6,0.2,0.2,2e-04
2012,"481","48","Gymnodraco acuticeps","GYA","Antarctic dragonfish","F",6,1.5,1.5,0.0015
2012,"481","48","Gymnoscopelus braueri","GYR","Lanternfish","F",6,0.1,0.1,1e-04
2012,"481","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,97.3,97.3,0.0973
2012,"481","48","Harpagifer antarcticus","HGW","Antarctic spiny plunderfish","F",6,0.1,0.1,1e-04
2012,"481","48","Lycodichthys antarcticus","LCN","eelpout","F",6,0.3,0.3,3e-04
2012,"481","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,6.1,6.1,0.0061
2012,"481","48","Muraenolepis microps","MOY","Smalleye moray cod","F",6,10,10,0.01
2012,"481","48","Neopagetopsis ionah","JIC","Crocodile icefishes","F",6,18.9,18.9,0.0189
2012,"481","48","Notothenia coriiceps","NOC","Black rockcod","F",6,6624.1,6624.1,6.6241
2012,"481","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,1655.5,1655.5,1.6555
2012,"481","48","Notothenia rossii","NOR","Marbled rockcod","F",6,27581.7,27581.7,27.5817
2012,"481","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,106,106,0.106
2012,"481","48","Nototheniidae","NOX","Antarctic Rockcods","F",4,0.3,0.3,3e-04
2012,"481","48","Nototheniops larseni","NOL","Painted rockcod","F",6,219.8,219.8,0.2198
2012,"481","48","Nototheniops nudifrons","NOD","Yellowfin rockcod","F",6,30,30,0.03
2012,"481","48","Ophthalmolycus amberensis","LYA","Eelpout","F",6,5,5,0.005
2012,"481","48","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,0.005,0.005,5e-06
2012,"481","48","Pachycara brachycephalum","PHB","Eelpout","F",6,1.1,1.1,0.0011
2012,"481","48","Pagetopsis macropterus","PMA","Icefish spp.","F",6,0.4,0.4,4e-04
2012,"481","48","Pagothenia hansoni","TRH","Striped rockcod","F",6,6.6,6.6,0.0066
2012,"481","48","Parachaenichthys charcoti","PCH","Antarctic dragonfishes","F",6,2,2,0.002
2012,"481","48","Paradiplospinus gracilis","PDG","Splendor escolor","F",6,0.3,0.3,3e-04
2012,"481","48","Paraliparis spp","PVZ","","F",5,0.2,0.2,2e-04
2012,"481","48","Pleuragramma antarcticum","ANS","Antarctic silverfish","F",6,32.5,32.5,0.0325
2012,"481","48","Pogonophryne marmorata","PGM","Marbled plunderfish","F",6,0.2,0.2,2e-04
2012,"481","48","Pogonophryne scotti","SZT","","F",6,0.5,0.5,5e-04
2012,"481","48","Pogonophryne spp","POG","plunderfish","F",5,0.7,0.7,7e-04
2012,"481","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,41.7,41.7,0.0417
2012,"481","48","Racovitzia glacialis","RGG","Dragonfish spp.","F",6,0.6,0.6,6e-04
2012,"481","48","Trematomus bernacchii","TMH","Emerald rockcod","F",6,6.8,6.8,0.0068
2012,"481","48","Trematomus eulepidotus","TRL","Antarctic rockcod","F",6,52.4,52.4,0.0524
2012,"481","48","Trematomus newnesi","TRW","Dusky rockcod","F",6,1.7,1.7,0.0017
2012,"481","48","Trematomus scotti","TRM","Rockcod","F",6,0.3,0.3,3e-04
2012,"482","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,8,8,0.008
2012,"482","48","Electrona carlsbergi","ELC","Lanternfish","F",6,0.1,0.1,1e-04
2012,"482","48","Euphausia superba","KRI","Antarctic Krill","C",6,29039970,29039970,29039.97
2012,"482","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,0.02,0.02,2e-05
2012,"483","48","Antimora rostrata","ANT","Blue antimora","F",6,9458.1,9458.1,9.4581
2012,"483","48","Artedidraco mirus","AZT","Plunderfish","F",6,0.1,0.1,1e-04
2012,"483","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,117.1,117.1,0.1171
2012,"483","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,999068,999068,999.068
2012,"483","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,1805685.2,1805685.2,1805.6852
2012,"483","48","Euphausia superba","KRI","Antarctic Krill","C",6,56414636,56414636,56414.636
2012,"483","48","Gempylidae","GEP","Snake mackerels, escolars nei","F",4,0.8,0.8,8e-04
2012,"483","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,0.2,0.2,2e-04
2012,"483","48","Lithodidae","KCX","Crab spp.","C",4,26.1,26.1,0.0261
2012,"483","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,54324.3,54324.3,54.3243
