"","","Population","Sanitation","","","","","",""
"","1993","3671.8","3081.1","83.9","590.7","16.1","","",""
"","1994","3650.3","3076.9","84.3","573.4","15.7","","",""
"","1995","3628.1","3071.8","84.7","556.2","15.3","","",""
"","1996","3606.0","3066.8","85.0","539.2","15.0","","",""
"","1997","3583.3","3061.1","85.4","522.2","14.6","","",""
"","1998","3558.8","3053.7","85.8","505.1","14.2","","",""
"","1999","3530.9","3043.2","86.2","487.8","13.8","","",""
"","2000","3498.4","3028.5","86.6","470.0","13.4","","",""
"","2001","3461.6","3009.8","86.9","451.9","13.1","","",""
"","2002","3421.4","2987.7","87.3","433.8","12.7","","",""
"","2003","3378.4","2962.8","87.7","415.6","12.3","","",""
"","2004","3333.3","2935.8","88.1","397.5","11.9","","",""
"","2005","3286.8","2907.7","88.5","379.0","11.5","","",""
"","2006","3238.8","2878.5","88.9","360.3","11.1","","",""
"","2007","3190.1","2848.2","89.3","341.9","10.7","","",""
"","2008","3143.3","2819.2","89.7","324.1","10.3","","",""
"","2009","3102.0","2794.3","90.1","307.7","9.9","","",""
"","2010","3068.5","2775.8","90.5","292.7","9.5","","",""
"","2011","3044.0","2765.2","90.8","278.8","9.2","","",""
"","2012","3027.6","2750.0","90.8","277.6","9.2","","",""
"","2013","3016.9","2740.1","90.8","276.9","9.2","","",""
"","2014","3008.3","2732.1","90.8","276.2","9.2","","",""
"","2015","2999.0","2770.9","92.4","228.0","7.6","","",""
"Luxembourg","1990","381.8","373.3","97.8","8.5","2.2","29","",""
"","1991","386.4","377.7","97.8","8.6","2.2","","",""
"","1992","391.4","382.6","97.8","8.8","2.2","","",""
"","1993","396.8","387.9","97.8","8.9","2.2","","",""
"","1994","402.4","393.4","97.7","9.1","2.3","","",""
"","1995","408.2","398.9","97.7","9.2","2.3","","",""
"","1996","414.0","404.6","97.7","9.4","2.3","","",""
"","1997","420.0","410.4","97.7","9.5","2.3","","",""
"","1998","425.8","416.1","97.7","9.7","2.3","","",""
"","1999","431.3","421.4","97.7","9.9","2.3","","",""
"","2000","436.1","426.1","97.7","10.0","2.3","","",""
"","2001","440.1","430.0","97.7","10.2","2.3","","",""
"","2002","443.5","433.2","97.7","10.3","2.3","","",""
"","2003","447.0","436.6","97.7","10.4","2.3","","",""
"","2004","451.5","441.0","97.7","10.5","2.3","","",""
"","2005","457.8","447.1","97.7","10.7","2.3","","",""
"","2006","466.2","455.3","97.7","10.9","2.3","","",""
"","2007","476.3","465.1","97.6","11.2","2.4","","",""
"","2008","487.3","475.8","97.6","11.5","2.4","","",""
"","2009","498.1","486.3","97.6","11.8","2.4","","",""
"","2010","507.9","495.8","97.6","12.1","2.4","","",""
"","2011","516.3","504.1","97.6","12.3","2.4","","",""
"","2012","523.7","511.3","97.6","12.5","2.4","","",""
"","2013","530.4","517.7","97.6","12.7","2.4","","",""
"","2014","536.8","523.9","97.6","12.8","2.4","","",""
"","2015","543.3","530.2","97.6","13.0","2.4","","",""
"Madagascar","1990","11545.8","1083.0","9.4","10462.8","90.6","8","",""
"","1991","11898.3","1128.5","9.5","10769.7","90.5","","",""
"","1992","12263.9","1176.2","9.6","11087.7","90.4","","",""
"","1993","12643.9","1226.3","9.7","11417.6","90.3","","",""
"","1994","13039.8","1275.8","9.8","11763.9","90.2","","",""
"","1995","13452.5","1327.5","9.9","12125.1","90.1","","",""
"","1996","13882.6","1381.6","10.0","12501.0","90.0","","",""
"","1997","14329.2","1438.2","10.0","12891.0","90.0","","",""
"","1998","14790.2","1497.1","10.1","13293.2","89.9","","",""
"","1999","15262.8","1558.0","10.2","13704.8","89.8","","",""
"","2000","15744.8","1620.8","10.3","14124.1","89.7","","",""
"","2001","16235.8","1685.3","10.4","14550.4","89.6","","",""
"","2002","16736.0","1751.9","10.5","14984.2","89.5","","",""
"","2003","17245.3","1820.3","10.6","15425.0","89.4","","",""
"","2004","17763.4","1890.6","10.6","15872.8","89.4","","",""
"","2005","18290.4","1968.1","10.8","16322.3","89.2","","",""
"","2006","18826.1","2048.0","10.9","16778.1","89.1","","",""
"","2007","19371.0","2130.5","11.0","17240.5","89.0","","",""
"","2008","19926.8","2215.8","11.1","17711.0","88.9","","",""
"","2009","20495.7","2304.1","11.2","18191.6","88.8","","",""
"","2010","21079.5","2395.7","11.4","18683.8","88.6","","",""
"","2011","21678.9","2490.7","11.5","19188.2","88.5","","",""
"","2012","22293.9","2574.2","11.5","19719.7","88.5","","",""
"","2013","22924.9","2660.3","11.6","20264.6","88.4","","",""
"","2014","23572.0","2749.0","11.7","20823.0","88.3","","",""
"","2015","24235.4","2907.1","12.0","21328.3","88.0","","",""
"Malawi","1990","9447.1","2772.2","29.3","6674.9","70.7","25","",""
"","1991","9657.5","2883.2","29.9","6774.3","70.1","","",""
"","1992","9759.4","2963.3","30.4","6796.2","69.6","","",""
"","1993","9800.6","3025.5","30.9","6775.2","69.1","","",""
"","1994","9851.7","3091.1","31.4","6760.7","68.6","","",""
"","1995","9964.1","3176.5","31.9","6787.6","68.1","","",""
"","1996","10153.3","3287.8","32.4","6865.5","67.6","","",""
"","1997","10404.3","3421.1","32.9","6983.1","67.1","","",""
"","1998","10700.2","3571.8","33.4","7128.4","66.6","","",""
"","1999","11012.7","3726.7","33.8","7286.0","66.2","","",""
"","2000","11321.5","3882.4","34.3","7439.1","65.7","","",""
"","2001","11623.2","4038.2","34.7","7584.9","65.3","","",""
"","2002","11926.8","4197.4","35.2","7729.4","64.8","","",""
"","2003","12238.7","4362.2","35.6","7876.5","64.4","","",""
"","2004","12569.1","4536.4","36.1","8032.7","63.9","","",""
"","2005","12924.7","4722.7","36.5","8202.1","63.5","","",""
"","2006","13307.5","4922.1","37.0","8385.4","63.0","","",""
"","2007","13713.8","5133.6","37.4","8580.2","62.6","","",""
"","2008","14138.2","5355.5","37.9","8782.7","62.1","","",""
"","2009","14573.3","5585.4","38.3","8987.9","61.7","","",""
"","2010","15013.7","5821.2","38.8","9192.5","61.2","","",""
"","2011","15457.5","6062.3","39.2","9395.2","60.8","","",""
"","2012","15906.5","6240.4","39.2","9666.1","60.8","","",""
"","2013","16362.6","6421.5","39.2","9941.0","60.8","","",""
"","2014","16829.1","6607.1","39.3","10222.0","60.7","","",""
"","2015","17308.7","7097.1","41.0","10211.5","59.0","","",""
"Malaysia","1990","18211.1","15700.4","86.2","2510.7","13.8","45","",""
"","1991","18710.0","16223.3","86.7","2486.6","13.3","","",""
"","1992","19205.1","16752.9","87.2","2452.2","12.8","","",""
"","1993","19701.4","17288.0","87.8","2413.4","12.2","","",""
"","1994","20206.5","17834.7","88.3","2371.9","11.7","","",""
"","1995","20725.4","18397.1","88.8","2328.3","11.2","","",""
"","1996","21259.8","18977.2","89.3","2282.6","10.7","","",""
"","1997","21805.8","19571.4","89.8","2234.5","10.2","","",""
"","1998","22355.1","20172.1","90.2","2182.9","9.8","","",""
"","1999","22896.0","20769.1","90.7","2127.0","9.3","","",""
"","2000","23420.8","21354.6","91.2","2066.2","8.8","","",""
"","2001","23925.7","21922.5","91.6","2003.2","8.4","","",""
"","2002","24413.8","22478.0","92.1","1935.8","7.9","","",""
"","2003","24890.7","23026.2","92.5","1864.5","7.5","","",""
"","2004","25365.1","23575.0","92.9","1790.1","7.1","","",""
"","2005","25843.5","24130.1","93.4","1713.4","6.6","","",""
"","2006","26327.1","24693.0","93.8","1634.1","6.2","","",""
"","2007","26813.8","25261.4","94.2","1552.4","5.8","","",""
"","2008","27302.3","25834.3","94.6","1468.0","5.4","","",""
"","2009","27790.3","26409.3","95.0","1381.0","5.0","","",""
"","2010","28275.8","26984.6","95.4","1291.2","4.6","","",""
"","2011","28759.0","27523.1","95.7","1235.9","4.3","","",""
"","2012","29239.9","27986.2","95.7","1253.7","4.3","","",""
"","2013","29717.0","28445.6","95.7","1271.3","4.3","","",""
"","2014","30187.9","28899.2","95.7","1288.7","4.3","","",""
"","2015","30651.2","29428.8","96.0","1222.3","4.0","","",""
"Maldives","1990","215.9","146.7","68.0","69.1","32.0","57","",""
"","1991","222.0","150.8","68.0","71.1","32.0","","",""
"","1992","227.9","154.8","67.9","73.1","32.1","","",""
"","1993","233.6","158.6","67.9","75.0","32.1","","",""
"","1994","239.3","162.4","67.9","76.9","32.1","","",""
"","1995","245.0","170.8","69.7","74.1","30.3","","",""
"","1996","250.7","179.7","71.7","70.9","28.3","","",""
"","1997","256.3","188.8","73.7","67.5","26.3","","",""
"","1998","262.0","198.0","75.6","64.0","24.4","","",""
"","1999","267.5","207.3","77.5","60.2","22.5","","",""
"","2000","272.7","216.7","79.4","56.1","20.6","","",""
"","2001","277.8","226.4","81.5","51.4","18.5","","",""
"","2002","282.7","236.0","83.5","46.7","16.5","","",""
"","2003","287.6","245.7","85.4","41.9","14.6","","",""
"","2004","292.5","255.4","87.3","37.2","12.7","","",""
"","2005","297.6","265.2","89.1","32.4","10.9","","",""
"","2006","302.8","275.2","90.9","27.6","9.1","","",""
"","2007","308.2","285.4","92.6","22.9","7.4","","",""
"","2008","313.8","295.7","94.2","18.1","5.8","","",""
"","2009","319.7","306.2","95.8","13.4","4.2","","",""
"","2010","325.7","316.9","97.3","8.8","2.7","","",""
"","2011","332.0","325.3","98.0","6.7","2.0","","",""
"","2012","338.4","331.6","98.0","6.9","2.0","","",""
"","2013","345.0","338.0","98.0","7.0","2.0","","",""
"","2014","351.6","344.4","98.0","7.2","2.0","","",""
"","2015","358.0","350.6","97.9","7.4","2.1","","",""
"Mali","1990","7964.1","1121.0","14.1","6843.1","85.9","18","",""
"","1991","8130.5","1174.8","14.4","6955.7","85.6","","",""
"","1992","8322.7","1233.9","14.8","7088.9","85.2","","",""
"","1993","8535.3","1297.5","15.2","7237.8","84.8","","",""
"","1994","8759.4","1364.7","15.6","7394.8","84.4","","",""
"","1995","8988.9","1434.4","16.0","7554.4","84.0","","",""
"","1996","9222.2","1506.7","16.3","7715.4","83.7","","",""
"","1997","9462.3","1582.0","16.7","7880.3","83.3","","",""
"","1998","9712.4","1661.9","17.1","8050.5","82.9","","",""
"","1999","9977.3","1750.3","17.5","8227.0","82.5","","",""
"","2000","10260.6","1844.6","18.0","8416.0","82.0","","",""
"","2001","10562.8","1945.0","18.4","8617.8","81.6","","",""
"","2002","10882.7","2051.6","18.9","8831.1","81.1","","",""
"","2003","11219.7","2164.6","19.3","9055.2","80.7","","",""
"","2004","11572.9","2284.0","19.7","9289.0","80.3","","",""
"","2005","11941.3","2409.8","20.2","9531.5","79.8","","",""
"","2006","12325.5","2542.4","20.6","9783.2","79.4","","",""
"","2007","12725.6","2682.0","21.1","10043.7","78.9","","",""
"","2008","13138.3","2828.1","21.5","10310.2","78.5","","",""
"","2009","13559.3","2980.0","22.0","10579.3","78.0","","",""
"","2010","13986.0","3136.9","22.4","10849.1","77.6","","",""
"","2011","14416.7","3298.5","22.9","11118.2","77.1","","",""
"","2012","14853.6","3423.6","23.0","11430.0","77.0","","",""
"","2013","15301.6","3552.7","23.2","11749.0","76.8","","",""
"","2014","15768.2","3687.4","23.4","12080.8","76.6","","",""
"","2015","16258.6","4011.1","24.7","12247.5","75.3","","",""
"Malta","1990","375.3","375.3","100.0","0.0","0.0","13","",""
"","1991","379.6","379.6","100.0","0.0","0.0","","",""
"","1992","383.9","383.9","100.0","0.0","0.0","","",""
"","1993","388.1","388.1","100.0","0.0","0.0","","",""
"","1994","392.1","392.1","100.0","0.0","0.0","","",""
"","1995","395.6","395.6","100.0","0.0","0.0","","",""
"","1996","398.7","398.7","100.0","0.0","0.0","","",""
"","1997","401.4","401.4","100.0","0.0","0.0","","",""
"","1998","403.7","403.7","100.0","0.0","0.0","","",""
"","1999","405.7","405.7","100.0","0.0","0.0","","",""
"","2000","407.5","407.5","100.0","0.0","0.0","","",""
"","2001","409.1","409.1","100.0","0.0","0.0","","",""
"","2002","410.5","410.5","100.0","0.0","0.0","","",""
"","2003","411.8","411.8","100.0","0.0","0.0","","",""
"","2004","413.2","413.2","100.0","0.0","0.0","","",""
"","2005","414.7","414.7","100.0","0.0","0.0","","",""
"","2006","416.6","416.6","100.0","0.0","0.0","","",""
"","2007","418.6","418.6","100.0","0.0","0.0","","",""
"","2008","420.8","420.8","100.0","0.0","0.0","","",""
"","2009","422.9","422.9","100.0","0.0","0.0","","",""
"","2010","424.7","424.7","100.0","0.0","0.0","","",""
"","2011","426.4","426.4","100.0","0.0","0.0","","",""
"","2012","427.8","427.8","100.0","0.0","0.0","","",""
"","2013","429.0","429.0","100.0","0.0","0.0","","",""
"","2014","430.1","430.1","100.0","0.0","0.0","","",""
"","2015","431.2","431.2","100.0","0.0","0.0","","",""
"Marshall Islands","1990","47.3","30.6","64.6","16.7","35.4","25","",""
"","1991","48.5","31.6","65.2","16.9","34.8","","",""
"","1992","49.4","32.5","65.7","16.9","34.3","","",""
"","1993","50.0","33.2","66.3","16.9","33.7","","",""
"","1994","50.6","33.8","66.8","16.8","33.2","","",""
"","1995","51.0","34.4","67.4","16.6","32.6","","",""
"","1996","51.4","34.9","67.9","16.5","32.1","","",""
"","1997","51.7","35.4","68.5","16.3","31.5","","",""
"","1998","51.9","35.8","69.0","16.1","31.0","","",""
"","1999","52.1","36.2","69.5","15.9","30.5","","",""
"","2000","52.1","36.5","70.1","15.6","29.9","","",""
"","2001","52.1","36.8","70.6","15.3","29.4","","",""
"","2002","52.1","37.0","71.1","15.0","28.9","","",""
"","2003","52.0","37.2","71.6","14.8","28.4","","",""
"","2004","52.0","37.5","72.1","14.5","27.9","","",""
"","2005","52.0","37.8","72.7","14.2","27.3","","",""
"","2006","52.2","38.2","73.2","14.0","26.8","","",""
"","2007","52.5","38.7","73.7","13.8","26.3","","",""
"","2008","52.9","39.2","74.2","13.7","25.8","","",""
"","2009","53.4","39.9","74.7","13.5","25.3","","",""
"","2010","54.0","40.6","75.2","13.4","24.8","","",""
"","2011","54.8","41.5","75.7","13.3","24.3","","",""
"","2012","55.7","42.2","75.8","13.5","24.2","","",""
"","2013","56.7","43.0","75.9","13.7","24.1","","",""
"","2014","57.7","43.8","76.0","13.9","24.0","","",""
"","2015","58.6","45.0","76.9","13.6","23.1","","",""
"Martinique","1990","358.5","","","","","","",""
"","1991","361.0","","","","","","",""
"","1992","363.0","","","","","","",""
"","1993","364.7","","","","","","",""
"","1994","366.5","","","","","","",""
"","1995","368.7","","","","","","",""
"","1996","371.5","","","","","","",""
"","1997","374.6","","","","","","",""
"","1998","377.9","","","","","","",""
"","1999","381.2","","","","","","",""
"","2000","384.3","","","","","","",""
"","2001","387.2","","","","","","",""
"","2002","389.9","357.4","91.7","32.5","8.3","","",""
"","2003","392.3","359.6","91.7","32.7","8.3","","",""
"","2004","394.4","361.6","91.7","32.9","8.3","","",""
"","2005","396.2","363.2","91.7","33.0","8.3","","",""
"","2006","397.6","364.5","91.7","33.1","8.3","","",""
"","2007","398.6","365.4","91.7","33.2","8.3","","",""
"","2008","399.3","366.1","91.7","33.2","8.3","","",""
"","2009","400.0","366.8","91.7","33.3","8.3","","",""
"","2010","400.8","367.5","91.7","33.3","8.3","","",""
"","2011","401.7","368.3","91.7","33.4","8.3","","",""
"","2012","402.7","369.1","91.7","33.5","8.3","","",""
"","2013","403.7","370.0","91.7","33.6","8.3","","",""
"","2014","404.7","371.0","91.7","33.7","8.3","","",""
"","2015","405.7","","","","","","",""
"Mauritania","1990","2024.2","316.8","15.6","1707.4","84.4","32","",""
"","1991","2081.4","329.3","15.8","1752.0","84.2","","",""
"","1992","2141.0","342.5","16.0","1798.5","84.0","","",""
"","1993","2203.0","356.2","16.2","1846.7","83.8","","",""
"","1994","2267.4","389.8","17.2","1877.6","82.8","","",""
"","1995","2334.4","425.6","18.2","1908.8","81.8","","",""
"","1996","2403.8","463.7","19.3","1940.1","80.7","","",""
"","1997","2475.7","504.2","20.4","1971.6","79.6","","",""
"","1998","2550.3","547.2","21.5","2003.1","78.5","","",""
"","1999","2627.7","593.0","22.6","2034.8","77.4","","",""
"","2000","2708.1","641.6","23.7","2066.5","76.3","","",""
"","2001","2791.4","693.3","24.8","2098.1","75.2","","",""
"","2002","2877.4","748.0","26.0","2129.4","74.0","","",""
"","2003","2965.7","805.7","27.2","2160.0","72.8","","",""
"","2004","3055.4","866.2","28.4","2189.2","71.6","","",""
"","2005","3146.2","929.6","29.5","2216.6","70.5","","",""
"","2006","3237.7","995.7","30.8","2242.0","69.2","","",""
"","2007","3330.0","1064.6","32.0","2265.4","68.0","","",""
"","2008","3422.9","1136.4","33.2","2286.5","66.8","","",""
"","2009","3516.1","1210.8","34.4","2305.3","65.6","","",""
"","2010","3609.4","1288.0","35.7","2321.5","64.3","","",""
"","2011","3702.8","1367.7","36.9","2335.0","63.1","","",""
"","2012","3796.1","1412.5","37.2","2383.6","62.8","","",""
"","2013","3889.9","1457.6","37.5","2432.2","62.5","","",""
"","2014","3984.5","1503.3","37.7","2481.1","62.3","","",""
"","2015","4080.2","1632.3","40.0","2447.9","60.0","","",""
"Mauritius","1990","1055.9","962.1","91.1","93.7","8.9","16","",""
"","1991","1068.4","973.5","91.1","94.9","8.9","","",""
"","1992","1082.9","986.7","91.1","96.2","8.9","","",""
"","1993","1098.5","1000.8","91.1","97.7","8.9","","",""
"","1994","1114.0","1014.9","91.1","99.1","8.9","","",""
"","1995","1128.7","1028.2","91.1","100.5","8.9","","",""
"","1996","1142.2","1040.5","91.1","101.7","8.9","","",""
"","1997","1154.7","1051.8","91.1","102.9","8.9","","",""
"","1998","1166.1","1062.1","91.1","104.0","8.9","","",""
"","1999","1176.2","1073.0","91.2","103.3","8.8","","",""
"","2000","1185.1","1082.7","91.4","102.4","8.6","","",""
"","2001","1192.7","1091.2","91.5","101.5","8.5","","",""
"","2002","1199.0","1098.6","91.6","100.4","8.4","","",""
"","2003","1204.2","1104.9","91.8","99.2","8.2","","",""
"","2004","1208.7","1110.7","91.9","97.9","8.1","","",""
"","2005","1212.8","1116.1","92.0","96.6","8.0","","",""
"","2006","1216.5","1121.3","92.2","95.2","7.8","","",""
"","2007","1220.0","1126.1","92.3","93.8","7.7","","",""
"","2008","1223.3","1130.9","92.4","92.4","7.6","","",""
"","2009","1226.8","1135.9","92.6","90.9","7.4","","",""
"","2010","1230.7","1141.2","92.7","89.5","7.3","","",""
"","2011","1234.9","1146.8","92.9","88.1","7.1","","",""
"","2012","1239.6","1151.1","92.9","88.4","7.1","","",""
"","2013","1244.4","1155.6","92.9","88.8","7.1","","",""
"","2014","1249.2","1160.0","92.9","89.2","7.1","","",""
"","2015","1253.6","1167.7","93.1","85.9","6.9","","",""
"Mayotte","1990","92.4","","","","","","",""
"","1991","97.9","","","","","","",""
"","1992","103.8","","","","","","",""
"","1993","109.9","","","","","","",""
"","1994","116.1","","","","","","",""
"","1995","122.0","","","","","","",""
"","1996","127.7","","","","","","",""
"","1997","133.2","","","","","","",""
