"cntry_key","sector","year","USD"
"SDN","aqf",1979,0
"SDN","aqf",1980,0
"SDN","aqf",1981,0
"SDN","aqf",1982,0
"SDN","aqf",1983,0
"SDN","aqf",1984,0
"SDN","aqf",1985,0
"SDN","aqf",1986,0
"SDN","aqf",1987,0
"SDN","aqf",1988,0
"SDN","aqf",1989,0
"SDN","aqf",1990,0
"SDN","aqf",1991,0
"SDN","aqf",1992,0
"SDN","aqf",1993,0
"SDN","aqf",1994,0
"SDN","aqf",1995,0
"SDN","aqf",1996,0
"SDN","aqf",1997,0
"SDN","aqf",1998,1
"SDN","aqf",1999,0
"SDN","aqf",2000,0
"SDN","aqf",2001,0
"SDN","aqf",2002,0
"SDN","aqf",2003,1
"SDN","aqf",2004,0
"SDN","aqf",2005,0
"SDN","aqf",2006,0
"SDN","aqf",2007,0
"SDN","aqf",2008,0
"SDN","aqf",2009,0
"SDN","cf",1997,3166465.217
"SDN","cf",2002,5297955.233
"SDN","cf",2007,6460726.085
"SDN","tour",1988,4.14e+08
"SDN","tour",1989,5.56e+08
"SDN","tour",1990,5.85e+08
"SDN","tour",1991,7.26e+08
"SDN","tour",1992,2.94e+08
"SDN","tour",1993,4.64e+08
"SDN","tour",1994,7.59e+08
"SDN","tour",1995,9.57e+08
"SDN","tour",1996,3.61e+08
"SDN","tour",1997,5.37e+08
"SDN","tour",1998,6.14e+08
"SDN","tour",1999,9.14e+08
"SDN","tour",2000,1.038e+09
"SDN","tour",2001,1.162e+09
"SDN","tour",2002,1.505e+09
"SDN","tour",2003,1.376e+09
"SDN","tour",2004,1.687e+09
"SDN","tour",2005,2.143e+09
"SDN","tour",2006,2.084e+09
"SDN","tour",2007,2.145e+09
"SDN","tour",2008,2.349e+09
"SDN","tour",2009,2.857e+09
"SDN","tour",2010,2.332e+09
"SDN","tour",2011,2.337e+09
"SDN","tour",2012,2.949e+09
"SDN","tour",2013,2.706e+09
"SEN","aqf",1976,0
"SEN","aqf",1977,0
"SEN","aqf",1978,0
"SEN","aqf",1979,0
"SEN","aqf",1980,0
"SEN","aqf",1981,0
"SEN","aqf",1982,0
"SEN","aqf",1983,0
"SEN","aqf",1984,0
"SEN","aqf",1985,0
"SEN","aqf",1986,0
"SEN","aqf",1987,0
"SEN","aqf",1988,0
"SEN","aqf",1989,0
"SEN","aqf",1990,0
"SEN","aqf",1991,0
"SEN","aqf",1992,0
"SEN","aqf",1993,0
"SEN","aqf",1994,0
"SEN","aqf",1995,0
"SEN","aqf",1996,0
"SEN","aqf",1997,0
"SEN","aqf",1998,0
"SEN","aqf",1999,0
"SEN","aqf",2000,0
"SEN","aqf",2001,0
"SEN","aqf",2002,11
"SEN","aqf",2003,0
"SEN","aqf",2004,0
"SEN","aqf",2005,0
"SEN","aqf",2006,0
"SEN","aqf",2007,0
"SEN","aqf",2008,0
"SEN","aqf",2009,0
"SEN","cf",1997,662170490.5
"SEN","cf",2002,238745662
"SEN","cf",2007,345689719.4
"SEN","mmw",1991,0
"SEN","mmw",1994,0
"SEN","mmw",1998,0
"SEN","mmw",2008,0
"SEN","tour",1988,2.97e+08
"SEN","tour",1989,3.17e+08
"SEN","tour",1990,3.83e+08
"SEN","tour",1991,3.76e+08
"SEN","tour",1992,3.91e+08
"SEN","tour",1993,3.93e+08
"SEN","tour",1994,4.7e+08
"SEN","tour",1995,5.32e+08
"SEN","tour",1996,5.5e+08
"SEN","tour",1997,6.69e+08
"SEN","tour",1998,7.2e+08
"SEN","tour",1999,7.5e+08
"SEN","tour",2000,8.26e+08
"SEN","tour",2001,9.36e+08
"SEN","tour",2002,1.034e+09
"SEN","tour",2003,1.055e+09
"SEN","tour",2004,1.114e+09
"SEN","tour",2005,1.308e+09
"SEN","tour",2006,1.392e+09
"SEN","tour",2007,1.859e+09
"SEN","tour",2008,1.593e+09
"SEN","tour",2009,1.508e+09
"SEN","tour",2010,1.508e+09
"SEN","tour",2011,1.599e+09
"SEN","tour",2012,1.67e+09
"SEN","tour",2013,1.764e+09
"SGP","aqf",1976,6760
"SGP","aqf",1977,10305
"SGP","aqf",1978,14280
"SGP","aqf",1979,16001
"SGP","aqf",1980,16854
"SGP","aqf",1981,16775
"SGP","aqf",1982,14136
"SGP","aqf",1983,15297
"SGP","aqf",1984,18949
"SGP","aqf",1985,18553
"SGP","aqf",1986,21730
"SGP","aqf",1987,25588
"SGP","aqf",1988,29653
"SGP","aqf",1989,32874
"SGP","aqf",1990,40104
"SGP","aqf",1991,40234
"SGP","aqf",1992,44194
"SGP","aqf",1993,45666
"SGP","aqf",1994,52631
"SGP","aqf",1995,59411
"SGP","aqf",1996,58574
"SGP","aqf",1997,52757
"SGP","aqf",1998,43156
"SGP","aqf",1999,42417
"SGP","aqf",2000,43502
"SGP","aqf",2001,41581
"SGP","aqf",2002,41460
"SGP","aqf",2003,41427
"SGP","aqf",2004,49528
"SGP","aqf",2005,54162
"SGP","aqf",2006,61403
"SGP","aqf",2007,66079
"SGP","aqf",2008,68796
"SGP","aqf",2009,59940
"SGP","cf",1997,46835833.33
"SGP","cf",2002,9297574.786
"SGP","cf",2007,8633134.3
"SGP","tour",1988,7.742e+09
"SGP","tour",1989,8.836e+09
"SGP","tour",1990,1.0938e+10
"SGP","tour",1991,1.095e+10
"SGP","tour",1992,1.2534e+10
"SGP","tour",1993,1.3788e+10
"SGP","tour",1994,1.3994e+10
"SGP","tour",1995,1.4941e+10
"SGP","tour",1996,1.5337e+10
"SGP","tour",1997,1.6733e+10
"SGP","tour",1998,1.6444e+10
"SGP","tour",1999,1.6601e+10
"SGP","tour",2000,1.5794e+10
"SGP","tour",2001,1.3773e+10
"SGP","tour",2002,1.441e+10
"SGP","tour",2003,1.3216e+10
"SGP","tour",2004,1.6644e+10
"SGP","tour",2005,1.7288e+10
"SGP","tour",2006,1.7427e+10
"SGP","tour",2007,2.0771e+10
"SGP","tour",2008,2.0626e+10
"SGP","tour",2009,2.2755e+10
"SGP","tour",2010,2.7309e+10
"SGP","tour",2011,3.095e+10
"SGP","tour",2012,3.1434e+10
"SGP","tour",2013,3.1719e+10
"SHN","aqf",1976,0
"SHN","aqf",1977,0
"SHN","aqf",1978,0
"SHN","aqf",1979,0
"SHN","aqf",1980,0
"SHN","aqf",1981,0
"SHN","aqf",1982,0
"SHN","aqf",1983,0
"SHN","aqf",1984,0
"SHN","aqf",1985,0
"SHN","aqf",1986,0
"SHN","aqf",1987,0
"SHN","aqf",1988,0
"SHN","aqf",1989,0
"SHN","aqf",1990,0
"SHN","aqf",1991,0
"SHN","aqf",1992,0
"SHN","aqf",1993,0
"SHN","aqf",1994,0
"SHN","aqf",1995,0
"SHN","aqf",1996,0
"SHN","aqf",1997,0
"SHN","aqf",1998,0
"SHN","aqf",1999,0
"SHN","aqf",2000,0
"SHN","aqf",2001,4
"SHN","aqf",2002,0
"SHN","aqf",2003,4
"SHN","aqf",2004,2
"SHN","aqf",2005,3
"SHN","aqf",2006,0
"SHN","aqf",2007,9
"SHN","aqf",2008,0
"SHN","aqf",2009,0
"SHN","cf",2002,3636999.758
"SHN","cf",2007,1607744.101
"Sint Eustatius","mar",2010,0
"Sint Eustatius","mar",2011,3.85
"Sint Eustatius","tour",1988,8.65e+08
"Sint Eustatius","tour",1989,9.45e+08
"Sint Eustatius","tour",1990,1.106e+09
"Sint Eustatius","tour",1991,1.103e+09
"Sint Eustatius","tour",1992,1.213e+09
"Sint Eustatius","tour",1993,1.362e+09
"Sint Eustatius","tour",1994,1.383e+09
"Sint Eustatius","tour",1995,1.442e+09
"Sint Eustatius","tour",1996,1.196e+09
"Sint Eustatius","tour",1997,1.589e+09
"Sint Eustatius","tour",1998,1.55e+09
"Sint Eustatius","tour",1999,1.299e+09
"Sint Eustatius","tour",2000,1.143e+09
"Sint Eustatius","tour",2001,1.131e+09
"Sint Eustatius","tour",2002,1.355e+09
"Sint Eustatius","tour",2003,1.546e+09
"Sint Eustatius","tour",2004,1.614e+09
"Sint Eustatius","tour",2005,1.654e+09
"Sint Eustatius","tour",2006,1.606e+09
"Sint Eustatius","tour",2007,1.566e+09
"Sint Eustatius","tour",2008,1.657e+09
"Sint Eustatius","tour",2009,1.583e+09
"Sint Eustatius","tour",2010,1.498e+09
"Sint Eustatius","tour",2011,1.731e+09
"Sint Eustatius","tour",2012,1.978e+09
"Sint Eustatius","tour",2013,2.053e+09
"SLB","aqf",1976,0
"SLB","aqf",1977,0
"SLB","aqf",1978,0
"SLB","aqf",1979,0
"SLB","aqf",1980,0
"SLB","aqf",1981,0
"SLB","aqf",1982,0
"SLB","aqf",1983,0
"SLB","aqf",1984,0
"SLB","aqf",1985,0
"SLB","aqf",1986,0
"SLB","aqf",1987,0
"SLB","aqf",1988,0
"SLB","aqf",1989,0
"SLB","aqf",1990,0
"SLB","aqf",1991,0
"SLB","aqf",1992,0
"SLB","aqf",1993,0
"SLB","aqf",1994,0
"SLB","aqf",1995,0
"SLB","aqf",1996,50
"SLB","aqf",1997,22
"SLB","aqf",1998,36
"SLB","aqf",1999,49
"SLB","aqf",2000,3
"SLB","aqf",2001,194
"SLB","aqf",2002,43
"SLB","aqf",2003,55
"SLB","aqf",2004,66
"SLB","aqf",2005,73
"SLB","aqf",2006,96
"SLB","aqf",2007,106
"SLB","aqf",2008,91
"SLB","aqf",2009,126
"SLB","cf",1997,135871703.2
"SLB","cf",2002,7077691.142
"SLB","cf",2007,13685507.3
"SLB","mar",2007,35.17
"SLB","mar",2008,71.63
"SLB","mmw",1991,0
"SLB","mmw",1994,0
"SLB","mmw",1998,0
"SLB","mmw",2005,4604.92875
"SLB","mmw",2008,4944.48625
"SLB","tour",1988,2e+07
"SLB","tour",1989,3e+07
"SLB","tour",1990,3e+07
"SLB","tour",1991,3e+07
"SLB","tour",1992,2e+07
"SLB","tour",1993,4e+07
"SLB","tour",1994,8e+07
"SLB","tour",1995,5e+07
"SLB","tour",1996,5e+07
"SLB","tour",1997,3e+07
"SLB","tour",1998,4e+07
"SLB","tour",1999,3e+07
"SLB","tour",2000,2e+07
"SLB","tour",2001,4e+07
"SLB","tour",2002,2e+07
"SLB","tour",2003,2e+07
"SLB","tour",2004,2e+07
"SLB","tour",2005,4e+07
"SLB","tour",2006,1e+08
"SLB","tour",2007,1.05e+08
"SLB","tour",2008,1e+08
"SLB","tour",2009,1.13e+08
"SLB","tour",2010,1.42e+08
"SLB","tour",2011,1.55e+08
"SLB","tour",2012,1.43e+08
"SLB","tour",2013,1.38e+08
"SLE","aqf",1976,0
"SLE","aqf",1977,0
"SLE","aqf",1978,0
"SLE","aqf",1979,0
"SLE","aqf",1980,0
"SLE","aqf",1981,0
"SLE","aqf",1982,0
"SLE","aqf",1983,0
"SLE","aqf",1984,0
"SLE","aqf",1985,0
"SLE","aqf",1986,0
"SLE","aqf",1987,0
"SLE","aqf",1988,0
"SLE","aqf",1989,0
"SLE","aqf",1990,0
"SLE","aqf",1991,0
"SLE","aqf",1992,0
"SLE","aqf",1993,0
"SLE","aqf",1994,0
"SLE","aqf",1995,50
"SLE","aqf",1996,42
"SLE","aqf",1997,0
"SLE","aqf",1998,7
"SLE","aqf",1999,5
"SLE","aqf",2000,0
"SLE","aqf",2001,2
"SLE","aqf",2002,19
"SLE","aqf",2003,14
"SLE","aqf",2004,7
"SLE","aqf",2005,4
"SLE","aqf",2006,4
"SLE","aqf",2007,0
"SLE","aqf",2008,0
"SLE","aqf",2009,6
"SLE","cf",1997,77605092.16
"SLE","cf",2002,174830416.2
"SLE","cf",2007,294140696.8
"SLE","tour",1988,7e+07
"SLE","tour",1989,8e+07
"SLE","tour",1990,1.12e+08
"SLE","tour",1991,1e+08
"SLE","tour",1992,7e+07
"SLE","tour",1993,7e+07
"SLE","tour",1994,1.78e+08
"SLE","tour",1995,1.42e+08
"SLE","tour",1996,1e+08
"SLE","tour",1997,8e+07
"SLE","tour",1998,8e+07
"SLE","tour",1999,9e+07
"SLE","tour",2000,8e+07
"SLE","tour",2001,7e+07
"SLE","tour",2002,1e+08
"SLE","tour",2003,1.5e+08
"SLE","tour",2004,1.93e+08
"SLE","tour",2005,2.34e+08
"SLE","tour",2006,1.94e+08
"SLE","tour",2007,2.22e+08
"SLE","tour",2008,2.01e+08
"SLE","tour",2009,2.01e+08
"SLE","tour",2010,1.88e+08
"SLE","tour",2011,1.87e+08
"SLE","tour",2012,1.78e+08
"SLE","tour",2013,1.92e+08
"SLV","aqf",1976,0
"SLV","aqf",1977,0
"SLV","aqf",1978,0
"SLV","aqf",1979,0
"SLV","aqf",1980,0
"SLV","aqf",1981,0
"SLV","aqf",1982,0
"SLV","aqf",1983,0
"SLV","aqf",1984,0
"SLV","aqf",1985,0
"SLV","aqf",1986,127
"SLV","aqf",1987,0
"SLV","aqf",1988,0
"SLV","aqf",1989,60
"SLV","aqf",1990,90
"SLV","aqf",1991,0
"SLV","aqf",1992,120
"SLV","aqf",1993,250
"SLV","aqf",1994,569
"SLV","aqf",1995,13
"SLV","aqf",1996,59
"SLV","aqf",1997,1162
"SLV","aqf",1998,621
"SLV","aqf",1999,92
"SLV","aqf",2000,129
"SLV","aqf",2001,126
"SLV","aqf",2002,133
"SLV","aqf",2003,218
"SLV","aqf",2004,145
"SLV","aqf",2005,62
"SLV","aqf",2006,345
"SLV","aqf",2007,144
"SLV","aqf",2008,260
"SLV","aqf",2009,247
"SLV","cf",1997,19234431.59
"SLV","cf",2002,98894057.76
"SLV","cf",2007,57151621.45
"SLV","tour",1988,3.51e+08
"SLV","tour",1989,2.97e+08
"SLV","tour",1990,5.15e+08
"SLV","tour",1991,6.44e+08
"SLV","tour",1992,5.48e+08
"SLV","tour",1993,4.98e+08
"SLV","tour",1994,4.55e+08
"SLV","tour",1995,5.91e+08
"SLV","tour",1996,5.19e+08
"SLV","tour",1997,5.07e+08
"SLV","tour",1998,7.16e+08
"SLV","tour",1999,9.08e+08
"SLV","tour",2000,1.02e+09
"SLV","tour",2001,1.296e+09
"SLV","tour",2002,1.5e+09
"SLV","tour",2003,1.483e+09
"SLV","tour",2004,1.57e+09
"SLV","tour",2005,1.826e+09
"SLV","tour",2006,1.886e+09
"SLV","tour",2007,1.915e+09
"SLV","tour",2008,2.006e+09
"SLV","tour",2009,1.66e+09
"SLV","tour",2010,1.837e+09
"SLV","tour",2011,1.938e+09
"SLV","tour",2012,2.114e+09
"SLV","tour",2013,2.205e+09
"SOM","aqf",1976,0
"SOM","aqf",1977,0
"SOM","aqf",1978,0
"SOM","aqf",1979,0
"SOM","aqf",1980,0
"SOM","aqf",1981,0
"SOM","aqf",1982,0
"SOM","aqf",1983,0
"SOM","aqf",1984,0
"SOM","aqf",1985,0
"SOM","aqf",1986,0
"SOM","aqf",1987,0
"SOM","aqf",1988,0
"SOM","aqf",1989,0
"SOM","aqf",1990,0
"SOM","aqf",1991,0
"SOM","aqf",1992,0
"SOM","aqf",1993,0
"SOM","aqf",1994,0
"SOM","aqf",1995,0
"SOM","aqf",1996,0
"SOM","aqf",1997,0
"SOM","aqf",1998,0
"SOM","aqf",1999,0
"SOM","aqf",2000,0
"SOM","aqf",2001,0
"SOM","aqf",2002,2
"SOM","aqf",2003,0
"SOM","aqf",2004,0
"SOM","aqf",2005,3
"SOM","aqf",2006,0
"SOM","aqf",2007,0
"SOM","aqf",2008,0
"SOM","aqf",2009,0
"Southern Saint-Martin","tour",1988,8.65e+08
"Southern Saint-Martin","tour",1989,9.45e+08
"Southern Saint-Martin","tour",1990,1.106e+09
"Southern Saint-Martin","tour",1991,1.103e+09
"Southern Saint-Martin","tour",1992,1.213e+09
"Southern Saint-Martin","tour",1993,1.362e+09
"Southern Saint-Martin","tour",1994,1.383e+09
"Southern Saint-Martin","tour",1995,1.442e+09
"Southern Saint-Martin","tour",1996,1.196e+09
"Southern Saint-Martin","tour",1997,1.589e+09
"Southern Saint-Martin","tour",1998,1.55e+09
"Southern Saint-Martin","tour",1999,1.299e+09
"Southern Saint-Martin","tour",2000,1.143e+09
"Southern Saint-Martin","tour",2001,1.131e+09
"Southern Saint-Martin","tour",2002,1.355e+09
"Southern Saint-Martin","tour",2003,1.546e+09
"Southern Saint-Martin","tour",2004,1.614e+09
"Southern Saint-Martin","tour",2005,1.654e+09
"Southern Saint-Martin","tour",2006,1.606e+09
"Southern Saint-Martin","tour",2007,1.566e+09
"Southern Saint-Martin","tour",2008,1.657e+09
"Southern Saint-Martin","tour",2009,1.583e+09
"Southern Saint-Martin","tour",2010,1.498e+09
"Southern Saint-Martin","tour",2011,1.731e+09
"Southern Saint-Martin","tour",2012,1.978e+09
"Southern Saint-Martin","tour",2013,2.053e+09
"SPM","aqf",1976,0
"SPM","aqf",1977,0
"SPM","aqf",1978,0
"SPM","aqf",1979,0
"SPM","aqf",1980,0
"SPM","aqf",1981,0
"SPM","aqf",1982,0
"SPM","aqf",1983,0
"SPM","aqf",1984,0
"SPM","aqf",1985,0
"SPM","aqf",1986,0
"SPM","aqf",1987,0
"SPM","aqf",1988,0
"SPM","aqf",1989,0
"SPM","aqf",1990,0
"SPM","aqf",1991,0
"SPM","aqf",1992,0
"SPM","aqf",1993,0
"SPM","aqf",1994,0
"SPM","aqf",1995,0
"SPM","aqf",1996,0
"SPM","aqf",1997,0
"SPM","aqf",1998,0
"SPM","aqf",1999,0
"SPM","aqf",2000,0
"SPM","aqf",2001,8
"SPM","aqf",2002,0
"SPM","aqf",2003,0
"SPM","aqf",2004,0
"SPM","aqf",2005,0
"SPM","aqf",2006,0
"SPM","aqf",2007,0
"SPM","aqf",2008,0
"SPM","aqf",2009,0
"SPM","mmw",1991,0
"SPM","mmw",1994,0
"SPM","mmw",1998,23882.115
"SPM","mmw",2008,23521.3425
"STP","aqf",1976,0
"STP","aqf",1977,0
"STP","aqf",1978,0
"STP","aqf",1979,0
"STP","aqf",1980,0
"STP","aqf",1981,0
"STP","aqf",1982,0
"STP","aqf",1983,0
"STP","aqf",1984,0
"STP","aqf",1985,0
"STP","aqf",1986,0
"STP","aqf",1987,0
"STP","aqf",1988,0
"STP","aqf",1989,0
"STP","aqf",1990,0
"STP","aqf",1991,0
"STP","aqf",1992,0
"STP","aqf",1993,0
"STP","aqf",1994,0
"STP","aqf",1995,0
"STP","aqf",1996,0
"STP","aqf",1997,2
"STP","aqf",1998,1
"STP","aqf",1999,0
"STP","aqf",2000,0
"STP","aqf",2001,0
"STP","aqf",2002,0
"STP","aqf",2003,0
"STP","aqf",2004,0
"STP","aqf",2005,0
"STP","aqf",2006,8
"STP","aqf",2007,1
"STP","aqf",2008,0
"STP","aqf",2009,0
"STP","cf",1997,2924679.13
"STP","cf",2002,974956.606
"STP","cf",2007,2832975.815
"STP","mmw",1991,0
"STP","mmw",1994,0
"STP","mmw",1998,0
"STP","mmw",2008,0
"STP","tour",1988,0
"STP","tour",1989,1e+07
"STP","tour",1990,1e+07
"STP","tour",1991,1e+07
"STP","tour",1992,1e+07
"STP","tour",1993,1e+07
"STP","tour",1994,1e+07
"STP","tour",1995,1e+07
"STP","tour",1996,1e+07
"STP","tour",1997,1e+07
"STP","tour",1998,1e+07
"STP","tour",1999,2e+07
"STP","tour",2000,3e+07
"STP","tour",2001,2e+07
"STP","tour",2002,2e+07
"STP","tour",2003,2e+07
"STP","tour",2004,2e+07
"STP","tour",2005,2e+07
"STP","tour",2006,3e+07
"STP","tour",2007,2e+07
"STP","tour",2008,3e+07
"STP","tour",2009,3e+07
"STP","tour",2010,3e+07
"STP","tour",2011,4e+07
"STP","tour",2012,4e+07
"STP","tour",2013,4e+07
"SUR","aqf",1976,0
"SUR","aqf",1977,0
"SUR","aqf",1978,0
"SUR","aqf",1979,0
"SUR","aqf",1980,0
"SUR","aqf",1981,0
"SUR","aqf",1982,0
"SUR","aqf",1983,0
"SUR","aqf",1984,0
"SUR","aqf",1985,0
"SUR","aqf",1986,0
"SUR","aqf",1987,0
"SUR","aqf",1988,0
"SUR","aqf",1989,0
"SUR","aqf",1990,0
"SUR","aqf",1991,0
"SUR","aqf",1992,0
"SUR","aqf",1993,0
"SUR","aqf",1994,0
"SUR","aqf",1995,0
"SUR","aqf",1996,0
"SUR","aqf",1997,1
"SUR","aqf",1998,0
"SUR","aqf",1999,0
"SUR","aqf",2000,0
"SUR","aqf",2001,0
"SUR","aqf",2002,8
"SUR","aqf",2003,3
"SUR","aqf",2004,6
"SUR","aqf",2005,17
"SUR","aqf",2006,19
"SUR","aqf",2007,8
"SUR","aqf",2008,6
"SUR","aqf",2009,10
"SUR","cf",1997,5292000
"SUR","cf",2002,29589520.28
"SUR","cf",2007,26894203.15
"SUR","mar",1998,863
"SUR","mar",1999,1300
"SUR","mar",2000,1924
"SUR","mar",2001,2809.6
"SUR","mar",2002,2809.6
"SUR","mar",2006,984.6
"SUR","mar",2007,271.79
"SUR","mar",2008,188.56
"SUR","mar",2009,241.54
"SUR","mar",2010,431.7
"SUR","mar",2011,647.8
"SUR","mmw",1991,0
"SUR","mmw",1994,0
"SUR","mmw",1998,0
"SUR","mmw",2006,14201.8
"SUR","tour",1988,1e+07
"SUR","tour",1989,1e+07
"SUR","tour",1990,0
"SUR","tour",1991,1e+07
"SUR","tour",1992,2e+07
"SUR","tour",1993,3e+07
"SUR","tour",1994,2.23e+08
"SUR","tour",1995,2.26e+08
"SUR","tour",1996,1.19e+08
"SUR","tour",1997,1.54e+08
"SUR","tour",1998,1.59e+08
"SUR","tour",1999,1.57e+08
"SUR","tour",2000,1.52e+08
"SUR","tour",2001,1.29e+08
"SUR","tour",2002,1e+08
"SUR","tour",2003,7e+07
"SUR","tour",2004,1.9e+08
"SUR","tour",2005,2.9e+08
"SUR","tour",2006,2.93e+08
"SUR","tour",2007,2.25e+08
"SUR","tour",2008,2.21e+08
"SUR","tour",2009,1.69e+08
"SUR","tour",2010,1.4e+08
"SUR","tour",2011,1.35e+08
"SUR","tour",2012,1.24e+08
"SUR","tour",2013,1.24e+08
"SVN","aqf",1976,0
"SVN","aqf",1977,0
"SVN","aqf",1978,0
"SVN","aqf",1979,0
"SVN","aqf",1980,0
"SVN","aqf",1981,0
"SVN","aqf",1982,0
"SVN","aqf",1983,0
"SVN","aqf",1984,0
"SVN","aqf",1985,0
"SVN","aqf",1986,0
"SVN","aqf",1987,0
"SVN","aqf",1988,0
"SVN","aqf",1989,0
"SVN","aqf",1990,0
"SVN","aqf",1991,0
"SVN","aqf",1992,0
"SVN","aqf",1993,0
"SVN","aqf",1994,0
"SVN","aqf",1995,0
"SVN","aqf",1996,0
"SVN","aqf",1997,0
"SVN","aqf",1998,0
"SVN","aqf",1999,2
"SVN","aqf",2000,0
"SVN","aqf",2001,0
"SVN","aqf",2002,5
"SVN","aqf",2003,6
"SVN","aqf",2004,2
"SVN","aqf",2005,1
"SVN","aqf",2006,5
"SVN","aqf",2007,0
"SVN","aqf",2008,11
"SVN","aqf",2009,4
"SVN","mmw",1991,0
"SVN","mmw",1994,0
"SVN","mmw",1998,0
"SVN","mmw",2008,3378.3025
"SVN","tour",1988,1.03e+09
"SVN","tour",1989,9.55e+08
"SVN","tour",1990,2.564e+09
"SVN","tour",1991,1.552e+09
"SVN","tour",1992,2.344e+09
"SVN","tour",1993,2.53e+09
"SVN","tour",1994,2.625e+09
"SVN","tour",1995,2.801e+09
"SVN","tour",1996,3.362e+09
"SVN","tour",1997,3.861e+09
"SVN","tour",1998,3.606e+09
"SVN","tour",1999,3.402e+09
"SVN","tour",2000,3.891e+09
"SVN","tour",2001,4.277e+09
"SVN","tour",2002,4.396e+09
"SVN","tour",2003,4.3e+09
"SVN","tour",2004,4.514e+09
"SVN","tour",2005,4.939e+09
"SVN","tour",2006,5.26e+09
"SVN","tour",2007,5.378e+09
"SVN","tour",2008,5.729e+09
"SVN","tour",2009,5.557e+09
"SVN","tour",2010,5.72e+09
"SVN","tour",2011,6.115e+09
"SVN","tour",2012,5.974e+09
"SVN","tour",2013,5.704e+09
"SWE","aqf",1976,86
"SWE","aqf",1977,77
"SWE","aqf",1978,72
"SWE","aqf",1979,99
"SWE","aqf",1980,190
"SWE","aqf",1981,245
"SWE","aqf",1982,191
"SWE","aqf",1983,349
"SWE","aqf",1984,545
"SWE","aqf",1985,511
"SWE","aqf",1986,694
"SWE","aqf",1987,621
"SWE","aqf",1988,557
"SWE","aqf",1989,656
"SWE","aqf",1990,675
"SWE","aqf",1991,596
"SWE","aqf",1992,626
"SWE","aqf",1993,433
"SWE","aqf",1994,706
"SWE","aqf",1995,943
"SWE","aqf",1996,791
"SWE","aqf",1997,796
"SWE","aqf",1998,828
"SWE","aqf",1999,921
"SWE","aqf",2000,934
"SWE","aqf",2001,1085
"SWE","aqf",2002,1714
"SWE","aqf",2003,1325
"SWE","aqf",2004,1631
"SWE","aqf",2005,2342
"SWE","aqf",2006,2988
"SWE","aqf",2007,3426
"SWE","aqf",2008,3711
"SWE","aqf",2009,2957
"SWE","cf",1997,989381809.7
"SWE","cf",2002,874022649.5
"SWE","cf",2007,636164970
"SWE","mar",1984,3788.64
"SWE","mar",1985,5257.5
"SWE","mar",1986,9401.33
"SWE","mar",1987,15424.11
"SWE","mar",1988,18373.38
"SWE","mar",1989,14395.24
"SWE","mar",1990,16211.54
"SWE","mar",1991,14496.24
"SWE","mar",1992,9742.96
"SWE","mar",1993,7824.05
"SWE","mar",1994,10071.39
"SWE","mar",1995,11625.46
"SWE","mar",1996,12003.15
"SWE","mar",1997,7693.02
"SWE","mar",1998,6785.4
"SWE","mar",1999,7534.1
"SWE","mar",2000,4911.18
"SWE","mar",2001,5794.96
"SWE","mar",2002,5418.86
"SWE","mar",2003,4695.15
"SWE","mar",2004,5665.39
"SWE","mar",2005,5935.16
"SWE","mar",2006,7554.2
"SWE","mar",2007,7119.58
"SWE","mar",2008,9868.2
"SWE","mar",2009,10666.08
"SWE","mar",2010,9904.74
"SWE","mar",2011,15796.47
"SWE","tour",1988,1.9941e+10
"SWE","tour",1989,1.8538e+10
"SWE","tour",1990,1.8155e+10
"SWE","tour",1991,1.9955e+10
"SWE","tour",1992,1.9787e+10
"SWE","tour",1993,2.8988e+10
"SWE","tour",1994,2.9039e+10
"SWE","tour",1995,2.4683e+10
"SWE","tour",1996,2.8315e+10
"SWE","tour",1997,3.1688e+10
"SWE","tour",1998,3.1755e+10
"SWE","tour",1999,3.4131e+10
"SWE","tour",2000,3.403e+10
"SWE","tour",2001,3.892e+10
"SWE","tour",2002,4.0722e+10
"SWE","tour",2003,4.0116e+10
"SWE","tour",2004,4.1831e+10
"SWE","tour",2005,4.3669e+10
"SWE","tour",2006,4.7436e+10
"SWE","tour",2007,4.9282e+10
"SWE","tour",2008,4.9554e+10
"SWE","tour",2009,5.1876e+10
"SWE","tour",2010,5.3291e+10
"SWE","tour",2011,5.438e+10
"SWE","tour",2012,5.5458e+10
"SWE","tour",2013,5.7213e+10
"SYC","cf",1997,40602586.95
"SYC","cf",2002,139912786.6
"SYC","cf",2007,112041266.9
"SYC","mar",1989,111.64
"SYC","mar",1990,240
"SYC","mar",1991,180
"SYC","mar",1992,750
"SYC","mar",1993,1400
"SYC","mar",1994,2132
"SYC","mar",1995,2457
"SYC","mar",1996,3352.68
"SYC","mar",1997,7008
"SYC","mar",1998,7398.6
"SYC","mar",1999,2379.69
"SYC","mar",2000,4098.18
"SYC","mar",2001,2647.87
"SYC","mar",2002,2220.05
"SYC","mar",2003,10050.31
"SYC","mar",2004,8330.98
"SYC","mar",2005,5613.98
"SYC","mar",2006,5102.03
"SYC","mar",2007,2621.93
"SYC","mar",2008,2236.43
"SYC","mar",2009,0
"SYC","mar",2010,0
"SYC","mar",2011,0
"SYC","mmw",1991,0
"SYC","mmw",1994,0
"SYC","mmw",1998,0
"SYC","mmw",2008,0
"SYC","tour",1988,1.7e+08
"SYC","tour",1989,2.15e+08
