id,goal,component,type,value,count
65,natural-products,seaweeds,social,0.475071900333,1
66,natural-products,seaweeds,social,0.333564475867,1
66,natural-products,seaweeds,ecological,0.861395,2
67,natural-products,seaweeds,ecological,0.902273207913647,2
67,natural-products,seaweeds,social,0.78472786186,1
68,natural-products,seaweeds,ecological,0.908072707913647,2
68,natural-products,seaweeds,social,0.78472786186,1
69,natural-products,seaweeds,social,0.348130338067,1
69,natural-products,seaweeds,ecological,0.850702,2
70,natural-products,seaweeds,social,0.321774677133,1
70,natural-products,seaweeds,ecological,0.910935,2
71,natural-products,seaweeds,social,0.319421610633,1
71,natural-products,seaweeds,ecological,0.909412,2
72,natural-products,seaweeds,ecological,0.9122575,2
72,natural-products,seaweeds,social,0.452469771633,1
73,natural-products,seaweeds,social,0.287814192767,1
73,natural-products,seaweeds,ecological,0.7878555,2
74,natural-products,seaweeds,social,0.562655772533,1
74,natural-products,seaweeds,ecological,0.9102845,2
75,natural-products,seaweeds,ecological,0.8027835,2
75,natural-products,seaweeds,social,0.555549617467,1
76,natural-products,seaweeds,social,0.427365112567,1
76,natural-products,seaweeds,ecological,0.7989465,2
77,natural-products,seaweeds,ecological,0.7870155,2
77,natural-products,seaweeds,social,0.244572235767,1
78,natural-products,seaweeds,ecological,0.911051,2
78,natural-products,seaweeds,social,0.526651669833,1
79,natural-products,seaweeds,social,0.570286176466,1
79,natural-products,seaweeds,ecological,0.833922669196637,2
80,natural-products,seaweeds,social,0.6950950701,1
80,natural-products,seaweeds,ecological,0.87793,2
81,natural-products,seaweeds,ecological,0.9392995,2
81,natural-products,seaweeds,social,0.362331282967,1
82,natural-products,seaweeds,social,0.293649289933,1
82,natural-products,seaweeds,ecological,0.5675355,2
83,natural-products,seaweeds,ecological,0.8807085,2
83,natural-products,seaweeds,social,0.4417294742,1
84,natural-products,seaweeds,social,0.635852040952,1
84,natural-products,seaweeds,ecological,0.77521901037805,2
85,natural-products,seaweeds,ecological,0.90027351037805,2
85,natural-products,seaweeds,social,0.719829662908,1
86,natural-products,seaweeds,ecological,0.818921,2
86,natural-products,seaweeds,social,0.682539496233,1
87,natural-products,seaweeds,social,0.657356191967,1
87,natural-products,seaweeds,ecological,0.943412,2
88,natural-products,seaweeds,social,0.686312804867,1
88,natural-products,seaweeds,ecological,0.940942,2
89,natural-products,seaweeds,ecological,0.942869,2
89,natural-products,seaweeds,social,0.646966141667,1
90,natural-products,seaweeds,ecological,0.940881,2
90,natural-products,seaweeds,social,0.717413464433,1
91,natural-products,seaweeds,ecological,0.937956,2
91,natural-products,seaweeds,social,0.578931349067,1
92,natural-products,seaweeds,ecological,0.8192435,2
92,natural-products,seaweeds,social,0.540738687333,1
93,natural-products,seaweeds,social,0.679242448433,1
93,natural-products,seaweeds,ecological,0.875457,2
94,natural-products,seaweeds,ecological,0.89717301037805,2
94,natural-products,seaweeds,social,0.656007354933,1
95,natural-products,seaweeds,ecological,0.8811115,2
95,natural-products,seaweeds,social,0.534923413633,1
96,natural-products,seaweeds,social,0.6281465304,1
96,natural-products,seaweeds,ecological,0.9452965,2
97,natural-products,seaweeds,social,0.365748307433,1
97,natural-products,seaweeds,ecological,0.879338,2
98,natural-products,seaweeds,ecological,0.942003,2
98,natural-products,seaweeds,social,0.4222288331,1
99,natural-products,seaweeds,ecological,0.9414075,2
99,natural-products,seaweeds,social,0.385049224733,1
100,natural-products,seaweeds,ecological,0.9474815,2
100,natural-products,seaweeds,social,0.4831941203,1
101,natural-products,seaweeds,social,0.470921956,1
101,natural-products,seaweeds,ecological,0.878246,2
102,natural-products,seaweeds,ecological,0.939517,2
102,natural-products,seaweeds,social,0.382006267133,1
103,natural-products,seaweeds,social,0.3192274527,1
103,natural-products,seaweeds,ecological,0.9426135,2
104,natural-products,seaweeds,ecological,0.808951,2
104,natural-products,seaweeds,social,0.4384717005,1
105,natural-products,seaweeds,ecological,0.812393,2
105,natural-products,seaweeds,social,0.246011984933,1
106,natural-products,seaweeds,ecological,0.89958051037805,2
106,natural-products,seaweeds,social,0.646465105533,1
107,natural-products,seaweeds,ecological,0.7880215,2
107,natural-products,seaweeds,social,0.800701610833,1
108,natural-products,seaweeds,ecological,0.895951236806569,2
108,natural-products,seaweeds,social,0.557929791372,1
109,natural-products,seaweeds,ecological,0.895732736806569,2
109,natural-products,seaweeds,social,0.557929791372,1
110,natural-products,seaweeds,social,0.570286176466,1
110,natural-products,seaweeds,ecological,0.733048669196637,2
111,natural-products,seaweeds,social,0.637456684527,1
111,natural-products,seaweeds,ecological,0.732606669196637,2
112,natural-products,seaweeds,ecological,0.9011465,2
112,natural-products,seaweeds,social,0.5717954572,1
113,natural-products,seaweeds,social,0.448356518833,1
113,natural-products,seaweeds,ecological,0.591954,2
114,natural-products,seaweeds,ecological,0.734862169196637,2
114,natural-products,seaweeds,social,0.570286176466,1
115,natural-products,seaweeds,social,0.846776750135,1
115,natural-products,seaweeds,ecological,0.813104653988536,2
116,natural-products,seaweeds,ecological,0.600563166666667,2
116,natural-products,seaweeds,social,0.732689881267,1
117,natural-products,seaweeds,ecological,0.8135195,2
117,natural-products,seaweeds,social,0.483943516133,1
118,natural-products,seaweeds,ecological,0.819497,2
118,natural-products,seaweeds,social,0.4901664376,1
119,natural-products,seaweeds,ecological,0.92362,2
119,natural-products,seaweeds,social,0.4210690995,1
120,natural-products,seaweeds,social,0.482427988633,1
120,natural-products,seaweeds,ecological,0.7955685,2
121,natural-products,seaweeds,ecological,0.885948365633817,2
121,natural-products,seaweeds,social,0.697006732833,1
122,natural-products,seaweeds,social,0.5267458302,1
122,natural-products,seaweeds,ecological,0.9333775,2
123,natural-products,seaweeds,ecological,0.790314,2
123,natural-products,seaweeds,social,0.425494550333,1
124,natural-products,seaweeds,social,0.666151020267,1
124,natural-products,seaweeds,ecological,0.7750695,2
125,natural-products,seaweeds,ecological,0.981851,2
125,natural-products,seaweeds,social,0.863508022133,1
126,natural-products,seaweeds,social,0.766035630009,1
126,natural-products,seaweeds,ecological,0.9547975,2
127,natural-products,seaweeds,social,0.784447896767,1
127,natural-products,seaweeds,ecological,0.9317205,2
128,natural-products,seaweeds,social,0.8250786229,1
128,natural-products,seaweeds,ecological,0.9348665,2
129,natural-products,seaweeds,ecological,0.9448935,2
129,natural-products,seaweeds,social,0.655871495733,1
130,natural-products,seaweeds,ecological,0.9261155,2
130,natural-products,seaweeds,social,0.7425987845,1
131,natural-products,seaweeds,ecological,0.923081,2
131,natural-products,seaweeds,social,0.762383126133,1
132,natural-products,seaweeds,ecological,0.921755,2
132,natural-products,seaweeds,social,0.790381404433,1
133,natural-products,seaweeds,ecological,0.920864,2
133,natural-products,seaweeds,social,0.6752006673,1
134,natural-products,seaweeds,ecological,0.9148355,2
134,natural-products,seaweeds,social,0.7121151493,1
135,natural-products,seaweeds,social,0.614332724167,1
135,natural-products,seaweeds,ecological,0.934883,2
136,natural-products,seaweeds,ecological,0.8070455,2
136,natural-products,seaweeds,social,0.761399710411,1
137,natural-products,seaweeds,ecological,0.554128668355935,2
137,natural-products,seaweeds,social,0.635297819766,1
138,natural-products,seaweeds,social,0.5867781746,1
138,natural-products,seaweeds,ecological,0.9407695,2
139,natural-products,seaweeds,ecological,0.9391685,2
139,natural-products,seaweeds,social,0.702634595733,1
140,natural-products,seaweeds,ecological,0.9696435,2
140,natural-products,seaweeds,social,0.640030362033,1
141,natural-products,seaweeds,ecological,0.968044,2
141,natural-products,seaweeds,social,0.6526736857,1
142,natural-products,seaweeds,ecological,0.8965005,2
142,natural-products,seaweeds,social,0.259478085733,1
143,natural-products,seaweeds,ecological,0.5923005,2
143,natural-products,seaweeds,social,0.199753721333,1
144,natural-products,seaweeds,social,0.299964357267,1
144,natural-products,seaweeds,ecological,0.8445035,2
145,natural-products,seaweeds,ecological,0.9059525,2
145,natural-products,seaweeds,social,0.2125297609,1
146,natural-products,seaweeds,ecological,0.9119855,2
146,natural-products,seaweeds,social,0.254363165367,1
147,natural-products,seaweeds,ecological,0.789888,2
147,natural-products,seaweeds,social,0.2656065838,1
148,natural-products,seaweeds,ecological,0.9222385,2
148,natural-products,seaweeds,social,0.3359728824,1
149,natural-products,seaweeds,social,0.378274572567,1
149,natural-products,seaweeds,ecological,0.7826725,2
150,natural-products,seaweeds,social,0.165588877967,1
150,natural-products,seaweeds,ecological,0.877426,2
151,natural-products,seaweeds,social,0.305424873033,1
151,natural-products,seaweeds,ecological,0.5915445,2
152,natural-products,seaweeds,ecological,0.9535345,2
152,natural-products,seaweeds,social,0.442828114533,1
153,natural-products,seaweeds,ecological,0.9488155,2
153,natural-products,seaweeds,social,0.457125592567,1
154,natural-products,seaweeds,ecological,0.954294,2
154,natural-products,seaweeds,social,0.320880522167,1
155,natural-products,seaweeds,ecological,0.831684,2
155,natural-products,seaweeds,social,0.122642299067,1
156,natural-products,seaweeds,ecological,0.9460405,2
156,natural-products,seaweeds,social,0.5475601776,1
157,natural-products,seaweeds,ecological,0.946051,2
157,natural-products,seaweeds,social,0.396807718567,1
158,natural-products,seaweeds,social,0.7882058287,1
158,natural-products,seaweeds,ecological,0.945701,2
159,natural-products,seaweeds,ecological,0.9339905,2
159,natural-products,seaweeds,social,0.3983024705,1
160,natural-products,seaweeds,social,0.732488580067,1
160,natural-products,seaweeds,ecological,0.814961,2
161,natural-products,seaweeds,social,0.509123536733,1
161,natural-products,seaweeds,ecological,0.661025401005003,2
162,natural-products,seaweeds,ecological,0.4354435,2
163,natural-products,seaweeds,ecological,0.963246,2
163,natural-products,seaweeds,social,0.4124982904,1
164,natural-products,seaweeds,social,0.506896721567,1
164,natural-products,seaweeds,ecological,0.96434,2
165,natural-products,seaweeds,ecological,0.94643,2
165,natural-products,seaweeds,social,0.418158347733,1
166,natural-products,seaweeds,ecological,0.848323,2
166,natural-products,seaweeds,social,0.8231894458,1
167,natural-products,seaweeds,social,0.778894951592,1
167,natural-products,seaweeds,ecological,0.774924,2
168,natural-products,seaweeds,social,0.8486417764,1
168,natural-products,seaweeds,ecological,0.956083,2
169,natural-products,seaweeds,social,0.822956297,1
169,natural-products,seaweeds,ecological,0.93036,2
170,natural-products,seaweeds,ecological,0.9209305,2
170,natural-products,seaweeds,social,0.7307969122,1
171,natural-products,seaweeds,ecological,0.571774,2
171,natural-products,seaweeds,social,0.335973524067,1
172,natural-products,seaweeds,ecological,0.810964,2
172,natural-products,seaweeds,social,0.432752504733,1
174,natural-products,seaweeds,ecological,0.878364,1
1,natural-products,shells,ecological,0.937365750095644,2
1,natural-products,shells,social,0.816606397061,1
2,natural-products,shells,ecological,0.788806569456557,2
2,natural-products,shells,social,0.816606397061,1
3,natural-products,shells,ecological,0.713371391631561,2
3,natural-products,shells,social,0.364278916434,1
4,natural-products,shells,ecological,0.739479790858121,2
4,natural-products,shells,social,0.555728870933,1
5,natural-products,shells,ecological,0.777517575757576,2
5,natural-products,shells,social,0.4079143094,1
6,natural-products,shells,ecological,0.776182818181818,2
6,natural-products,shells,social,0.556491874033,1
7,natural-products,shells,ecological,0.532214333333333,2
7,natural-products,shells,social,0.528745135967,1
8,natural-products,shells,social,0.533441917167,1
8,natural-products,shells,ecological,0.535960833333333,2
9,natural-products,shells,ecological,0.539292833333333,2
9,natural-products,shells,social,0.481153370267,1
10,natural-products,shells,social,0.6699275461,1
10,natural-products,shells,ecological,0.784677008653273,2
11,natural-products,shells,ecological,0.80348700372739,2
11,natural-products,shells,social,0.403314800133,1
12,natural-products,shells,ecological,0.901322730775443,2
12,natural-products,shells,social,0.815557689467,1
13,natural-products,shells,social,0.3590462575,1
13,natural-products,shells,ecological,0.714149550057342,2
14,natural-products,shells,ecological,0.705576661315638,2
14,natural-products,shells,social,0.3552802112,1
15,natural-products,shells,ecological,0.539960833333333,2
15,natural-products,shells,social,0.555096371733,1
16,natural-products,shells,social,0.646242982933,1
16,natural-products,shells,ecological,0.624533328263557,2
