"","stockid","year","common","species","ram_catch","saup_catch","species_code"
"1051","CODGB",1980,"Atlantic cod","Gadus morhua",53723.21,725154.497107019,"CODGB:Atlantic_cod"
"1052","CODGB",1981,"Atlantic cod","Gadus morhua",48243.24,727734.131302654,"CODGB:Atlantic_cod"
"1053","CODGB",1982,"Atlantic cod","Gadus morhua",62106.24,815347.424289742,"CODGB:Atlantic_cod"
"1054","CODGB",1983,"Atlantic cod","Gadus morhua",53984.16,862849.919655091,"CODGB:Atlantic_cod"
"1055","CODGB",1984,"Atlantic cod","Gadus morhua",40447.34,803010.391585943,"CODGB:Atlantic_cod"
"1056","CODGB",1985,"Atlantic cod","Gadus morhua",43089.47,826174.365595388,"CODGB:Atlantic_cod"
"1057","CODGB",1986,"Atlantic cod","Gadus morhua",27432.43,852231.353619974,"CODGB:Atlantic_cod"
"1058","CODGB",1987,"Atlantic cod","Gadus morhua",32586.21,782042.0888669,"CODGB:Atlantic_cod"
"1059","CODGB",1988,"Atlantic cod","Gadus morhua",42534.95,826546.392101564,"CODGB:Atlantic_cod"
"1060","CODGB",1989,"Atlantic cod","Gadus morhua",34967.38,833386.006725089,"CODGB:Atlantic_cod"
"1061","CODGB",1990,"Atlantic cod","Gadus morhua",44589.93,744581.848923653,"CODGB:Atlantic_cod"
"1062","CODGB",1991,"Atlantic cod","Gadus morhua",39403.54,574336.28888522,"CODGB:Atlantic_cod"
"1063","CODGB",1992,"Atlantic cod","Gadus morhua",29846.23,356959.019755567,"CODGB:Atlantic_cod"
"1064","CODGB",1993,"Atlantic cod","Gadus morhua",26225.54,194188.992068701,"CODGB:Atlantic_cod"
"1065","CODGB",1994,"Atlantic cod","Gadus morhua",16081.08,98845.0764264685,"CODGB:Atlantic_cod"
"1066","CODGB",1995,"Atlantic cod","Gadus morhua",10046.6,57263.9335785297,"CODGB:Atlantic_cod"
"1067","CODGB",1996,"Atlantic cod","Gadus morhua",9916.123,62483.491275465,"CODGB:Atlantic_cod"
"1068","CODGB",1997,"Atlantic cod","Gadus morhua",12427.77,81245.7940438448,"CODGB:Atlantic_cod"
"1069","CODGB",1998,"Atlantic cod","Gadus morhua",10438.02,90524.3987926196,"CODGB:Atlantic_cod"
"1070","CODGB",1999,"Atlantic cod","Gadus morhua",11090.4,114933.29786945,"CODGB:Atlantic_cod"
"1071","CODGB",2000,"Atlantic cod","Gadus morhua",10274.93,109712.857051976,"CODGB:Atlantic_cod"
"1072","CODGB",2001,"Atlantic cod","Gadus morhua",13797.76,106703.34205053,"CODGB:Atlantic_cod"
"1073","CODGB",2002,"Atlantic cod","Gadus morhua",11449.21,96298.6685324922,"CODGB:Atlantic_cod"
"1074","CODGB",2003,"Atlantic cod","Gadus morhua",9002.796,74456.6443122304,"CODGB:Atlantic_cod"
"1075","CODGB",2004,"Atlantic cod","Gadus morhua",5219.012,68213.6496706095,"CODGB:Atlantic_cod"
"1076","CODGB",2005,"Atlantic cod","Gadus morhua",5088.537,69862.2001103478,"CODGB:Atlantic_cod"
"1077","CODGB",2006,"Atlantic cod","Gadus morhua",4566.636,76185.8025948031,"CODGB:Atlantic_cod"
"1078","CODGB",2007,"Atlantic cod","Gadus morhua",5708.295,90143.4801697677,"CODGB:Atlantic_cod"
"1079","CODGB",2008,"Atlantic cod","Gadus morhua",5153.774,103656.275440657,"CODGB:Atlantic_cod"
"1080","CODGB",2009,"Atlantic cod","Gadus morhua",4664.492,81487.9741138807,"CODGB:Atlantic_cod"
"1081","CODGB",2010,"Atlantic cod","Gadus morhua",4012.116,79478.5751177302,"CODGB:Atlantic_cod"
"1082","CODGOM",1981,"Atlantic cod","Gadus morhua",0,727734.131302654,"CODGOM:Atlantic_cod"
"1083","CODGOM",1982,"Atlantic cod","Gadus morhua",17127.47,815347.424289742,"CODGOM:Atlantic_cod"
"1084","CODGOM",1983,"Atlantic cod","Gadus morhua",16491.41,862849.919655091,"CODGOM:Atlantic_cod"
"1085","CODGOM",1984,"Atlantic cod","Gadus morhua",12880.23,803010.391585943,"CODGOM:Atlantic_cod"
"1086","CODGOM",1985,"Atlantic cod","Gadus morhua",14342.14,826174.365595388,"CODGOM:Atlantic_cod"
"1087","CODGOM",1986,"Atlantic cod","Gadus morhua",12582.71,852231.353619974,"CODGOM:Atlantic_cod"
"1088","CODGOM",1987,"Atlantic cod","Gadus morhua",12013.34,782042.0888669,"CODGOM:Atlantic_cod"
"1089","CODGOM",1988,"Atlantic cod","Gadus morhua",10335.98,826546.392101564,"CODGOM:Atlantic_cod"
"1090","CODGOM",1989,"Atlantic cod","Gadus morhua",13423.95,833386.006725089,"CODGOM:Atlantic_cod"
"1091","CODGOM",1990,"Atlantic cod","Gadus morhua",19348.55,744581.848923653,"CODGOM:Atlantic_cod"
"1092","CODGOM",1991,"Atlantic cod","Gadus morhua",20933.57,574336.28888522,"CODGOM:Atlantic_cod"
"1093","CODGOM",1992,"Atlantic cod","Gadus morhua",12357.01,356959.019755567,"CODGOM:Atlantic_cod"
"1094","CODGOM",1993,"Atlantic cod","Gadus morhua",9992.306,194188.992068701,"CODGOM:Atlantic_cod"
"1095","CODGOM",1994,"Atlantic cod","Gadus morhua",9012.567,98845.0764264685,"CODGOM:Atlantic_cod"
"1096","CODGOM",1995,"Atlantic cod","Gadus morhua",7550.654,57263.9335785297,"CODGOM:Atlantic_cod"
"1097","CODGOM",1996,"Atlantic cod","Gadus morhua",7760.964,62483.491275465,"CODGOM:Atlantic_cod"
"1098","CODGOM",1997,"Atlantic cod","Gadus morhua",5786.099,81245.7940438448,"CODGOM:Atlantic_cod"
"1099","CODGOM",1998,"Atlantic cod","Gadus morhua",4560.144,90524.3987926196,"CODGOM:Atlantic_cod"
"1100","CODGOM",1999,"Atlantic cod","Gadus morhua",3118.748,114933.29786945,"CODGOM:Atlantic_cod"
"1101","CODGOM",2000,"Atlantic cod","Gadus morhua",5893.819,109712.857051976,"CODGOM:Atlantic_cod"
"1102","CODGOM",2001,"Atlantic cod","Gadus morhua",8017.44,106703.34205053,"CODGOM:Atlantic_cod"
"1103","CODGOM",2002,"Atlantic cod","Gadus morhua",6535.009,96298.6685324922,"CODGOM:Atlantic_cod"
"1104","CODGOM",2003,"Atlantic cod","Gadus morhua",6504.232,74456.6443122304,"CODGOM:Atlantic_cod"
"1105","CODGOM",2004,"Atlantic cod","Gadus morhua",5770.71,68213.6496706095,"CODGOM:Atlantic_cod"
"1106","CODGOM",2005,"Atlantic cod","Gadus morhua",5437.292,69862.2001103478,"CODGOM:Atlantic_cod"
"1107","CODGOM",2006,"Atlantic cod","Gadus morhua",4231.854,76185.8025948031,"CODGOM:Atlantic_cod"
"1108","CODGOM",2007,"Atlantic cod","Gadus morhua",5503.975,90143.4801697677,"CODGOM:Atlantic_cod"
"1109","CODGOM",2008,"Atlantic cod","Gadus morhua",7412.157,103656.275440657,"CODGOM:Atlantic_cod"
"1110","CODGOM",2009,"Atlantic cod","Gadus morhua",8355.989,81487.9741138807,"CODGOM:Atlantic_cod"
"1111","CODGOM",2010,"Atlantic cod","Gadus morhua",7637.856,79478.5751177302,"CODGOM:Atlantic_cod"
"1112","CODVIa",1981,"Atlantic cod","Gadus morhua",24168,1865019.03787582,"CODVIa:Atlantic_cod"
"1113","CODVIa",1982,"Atlantic cod","Gadus morhua",22082,1707019.52108997,"CODVIa:Atlantic_cod"
"1114","CODVIa",1983,"Atlantic cod","Gadus morhua",21503,1566673.63134275,"CODVIa:Atlantic_cod"
"1115","CODVIa",1984,"Atlantic cod","Gadus morhua",21601,1535531.01661498,"CODVIa:Atlantic_cod"
"1116","CODVIa",1985,"Atlantic cod","Gadus morhua",19570,1556086.85519204,"CODVIa:Atlantic_cod"
"1117","CODVIa",1986,"Atlantic cod","Gadus morhua",12083,1556573.80724122,"CODVIa:Atlantic_cod"
"1118","CODVIa",1987,"Atlantic cod","Gadus morhua",21358,1664580.83363227,"CODVIa:Atlantic_cod"
"1119","CODVIa",1988,"Atlantic cod","Gadus morhua",20781,1517997.01390801,"CODVIa:Atlantic_cod"
"1120","CODVIa",1989,"Atlantic cod","Gadus morhua",19246,1306363.38529541,"CODVIa:Atlantic_cod"
"1121","CODVIa",1990,"Atlantic cod","Gadus morhua",12746,1082912.47344843,"CODVIa:Atlantic_cod"
"1122","CODVIa",1991,"Atlantic cod","Gadus morhua",11549,1089126.15060829,"CODVIa:Atlantic_cod"
"1123","CODVIa",1992,"Atlantic cod","Gadus morhua",10865,1114790.11055261,"CODVIa:Atlantic_cod"
"1124","CODVIa",1993,"Atlantic cod","Gadus morhua",10453,1197176.21655818,"CODVIa:Atlantic_cod"
"1125","CODVIa",1994,"Atlantic cod","Gadus morhua",9588,1391608.65367473,"CODVIa:Atlantic_cod"
"1126","CODVIa",1995,"Atlantic cod","Gadus morhua",9580,1446162.9949615,"CODVIa:Atlantic_cod"
"1127","CODVIa",1996,"Atlantic cod","Gadus morhua",9489,1544864.0290586,"CODVIa:Atlantic_cod"
"1128","CODVIa",1997,"Atlantic cod","Gadus morhua",7533,1552237.60714365,"CODVIa:Atlantic_cod"
"1129","CODVIa",1998,"Atlantic cod","Gadus morhua",6252,1393422.58487884,"CODVIa:Atlantic_cod"
"1130","CODVIa",1999,"Atlantic cod","Gadus morhua",4270,1224256.31100441,"CODVIa:Atlantic_cod"
"1131","CODVIa",2000,"Atlantic cod","Gadus morhua",3798,1044331.32101365,"CODVIa:Atlantic_cod"
"1132","CODVIa",2001,"Atlantic cod","Gadus morhua",2439,1042558.32023163,"CODVIa:Atlantic_cod"
"1133","CODVIa",2002,"Atlantic cod","Gadus morhua",2722,1009803.56064649,"CODVIa:Atlantic_cod"
"1134","CODVIa",2003,"Atlantic cod","Gadus morhua",1275,973117.099423987,"CODVIa:Atlantic_cod"
"1135","CODVIa",2004,"Atlantic cod","Gadus morhua",612,980000.218761048,"CODVIa:Atlantic_cod"
"1136","CODVIa",2005,"Atlantic cod","Gadus morhua",552,944696.405981884,"CODVIa:Atlantic_cod"
"1137","CODVIa",2006,"Atlantic cod","Gadus morhua",992,898007.386991755,"CODVIa:Atlantic_cod"
"1138","CODVIa",2007,"Atlantic cod","Gadus morhua",2957,841822.125412081,"CODVIa:Atlantic_cod"
"1139","CODVIa",2008,"Atlantic cod","Gadus morhua",2045,776940.13904433,"CODVIa:Atlantic_cod"
"1140","CODVIa",2009,"Atlantic cod","Gadus morhua",2946,892769.446882123,"CODVIa:Atlantic_cod"
"1141","CODVIa",2010,"Atlantic cod","Gadus morhua",3440,983792.339357857,"CODVIa:Atlantic_cod"
"1142","CROCKPCOAST",1950,"Canary rockfish","Sebastes pinniger",1219.94,35.786437373284,"CROCKPCOAST:Canary_rockfish"
"1143","CROCKPCOAST",1951,"Canary rockfish","Sebastes pinniger",1209.24,42.4307264004391,"CROCKPCOAST:Canary_rockfish"
"1144","CROCKPCOAST",1952,"Canary rockfish","Sebastes pinniger",1138.74,37.0415164556586,"CROCKPCOAST:Canary_rockfish"
"1145","CROCKPCOAST",1953,"Canary rockfish","Sebastes pinniger",946.31,31.482363445234,"CROCKPCOAST:Canary_rockfish"
"1146","CROCKPCOAST",1954,"Canary rockfish","Sebastes pinniger",1158.2,39.1715421865164,"CROCKPCOAST:Canary_rockfish"
"1147","CROCKPCOAST",1955,"Canary rockfish","Sebastes pinniger",1158.23,46.7518518303823,"CROCKPCOAST:Canary_rockfish"
"1148","CROCKPCOAST",1956,"Canary rockfish","Sebastes pinniger",1533.43,52.106319588717,"CROCKPCOAST:Canary_rockfish"
"1149","CROCKPCOAST",1957,"Canary rockfish","Sebastes pinniger",1558.78,49.8022770149101,"CROCKPCOAST:Canary_rockfish"
"1150","CROCKPCOAST",1958,"Canary rockfish","Sebastes pinniger",1272.91,85.7452219640269,"CROCKPCOAST:Canary_rockfish"
"1151","CROCKPCOAST",1959,"Canary rockfish","Sebastes pinniger",1323.4,69.766148692846,"CROCKPCOAST:Canary_rockfish"
"1152","CROCKPCOAST",1960,"Canary rockfish","Sebastes pinniger",1440.59,54.2818772860926,"CROCKPCOAST:Canary_rockfish"
"1153","CROCKPCOAST",1961,"Canary rockfish","Sebastes pinniger",1353.29,38.0424479022936,"CROCKPCOAST:Canary_rockfish"
"1154","CROCKPCOAST",1962,"Canary rockfish","Sebastes pinniger",1630.39,46.4894281209416,"CROCKPCOAST:Canary_rockfish"
"1155","CROCKPCOAST",1963,"Canary rockfish","Sebastes pinniger",1096.67,49.6019976994114,"CROCKPCOAST:Canary_rockfish"
"1156","CROCKPCOAST",1964,"Canary rockfish","Sebastes pinniger",1337.87,44.9852568922718,"CROCKPCOAST:Canary_rockfish"
"1157","CROCKPCOAST",1965,"Canary rockfish","Sebastes pinniger",1467.45,67.9595334185823,"CROCKPCOAST:Canary_rockfish"
"1158","CROCKPCOAST",1966,"Canary rockfish","Sebastes pinniger",1802.2,71.6227801206705,"CROCKPCOAST:Canary_rockfish"
"1159","CROCKPCOAST",1967,"Canary rockfish","Sebastes pinniger",738.03,73.3126880044332,"CROCKPCOAST:Canary_rockfish"
"1160","CROCKPCOAST",1968,"Canary rockfish","Sebastes pinniger",1716.38,77.1768983762864,"CROCKPCOAST:Canary_rockfish"
"1161","CROCKPCOAST",1969,"Canary rockfish","Sebastes pinniger",1171.06,86.1944332467111,"CROCKPCOAST:Canary_rockfish"
"1162","CROCKPCOAST",1970,"Canary rockfish","Sebastes pinniger",1410.79,106.290761368235,"CROCKPCOAST:Canary_rockfish"
"1163","CROCKPCOAST",1971,"Canary rockfish","Sebastes pinniger",1696.9,91.476721140643,"CROCKPCOAST:Canary_rockfish"
"1164","CROCKPCOAST",1972,"Canary rockfish","Sebastes pinniger",1528.08,119.701206733463,"CROCKPCOAST:Canary_rockfish"
"1165","CROCKPCOAST",1973,"Canary rockfish","Sebastes pinniger",1967.16,138.079451457419,"CROCKPCOAST:Canary_rockfish"
"1166","CROCKPCOAST",1974,"Canary rockfish","Sebastes pinniger",1858.84,142.245757673183,"CROCKPCOAST:Canary_rockfish"
"1167","CROCKPCOAST",1975,"Canary rockfish","Sebastes pinniger",1743.36,144.656902911899,"CROCKPCOAST:Canary_rockfish"
"1168","CROCKPCOAST",1976,"Canary rockfish","Sebastes pinniger",1484.33,163.331766216618,"CROCKPCOAST:Canary_rockfish"
"1169","CROCKPCOAST",1977,"Canary rockfish","Sebastes pinniger",2330.46,160.472250596242,"CROCKPCOAST:Canary_rockfish"
"1170","CROCKPCOAST",1978,"Canary rockfish","Sebastes pinniger",4010.24,153.518857664886,"CROCKPCOAST:Canary_rockfish"
"1171","CROCKPCOAST",1979,"Canary rockfish","Sebastes pinniger",3272.82,159.210006298855,"CROCKPCOAST:Canary_rockfish"
"1172","CROCKPCOAST",1980,"Canary rockfish","Sebastes pinniger",4749.48,190.789510717031,"CROCKPCOAST:Canary_rockfish"
"1173","CROCKPCOAST",1981,"Canary rockfish","Sebastes pinniger",3493.82,223.535830562736,"CROCKPCOAST:Canary_rockfish"
"1174","CROCKPCOAST",1982,"Canary rockfish","Sebastes pinniger",5499.73,334.406010562736,"CROCKPCOAST:Canary_rockfish"
"1175","CROCKPCOAST",1983,"Canary rockfish","Sebastes pinniger",5070.4,125.495839461856,"CROCKPCOAST:Canary_rockfish"
"1176","CROCKPCOAST",1984,"Canary rockfish","Sebastes pinniger",2716.46,140.775596185025,"CROCKPCOAST:Canary_rockfish"
"1177","CROCKPCOAST",1985,"Canary rockfish","Sebastes pinniger",2984.6,247.104475245452,"CROCKPCOAST:Canary_rockfish"
"1178","CROCKPCOAST",1986,"Canary rockfish","Sebastes pinniger",2598.47,257.410830031172,"CROCKPCOAST:Canary_rockfish"
"1179","CROCKPCOAST",1987,"Canary rockfish","Sebastes pinniger",3180.63,277.816142004604,"CROCKPCOAST:Canary_rockfish"
"1180","CROCKPCOAST",1988,"Canary rockfish","Sebastes pinniger",3073.83,263.006616982792,"CROCKPCOAST:Canary_rockfish"
"1181","CROCKPCOAST",1989,"Canary rockfish","Sebastes pinniger",3335.3,152.785136615613,"CROCKPCOAST:Canary_rockfish"
"1182","CROCKPCOAST",1990,"Canary rockfish","Sebastes pinniger",2803.61,160.706147741934,"CROCKPCOAST:Canary_rockfish"
"1183","CROCKPCOAST",1991,"Canary rockfish","Sebastes pinniger",3207.12,132.809190679864,"CROCKPCOAST:Canary_rockfish"
"1184","CROCKPCOAST",1992,"Canary rockfish","Sebastes pinniger",2866.54,151.056181495881,"CROCKPCOAST:Canary_rockfish"
"1185","CROCKPCOAST",1993,"Canary rockfish","Sebastes pinniger",2235.36,154.826200251941,"CROCKPCOAST:Canary_rockfish"
"1186","CROCKPCOAST",1994,"Canary rockfish","Sebastes pinniger",1217.92,188.194365471468,"CROCKPCOAST:Canary_rockfish"
"1187","CROCKPCOAST",1995,"Canary rockfish","Sebastes pinniger",1196.44,931.335807047598,"CROCKPCOAST:Canary_rockfish"
"1188","CROCKPCOAST",1996,"Canary rockfish","Sebastes pinniger",1558.83,1190.58018914211,"CROCKPCOAST:Canary_rockfish"
"1189","CROCKPCOAST",1997,"Canary rockfish","Sebastes pinniger",1480.11,1215.25658586935,"CROCKPCOAST:Canary_rockfish"
"1190","CROCKPCOAST",1998,"Canary rockfish","Sebastes pinniger",1494.97,1252.34997860418,"CROCKPCOAST:Canary_rockfish"
"1191","CROCKPCOAST",1999,"Canary rockfish","Sebastes pinniger",898.71,770.806874417527,"CROCKPCOAST:Canary_rockfish"
"1192","CROCKPCOAST",2000,"Canary rockfish","Sebastes pinniger",199.84,174.602805462378,"CROCKPCOAST:Canary_rockfish"
"1193","CROCKPCOAST",2001,"Canary rockfish","Sebastes pinniger",133.04,110.016446980287,"CROCKPCOAST:Canary_rockfish"
"1194","CROCKPCOAST",2002,"Canary rockfish","Sebastes pinniger",120.54,123.213462200017,"CROCKPCOAST:Canary_rockfish"
"1195","CROCKPCOAST",2003,"Canary rockfish","Sebastes pinniger",134.37,70.0408126752696,"CROCKPCOAST:Canary_rockfish"
"1196","CROCKPCOAST",2004,"Canary rockfish","Sebastes pinniger",103.39,44.5769598890574,"CROCKPCOAST:Canary_rockfish"
"1197","CROCKPCOAST",2005,"Canary rockfish","Sebastes pinniger",53.9,61.7306326644064,"CROCKPCOAST:Canary_rockfish"
"1198","CROCKPCOAST",2006,"Canary rockfish","Sebastes pinniger",64.8,61.6006069281377,"CROCKPCOAST:Canary_rockfish"
"1199","CROCKPCOAST",2007,"Canary rockfish","Sebastes pinniger",57.45,43.3160981845122,"CROCKPCOAST:Canary_rockfish"
"1200","CROCKPCOAST",2008,"Canary rockfish","Sebastes pinniger",53.81,38.6125137754077,"CROCKPCOAST:Canary_rockfish"
"1201","CROCKPCOAST",2009,"Canary rockfish","Sebastes pinniger",58.11,54.6408417128401,"CROCKPCOAST:Canary_rockfish"
"1202","CROCKPCOAST",2010,"Canary rockfish","Sebastes pinniger",81.82,50.626828388763,"CROCKPCOAST:Canary_rockfish"
"1203","CROCKWCVANISOGQCI",1950,"Canary rockfish","Sebastes pinniger",863.6188429,0.049995418393629,"CROCKWCVANISOGQCI:Canary_rockfish"
"1204","CROCKWCVANISOGQCI",1951,"Canary rockfish","Sebastes pinniger",733.6462961,0.0550950690377172,"CROCKWCVANISOGQCI:Canary_rockfish"
"1205","CROCKWCVANISOGQCI",1952,"Canary rockfish","Sebastes pinniger",704.2977649,0.0751603004683774,"CROCKWCVANISOGQCI:Canary_rockfish"
"1206","CROCKWCVANISOGQCI",1953,"Canary rockfish","Sebastes pinniger",298.8657557,0.0783027984304925,"CROCKWCVANISOGQCI:Canary_rockfish"
"1207","CROCKWCVANISOGQCI",1954,"Canary rockfish","Sebastes pinniger",327.4221594,0.0984255850376544,"CROCKWCVANISOGQCI:Canary_rockfish"
"1208","CROCKWCVANISOGQCI",1955,"Canary rockfish","Sebastes pinniger",409.8170494,0.232525452848808,"CROCKWCVANISOGQCI:Canary_rockfish"
"1209","CROCKWCVANISOGQCI",1956,"Canary rockfish","Sebastes pinniger",403.898145,0.250804580131533,"CROCKWCVANISOGQCI:Canary_rockfish"
"1210","CROCKWCVANISOGQCI",1957,"Canary rockfish","Sebastes pinniger",371.3748732,0.213420801958652,"CROCKWCVANISOGQCI:Canary_rockfish"
"1211","CROCKWCVANISOGQCI",1958,"Canary rockfish","Sebastes pinniger",297.9854744,0.193715801498739,"CROCKWCVANISOGQCI:Canary_rockfish"
"1212","CROCKWCVANISOGQCI",1959,"Canary rockfish","Sebastes pinniger",457.5309249,0.305782173910902,"CROCKWCVANISOGQCI:Canary_rockfish"
"1213","CROCKWCVANISOGQCI",1960,"Canary rockfish","Sebastes pinniger",407.8798744,0.201509319332392,"CROCKWCVANISOGQCI:Canary_rockfish"
"1214","CROCKWCVANISOGQCI",1961,"Canary rockfish","Sebastes pinniger",598.4871868,0.296571026699196,"CROCKWCVANISOGQCI:Canary_rockfish"
"1215","CROCKWCVANISOGQCI",1962,"Canary rockfish","Sebastes pinniger",958.5146698,0.30993289545452,"CROCKWCVANISOGQCI:Canary_rockfish"
"1216","CROCKWCVANISOGQCI",1963,"Canary rockfish","Sebastes pinniger",721.1413179,0.295277476994671,"CROCKWCVANISOGQCI:Canary_rockfish"
"1217","CROCKWCVANISOGQCI",1964,"Canary rockfish","Sebastes pinniger",442.5562753,0.359435861592782,"CROCKWCVANISOGQCI:Canary_rockfish"
"1218","CROCKWCVANISOGQCI",1965,"Canary rockfish","Sebastes pinniger",573.510767,0.483758173404303,"CROCKWCVANISOGQCI:Canary_rockfish"
"1219","CROCKWCVANISOGQCI",1966,"Canary rockfish","Sebastes pinniger",861.8026223,0.414443412615995,"CROCKWCVANISOGQCI:Canary_rockfish"
"1220","CROCKWCVANISOGQCI",1967,"Canary rockfish","Sebastes pinniger",715.5936102,0.626886196611168,"CROCKWCVANISOGQCI:Canary_rockfish"
"1221","CROCKWCVANISOGQCI",1968,"Canary rockfish","Sebastes pinniger",1590.988372,0.46013696889237,"CROCKWCVANISOGQCI:Canary_rockfish"
"1222","CROCKWCVANISOGQCI",1969,"Canary rockfish","Sebastes pinniger",1173.774825,0.431657251339394,"CROCKWCVANISOGQCI:Canary_rockfish"
"1223","CROCKWCVANISOGQCI",1970,"Canary rockfish","Sebastes pinniger",995.8200505,0.49242873371126,"CROCKWCVANISOGQCI:Canary_rockfish"
"1224","CROCKWCVANISOGQCI",1971,"Canary rockfish","Sebastes pinniger",943.1937811,0.536256601096251,"CROCKWCVANISOGQCI:Canary_rockfish"
"1225","CROCKWCVANISOGQCI",1972,"Canary rockfish","Sebastes pinniger",306.7101919,0.487622122007759,"CROCKWCVANISOGQCI:Canary_rockfish"
"1226","CROCKWCVANISOGQCI",1973,"Canary rockfish","Sebastes pinniger",833.9745813,0.509305730191108,"CROCKWCVANISOGQCI:Canary_rockfish"
"1227","CROCKWCVANISOGQCI",1974,"Canary rockfish","Sebastes pinniger",903.8421605,0.562445001244274,"CROCKWCVANISOGQCI:Canary_rockfish"
"1228","CROCKWCVANISOGQCI",1975,"Canary rockfish","Sebastes pinniger",745.320571,8.58295657372915,"CROCKWCVANISOGQCI:Canary_rockfish"
"1229","CROCKWCVANISOGQCI",1976,"Canary rockfish","Sebastes pinniger",1133.705898,7.20484690006626,"CROCKWCVANISOGQCI:Canary_rockfish"
"1230","CROCKWCVANISOGQCI",1977,"Canary rockfish","Sebastes pinniger",860.3784518,11.1088502296287,"CROCKWCVANISOGQCI:Canary_rockfish"
"1231","CROCKWCVANISOGQCI",1978,"Canary rockfish","Sebastes pinniger",1329.111609,9.82490755239232,"CROCKWCVANISOGQCI:Canary_rockfish"
"1232","CROCKWCVANISOGQCI",1979,"Canary rockfish","Sebastes pinniger",861.5007094,5.39417626423076,"CROCKWCVANISOGQCI:Canary_rockfish"
"1233","CROCKWCVANISOGQCI",1980,"Canary rockfish","Sebastes pinniger",621.3449789,40.4993650472037,"CROCKWCVANISOGQCI:Canary_rockfish"
"1234","CROCKWCVANISOGQCI",1981,"Canary rockfish","Sebastes pinniger",387.0524239,67.3767749860662,"CROCKWCVANISOGQCI:Canary_rockfish"
"1235","CROCKWCVANISOGQCI",1982,"Canary rockfish","Sebastes pinniger",703.8432239,57.4025049860662,"CROCKWCVANISOGQCI:Canary_rockfish"
"1236","CROCKWCVANISOGQCI",1983,"Canary rockfish","Sebastes pinniger",1350.743407,18.97316,"CROCKWCVANISOGQCI:Canary_rockfish"
"1237","CROCKWCVANISOGQCI",1984,"Canary rockfish","Sebastes pinniger",1810.709501,32.06412,"CROCKWCVANISOGQCI:Canary_rockfish"
"1238","CROCKWCVANISOGQCI",1985,"Canary rockfish","Sebastes pinniger",1524.354102,82.8040752454519,"CROCKWCVANISOGQCI:Canary_rockfish"
"1239","CROCKWCVANISOGQCI",1986,"Canary rockfish","Sebastes pinniger",1194.797634,30.89316,"CROCKWCVANISOGQCI:Canary_rockfish"
"1240","CROCKWCVANISOGQCI",1987,"Canary rockfish","Sebastes pinniger",1453.572675,48.2616536741282,"CROCKWCVANISOGQCI:Canary_rockfish"
"1241","CROCKWCVANISOGQCI",1988,"Canary rockfish","Sebastes pinniger",1858.086828,64.4789653439744,"CROCKWCVANISOGQCI:Canary_rockfish"
"1242","CROCKWCVANISOGQCI",1989,"Canary rockfish","Sebastes pinniger",1866.124565,34.6817268421708,"CROCKWCVANISOGQCI:Canary_rockfish"
"1243","CROCKWCVANISOGQCI",1990,"Canary rockfish","Sebastes pinniger",1651.5123,10.9472977179862,"CROCKWCVANISOGQCI:Canary_rockfish"
"1244","CROCKWCVANISOGQCI",1991,"Canary rockfish","Sebastes pinniger",1414.184366,15.5226180977745,"CROCKWCVANISOGQCI:Canary_rockfish"
"1245","CROCKWCVANISOGQCI",1992,"Canary rockfish","Sebastes pinniger",1456.832803,24.1877040493135,"CROCKWCVANISOGQCI:Canary_rockfish"
"1246","CROCKWCVANISOGQCI",1993,"Canary rockfish","Sebastes pinniger",1175.704972,45.6535512761237,"CROCKWCVANISOGQCI:Canary_rockfish"
"1247","CROCKWCVANISOGQCI",1994,"Canary rockfish","Sebastes pinniger",1254.245817,40.3445524892093,"CROCKWCVANISOGQCI:Canary_rockfish"
"1248","CROCKWCVANISOGQCI",1995,"Canary rockfish","Sebastes pinniger",924.6155163,706.868687074728,"CROCKWCVANISOGQCI:Canary_rockfish"
"1249","CROCKWCVANISOGQCI",1996,"Canary rockfish","Sebastes pinniger",756.085503,955.022180000001,"CROCKWCVANISOGQCI:Canary_rockfish"
